truth,n,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,2.000000000000000000e+03,9.216964691576809976e-01,1.086411187757871266e+00,1.009688134061395992e+01,9.471485234179580770e-01,1.225673852097784344e+00,1.024706853996330658e+00,1.176188736611349661e+01,8.743997242491665656e-01,1.175013983743494750e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.739897721558973265e-01,1.051220037865989942e+00,1.614589522194131277e+01,8.751148546875701095e-01,1.227325221044410108e+00,1.021040233082337156e+00,1.369646608406456600e+01,8.588422921142988553e-01,1.183238174050375457e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.031254210534828797e+00,1.028629527667933141e+00,7.640842742578705327e+00,9.074827953969175631e-01,1.149776259938949163e+00,1.113797535000383476e+00,1.349227478414435133e+01,9.528131835702383645e-01,1.274781886430528699e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.029969560771331505e-01,1.026596090076880019e+00,1.739629612891466337e+01,8.437989194083510558e-01,1.209393260745408760e+00,9.627498586780878220e-01,1.417331834031267057e+01,7.977525560696129281e-01,1.127747161286562605e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.698046125468646750e-01,1.133254782354578882e+00,4.486608039763346056e+01,8.396925790180894689e-01,1.426816985691068407e+00,1.038427324465625468e+00,1.467626575572677616e+01,8.705280354153140943e-01,1.206326613515936730e+00
1.000000000000000000e+00,2.000000000000000000e+03,8.115778113274593197e-01,8.430155039177829046e-01,8.799051808993555213e+00,7.130108166379973689e-01,9.730201911975683293e-01,8.736132976728872013e-01,1.347544370698300398e+01,7.127293883706423694e-01,1.034497206975131922e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.084888566210264083e-01,9.607320999295784203e-01,6.486434039294697307e+00,8.491115708917833516e-01,1.072352628967373489e+00,9.581621073209116712e-01,1.154449462413467131e+01,8.092505051065848054e-01,1.107073709535238315e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.088145031034467136e+00,1.177232592033080394e+00,1.263495974684555812e+01,1.021446743247829803e+00,1.333018440818330763e+00,1.114061544864196618e+00,1.258084386953785483e+01,9.586096715895128240e-01,1.269513418138880301e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.261850296894975632e-01,1.002598823976283304e+00,1.310315785446475623e+01,8.439528482729712344e-01,1.161244799679595152e+00,9.989273195347927459e-01,1.480060742944770347e+01,8.303182843365475296e-01,1.167536354733037962e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.964484050210676847e-01,1.033767677727483569e+00,7.872127495070897929e+00,9.108010867666370691e-01,1.156734268688330403e+00,1.031678417464198860e+00,1.220731790149089413e+01,8.785516195966025510e-01,1.184805215331795170e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.012382085181167568e+00,1.096547416903941308e+00,8.002931015016653049e+00,9.725634264307999599e-01,1.220531407377082322e+00,1.091215773803244415e+00,1.352186121495637039e+01,9.300550123825804816e-01,1.252376535223908460e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.050386987614813306e+00,1.085107429760937547e+00,7.723944003334374031e+00,9.633036874473096534e-01,1.206911172074565552e+00,1.124525092262987913e+00,1.262397542229795988e+01,9.688069751694723397e-01,1.280243209356503931e+00
