truth,n,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.000000000000000000e+03,8.118575602349337172e-01,8.847758965831009625e-01,3.189433727760184745e+00,7.740847559775244635e-01,9.954670371886777946e-01,1.011598804278051933e+00,1.043558982853873651e+01,8.113755241997491208e-01,1.211822084356354301e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.008719003326889574e-01,8.655252372882539236e-01,3.501378681518544589e+00,7.495472378964656013e-01,9.815032366800422459e-01,9.453119852607152485e-01,1.080115072194715609e+01,7.416119592090915091e-01,1.149012011312338766e+00
1.000000000000000000e+00,1.000000000000000000e+03,6.879316595292935821e-01,7.811676469028878689e-01,4.186563681198744113e+00,6.543484723365271538e-01,9.079868214692488060e-01,8.073653657962486241e-01,9.579511608408877166e+00,6.155304060134616506e-01,9.992003255790358196e-01
1.000000000000000000e+00,1.000000000000000000e+03,9.514271707453432203e-01,9.888732069591564811e-01,3.225764571665041380e+00,8.775534100741977372e-01,1.100193003844115003e+00,1.043136652466088776e+00,9.265281567073744284e+00,8.544742405551029041e-01,1.231799064377074648e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.391603450410047849e-01,9.351252838543900880e-01,3.467120716850988771e+00,8.197160513560550754e-01,1.050534516352725101e+00,9.041061490518268462e-01,9.900177540374128782e+00,7.090868627258297696e-01,1.099125435377823923e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.016593458517289994e+00,1.088247093530456899e+00,5.617335970441454940e+00,9.413472709844511455e-01,1.235146916076462320e+00,1.067408811839203553e+00,1.198631522486733125e+01,8.528240300678713304e-01,1.281993593610536220e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.317057777143014308e-01,1.012385379268142094e+00,7.867159238478415695e+00,8.385392434740477352e-01,1.186231515062236452e+00,9.343747877964067028e-01,1.048590962382526470e+01,7.336693558547499050e-01,1.135080219738063834e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.859793101737170939e-01,1.049151070047082301e+00,5.739442707570425739e+00,9.006632149699667078e-01,1.197638925124198339e+00,1.061306225639487844e+00,9.926453817552992831e+00,8.660283083382435132e-01,1.256584142940732063e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.142147360796057054e-01,7.113623650292681955e-01,1.420503166846055088e+01,4.777600327259324819e-01,9.449646973326033539e-01,8.113018739172339622e-01,9.179692387592140790e+00,6.235128798942244366e-01,9.990908679402434878e-01
1.000000000000000000e+00,1.000000000000000000e+03,1.034441490541140318e+00,1.043041089200438032e+00,3.851190993407092922e+00,9.214074782194570101e-01,1.164674700181419276e+00,1.126763219138525507e+00,9.244984112178466162e+00,9.383075719285127736e-01,1.315218866348538240e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.403168980221048301e-01,1.044573326735706686e+00,8.268614138530770319e+00,8.663467628497926176e-01,1.222799890621620644e+00,1.084848600784891204e+00,9.230390597945040909e+00,8.965417540663884743e-01,1.273155447503393933e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.072837804477139612e-01,9.759082646728736155e-01,4.412895289360283968e+00,8.457061965494889755e-01,1.106110332796258255e+00,9.943394477327671677e-01,9.006249109778684314e+00,8.083329785438547743e-01,1.180345916921679450e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.020933364278528099e+00,1.079293510792628252e+00,3.522538424175960969e+00,9.629655966433821046e-01,1.195621424941874400e+00,1.098697634043690030e+00,8.720866751559544383e+00,9.156618951488195712e-01,1.281733372938560267e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.328442656900060248e-01,9.519665205796391527e-01,8.949584148761150715e+00,7.665461267016172586e-01,1.137386914457661602e+00,9.102598262376502269e-01,9.992371627711113646e+00,7.143345985485773930e-01,1.106185053926723061e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.239104545981222660e-01,8.007075743361734554e-01,2.729240619624592767e+01,4.769074698835987225e-01,1.124507678788748466e+00,1.012831323835498676e+00,9.984970131963390116e+00,8.169786719286361576e-01,1.208683975742360861e+00
1.000000000000000000e+00,1.000000000000000000e+03,8.323603453916369466e-01,8.152956847656442907e-01,4.092710760716099294e+00,6.899060613577763235e-01,9.406853081735120359e-01,8.772113630865545630e-01,9.046134506534739828e+00,6.907934714551344779e-01,1.063629254717974648e+00
