truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,8.804392093193617042e-01,1.012107079830855572e+00,1.282670007127255474e+01,7.901272361652635912e-01,1.234086923496447552e+00,1.010856679394783297e+00,5.846918354349976532e+00,8.609849957781945395e-01,1.160728363011372055e+00
1.000000000000000000e+00,8.705677252167988156e-01,1.070247743680465158e+00,4.137577269868538110e+01,6.715634470254931987e-01,1.468932040335437117e+00,1.005853732755120467e+00,5.481157878296992969e+00,8.607454417953488424e-01,1.150962023714892091e+00
1.000000000000000000e+00,9.185803284783485845e-01,1.043244526685050300e+00,2.332997123706219256e+01,7.438711519432437136e-01,1.342617901426856886e+00,9.860684727310229380e-01,5.474691693695923789e+00,8.410457999846476795e-01,1.131091145477398197e+00
1.000000000000000000e+00,9.684993442376528261e-01,1.250930851906744357e+00,1.992191848781159891e+01,9.742866000908481094e-01,1.527575103722640604e+00,1.074161511782826040e+00,5.589863873540506845e+00,9.276213430351641920e-01,1.220701680530487998e+00
1.000000000000000000e+00,8.487568609439404277e-01,1.089939777404430155e+00,1.906510927319093796e+01,8.193099124894687169e-01,1.360569642319391592e+00,9.510029548724169279e-01,5.392436107256457056e+00,8.070738662570977606e-01,1.094932043487736095e+00
1.000000000000000000e+00,9.860953625403203748e-01,1.176125122955083979e+00,1.801793655262070715e+01,9.130325440773290335e-01,1.439217701832838925e+00,1.058311016385721892e+00,4.676146026797250776e+00,9.242816070139563411e-01,1.192340425757487443e+00
1.000000000000000000e+00,9.890157751148410670e-01,1.285502499062328718e+00,2.182262662116190199e+01,9.959618241514354153e-01,1.575043173973222022e+00,1.072971855717166800e+00,5.404483338824729977e+00,9.288820809431423964e-01,1.217061630491191204e+00
1.000000000000000000e+00,6.778553991592277672e-01,1.065244800935486236e+00,3.986854118182876761e+01,6.738894792595016003e-01,1.456600122611470871e+00,8.073972592489478961e-01,5.234531283367898524e+00,6.655911402759426831e-01,9.492033782219531091e-01
1.000000000000000000e+00,9.892962282219807113e-01,1.220179898954765862e+00,2.184354576432271600e+01,9.305004806174905774e-01,1.509859317292041148e+00,1.100580232875207010e+00,5.710653541753868190e+00,9.524652550842973575e-01,1.248695210666116662e+00
1.000000000000000000e+00,9.687756864291473535e-01,1.275277832410105061e+00,3.368775632718925550e+01,9.155350288593874231e-01,1.635020635960822588e+00,1.057957978034836932e+00,5.549525037655268278e+00,9.119475147636847412e-01,1.203968441305989012e+00
1.000000000000000000e+00,8.589177195534445364e-01,8.975834304623246940e-01,1.427145318683389341e+01,6.634355828050355619e-01,1.131731278119613826e+00,9.417841142316089043e-01,5.589800039754535099e+00,7.952447821984615084e-01,1.088323446264756189e+00
1.000000000000000000e+00,9.758545011832515659e-01,1.184292706597947609e+00,2.141079245804100495e+01,8.974971342701825172e-01,1.471088278925712700e+00,1.107215653262891397e+00,6.116860172485996117e+00,9.539233506556756836e-01,1.260507955870107111e+00
1.000000000000000000e+00,8.028773247673913760e-01,8.047185421719177389e-01,1.434168110817847364e+01,5.699952963159130581e-01,1.039441788027922531e+00,8.604848034867607076e-01,5.738082001095489382e+00,7.120145511955746631e-01,1.008955055777946752e+00
1.000000000000000000e+00,9.460405036016927838e-01,1.254146626029492451e+00,1.879127698009445879e+01,9.854673197055203726e-01,1.522825932353464529e+00,1.103422672337124322e+00,5.379849835229182808e+00,9.596616514482323446e-01,1.247183693226016299e+00
1.000000000000000000e+00,8.420957889796920615e-01,1.042624261967541877e+00,1.636758475175046357e+01,7.918699727074683947e-01,1.293378551227615247e+00,9.533145580032432731e-01,5.339502017255825628e+00,8.100936414111128414e-01,1.096535474595373705e+00
1.000000000000000000e+00,8.085594701519792649e-01,1.032878914384242730e+00,1.418111121409728170e+01,7.994733513826808302e-01,1.266284477385804630e+00,9.242166345363944657e-01,6.154178920182890700e+00,7.704574275282461970e-01,1.077975841544542845e+00
1.000000000000000000e+00,9.618150774580841444e-01,8.242547299691336260e-01,3.520823120099564818e+01,4.564831419124365519e-01,1.192026318025830811e+00,1.026161099682433075e+00,5.781599934640225591e+00,8.771289074925781026e-01,1.175193291872288048e+00
1.000000000000000000e+00,9.239049381950349416e-01,1.107172005747432131e+00,4.134905186837772106e+01,7.086164667600034495e-01,1.505727544734860812e+00,1.012772031558484720e+00,5.118260350929163316e+00,8.725496761220941089e-01,1.152994386994875331e+00
1.000000000000000000e+00,8.381928575860986275e-01,1.033648702743909631e+00,2.776276104732869499e+01,7.070703463890863905e-01,1.360227059098732871e+00,9.710384395295137416e-01,6.151766293299340660e+00,8.173093746382618097e-01,1.124767504420765674e+00
1.000000000000000000e+00,8.702847961152387901e-01,1.020691341650712181e+00,2.488427226710783557e+01,7.115062509019480785e-01,1.329876432399476283e+00,9.589482331913036228e-01,5.254288055845995231e+00,8.168747557391838887e-01,1.101021710643423468e+00
1.000000000000000000e+00,9.439923123796162274e-01,1.318208825269433504e+00,7.434672584266101580e+01,7.837835433102371407e-01,1.852634107228629867e+00,1.051040629212778743e+00,5.810496456551175193e+00,9.016364686700181208e-01,1.200444789755539476e+00
