truth,estimate,beta
1,0.9755639433860779,2
1,1.0189213752746582,2
1,1.036743402481079,2
1,0.959232747554779,2
1,0.9612451195716858,2
1,1.0235804319381714,2
1,0.9942442178726196,2
1,0.9757999777793884,2
1,1.0460453033447266,2
1,1.0563981533050537,2
1,0.998654305934906,2
1,1.0161654949188232,2
1,1.0312880277633667,2
1,0.9996947050094604,2
1,0.9864152073860168,2
1,0.9804704189300537,2
1,1.0032480955123901,2
1,0.935200572013855,2
1,1.066678524017334,2
1,0.9771090745925903,2
1,0.9879158139228821,2
1,1.0273650884628296,2
1,0.9257519245147705,2
1,1.029135823249817,2
1,0.9829191565513611,2
1,1.0409069061279297,2
1,0.9667508602142334,2
1,1.01524019241333,2
1,1.0333645343780518,2
1,1.0207237005233765,2
1,1.0282156467437744,2
1,0.9486281275749207,2
1,0.9840793013572693,2
1,1.0514161586761475,2
1,1.0102380514144897,2
1,1.0027981996536255,2
1,1.111941933631897,2
1,0.9822365045547485,2
1,1.0040031671524048,2
1,1.0182868242263794,2
1,1.004975438117981,2
1,0.9757943153381348,2
1,0.9895966053009033,2
1,1.0601766109466553,2
1,1.0016602277755737,2
1,1.0355594158172607,2
1,0.981828510761261,2
1,1.1038846969604492,2
1,0.9779600501060486,2
1,1.0178583860397339,2
1,1.0141712427139282,2
1,0.9233291745185852,2
1,1.0276144742965698,2
1,1.0306459665298462,2
1,1.017785906791687,2
1,0.9707523584365845,2
1,1.0433990955352783,2
1,1.0027662515640259,2
1,1.057927131652832,2
1,1.0025047063827515,2
1,0.9756671786308289,2
1,1.0084388256072998,2
1,1.007258653640747,2
1,0.992950975894928,2
1,0.9961673617362976,2
1,1.1280574798583984,2
1,0.9980788826942444,2
1,0.9600025415420532,2
1,0.9008814692497253,2
1,1.010690450668335,2
1,0.9949695467948914,2
1,1.0213314294815063,2
1,1.0397306680679321,2
1,0.9640769362449646,2
1,1.043717384338379,2
1,0.9658053517341614,2
1,1.0228874683380127,2
1,1.0216518640518188,2
1,0.9534075856208801,2
1,0.9425596594810486,2
1,0.967475950717926,2
1,1.048954725265503,2
1,0.9754970669746399,2
1,0.9802646040916443,2
1,1.0009021759033203,2
1,0.976313054561615,2
1,1.057389497756958,2
1,0.9882473945617676,2
1,1.0619304180145264,2
1,1.0193039178848267,2
1,0.9943398237228394,2
1,1.0636985301971436,2
1,0.993373692035675,2
1,1.0154355764389038,2
1,0.9606554508209229,2
1,1.0263004302978516,2
1,0.9729521870613098,2
1,0.9650974869728088,2
1,1.057835578918457,2
1,1.0061756372451782,2
1,1.0272029638290405,2
