truth,estimate,beta
1,1.00300931930542,0
1,1.089981198310852,0
1,1.0535259246826172,0
1,0.9760977625846863,0
1,1.060827374458313,0
1,1.0385743379592896,0
1,1.1046996116638184,0
1,1.0084383487701416,0
1,1.03498113155365,0
1,0.9171728491783142,0
1,0.8763659596443176,0
1,0.9280139207839966,0
1,1.0054618120193481,0
1,0.9836021661758423,0
1,1.0553507804870605,0
1,0.9665454030036926,0
1,0.9401029944419861,0
1,1.0576536655426025,0
1,0.9344638586044312,0
1,1.0656185150146484,0
1,1.0562900304794312,0
1,0.9821292757987976,0
1,1.0761101245880127,0
1,1.0061769485473633,0
1,0.886427104473114,0
1,0.9989362359046936,0
1,0.9761327505111694,0
1,0.9485306143760681,0
1,0.9954800009727478,0
1,1.006917119026184,0
1,1.0609817504882812,0
1,0.9823022484779358,0
1,0.8908818960189819,0
1,0.9932178854942322,0
1,1.0386433601379395,0
1,1.0355048179626465,0
1,0.9219832420349121,0
1,1.0595101118087769,0
1,0.9548860788345337,0
1,0.8433890342712402,0
1,1.0061677694320679,0
1,0.9933013319969177,0
1,1.0283563137054443,0
1,1.1341663599014282,0
1,0.9825205206871033,0
1,1.0720793008804321,0
1,1.0340498685836792,0
1,0.9222069382667542,0
1,0.9474173784255981,0
1,1.0961171388626099,0
1,0.9571887850761414,0
1,1.0420979261398315,0
1,1.0521066188812256,0
1,1.0296485424041748,0
1,0.9814853072166443,0
1,1.1172348260879517,0
1,0.9782241582870483,0
1,0.9835484623908997,0
1,1.0152559280395508,0
1,1.0787066221237183,0
1,0.975810706615448,0
1,1.035596251487732,0
1,0.9347183704376221,0
1,0.9946922659873962,0
1,1.0844281911849976,0
1,0.9367091655731201,0
1,1.0464236736297607,0
1,0.9089242815971375,0
1,1.141088604927063,0
1,1.0643291473388672,0
1,1.1310703754425049,0
1,1.0615649223327637,0
1,1.0512341260910034,0
1,0.9589442610740662,0
1,0.9592530727386475,0
1,0.9103400111198425,0
1,1.1618313789367676,0
1,0.9861116409301758,0
1,0.9871875643730164,0
1,0.9974110722541809,0
1,0.9584446549415588,0
1,1.0320913791656494,0
1,0.9408369660377502,0
1,1.0691008567810059,0
1,1.063446283340454,0
1,1.0068224668502808,0
1,1.0007259845733643,0
1,0.9085943102836609,0
1,0.8817460536956787,0
1,0.9594825506210327,0
1,1.0165513753890991,0
1,1.026645541191101,0
1,1.0580646991729736,0
1,1.0188802480697632,0
1,1.0456712245941162,0
1,1.019329309463501,0
1,0.9721827507019043,0
1,1.023886799812317,0
1,1.0276410579681396,0
1,1.066685438156128,0
1,0.9249967336654663,0
1,0.970169723033905,0
1,0.9599276185035706,0
1,0.9858523011207581,0
1,1.1278105974197388,0
1,0.9430528283119202,0
1,1.0245661735534668,0
1,1.0363963842391968,0
1,0.9162812829017639,0
1,1.0593907833099365,0
1,0.9303524494171143,0
1,1.0712312459945679,0
1,1.071921706199646,0
1,1.0384939908981323,0
1,1.0583882331848145,0
1,0.9314010143280029,0
1,1.009787917137146,0
1,1.0809506177902222,0
1,0.9865957498550415,0
1,1.0886332988739014,0
1,0.9688319563865662,0
1,1.1086900234222412,0
1,0.9457002282142639,0
1,1.016306757926941,0
1,1.0031442642211914,0
1,1.0230613946914673,0
1,1.110544204711914,0
1,0.9680367112159729,0
1,0.9993258118629456,0
1,1.0423117876052856,0
1,1.0750564336776733,0
1,1.0327160358428955,0
1,0.9418630599975586,0
1,1.0457628965377808,0
1,1.0811481475830078,0
1,1.0886062383651733,0
1,0.9124953150749207,0
1,1.0974160432815552,0
1,1.0725702047348022,0
1,0.9005320072174072,0
1,0.871129035949707,0
1,1.05492103099823,0
1,0.9702200889587402,0
1,0.9852356910705566,0
1,1.0179182291030884,0
1,0.985512375831604,0
1,0.9855431318283081,0
1,1.034429669380188,0
1,0.9646706581115723,0
1,0.9941587448120117,0
1,1.0632662773132324,0
1,0.9779046177864075,0
1,1.0526942014694214,0
1,0.9756736755371094,0
1,1.059368371963501,0
1,1.0077358484268188,0
1,0.8641618490219116,0
1,0.9430429339408875,0
1,1.0195128917694092,0
1,0.9246088266372681,0
1,0.9257431626319885,0
1,0.8648830056190491,0
1,1.0317716598510742,0
1,0.9858377575874329,0
1,1.0623165369033813,0
1,1.020322561264038,0
1,0.9998230338096619,0
1,0.9162908792495728,0
1,1.0445356369018555,0
1,0.9944409132003784,0
1,0.9726900458335876,0
1,1.0722606182098389,0
1,1.0356253385543823,0
1,1.0856574773788452,0
1,1.0603488683700562,0
1,0.9421406388282776,0
1,1.0634920597076416,0
1,0.9727587699890137,0
1,0.9710825681686401,0
1,0.9194685220718384,0
1,0.9937664866447449,0
1,1.0189474821090698,0
1,0.9802618026733398,0
1,0.9859495162963867,0
1,1.0436917543411255,0
1,0.9541527628898621,0
1,0.9930571913719177,0
1,0.9024028182029724,0
1,1.0175578594207764,0
1,1.0169657468795776,0
1,0.9978700876235962,0
1,0.988245964050293,0
1,0.9017913937568665,0
1,1.0312833786010742,0
1,1.0189942121505737,0
1,1.0083860158920288,0
1,1.057633638381958,0
1,0.9490464329719543,0
1,0.9837028980255127,0
1,0.9661319255828857,0
1,1.1243208646774292,0
1,0.8856672644615173,0
1,1.0218701362609863,0
1,0.9081550240516663,0
1,0.974315345287323,0
1,0.9168644547462463,0
1,1.0032498836517334,0
1,0.9033703804016113,0
1,1.1784926652908325,0
1,1.0637445449829102,0
1,1.0234992504119873,0
1,1.1187098026275635,0
1,0.9426294565200806,0
1,1.1452280282974243,0
1,1.028756856918335,0
1,1.0154284238815308,0
1,1.060992956161499,0
1,1.1100589036941528,0
1,1.0375621318817139,0
1,1.0257964134216309,0
1,0.9626151919364929,0
1,1.071058988571167,0
1,1.1127241849899292,0
1,0.9805986285209656,0
1,1.0552538633346558,0
1,1.076970100402832,0
1,1.062401533126831,0
1,1.095768928527832,0
1,0.9257929921150208,0
1,1.0898888111114502,0
1,0.9786689281463623,0
1,1.0185132026672363,0
1,0.9785829186439514,0
1,1.1233984231948853,0
1,1.0661108493804932,0
1,1.0022780895233154,0
1,1.1483091115951538,0
1,1.0014092922210693,0
1,1.000381350517273,0
1,1.0062479972839355,0
1,0.9211500883102417,0
1,0.8774871230125427,0
1,0.9199082851409912,0
1,0.9828439354896545,0
1,0.8631829619407654,0
1,0.9809576272964478,0
1,1.0154757499694824,0
1,1.0329713821411133,0
1,1.0547221899032593,0
1,0.9506932497024536,0
1,0.9735379815101624,0
1,0.9175710678100586,0
1,1.0858368873596191,0
1,0.9481675028800964,0
1,0.971865713596344,0
1,1.0896821022033691,0
1,1.1025422811508179,0
1,1.0333290100097656,0
1,1.0485081672668457,0
1,0.9181791543960571,0
1,1.022098422050476,0
1,0.9387052059173584,0
1,1.0626622438430786,0
1,1.0683053731918335,0
1,0.9671609997749329,0
1,0.9701943397521973,0
1,0.8961331248283386,0
1,0.9465593099594116,0
1,1.0334235429763794,0
1,0.9266131520271301,0
1,0.9462485909461975,0
1,1.0542067289352417,0
1,1.0539847612380981,0
1,0.9431794285774231,0
1,0.9186979532241821,0
1,0.9453933238983154,0
1,1.0075972080230713,0
1,1.055768609046936,0
1,1.0475656986236572,0
1,1.0441304445266724,0
1,0.866044819355011,0
1,0.9449046850204468,0
1,0.9626038074493408,0
1,0.8872164487838745,0
1,1.1172267198562622,0
1,1.0912123918533325,0
1,0.9718247056007385,0
1,0.9555485844612122,0
1,1.0493957996368408,0
1,0.945464015007019,0
1,1.1065133810043335,0
1,1.006982684135437,0
1,0.966988742351532,0
1,1.0190333127975464,0
1,1.0061628818511963,0
1,0.9688504934310913,0
1,1.0867127180099487,0
1,1.0164189338684082,0
1,0.8875643610954285,0
1,0.8721625208854675,0
1,1.0259432792663574,0
1,0.9603424072265625,0
1,0.9869590997695923,0
1,1.007588267326355,0
1,0.9327061176300049,0
1,1.0027267932891846,0
1,0.9758816957473755,0
1,1.0174349546432495,0
1,0.9613451957702637,0
1,0.896782636642456,0
1,0.8931244611740112,0
1,0.8382384181022644,0
1,0.8934773802757263,0
1,1.1066808700561523,0
1,1.0178109407424927,0
1,1.0283184051513672,0
1,0.8921111226081848,0
1,1.0036107301712036,0
1,1.0322920083999634,0
1,1.0222039222717285,0
1,0.9523922801017761,0
1,0.9891687631607056,0
1,1.056934118270874,0
1,0.9314850568771362,0
1,0.8971384763717651,0
1,1.038728952407837,0
1,1.07563316822052,0
1,1.0118335485458374,0
1,1.0128159523010254,0
1,0.9022461175918579,0
1,1.1086108684539795,0
1,0.7744162678718567,0
1,0.9910427927970886,0
1,1.0043377876281738,0
1,0.9484575390815735,0
1,0.9900429844856262,0
1,0.9708054065704346,0
1,0.8963528871536255,0
1,0.9688486456871033,0
1,0.990454912185669,0
1,1.0048795938491821,0
1,1.088973879814148,0
1,1.131295919418335,0
1,0.9301498532295227,0
1,1.1262058019638062,0
1,1.0284788608551025,0
1,0.8811414837837219,0
1,0.8498482704162598,0
1,0.9957124590873718,0
1,1.0979081392288208,0
1,0.9842479228973389,0
1,1.0374133586883545,0
1,1.1128050088882446,0
1,0.9933367371559143,0
1,1.0323100090026855,0
1,1.0033156871795654,0
1,1.0188387632369995,0
1,0.9457800388336182,0
1,0.9913459420204163,0
1,1.040720820426941,0
1,0.9495936036109924,0
1,1.0305376052856445,0
1,0.9535362720489502,0
1,0.9754781126976013,0
1,1.0467016696929932,0
1,0.8870110511779785,0
1,1.1612286567687988,0
1,0.8819208741188049,0
1,1.1340677738189697,0
1,0.9165341258049011,0
1,1.0021485090255737,0
1,0.9308667778968811,0
1,1.099568247795105,0
1,0.9757465720176697,0
1,0.9936097264289856,0
1,0.9332507848739624,0
1,0.9877281188964844,0
1,1.0804983377456665,0
1,1.01799738407135,0
1,1.0839112997055054,0
1,1.1007790565490723,0
1,1.0199922323226929,0
1,0.9692356586456299,0
1,1.057353138923645,0
1,1.0747575759887695,0
1,1.0156335830688477,0
1,1.0059784650802612,0
1,0.931291401386261,0
1,0.9922495484352112,0
1,0.9827762842178345,0
1,1.0351685285568237,0
1,1.0393534898757935,0
1,1.0068317651748657,0
1,0.9275990128517151,0
1,1.0692297220230103,0
1,1.0264928340911865,0
1,0.9443700313568115,0
1,1.1133543252944946,0
1,0.9910054802894592,0
1,1.0359632968902588,0
1,0.9354936480522156,0
1,1.0712378025054932,0
1,1.0049151182174683,0
1,0.8932995796203613,0
1,1.0444927215576172,0
1,0.9903904795646667,0
1,0.973412036895752,0
1,1.0811822414398193,0
1,0.9520384669303894,0
1,0.9942070841789246,0
1,0.8859502077102661,0
1,0.8700811266899109,0
1,0.8874720931053162,0
1,1.0334101915359497,0
1,1.0733997821807861,0
1,1.0182580947875977,0
1,1.0724518299102783,0
1,0.9345387816429138,0
1,1.0767009258270264,0
1,0.9853795170783997,0
1,0.9425361752510071,0
1,0.91390061378479,0
1,1.0208373069763184,0
1,0.9693954586982727,0
1,1.0120528936386108,0
1,0.9699770212173462,0
1,1.0175069570541382,0
1,1.0042532682418823,0
1,1.0235897302627563,0
1,1.0784434080123901,0
1,0.9254831075668335,0
1,1.0089409351348877,0
1,0.9904523491859436,0
1,0.9690610766410828,0
1,1.0617278814315796,0
1,0.9593279361724854,0
1,0.9379574656486511,0
1,0.9579140543937683,0
1,0.970527708530426,0
1,0.9898334741592407,0
1,1.1362773180007935,0
1,0.9949663877487183,0
1,1.0986236333847046,0
1,0.9956790208816528,0
1,1.0675615072250366,0
1,1.010888695716858,0
1,1.025172472000122,0
1,0.9628969430923462,0
1,0.9733991622924805,0
1,0.9399616718292236,0
1,0.9353504180908203,0
1,1.0340114831924438,0
1,0.9803912043571472,0
1,0.9913780689239502,0
1,1.047755479812622,0
1,0.9306821823120117,0
1,1.0494636297225952,0
1,0.9428514242172241,0
1,1.0928388833999634,0
1,1.0651180744171143,0
1,0.9672839641571045,0
1,0.9413655400276184,0
1,0.9185014963150024,0
1,1.0611252784729004,0
1,1.1379145383834839,0
1,1.0143898725509644,0
1,0.9546975493431091,0
