truth,estimate,beta
1,0.8944019675254822,1.5
1,1.0299428701400757,1.5
1,1.0765440464019775,1.5
1,0.933231770992279,1.5
1,1.0457751750946045,1.5
1,0.8645461201667786,1.5
1,1.0858222246170044,1.5
1,1.2933087348937988,1.5
1,1.0512925386428833,1.5
1,1.8197698593139648,1.5
1,0.9909268617630005,1.5
1,1.0288301706314087,1.5
1,1.0286946296691895,1.5
1,0.9265885949134827,1.5
1,1.0941883325576782,1.5
1,0.8982968926429749,1.5
1,1.227075457572937,1.5
1,1.0781859159469604,1.5
1,1.156198263168335,1.5
1,1.3676220178604126,1.5
1,0.7968792915344238,1.5
1,0.9997740983963013,1.5
1,1.0401065349578857,1.5
1,0.9663537740707397,1.5
1,0.8582386374473572,1.5
1,1.0037500858306885,1.5
1,1.0570815801620483,1.5
1,0.5394019484519958,1.5
1,0.9927414655685425,1.5
1,0.8585219979286194,1.5
1,0.9649914503097534,1.5
1,1.0114343166351318,1.5
1,1.0471707582473755,1.5
1,0.9053505063056946,1.5
1,0.9592375755310059,1.5
1,1.015978455543518,1.5
1,1.050622582435608,1.5
1,1.0890586376190186,1.5
1,1.0476452112197876,1.5
1,0.9916303753852844,1.5
1,0.9555760622024536,1.5
1,1.2878259420394897,1.5
1,0.9364988803863525,1.5
1,1.070030689239502,1.5
1,1.142555594444275,1.5
1,1.0438718795776367,1.5
1,0.9791724681854248,1.5
1,1.0212801694869995,1.5
1,1.0065110921859741,1.5
1,1.0170409679412842,1.5
1,0.9416411519050598,1.5
1,1.0751781463623047,1.5
1,1.110559344291687,1.5
1,1.0652940273284912,1.5
1,0.9206844568252563,1.5
1,0.9857867360115051,1.5
1,0.9292542934417725,1.5
1,1.0692988634109497,1.5
1,1.0873228311538696,1.5
1,1.0025709867477417,1.5
1,1.0262314081192017,1.5
1,1.0018888711929321,1.5
1,0.8973888754844666,1.5
1,1.041534662246704,1.5
1,0.813676118850708,1.5
1,1.0636773109436035,1.5
1,1.1892980337142944,1.5
1,0.6289921998977661,1.5
1,0.9632888436317444,1.5
1,1.0347355604171753,1.5
1,0.9617658257484436,1.5
1,0.8883691430091858,1.5
1,1.3649567365646362,1.5
1,1.0267186164855957,1.5
1,1.0499160289764404,1.5
1,0.8523933291435242,1.5
1,0.9671076536178589,1.5
1,1.020576000213623,1.5
1,0.960114598274231,1.5
1,1.0134166479110718,1.5
1,0.981980562210083,1.5
1,0.9487906694412231,1.5
1,0.9853460788726807,1.5
1,0.9805142879486084,1.5
1,1.0629011392593384,1.5
1,0.8619474768638611,1.5
1,0.9000232219696045,1.5
1,0.9773201942443848,1.5
1,1.0765234231948853,1.5
1,0.9598276615142822,1.5
1,0.7571516633033752,1.5
1,0.9547616839408875,1.5
1,1.0789310932159424,1.5
1,1.0424147844314575,1.5
1,0.8288717865943909,1.5
1,0.8819626569747925,1.5
1,1.1933786869049072,1.5
1,1.0012338161468506,1.5
1,0.8510903120040894,1.5
1,0.9623973369598389,1.5
1,0.9876126050949097,1.5
1,1.179213285446167,1.5
1,1.0016956329345703,1.5
1,1.0059040784835815,1.5
1,1.095853567123413,1.5
1,0.8120203614234924,1.5
1,0.8780495524406433,1.5
1,1.0968390703201294,1.5
1,0.8715327382087708,1.5
1,0.8752074837684631,1.5
1,1.123298168182373,1.5
1,0.9351369738578796,1.5
1,0.8993225693702698,1.5
1,1.2346729040145874,1.5
1,0.976111114025116,1.5
1,0.9409540891647339,1.5
1,0.9842985272407532,1.5
1,1.1260887384414673,1.5
1,0.9023865461349487,1.5
1,1.0863124132156372,1.5
1,1.0050116777420044,1.5
1,0.9972028136253357,1.5
1,0.9427028894424438,1.5
1,1.015398383140564,1.5
1,0.9468389749526978,1.5
1,0.9422381520271301,1.5
1,1.0944644212722778,1.5
1,1.278298258781433,1.5
1,1.098392367362976,1.5
1,0.8930020332336426,1.5
1,1.0662339925765991,1.5
1,0.9513742327690125,1.5
1,0.7703755497932434,1.5
1,0.8858953714370728,1.5
1,1.0877444744110107,1.5
1,1.0192458629608154,1.5
1,0.8260770440101624,1.5
1,1.0296308994293213,1.5
1,0.5990426540374756,1.5
1,1.234476089477539,1.5
1,0.9551582932472229,1.5
1,1.051460862159729,1.5
1,1.149949550628662,1.5
1,0.8592314720153809,1.5
1,1.040459156036377,1.5
1,0.927535355091095,1.5
1,1.2874500751495361,1.5
1,1.1167155504226685,1.5
1,0.9832552075386047,1.5
1,0.8966867923736572,1.5
1,1.1282594203948975,1.5
1,1.138211965560913,1.5
1,0.9731914401054382,1.5
1,0.9490274786949158,1.5
1,1.051063895225525,1.5
1,1.0291008949279785,1.5
1,1.0423208475112915,1.5
1,0.9632872939109802,1.5
1,1.0284384489059448,1.5
1,1.017336130142212,1.5
1,0.8711984753608704,1.5
1,1.2712048292160034,1.5
1,1.0375771522521973,1.5
1,0.9913560748100281,1.5
1,0.9151885509490967,1.5
1,0.9029332995414734,1.5
1,1.0634474754333496,1.5
1,0.8903673887252808,1.5
1,1.0275310277938843,1.5
1,1.149463415145874,1.5
1,0.9358823299407959,1.5
1,1.0846928358078003,1.5
1,1.0740234851837158,1.5
1,1.098354697227478,1.5
1,0.9134050011634827,1.5
1,0.9135801792144775,1.5
1,0.990269660949707,1.5
1,0.9243794083595276,1.5
1,0.896618664264679,1.5
1,1.0258945226669312,1.5
1,1.0217187404632568,1.5
1,0.9053788185119629,1.5
1,1.1759624481201172,1.5
1,1.0861927270889282,1.5
1,1.0543075799942017,1.5
1,0.9320783019065857,1.5
1,1.1132453680038452,1.5
1,0.9517620801925659,1.5
1,1.013417363166809,1.5
1,0.9325768947601318,1.5
1,0.9805080890655518,1.5
1,1.4422584772109985,1.5
1,1.4912596940994263,1.5
1,1.1280419826507568,1.5
1,1.0408477783203125,1.5
1,0.9502739310264587,1.5
1,1.0034021139144897,1.5
1,0.827123761177063,1.5
1,1.1269899606704712,1.5
1,0.9038265347480774,1.5
1,1.08156418800354,1.5
1,0.9575265049934387,1.5
1,1.0146557092666626,1.5
1,0.9213576912879944,1.5
1,1.09938645362854,1.5
1,0.9382002353668213,1.5
1,0.9601002931594849,1.5
1,1.1140130758285522,1.5
1,1.0505170822143555,1.5
1,0.9859208464622498,1.5
1,0.9125750064849854,1.5
1,1.062740445137024,1.5
1,1.0090196132659912,1.5
1,0.834229052066803,1.5
1,0.24713824689388275,1.5
1,0.9580433964729309,1.5
1,1.0411747694015503,1.5
1,1.1499890089035034,1.5
1,0.8045634031295776,1.5
1,1.1162365674972534,1.5
1,1.02541184425354,1.5
1,1.0669091939926147,1.5
1,0.992202639579773,1.5
1,0.9335175156593323,1.5
1,0.8374637365341187,1.5
1,0.9940299987792969,1.5
1,1.3102751970291138,1.5
1,0.9665187001228333,1.5
1,0.9723663330078125,1.5
1,1.0014872550964355,1.5
1,0.8965423703193665,1.5
1,1.148380994796753,1.5
1,1.1493475437164307,1.5
1,0.9837977886199951,1.5
1,0.8960645794868469,1.5
1,1.0588600635528564,1.5
1,0.9165951013565063,1.5
1,1.0418193340301514,1.5
1,1.0687212944030762,1.5
1,1.0447605848312378,1.5
1,1.0553550720214844,1.5
1,1.114847183227539,1.5
1,1.0705335140228271,1.5
1,1.0178202390670776,1.5
1,0.9646879434585571,1.5
1,1.0091322660446167,1.5
1,1.1075663566589355,1.5
1,0.9232150316238403,1.5
1,1.1094441413879395,1.5
1,1.211746096611023,1.5
1,1.2488389015197754,1.5
1,0.947852611541748,1.5
1,0.9455585479736328,1.5
1,1.0814481973648071,1.5
1,1.0292946100234985,1.5
1,1.0147255659103394,1.5
1,1.040053129196167,1.5
1,1.0702954530715942,1.5
1,1.0369709730148315,1.5
1,1.1527444124221802,1.5
1,0.9051018357276917,1.5
1,1.0579698085784912,1.5
1,0.911088764667511,1.5
1,1.015387773513794,1.5
1,1.1293816566467285,1.5
1,1.2021465301513672,1.5
1,1.0510833263397217,1.5
1,0.8858092427253723,1.5
1,1.0710086822509766,1.5
1,1.0135712623596191,1.5
1,1.0737608671188354,1.5
1,0.9472754001617432,1.5
1,1.0206185579299927,1.5
1,0.9692193865776062,1.5
1,1.2766735553741455,1.5
1,0.9618173837661743,1.5
1,0.9951830506324768,1.5
1,0.8654181957244873,1.5
1,1.0444238185882568,1.5
1,0.7665269374847412,1.5
1,1.0572632551193237,1.5
1,0.9141281843185425,1.5
1,0.9988027811050415,1.5
1,1.076866626739502,1.5
1,0.9481990337371826,1.5
1,1.097678542137146,1.5
1,1.098597526550293,1.5
1,0.9773805141448975,1.5
1,1.043591856956482,1.5
1,1.0868123769760132,1.5
1,0.9333574771881104,1.5
1,1.0190380811691284,1.5
1,1.1881436109542847,1.5
1,1.0309648513793945,1.5
1,1.4553419351577759,1.5
1,0.8162148594856262,1.5
1,1.0680949687957764,1.5
1,1.1819690465927124,1.5
1,1.0752925872802734,1.5
1,0.9617582559585571,1.5
1,0.9518358707427979,1.5
1,0.9402235746383667,1.5
1,1.0490996837615967,1.5
1,1.1621609926223755,1.5
