truth,estimate,beta
1,0.9822220206260681,0.5
1,1.1147135496139526,0.5
1,1.0104570388793945,0.5
1,0.889940083026886,0.5
1,1.0774167776107788,0.5
1,1.073654294013977,0.5
1,1.1088467836380005,0.5
1,0.8804904818534851,0.5
1,0.9815212488174438,0.5
1,0.9462857842445374,0.5
1,1.0069925785064697,0.5
1,1.0131618976593018,0.5
1,1.0189508199691772,0.5
1,0.9868123531341553,0.5
1,1.0572274923324585,0.5
1,0.991046667098999,0.5
1,1.033900499343872,0.5
1,1.102436900138855,0.5
1,1.1527793407440186,0.5
1,1.015034556388855,0.5
1,0.8518105745315552,0.5
1,0.9973328709602356,0.5
1,1.1614435911178589,0.5
1,0.968832790851593,0.5
1,1.0372387170791626,0.5
1,0.9235706329345703,0.5
1,1.082067608833313,0.5
1,1.0357365608215332,0.5
1,0.935497522354126,0.5
1,0.9582954049110413,0.5
1,1.0358200073242188,0.5
1,1.0776727199554443,0.5
1,0.9732068777084351,0.5
1,1.0094550848007202,0.5
1,0.9924556016921997,0.5
1,1.0778181552886963,0.5
1,1.0500242710113525,0.5
1,0.9504625201225281,0.5
1,1.0647047758102417,0.5
1,1.0477454662322998,0.5
1,0.9046578407287598,0.5
1,1.0375272035598755,0.5
1,0.9575347900390625,0.5
1,0.9614412784576416,0.5
1,1.1480320692062378,0.5
1,0.980617105960846,0.5
1,1.0048710107803345,0.5
1,1.0148597955703735,0.5
1,0.883743405342102,0.5
1,0.9825127124786377,0.5
1,0.9505867958068848,0.5
1,0.9935495853424072,0.5
1,1.1439638137817383,0.5
1,1.0090137720108032,0.5
1,1.0094585418701172,0.5
1,0.9568896889686584,0.5
1,0.8798620104789734,0.5
1,0.9358766078948975,0.5
1,1.0728826522827148,0.5
1,1.0940382480621338,0.5
1,1.0296210050582886,0.5
1,0.9912574291229248,0.5
1,0.9389933943748474,0.5
1,1.0260281562805176,0.5
1,0.942369282245636,0.5
1,1.0200645923614502,0.5
1,1.1128276586532593,0.5
1,1.01807701587677,0.5
1,1.035229206085205,0.5
