truth,estimate,beta
1,1.094884991645813,1
1,1.0602833032608032,1
1,1.063982367515564,1
1,0.9612249135971069,1
1,0.9942029118537903,1
1,1.066733479499817,1
1,1.1103732585906982,1
1,0.9187498092651367,1
1,1.0702729225158691,1
1,1.0652395486831665,1
1,1.0150376558303833,1
1,0.9495478868484497,1
1,1.0608394145965576,1
1,0.9632284045219421,1
1,1.0035696029663086,1
1,0.9328317642211914,1
1,0.9787397980690002,1
1,1.035901427268982,1
1,1.041029691696167,1
1,1.022446870803833,1
1,0.8728070855140686,1
1,1.0093797445297241,1
1,1.0731816291809082,1
1,1.0183055400848389,1
1,0.9842042922973633,1
1,0.9926760196685791,1
1,0.9625347852706909,1
1,1.0188796520233154,1
1,0.8656952977180481,1
1,0.8918024301528931,1
1,1.05767822265625,1
1,1.1103661060333252,1
1,1.0609312057495117,1
1,0.9706175923347473,1
1,1.0365759134292603,1
1,0.964921772480011,1
1,1.010035514831543,1
1,0.9172626733779907,1
1,1.0606677532196045,1
1,0.668509840965271,1
1,1.005236268043518,1
1,1.1606518030166626,1
1,0.9724785685539246,1
1,1.0346095561981201,1
1,1.0473041534423828,1
1,1.0567106008529663,1
1,0.9062600135803223,1
1,0.9667871594429016,1
1,1.0672334432601929,1
1,1.2436715364456177,1
1,0.9580996036529541,1
1,0.9829818606376648,1
1,1.0144727230072021,1
1,1.1621925830841064,1
1,1.0536491870880127,1
1,1.063016653060913,1
1,0.9282586574554443,1
1,1.0700509548187256,1
1,1.0327194929122925,1
1,0.992473840713501,1
1,1.0011165142059326,1
1,0.9864506125450134,1
1,0.9457783699035645,1
1,0.8754033446311951,1
1,0.8373103141784668,1
1,1.0821679830551147,1
1,0.9899321794509888,1
1,1.0811351537704468,1
1,0.9465128183364868,1
1,1.0011029243469238,1
1,0.9811727404594421,1
1,0.9732959866523743,1
1,1.074276089668274,1
1,0.9608521461486816,1
1,1.1229937076568604,1
1,0.9854018688201904,1
1,1.0264490842819214,1
1,0.9930846691131592,1
1,0.970632791519165,1
1,1.0095484256744385,1
1,1.0028003454208374,1
1,1.0984023809432983,1
1,0.9801599383354187,1
1,0.9870637655258179,1
1,1.1454888582229614,1
1,1.0242329835891724,1
1,1.0047492980957031,1
1,1.0776578187942505,1
1,1.1488980054855347,1
1,0.8923037648200989,1
