truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.133847144246101557e+00,2.156270611198618958e+00,7.071357837359118825e+00,1.991451533819819097e+00,2.321089688577418819e+00
2.121539888279284192e+00,2.131454546093940916e+00,2.106251367631136073e+00,6.112559533531920053e+00,1.953012962836462529e+00,2.259489772425809839e+00
2.121539888279284192e+00,2.160130411863327105e+00,2.186986515153432897e+00,6.055222920516871277e+00,2.034468501884646674e+00,2.339504528422219121e+00
2.121539888279284192e+00,2.130225318372249710e+00,2.128251791068527243e+00,5.953415169934830331e+00,1.977021371784503323e+00,2.279482210352551164e+00
2.121539888279284192e+00,2.082952197909355263e+00,2.072580260743882796e+00,6.420758382507179896e+00,1.915526176421826543e+00,2.229634345065939272e+00
2.121539888279284192e+00,2.231548071265220479e+00,2.259693784843519015e+00,5.436128837353083831e+00,2.115182773008518868e+00,2.404204796678519163e+00
2.121539888279284192e+00,2.130499852180480769e+00,2.150305775685235954e+00,7.494493839938241919e+00,1.980627116050305059e+00,2.319984435320166849e+00
2.121539888279284192e+00,2.096248992800712418e+00,2.066198446031194180e+00,6.231463737923458979e+00,1.911476789190250436e+00,2.220920102872137925e+00
2.121539888279284192e+00,2.201914339184761094e+00,2.094571557350167534e+00,6.045228964539788308e+00,1.942179459162052702e+00,2.246963655538282367e+00
2.121539888279284192e+00,2.185480462670326141e+00,2.174958667926781608e+00,6.253381906641619636e+00,2.019965145699062603e+00,2.329952190154500613e+00
2.121539888279284192e+00,2.243769066691398528e+00,2.266281630725192731e+00,5.854536584124876875e+00,2.116312341397097008e+00,2.416250920053288453e+00
2.121539888279284192e+00,2.058150554418563871e+00,2.039010879280394928e+00,6.262649994917583562e+00,1.883902542236651989e+00,2.194119216324137867e+00
2.121539888279284192e+00,2.095074439048767001e+00,2.160248300855760473e+00,5.504752629208593540e+00,2.014828021319625240e+00,2.305668580391895706e+00
2.121539888279284192e+00,2.339150215983390790e+00,2.291925496515119232e+00,7.442730811273671421e+00,2.122833821129874732e+00,2.461017171900363731e+00
2.121539888279284192e+00,2.164543055415153461e+00,2.112489639351667225e+00,5.576244694649629352e+00,1.966128095157278377e+00,2.258851183546056074e+00
2.121539888279284192e+00,2.200568347811699077e+00,2.159065513332840691e+00,5.846508939726724030e+00,2.009199076987493005e+00,2.308931949678188378e+00
2.121539888279284192e+00,2.251277835607528477e+00,2.208932220538612601e+00,5.942078492957906910e+00,2.057845858683721385e+00,2.360018582393503817e+00
2.121539888279284192e+00,2.191036942958831890e+00,2.245757189324474989e+00,6.505661427084834969e+00,2.087668135502620981e+00,2.403846243146328998e+00
2.121539888279284192e+00,2.122748139619827334e+00,2.158431163674220610e+00,5.674762106640897308e+00,2.010782370557339327e+00,2.306079956791101893e+00
2.121539888279284192e+00,2.218668582558632085e+00,2.096160914666485020e+00,6.362837817893878700e+00,1.939816814166270609e+00,2.252505015166699209e+00
2.121539888279284192e+00,2.248517153620719800e+00,2.217206495573045721e+00,6.229411445758780808e+00,2.062510319117301094e+00,2.371902672028790349e+00
2.121539888279284192e+00,1.984721111178398223e+00,1.986374092451646201e+00,5.493198821683594524e+00,1.841106502833797620e+00,2.131641682069494781e+00
2.121539888279284192e+00,2.094180339574813754e+00,2.112204121701447335e+00,6.053568389997004751e+00,1.959706946884952838e+00,2.264701296517941831e+00
2.121539888279284192e+00,2.289075707554817374e+00,2.314520972948696187e+00,6.790791819282727459e+00,2.153004701777781360e+00,2.476037244119611014e+00
2.121539888279284192e+00,2.174797447800636441e+00,2.262202686251868489e+00,7.211947389771758310e+00,2.095753243199188987e+00,2.428652129304547991e+00
2.121539888279284192e+00,2.121995028495788471e+00,2.142200093329884147e+00,5.039576201600572070e+00,2.003059747146367808e+00,2.281340439513400487e+00
2.121539888279284192e+00,2.027609144568443433e+00,2.019555155475158514e+00,6.854954901421201008e+00,1.857277631617725744e+00,2.181832679332591507e+00
2.121539888279284192e+00,2.084504600346088310e+00,2.089342513154725633e+00,6.229622507562980971e+00,1.934643716051923423e+00,2.244041310257527844e+00
2.121539888279284192e+00,1.940592976212501597e+00,1.995687948570760817e+00,6.739630552481414405e+00,1.834781252841799271e+00,2.156594644299722141e+00
2.121539888279284192e+00,2.078816478729248018e+00,2.072961687857401536e+00,6.382339609658821189e+00,1.916378177089296253e+00,2.229545198625506597e+00
2.121539888279284192e+00,2.273876428127288740e+00,2.215174563595850188e+00,6.564703129501920031e+00,2.056369766620775863e+00,2.373979360570924513e+00
2.121539888279284192e+00,2.157058546185493420e+00,2.171617731872225399e+00,7.340226052122352129e+00,2.003694498215196074e+00,2.339540965529254724e+00
2.121539888279284192e+00,2.114819259762763970e+00,2.115311923965753405e+00,6.646086289809250758e+00,1.955525801004680098e+00,2.275098046926826711e+00
2.121539888279284192e+00,2.104999123454093901e+00,2.057295478814863188e+00,5.685189971020010447e+00,1.909511089271615170e+00,2.205079868358111206e+00
2.121539888279284192e+00,1.994195155143737797e+00,1.991989492307067788e+00,5.991798003174144682e+00,1.840272350200469198e+00,2.143706634413666379e+00
2.121539888279284192e+00,2.220429816722869987e+00,2.196156617875851147e+00,7.341681906416747339e+00,2.028216732167629210e+00,2.364096503584073083e+00
2.121539888279284192e+00,2.148695495367050068e+00,2.201271470070816694e+00,6.364442670216186038e+00,2.044907654045808876e+00,2.357635286095824512e+00
2.121539888279284192e+00,2.152073601722717111e+00,2.061245192516944158e+00,6.161234963729928182e+00,1.907397864829184497e+00,2.215092520204703597e+00
2.121539888279284192e+00,1.988006171941757216e+00,1.982509822518796927e+00,6.749313319192586924e+00,1.821487581672973866e+00,2.143532063364619766e+00
2.121539888279284192e+00,2.127994889259338329e+00,2.117657767542754144e+00,5.371787550455565885e+00,1.974004507733482461e+00,2.261311027352025604e+00
2.121539888279284192e+00,2.151261243700981041e+00,2.170740452387718289e+00,5.632457763902153580e+00,2.023643036551115326e+00,2.317837868224321252e+00
2.121539888279284192e+00,2.108734724402427485e+00,2.027493573753628819e+00,4.785399764660227540e+00,1.891907469244653583e+00,2.163079678262604055e+00
2.121539888279284192e+00,2.242419892191886976e+00,2.199064695509907796e+00,5.644204137703489721e+00,2.051813975255636358e+00,2.346315415764179235e+00
2.121539888279284192e+00,2.107674500584602484e+00,2.104017353279049374e+00,5.794679285748923547e+00,1.954816683226488827e+00,2.253218023331609920e+00
2.121539888279284192e+00,2.086547985196113508e+00,2.189384639929979670e+00,6.256882762696317712e+00,2.034347738447867648e+00,2.344421541412091692e+00
2.121539888279284192e+00,2.245980797827243691e+00,2.145596620012888422e+00,5.720641721112960987e+00,1.997352169068417727e+00,2.293841070957359118e+00
2.121539888279284192e+00,2.104339602470397974e+00,2.167643999996682336e+00,5.562422505642194537e+00,2.021463966142277080e+00,2.313824033851087592e+00
2.121539888279284192e+00,2.147420545935630809e+00,2.086475053417962577e+00,6.981968653665467706e+00,1.922701029897987857e+00,2.250249076937937520e+00
2.121539888279284192e+00,2.145492289304733458e+00,2.080667543537216613e+00,6.134044347251687235e+00,1.927160068916590863e+00,2.234175018157842363e+00
2.121539888279284192e+00,2.267750948786735332e+00,2.187507554874987825e+00,5.784509609103481331e+00,2.038437866090406558e+00,2.336577243659569092e+00
2.121539888279284192e+00,2.027514232635498015e+00,2.090560947585792473e+00,6.272864447404092658e+00,1.935326170357403397e+00,2.245795724814181327e+00
2.121539888279284192e+00,2.139102832794189446e+00,1.996430149370338691e+00,6.569966332495782879e+00,1.837561704854393962e+00,2.155298593886283420e+00
2.121539888279284192e+00,2.025520666718482854e+00,2.039121365904051242e+00,7.401246321772257275e+00,1.870501592835409177e+00,2.207741138972693307e+00
2.121539888279284192e+00,2.219563134789466652e+00,2.165983040794264625e+00,4.996875887473969158e+00,2.027433416437790736e+00,2.304532665150738513e+00
2.121539888279284192e+00,2.011618419647216882e+00,2.079012183952669179e+00,6.220673244430860116e+00,1.924424544292165917e+00,2.233599823613172219e+00
2.121539888279284192e+00,1.991308449864387597e+00,1.995437663955381247e+00,5.246336539034133217e+00,1.853471729843167104e+00,2.137403598067595389e+00
2.121539888279284192e+00,2.194201645612716689e+00,2.167122855500549949e+00,5.703493574227780805e+00,2.019100759465013883e+00,2.315144951536086015e+00
2.121539888279284192e+00,2.108707164168357906e+00,2.161392476219218040e+00,5.830787567807981908e+00,2.011727672339043593e+00,2.311057280099392486e+00
2.121539888279284192e+00,1.923185741782188485e+00,1.992689507113769576e+00,6.002884637279549018e+00,1.840832068630917862e+00,2.144546945596621512e+00
2.121539888279284192e+00,1.951261698961257895e+00,1.944665205310040612e+00,6.452621596802097237e+00,1.787221910355079268e+00,2.102108500265001734e+00
2.121539888279284192e+00,2.045803486466407861e+00,2.017517602129839549e+00,5.634850321050947741e+00,1.870388947567414695e+00,2.164646256692264181e+00
2.121539888279284192e+00,2.054952171444893061e+00,2.041950570263317388e+00,5.605082866210175929e+00,1.895211051595601326e+00,2.188690088931033451e+00
2.121539888279284192e+00,2.071028417348861783e+00,2.053563983498607470e+00,5.589305612599659412e+00,1.907031132433179677e+00,2.200096834564035486e+00
2.121539888279284192e+00,2.095686587393283951e+00,2.120110727715189380e+00,7.353356117930283098e+00,1.952037372115198455e+00,2.288184083315180306e+00
2.121539888279284192e+00,1.998429707705974501e+00,2.058751609376281433e+00,5.736080840523241520e+00,1.910307248900869226e+00,2.207195969851693640e+00
2.121539888279284192e+00,1.930617936015128988e+00,2.028804899299517128e+00,6.074045904882239277e+00,1.876050014768135821e+00,2.181559783830898436e+00
2.121539888279284192e+00,2.137233846306800800e+00,2.171110130261483473e+00,5.492520759746025938e+00,2.025851506591009876e+00,2.316368753931957070e+00
2.121539888279284192e+00,2.042855621576309400e+00,1.951801762792689132e+00,6.175567005392599285e+00,1.797775602002009698e+00,2.105827923583368566e+00
2.121539888279284192e+00,2.107553932547569175e+00,2.026440164492842921e+00,5.763524551913164373e+00,1.877641119070402098e+00,2.175239209915283745e+00
2.121539888279284192e+00,2.208251262426376371e+00,2.276722780953161607e+00,5.640689739900244248e+00,2.129517911112518203e+00,2.423927650793805011e+00
2.121539888279284192e+00,2.178057748794555604e+00,2.110923188467626499e+00,6.881233371129002130e+00,1.948334916693401642e+00,2.273511460241851356e+00
2.121539888279284192e+00,2.097165848731994409e+00,2.125942905670860750e+00,6.452777294394658192e+00,1.968497711224836078e+00,2.283388100116885422e+00
2.121539888279284192e+00,2.066807202935218690e+00,2.059206167136013566e+00,5.240453528246876935e+00,1.917319852524232981e+00,2.201092481747794150e+00
2.121539888279284192e+00,2.043487807989120331e+00,2.062550295500084729e+00,5.561527865640631951e+00,1.916382017653470271e+00,2.208718573346699188e+00
2.121539888279284192e+00,2.120369838356971570e+00,2.121540562849491884e+00,7.068738790945992889e+00,1.956752010640006922e+00,2.286329115058976846e+00
2.121539888279284192e+00,2.247082092523574826e+00,2.171089280500542174e+00,7.261009237680530859e+00,2.004074631180569277e+00,2.338103929820515070e+00
2.121539888279284192e+00,2.002139194011688161e+00,2.029134028357046926e+00,5.443761623716904197e+00,1.884521599245055024e+00,2.173746457469038607e+00
2.121539888279284192e+00,2.234374661684036312e+00,2.248870427371002734e+00,6.074719206231199209e+00,2.096107076718243700e+00,2.401633778023761767e+00
2.121539888279284192e+00,1.992824210882186975e+00,1.962141159981809269e+00,5.985288695513629520e+00,1.810506450720752669e+00,2.113775869242865646e+00
2.121539888279284192e+00,2.309361495494842487e+00,2.270005785524378705e+00,6.289184069230326024e+00,2.114569208360716157e+00,2.425442362688041253e+00
2.121539888279284192e+00,2.214009533286094733e+00,2.245822805397212907e+00,5.217109853713687961e+00,2.104252860797285685e+00,2.387392749997140129e+00
2.121539888279284192e+00,2.173951801776885961e+00,2.214532028964954158e+00,6.421200711397374583e+00,2.057472534973332934e+00,2.371591522956575382e+00
2.121539888279284192e+00,2.187405591130256788e+00,2.133012978972343543e+00,6.246154045471141281e+00,1.978109055906844826e+00,2.287916902037842259e+00
2.121539888279284192e+00,2.261976687192917002e+00,2.191561528057092811e+00,6.049732435483330839e+00,2.039112677211464053e+00,2.344010378902721570e+00
2.121539888279284192e+00,2.015802909970283441e+00,1.992686128608881946e+00,6.162411338929615567e+00,1.838824114454536529e+00,2.146548142763227585e+00
2.121539888279284192e+00,2.156711700677871768e+00,2.150256374903721568e+00,5.500304028690115032e+00,2.004894867080584397e+00,2.295617882726858738e+00
2.121539888279284192e+00,2.190961669325828698e+00,2.234798702143133031e+00,6.879811313175145493e+00,2.072227231273568560e+00,2.397370173012697503e+00
2.121539888279284192e+00,2.301637258291244326e+00,2.317784300761558836e+00,7.145934907485461451e+00,2.152098382408199395e+00,2.483470219114918276e+00
2.121539888279284192e+00,2.189129850268364041e+00,2.094938387589966755e+00,5.888272515814289676e+00,1.944537630621286040e+00,2.245339144558647693e+00
2.121539888279284192e+00,2.163083550095558305e+00,2.152629185826051561e+00,6.945525514591412097e+00,1.989283139602537664e+00,2.315975232049565680e+00
2.121539888279284192e+00,2.041517277121543739e+00,2.023599251009930544e+00,5.328742276924297805e+00,1.880522710895793148e+00,2.166675791124068162e+00
2.121539888279284192e+00,2.154358033537864703e+00,2.152210185569478185e+00,6.021495003080074682e+00,2.000117532216883820e+00,2.304302838922072549e+00
2.121539888279284192e+00,1.953876261353492794e+00,2.045059911541990072e+00,6.147605980597563580e+00,1.891382837340716883e+00,2.198736985743263261e+00
2.121539888279284192e+00,2.093084370017051832e+00,2.059714882963396221e+00,6.088644673090709780e+00,1.906776537947683092e+00,2.212653227979109349e+00
2.121539888279284192e+00,2.167556501626968224e+00,2.065830938427709373e+00,6.799108337812543645e+00,1.904215794983350474e+00,2.227446081872068273e+00
2.121539888279284192e+00,2.148994584321975765e+00,2.158346402713097412e+00,6.367829020111057226e+00,2.001940993715650485e+00,2.314751811710544338e+00
2.121539888279284192e+00,2.194444976747035980e+00,2.200910940276917138e+00,5.097453564812096438e+00,2.060973891520763601e+00,2.340847989033070675e+00
2.121539888279284192e+00,2.176473411679267667e+00,2.137227316349424644e+00,6.376618454304317396e+00,1.980714002366059434e+00,2.293740630332790076e+00
2.121539888279284192e+00,2.384643857121467647e+00,2.408488581461773581e+00,6.435118981309349451e+00,2.251258962500847449e+00,2.565718200422699713e+00
2.121539888279284192e+00,2.248374699115753383e+00,2.161935438854619917e+00,7.479316600806106941e+00,1.992428675999397214e+00,2.331442201709842621e+00
2.121539888279284192e+00,2.144562076568603537e+00,2.036613530701725683e+00,6.787054576915315884e+00,1.875141710055899358e+00,2.198085351347551786e+00
2.121539888279284192e+00,2.018105339169502077e+00,1.982235726825892552e+00,5.884898832563356663e+00,1.831878062055600997e+00,2.132593391596184329e+00
2.121539888279284192e+00,2.271807515501976127e+00,2.242956513512413874e+00,5.136816988961461661e+00,2.102480194708160166e+00,2.383432832316667582e+00
2.121539888279284192e+00,2.231266390085220319e+00,2.200313616508152492e+00,5.939250948766121141e+00,2.049263206231384693e+00,2.351364026784920291e+00
2.121539888279284192e+00,2.175220636129379326e+00,2.131463661943445942e+00,6.091784088892188365e+00,1.978485893114481087e+00,2.284441430772410797e+00
2.121539888279284192e+00,2.111360550999641372e+00,2.163971401854650978e+00,6.354147863886905334e+00,2.007734100182137826e+00,2.320208703527164129e+00
2.121539888279284192e+00,2.032736504077911288e+00,2.023251947345560797e+00,6.524743234981701612e+00,1.864931217144156994e+00,2.181572677546964822e+00
2.121539888279284192e+00,2.158766877293586628e+00,2.158156339129083889e+00,6.440362583570121480e+00,2.000862674599825031e+00,2.315450003658342748e+00
2.121539888279284192e+00,2.107691954255104250e+00,2.080450509099637912e+00,5.185217618757020475e+00,1.939313936928506621e+00,2.221587081270769204e+00
2.121539888279284192e+00,2.140293696165084913e+00,2.177638882443774904e+00,6.444765688323470521e+00,2.020291458352169833e+00,2.334986306535379974e+00
2.121539888279284192e+00,2.126209325313568321e+00,2.230275410724803287e+00,6.202398133727110796e+00,2.075915012077591548e+00,2.384635809372015025e+00
2.121539888279284192e+00,2.111090804457664394e+00,2.183939916127943359e+00,6.693429574106047220e+00,2.023585686212153956e+00,2.344294146043732763e+00
2.121539888279284192e+00,2.121389846444130090e+00,2.143546423482709518e+00,5.925756685052318673e+00,1.992667707683240419e+00,2.294425139282178616e+00
2.121539888279284192e+00,2.129705441951751599e+00,2.193814896311581997e+00,6.012664938373056600e+00,2.041833800029004831e+00,2.345795992594159163e+00
2.121539888279284192e+00,2.113893100380897394e+00,2.133288176764269295e+00,6.677343824066254818e+00,1.973126745593924980e+00,2.293449607934613610e+00
2.121539888279284192e+00,2.106244800925254790e+00,2.165040347506757445e+00,6.473282036790287464e+00,2.007345197700133532e+00,2.322735497313381359e+00
2.121539888279284192e+00,2.197151005446910776e+00,2.134874196036718796e+00,6.344365359580335983e+00,1.978757207962506204e+00,2.290991184110931389e+00
2.121539888279284192e+00,2.116561193823814246e+00,2.132214994123088125e+00,6.474256526696291481e+00,1.974507975024518913e+00,2.289922013221657338e+00
2.121539888279284192e+00,2.052205601692199899e+00,2.128807221141120642e+00,5.901377001744162243e+00,1.978239197012820583e+00,2.279375245269420702e+00
2.121539888279284192e+00,2.116705972254276258e+00,2.128712766674579981e+00,6.009758509304976570e+00,1.976768407485612444e+00,2.280657125863547741e+00
2.121539888279284192e+00,2.019263302922248648e+00,2.029513537265155598e+00,5.786791710715569970e+00,1.880414445933635603e+00,2.178612628596675371e+00
2.121539888279284192e+00,2.207204164862632823e+00,2.254851854084990226e+00,6.261137638077570067e+00,2.099762246598096294e+00,2.409941461571884158e+00
2.121539888279284192e+00,2.065349063038826039e+00,2.082470842937473421e+00,6.590798979887497744e+00,1.923350720510623280e+00,2.241590965364323562e+00
2.121539888279284192e+00,2.101370532333850960e+00,2.051884527605260633e+00,5.750231618775462294e+00,1.903257175523997313e+00,2.200511879686524175e+00
2.121539888279284192e+00,2.020798274517059401e+00,2.020121199858840644e+00,6.465586398988699024e+00,1.862519814362535442e+00,2.177722585355145846e+00
2.121539888279284192e+00,2.044577401876449763e+00,2.029364579417742842e+00,5.654769119484606144e+00,1.881976109551840359e+00,2.176753049283645325e+00
2.121539888279284192e+00,1.972693225741386502e+00,2.183718649928331423e+00,6.076370183490953814e+00,2.030934541798922854e+00,2.336502758057739992e+00
2.121539888279284192e+00,2.130494839310645983e+00,2.082062238185840464e+00,6.144197869125597400e+00,1.928427767659096626e+00,2.235696708712584080e+00
2.121539888279284192e+00,2.117388950467109510e+00,2.165492287592933440e+00,5.843043196703407105e+00,2.015670277379294273e+00,2.315314297806572608e+00
2.121539888279284192e+00,2.240801440715789905e+00,2.258103319408371945e+00,6.116534977281940400e+00,2.104815091651879300e+00,2.411391547164864591e+00
2.121539888279284192e+00,2.138235082328319603e+00,2.101670572371411083e+00,6.168492086524367757e+00,1.947732665410220942e+00,2.255608479332601224e+00
2.121539888279284192e+00,2.133489941239357091e+00,2.095906423842534227e+00,7.386226311214790563e+00,1.927457835254909879e+00,2.264355012430158798e+00
2.121539888279284192e+00,2.196976607143878990e+00,2.205928489515557978e+00,5.788821996472315767e+00,2.056803244900006433e+00,2.355053734131109522e+00
2.121539888279284192e+00,2.128165387868881098e+00,2.085458540705118935e+00,5.915267361171654414e+00,1.934713421067111971e+00,2.236203660343125676e+00
2.121539888279284192e+00,2.158730401635169827e+00,2.146634653378276969e+00,6.538100410450424782e+00,1.988151952313503390e+00,2.305117354443050548e+00
2.121539888279284192e+00,2.387605850219726378e+00,2.380942312216852930e+00,7.114763821481465023e+00,2.215618155794982336e+00,2.546266468638723524e+00
2.121539888279284192e+00,2.060376494884490928e+00,2.088498470986814848e+00,6.078135864180233661e+00,1.935692166353024435e+00,2.241304775620605483e+00
2.121539888279284192e+00,2.001692425966262956e+00,2.016152362496125949e+00,6.380609586992996185e+00,1.859590075244718310e+00,2.172714649747533588e+00
2.121539888279284192e+00,2.202773966073989786e+00,2.138924912584130755e+00,6.133603146290390384e+00,1.985422958698230156e+00,2.292426866470031577e+00
2.121539888279284192e+00,2.120441295623779254e+00,2.184131607325892066e+00,6.409387938294525355e+00,2.027216647224083346e+00,2.341046567427700786e+00
2.121539888279284192e+00,2.278679801821708484e+00,2.343907547721289841e+00,5.712841380418653969e+00,2.195764200091312457e+00,2.492050895351267226e+00
2.121539888279284192e+00,2.217314540863037031e+00,2.225526282888196317e+00,5.942589100138884639e+00,2.074433429691582287e+00,2.376619136084810346e+00
2.121539888279284192e+00,2.040438295841216831e+00,1.979600237642880289e+00,7.160865093131367765e+00,1.813741323677505957e+00,2.145459151608254622e+00
2.121539888279284192e+00,2.070112667560577435e+00,2.051734477635939413e+00,6.444468502465795723e+00,1.894390681447234881e+00,2.209078273824644167e+00
2.121539888279284192e+00,2.160737222075462149e+00,2.102886908145853440e+00,6.212748680006317414e+00,1.948397765067408471e+00,2.257376051224298408e+00
2.121539888279284192e+00,2.056276625871658492e+00,2.075816656284761752e+00,6.130004973474507679e+00,1.922359733644889657e+00,2.229273578924633625e+00
2.121539888279284192e+00,1.894357931971550002e+00,1.979684459124654738e+00,5.951210198820026775e+00,1.828482048099608459e+00,2.130886870149701018e+00
2.121539888279284192e+00,1.956507534265518267e+00,2.019752606939990702e+00,5.951250004418167094e+00,1.868549690245328909e+00,2.170955523634652273e+00
2.121539888279284192e+00,2.236568438172340301e+00,2.246537581912707804e+00,6.628539177225872159e+00,2.086962533414419951e+00,2.406112630410995656e+00
2.121539888279284192e+00,2.151328655481338448e+00,2.026206706136697733e+00,6.226573478582165144e+00,1.871545771588502216e+00,2.180867640684893249e+00
2.121539888279284192e+00,2.166822089076042346e+00,2.230395286517683484e+00,5.950076362103077443e+00,2.079207279874778269e+00,2.381583293160588699e+00
2.121539888279284192e+00,2.294331826686859088e+00,2.271544555809522414e+00,6.523807444567212066e+00,2.113235179337219272e+00,2.429853932281825557e+00
2.121539888279284192e+00,2.141363969624042518e+00,2.095977734432846962e+00,7.010226574949914635e+00,1.931872626619812738e+00,2.260082842245881185e+00
2.121539888279284192e+00,2.086910249590873789e+00,2.151918651412240369e+00,7.165601092136332007e+00,1.986004899253020817e+00,2.317832403571459920e+00
2.121539888279284192e+00,1.944686988592147836e+00,1.923216432491062777e+00,6.223371454193891594e+00,1.768595270361064342e+00,2.077837594621060990e+00
2.121539888279284192e+00,2.204085820436477494e+00,2.171777005758515067e+00,7.085166570039324263e+00,2.006797080023706048e+00,2.336756931493324085e+00
2.121539888279284192e+00,2.099418396115303231e+00,2.012686036941363277e+00,6.909449396224303541e+00,1.849764765154849000e+00,2.175607308727877776e+00
2.121539888279284192e+00,2.367047723889351030e+00,2.297541867468505750e+00,6.422578863883203759e+00,2.140465519906265435e+00,2.454618215030746065e+00
2.121539888279284192e+00,2.265541779518127630e+00,2.184613123829360681e+00,6.560364481932789538e+00,2.025860812999587424e+00,2.343365434659133939e+00
