truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
8.456130027770996094e+00,8.487563133239746094e+00,8.429804323464868077e+00,2.947339807075911153e+02,7.198654590202816728e+00,9.660954056726920314e+00
4.238669395446777344e+00,4.216310977935791016e+00,4.171475558054859256e+00,6.952935991095727353e+00,3.982380627462770217e+00,4.360570488646947851e+00
3.850164890289306641e+00,3.965748310089111328e+00,3.913278665145604407e+00,1.226640648322714178e+01,3.662116367962969576e+00,4.164440962328239237e+00
4.086616516113281250e+00,4.016655445098876953e+00,4.036565732581020249e+00,7.685520573640553188e+00,3.837758392302907495e+00,4.235373072859133003e+00
4.354537963867187500e+00,4.370196342468261719e+00,4.417957168000150148e+00,1.317090022419258766e+01,4.157699520194539033e+00,4.678214815805761262e+00
6.805806636810302734e+00,6.865814685821533203e+00,6.613918545944977190e+00,1.912227482397868243e+02,5.622252260880108210e+00,7.605584831009846170e+00
4.133590221405029297e+00,4.034738063812255859e+00,3.984865947221025717e+00,2.593994848771464490e+01,3.619624272795967990e+00,4.350107621646083444e+00
4.031655311584472656e+00,3.680856227874755859e+00,3.754452861227105309e+00,1.563317998797873720e+01,3.470909531908941137e+00,4.037996190545269037e+00
4.745875358581542969e+00,4.738538265228271484e+00,4.798167581443701479e+00,2.270517872634184542e+01,4.456457153067670873e+00,5.139878009819732085e+00
4.167219638824462891e+00,4.032774925231933594e+00,4.155266476597779146e+00,3.723762559208530121e+01,3.717656956973181881e+00,4.592875996222376855e+00
3.780700922012329102e+00,3.786079168319702148e+00,3.837973760172894266e+00,9.945925346080221274e+00,3.611812420523052403e+00,4.064135099822736130e+00
4.094982624053955078e+00,4.080933094024658203e+00,4.068900455098789060e+00,1.021973559883466010e+01,3.839647152668168140e+00,4.298153757529409980e+00
4.591365337371826172e+00,4.278351306915283203e+00,4.363403385088275854e+00,2.274644575147796743e+01,4.021382565601577141e+00,4.705424204574974567e+00
3.721488237380981445e+00,3.662692785263061523e+00,3.718179916804176255e+00,1.190138172472024358e+01,3.470782897449341764e+00,3.965576936159010746e+00
3.838595867156982422e+00,3.856931209564208984e+00,3.842367422920333730e+00,8.101823622126843816e+00,3.638246669532694266e+00,4.046488176307972751e+00
9.150065422058105469e+00,9.241869926452636719e+00,8.923737548681293319e+00,9.416021238034575163e+02,6.723196444845732422e+00,1.112427865251685333e+01
5.439280033111572266e+00,5.178252696990966797e+00,5.358704019027607401e+00,5.298450532712559635e+01,4.836704368234659768e+00,5.880703669820555035e+00
6.535395622253417969e+00,6.409819602966308594e+00,6.539238271301760719e+00,5.057521418478994235e+01,6.029244777351227214e+00,7.049231765252294224e+00
4.309727668762207031e+00,3.952173948287963867e+00,3.956936535180020531e+00,2.429420491760076217e+01,3.603470966207496851e+00,4.310402104152544212e+00
5.295634269714355469e+00,5.313087940216064453e+00,5.264173653762203919e+00,3.996218115230728074e+01,4.810837492781914193e+00,5.717509814742493646e+00
5.728245735168457031e+00,5.761993408203125000e+00,5.778522595515875437e+00,5.896746086902327733e+01,5.227839196708410796e+00,6.329205994323340079e+00
4.130071163177490234e+00,4.069129943847656250e+00,4.037148135830648243e+00,9.254662190776260289e+00,3.818987668158950743e+00,4.255308603502345299e+00
4.544540882110595703e+00,4.319719791412353516e+00,4.399512693924249263e+00,4.864872022408597019e+01,3.899326753112895005e+00,4.899698634735603520e+00
4.384682655334472656e+00,4.409799575805664062e+00,4.575971450399705098e+00,1.175455267682106708e+01,4.330105253390652109e+00,4.821837647408758087e+00
3.554698228836059570e+00,3.584494113922119141e+00,3.505038491596314643e+00,2.997035446173780215e+01,3.112446252415069559e+00,3.897630730777559727e+00
3.919756412506103516e+00,3.918982028961181641e+00,3.800422768750779223e+00,1.049076567495147039e+01,3.568149429401321626e+00,4.032696108100236820e+00
4.990463256835937500e+00,4.790559291839599609e+00,4.955118303263340351e+00,6.963475797396657185e+01,4.356694574779665707e+00,5.553542031747014995e+00
5.993885517120361328e+00,6.224382400512695312e+00,6.246407285541237364e+00,1.048920910168348257e+02,5.511948987359895469e+00,6.980865583722579260e+00
4.255920410156250000e+00,4.440530300140380859e+00,4.550994472373077748e+00,1.240034591170110367e+01,4.298464651597964092e+00,4.803524293148191404e+00
3.794578075408935547e+00,3.629464149475097656e+00,3.782528643498204612e+00,9.946611217982248121e+00,3.556359505929684861e+00,4.008697781066724808e+00
5.033155918121337891e+00,4.812561988830566406e+00,4.830322437459547480e+00,2.985964020820969367e+01,4.438456011729722483e+00,5.222188863189372476e+00
4.543160438537597656e+00,4.468943595886230469e+00,4.708031472017717434e+00,9.242837023120307549e+01,4.018588390132375565e+00,5.397474553903059302e+00
4.165677547454833984e+00,3.886752843856811523e+00,3.961629510103582330e+00,8.698211869814215902e+00,3.750129320316692105e+00,4.173129699890472999e+00
7.831327438354492188e+00,7.574072837829589844e+00,7.664920302501747607e+00,2.716658300240765129e+02,6.482931727489353868e+00,8.846908877514142233e+00
5.273782730102539062e+00,5.167194366455078125e+00,4.996275946627345199e+00,3.178700516463795367e+01,4.591960273700697925e+00,5.400591619553992473e+00
4.413584709167480469e+00,4.453240871429443359e+00,4.464219764981810279e+00,8.710849247935451345e+00,4.252565989733649410e+00,4.675873540229971148e+00
4.616653919219970703e+00,4.481035232543945312e+00,4.533355738542164559e+00,8.131714028930582572e+01,3.886679625772794910e+00,5.180031851311533764e+00
6.139501571655273438e+00,5.774942398071289062e+00,5.882426395314749534e+00,3.909656709693342691e+02,4.464462792617077902e+00,7.300389998012421167e+00
4.004164218902587891e+00,4.311627388000488281e+00,4.094822608942238595e+00,8.619238038860538964e+00,3.884284747188802456e+00,4.305360470695674735e+00
3.752821207046508789e+00,3.650735139846801758e+00,3.735863378107513011e+00,5.561668906288377912e+01,3.201054835122989051e+00,4.270671921092036527e+00
1.018950557708740234e+01,1.014874839782714844e+01,1.048094454564345845e+01,5.647330558295042238e+02,8.776757047209446938e+00,1.218513204407746997e+01
3.704057693481445312e+00,3.492527961730957031e+00,3.953211514223454071e+00,1.436386654611616507e+02,3.093740071441342998e+00,4.812682957005565143e+00
4.298358917236328125e+00,4.068152427673339844e+00,4.041258327560711017e+00,9.172155845465544743e+00,3.824072499454205687e+00,4.258444155667216791e+00
4.708121299743652344e+00,4.671367168426513672e+00,4.796247447659370167e+00,2.761206936108249366e+01,4.419417640330546071e+00,5.173077254988194262e+00
4.988810539245605469e+00,4.807142734527587891e+00,5.007380276623554671e+00,1.345504490085031932e+02,4.175543061483845797e+00,5.839217491763263546e+00
4.036808490753173828e+00,4.013945579528808594e+00,4.039388196969714961e+00,7.302206682131114235e+00,3.845602003942800273e+00,4.233174389996629650e+00
3.974938869476318359e+00,3.914893388748168945e+00,4.034635275663119636e+00,8.055471351312057493e+00,3.831099269148155795e+00,4.238171282178083921e+00
4.332295894622802734e+00,4.197684288024902344e+00,4.316525560852499943e+00,8.958655489360909385e+00,4.101882334164684174e+00,4.531168787540315712e+00
4.008836269378662109e+00,3.867896080017089844e+00,3.929606176963901465e+00,2.660961610945184930e+01,3.559679990821039031e+00,4.299532363106764343e+00
4.455094814300537109e+00,4.414347171783447266e+00,4.488498266591298247e+00,1.744615064244283431e+01,4.188964643588390047e+00,4.788031889594206447e+00
8.302897453308105469e+00,8.137763023376464844e+00,8.102622877236425936e+00,5.819309746947324129e+02,6.372681017364484113e+00,9.832564737108368647e+00
4.006920814514160156e+00,3.796610832214355469e+00,3.868352408465689063e+00,1.173470107269892537e+01,3.622693913996654302e+00,4.114010902934723823e+00
4.355019092559814453e+00,4.262376308441162109e+00,4.245196073923672486e+00,1.123309116354847070e+01,4.004845362372079443e+00,4.485546785475265530e+00
3.734867095947265625e+00,3.807337999343872070e+00,3.689220101748257985e+00,9.805654449776090686e+00,3.464659241775569942e+00,3.913780961720946028e+00
7.860968112945556641e+00,7.390958309173583984e+00,7.794871731102793966e+00,3.033771707818420396e+02,6.545800462049370161e+00,9.043943000156218659e+00
3.790340423583984375e+00,3.817674398422241211e+00,3.863206031108379346e+00,2.162347954084061286e+01,3.529734656068971077e+00,4.196677406147787615e+00
9.086406707763671875e+00,9.099853515625000000e+00,9.069045264448115873e+00,7.236122621139867306e+02,7.139971967936018515e+00,1.099811856096021323e+01
4.134315967559814453e+00,3.860116958618164062e+00,3.907240241155068183e+00,2.007362777656702590e+01,3.585941736846748995e+00,4.228538745463387372e+00
4.490619659423828125e+00,4.527640819549560547e+00,4.587706978553768522e+00,3.238181427453496752e+01,4.179625993145219098e+00,4.995787963962317946e+00
4.541460037231445312e+00,4.429484367370605469e+00,4.513719047310636334e+00,4.089986693385790062e+01,4.055095110503516231e+00,4.972342984117756437e+00
4.900543212890625000e+00,4.980006217956542969e+00,4.875440475957311115e+00,3.221523831924025671e+01,4.468410452745952277e+00,5.282470499168669953e+00
4.044023036956787109e+00,4.128661632537841797e+00,3.874207482517072254e+00,2.590521254020490360e+01,3.509210435905171899e+00,4.239204529128972609e+00
4.940399169921875000e+00,4.888906955718994141e+00,4.858687437331626668e+00,3.178531879998794807e+01,4.454382489427642255e+00,5.262992385235611081e+00
4.290747165679931641e+00,3.815457582473754883e+00,4.362783495705497394e+00,2.860593094136761394e+01,3.979231882796791187e+00,4.746335108614203158e+00
6.501896858215332031e+00,6.208434104919433594e+00,6.328242943706035462e+00,1.132608878575341151e+02,5.565047530977392576e+00,7.091438356434678347e+00
3.822513341903686523e+00,3.852482557296752930e+00,3.776576655302221752e+00,8.782342880608639746e+01,3.104527615586806455e+00,4.448625695017637049e+00
3.986564397811889648e+00,3.945492267608642578e+00,3.855722033652914327e+00,9.520936989811033868e+00,3.634445369341576804e+00,4.076998697964252294e+00
5.235270500183105469e+00,5.180307865142822266e+00,5.266535032286232543e+00,3.217397779371652433e+01,4.859765749867316131e+00,5.673304314705148954e+00
4.155350685119628906e+00,4.029396057128906250e+00,4.138541270283607076e+00,1.348206879536043168e+01,3.875227216075360914e+00,4.401855324491853239e+00
3.990803480148315430e+00,3.986111879348754883e+00,3.955412807287785437e+00,1.000721964239834705e+01,3.728555649621879464e+00,4.182269964953690966e+00
2.681880235671997070e+00,2.591322898864746094e+00,2.637132979920096432e+00,3.977770840713328937e+01,2.184844370622679222e+00,3.089421589217513642e+00
3.986233234405517578e+00,3.952034473419189453e+00,3.987605770235729263e+00,9.228011797985324449e+00,3.769759644336895921e+00,4.205451896134563050e+00
4.461337566375732422e+00,4.529604911804199219e+00,4.525669342896747160e+00,3.755407319575712677e+01,4.086204340796795620e+00,4.965134344996698701e+00
4.508660316467285156e+00,4.382008552551269531e+00,4.339307276433404859e+00,3.749514995754130808e+01,3.900187175220752422e+00,4.778427377646057295e+00
4.156503677368164062e+00,4.077548980712890625e+00,4.080020864849468687e+00,9.537741441787506602e+00,3.858549009992763956e+00,4.301492719706173418e+00
4.306380271911621094e+00,4.239261150360107422e+00,2.350870385406341967e+00,2.187060249201989791e+03,-1.002844542807550976e+00,5.704585313620235354e+00
4.491836071014404297e+00,4.469024658203125000e+00,4.497842645164300990e+00,1.016876587054130532e+01,4.269161744251849022e+00,4.726523546076752957e+00
4.465743064880371094e+00,4.433977127075195312e+00,4.451188724661629514e+00,1.323742472609105825e+01,4.190274640961084707e+00,4.712102808362174322e+00
3.255192041397094727e+00,3.299572229385375977e+00,3.425726527049836712e+00,5.235614206329350395e+01,2.906831403673845848e+00,3.944621650425827575e+00
4.478383541107177734e+00,4.166638374328613281e+00,4.411816491962347264e+00,1.584523669531318824e+01,4.126356574443864389e+00,4.697276409480830139e+00
4.183840274810791016e+00,4.104435920715332031e+00,4.131663265216495518e+00,1.153943868670932105e+01,3.888057191355357656e+00,4.375269339077633823e+00
3.791054725646972656e+00,3.810647487640380859e+00,3.791661153049291411e+00,1.600502383378611881e+01,3.504765523089911294e+00,4.078556783008671083e+00
3.991352796554565430e+00,3.815124988555908203e+00,3.907249818827412735e+00,1.045452657061336943e+01,3.675378006870290815e+00,4.139121630784534212e+00
4.483530044555664062e+00,4.405210018157958984e+00,4.481230081946997679e+00,1.409373043096702638e+01,4.212009194987289540e+00,4.750450968906705818e+00
4.737768650054931641e+00,4.784029960632324219e+00,5.022477739044027167e+00,5.699327458434344607e+01,4.481091047553390716e+00,5.563864430534663619e+00
3.521960973739624023e+00,3.396688938140869141e+00,3.360716695278815003e+00,1.072739961865688052e+01,3.125838338385598547e+00,3.595595052172031458e+00
4.323660850524902344e+00,4.322072029113769531e+00,4.368518996896280093e+00,1.379167722982610300e+01,4.102198671490268289e+00,4.634839322302291897e+00
7.440360546112060547e+00,7.671152114868164062e+00,7.510819374645063995e+00,2.099989203663753301e+02,6.471607019421348639e+00,8.550031729868779351e+00
5.286646366119384766e+00,5.310225009918212891e+00,5.215038180684762992e+00,1.583653945830676548e+02,4.312582435549230375e+00,6.117493925820295608e+00
3.868572711944580078e+00,3.761970520019531250e+00,3.868018855392596933e+00,7.727950484655062624e+00,3.668663486696610132e+00,4.067374224088583290e+00
4.456628799438476562e+00,4.545984745025634766e+00,4.398099028738663208e+00,1.408541109640379219e+01,4.128957612195261362e+00,4.667240445282065053e+00
5.435622215270996094e+00,5.338196754455566406e+00,5.267745469114743173e+00,1.123859724285104988e+02,4.507503529465026304e+00,6.027987408764460042e+00
3.875841856002807617e+00,3.728604555130004883e+00,3.636316673895917617e+00,7.361970107153642751e+00,3.441739094967249279e+00,3.830894252824585955e+00
3.982194185256958008e+00,3.797572374343872070e+00,3.797662198188692440e+00,8.171293366517518919e+00,3.592668187772997346e+00,4.002656208604387977e+00
6.098072052001953125e+00,6.039515018463134766e+00,5.991502767481586389e+00,5.745884442122062552e+01,5.447909318610677509e+00,6.535096216352495269e+00
4.008567333221435547e+00,4.209795951843261719e+00,4.058706247618994567e+00,1.212262660552985594e+01,3.809020280547660509e+00,4.308392214690329070e+00
4.328427791595458984e+00,4.276115417480468750e+00,4.282011459004619880e+00,3.397762659108396832e+01,3.863996051065099469e+00,4.700026866944139847e+00
3.657974243164062500e+00,3.474598646163940430e+00,3.639720814285498651e+00,1.353660433947189290e+01,3.375874739248169387e+00,3.903566889322827915e+00
3.924484491348266602e+00,3.551814317703247070e+00,3.715542173261642489e+00,8.922569140463107118e+00,3.501331684847269088e+00,3.929752661676015890e+00
4.069188594818115234e+00,4.181559562683105469e+00,4.123974607436116102e+00,1.123712529052182418e+01,3.883580741322846919e+00,4.364368473549385286e+00
