truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
4.082437038421630859e+00,4.110814571380615234e+00,4.085508183714809505e+00,7.134033506733539198e+00,3.893966481412569181e+00,4.277049886017049829e+00
3.900644779205322266e+00,3.868300676345825195e+00,3.864262969212426846e+00,9.557763957076243599e+00,3.642558769057949064e+00,4.085967169366904628e+00
4.480182170867919922e+00,4.532994270324707031e+00,4.446150435318664051e+00,1.175076567889857415e+01,4.200323847208746741e+00,4.691977023428581361e+00
3.262089967727661133e+00,3.352466106414794922e+00,3.372017054999816743e+00,1.096195834499555311e+01,3.134584730595151747e+00,3.609449379404481739e+00
4.176565647125244141e+00,4.010254383087158203e+00,4.018744994492733369e+00,2.718896423158550490e+01,3.644813451043726449e+00,4.392676537941739845e+00
4.198097705841064453e+00,4.212241649627685547e+00,4.151726941136974602e+00,7.777764016727558349e+00,3.951730092946747153e+00,4.351723789327201608e+00
4.050867557525634766e+00,3.896904945373535156e+00,3.931574876210901515e+00,5.888769717640987444e+00,3.757551313251994873e+00,4.105598439169807712e+00
9.512514114379882812e+00,7.961392402648925781e+00,8.270662012860075407e+00,6.167710744034777690e+02,6.489687233731117111e+00,1.005163679198903282e+01
3.813905715942382812e+00,3.769184827804565430e+00,3.737973323854797858e+00,6.287127559039766389e+00,3.558159984558091793e+00,3.917786663151503923e+00
4.018697738647460938e+00,4.346930980682373047e+00,4.099967201447788590e+00,9.092004288942433732e+00,3.883732402703568454e+00,4.316202000192008725e+00
5.856798171997070312e+00,6.021177768707275391e+00,5.969148131381810884e+00,7.338523868736025690e+01,5.354820391863793994e+00,6.583475870899827775e+00
3.998421669006347656e+00,4.049026012420654297e+00,3.973026040258392566e+00,6.151350421477514097e+00,3.795164927757022966e+00,4.150887152759762166e+00
3.837826490402221680e+00,3.525646924972534180e+00,3.836322379395131321e+00,1.048680225851417269e+01,3.604092920681581713e+00,4.068551838108681373e+00
3.996880769729614258e+00,3.849617004394531250e+00,3.929844581597962794e+00,7.140991415520373309e+00,3.738209495595338883e+00,4.121479667600586261e+00
3.996414661407470703e+00,3.909469604492187500e+00,3.925340737895887333e+00,6.420815244688592216e+00,3.743625704932696419e+00,4.107055770859077803e+00
5.159478187561035156e+00,5.015001296997070312e+00,4.976747430349867329e+00,4.697604211726926593e+01,4.485235592502688995e+00,5.468259268197045664e+00
4.146531581878662109e+00,3.840545177459716797e+00,3.867119178169614369e+00,6.966740486768091323e+00,3.677836624264588572e+00,4.056401732074640165e+00
4.017841339111328125e+00,4.047149658203125000e+00,4.096861247568288178e+00,6.904431214421250296e+00,3.908427049346915538e+00,4.285295445789660818e+00
4.195672512054443359e+00,4.188656330108642578e+00,4.177867333060577337e+00,6.314777422206095281e+00,3.997659031212180469e+00,4.358075634908973761e+00
3.970606088638305664e+00,4.122448444366455078e+00,4.195052135295725293e+00,7.062275296710143202e+00,4.004476185930752052e+00,4.385628084660698534e+00
9.524009704589843750e+00,8.747231483459472656e+00,8.890654727998919427e+00,6.999354260243115959e+02,6.993403869493277192e+00,1.078790558650456077e+01
2.972411155700683594e+00,2.787684679031372070e+00,2.776130695855766106e+00,1.304672174343884876e+02,1.957012694265000796e+00,3.595248697446531416e+00
4.152459144592285156e+00,3.773148298263549805e+00,3.778712976864948114e+00,2.667485538501526676e+01,3.408333590981523997e+00,4.149092362748372231e+00
2.554089307785034180e+00,1.183920979499816895e+00,3.138475563291116099e+00,1.963443888360823735e+02,2.133616815365124264e+00,4.143334311217108379e+00
-6.039524078369140625e-01,-1.235159158706665039e+00,-1.075616222620509044e+00,5.358260296599906951e+02,-2.735614640202463477e+00,5.843821949614451672e-01
5.888222694396972656e+00,5.750908374786376953e+00,5.660746417608485181e+00,3.654857634273761278e+02,4.289766785258164461e+00,7.031726049958805902e+00
4.912479877471923828e+00,4.493536472320556641e+00,4.519263737695916383e+00,1.226201468116884641e+01,4.268146406977012752e+00,4.770381068414820014e+00
3.982511043548583984e+00,4.176168441772460938e+00,4.033114953208830400e+00,8.783483742034217556e+00,3.820580583538819130e+00,4.245649322878841225e+00
3.946067810058593750e+00,3.086044073104858398e+00,3.173635865430755487e+00,1.986955775252020828e+01,2.853974705589243932e+00,3.493297025272267042e+00
3.945005178451538086e+00,4.033062458038330078e+00,4.039327346099192084e+00,1.032287489674829750e+01,3.808920116241387266e+00,4.269734575956997347e+00
3.917155981063842773e+00,3.525660276412963867e+00,3.535831044533556788e+00,6.567482006516016213e+00,3.352052327132654774e+00,3.719609761934458803e+00
3.569846153259277344e+00,3.929774999618530273e+00,3.946025658818709925e+00,3.413027273464604860e+01,3.527072325819900378e+00,4.364978991817519471e+00
8.456130027770996094e+00,8.379221916198730469e+00,8.358119696150460243e+00,3.208860266499842737e+02,7.073510066376337946e+00,9.642729325924582540e+00
4.238669395446777344e+00,4.171012401580810547e+00,4.137175195308406828e+00,7.696684794925692685e+00,3.938223510631972957e+00,4.336126879984840699e+00
3.850164890289306641e+00,3.921713829040527344e+00,3.868134686456546678e+00,9.769305363012513510e+00,3.643990431048722556e+00,4.092278941864370800e+00
4.086616516113281250e+00,3.363367319107055664e+00,3.488946863030617518e+00,1.996555998561079193e+01,3.168514392463513296e+00,3.809379333597721740e+00
4.354537963867187500e+00,4.293995857238769531e+00,4.294968555940029908e+00,1.106343498224811661e+01,4.056439788291928750e+00,4.533497323588131067e+00
6.805806636810302734e+00,6.403438091278076172e+00,6.471629194834489951e+00,1.849754218763560800e+02,5.496296497895052369e+00,7.446961891773927533e+00
4.133590221405029297e+00,3.885236501693725586e+00,3.919509944278691371e+00,2.275917744620466365e+01,3.577393419828819532e+00,4.261626468728563211e+00
4.031655311584472656e+00,3.623208999633789062e+00,3.669826680445268163e+00,1.250478370213336987e+01,3.416235665149030432e+00,3.923417695741505895e+00
4.745875358581542969e+00,4.584944248199462891e+00,4.630895333728851426e+00,2.041277486053600754e+01,4.306894003504841528e+00,4.954896663952861324e+00
4.167219638824462891e+00,4.082298755645751953e+00,4.130077290404641666e+00,3.076175183579239203e+01,3.732335428356980511e+00,4.527819152452302376e+00
3.780700922012329102e+00,3.717650651931762695e+00,3.732063230635926043e+00,8.303823137514230623e+00,3.525413513216316019e+00,3.938712948055536067e+00
4.094982624053955078e+00,4.275787830352783203e+00,3.961772915716763155e+00,1.974957515564133814e+01,3.643078356440437204e+00,4.280467474993089105e+00
4.591365337371826172e+00,4.297217845916748047e+00,4.306782254076365390e+00,1.971599890951925005e+01,3.988358716296790618e+00,4.625205791855940163e+00
3.721488237380981445e+00,3.664537429809570312e+00,3.615734252637612389e+00,1.070294013184003568e+01,3.381123821001466023e+00,3.850344684273758755e+00
3.838595867156982422e+00,3.864350318908691406e+00,3.861056009073397188e+00,6.805055799727268706e+00,3.673982791584138319e+00,4.048129226562656058e+00
9.150065422058105469e+00,7.596340656280517578e+00,7.543748758338676197e+00,1.071568303913696127e+03,5.196248222987575716e+00,9.891249293689776678e+00
5.439280033111572266e+00,5.124137401580810547e+00,5.242727809152307294e+00,4.812338611570010727e+01,4.745249832266855705e+00,5.740205786037758884e+00
6.535395622253417969e+00,6.392024993896484375e+00,6.435095770038027574e+00,5.000193537115514886e+01,5.928000946027838225e+00,6.942190594048216923e+00
4.309727668762207031e+00,3.886979579925537109e+00,3.926828776711490221e+00,1.965691652871320372e+01,3.608882702341792648e+00,4.244774851081187350e+00
5.295634269714355469e+00,5.371225357055664062e+00,5.338991017391440330e+00,3.656732507057289183e+01,4.905338005880639507e+00,5.772644028902241153e+00
5.728245735168457031e+00,5.608005046844482422e+00,5.683449669245941749e+00,5.514647288472210107e+01,5.150906717965548332e+00,6.215992620526335166e+00
4.130071163177490234e+00,4.069463253021240234e+00,4.073198707141565400e+00,6.643959219443418718e+00,3.888353050850112957e+00,4.258044363433017843e+00
4.544540882110595703e+00,3.908907651901245117e+00,3.589739571790830475e+00,5.910377664876620685e+01,3.038420029738921002e+00,4.141059113842739947e+00
4.384682655334472656e+00,4.464120388031005859e+00,4.506597294693729161e+00,1.097150909959060527e+01,4.269061559745294332e+00,4.744133029642163990e+00
3.554698228836059570e+00,3.323951482772827148e+00,3.364372813284600472e+00,2.713371962162867845e+01,2.990821354311047564e+00,3.737924272258153380e+00
3.919756412506103516e+00,3.876801490783691406e+00,3.862817363754318389e+00,8.409075222578801245e+00,3.654862113654073763e+00,4.070772613854563460e+00
4.990463256835937500e+00,4.561608314514160156e+00,4.708653153840407946e+00,7.340830577862715245e+01,4.094228871469258735e+00,5.323077436211557156e+00
5.993885517120361328e+00,5.644016265869140625e+00,4.233603540699495404e+00,2.595781344788941851e+02,3.078210296208039765e+00,5.388996785190951044e+00
4.255920410156250000e+00,4.426303386688232422e+00,4.437225283514175445e+00,1.064046806014541957e+01,4.203300553632660197e+00,4.671150013395690692e+00
3.794578075408935547e+00,3.734988451004028320e+00,3.831978392663303978e+00,7.255017256513383472e+00,3.638819371768841293e+00,4.025137413557766664e+00
5.033155918121337891e+00,4.665400505065917969e+00,4.665859602066356970e+00,2.577080950769941481e+01,4.301810636949876532e+00,5.029908567182837409e+00
4.543160438537597656e+00,4.506012439727783203e+00,4.577835195662117052e+00,9.475373661101875200e+01,3.879773282583376837e+00,5.275897108740856822e+00
4.165677547454833984e+00,3.968299627304077148e+00,4.005443205293161668e+00,5.901633719672572553e+00,3.831229669017862438e+00,4.179656741568461342e+00
7.831327438354492188e+00,9.655406951904296875e+00,5.633288849951821220e+00,7.599308574484377914e+02,3.656397458331564820e+00,7.610180241572077620e+00
5.273782730102539062e+00,5.053606986999511719e+00,5.023774732428113232e+00,3.013837379588888865e+01,4.630083559054424924e+00,5.417465905801801540e+00
4.413584709167480469e+00,4.478839397430419922e+00,4.454693076011160713e+00,8.667499381708410056e+00,4.243566609077585206e+00,4.665819542944736220e+00
4.616653919219970703e+00,4.049905776977539062e+00,4.193370692874971439e+00,8.419561527887806562e+01,3.535348550313754945e+00,4.851392835436188378e+00
6.139501571655273438e+00,5.229464054107666016e+00,5.657376700918747225e+00,4.321141309782694861e+02,4.166660384973065234e+00,7.148093016864429217e+00
4.004164218902587891e+00,4.392458438873291016e+00,4.244691760042750062e+00,7.112935453294875643e+00,4.053433498328737450e+00,4.435950021756762673e+00
3.752821207046508789e+00,3.362557649612426758e+00,3.391366294926544178e+00,5.416399943530865357e+01,2.863588477400140331e+00,3.919144112452948026e+00
1.018950557708740234e+01,1.117768192291259766e+01,4.182246247374569847e+00,1.546703299240434262e+03,1.361920472624612799e+00,7.002572022124526896e+00
3.704057693481445312e+00,3.193739175796508789e+00,3.550042869578180493e+00,4.721079835270668212e+01,3.057304431245916998e+00,4.042781307910443545e+00
4.298358917236328125e+00,4.200606346130371094e+00,4.173948948561208461e+00,7.542861045977273804e+00,3.976995393621177488e+00,4.370902503501239877e+00
4.708121299743652344e+00,4.815186500549316406e+00,4.803179383967526306e+00,2.669790956388094472e+01,4.432639979438523170e+00,5.173718788496529442e+00
4.988810539245605469e+00,4.835761070251464844e+00,4.847956580880541821e+00,1.300068414450076659e+02,4.030285055744114331e+00,5.665628106016969312e+00
4.036808490753173828e+00,3.896222591400146484e+00,3.949151509856057896e+00,6.319122143457531315e+00,3.768881224808596553e+00,4.129421794903519682e+00
3.974938869476318359e+00,3.946827888488769531e+00,3.943880919026133025e+00,4.995673029450880875e+00,3.783595958969782735e+00,4.104165879082483315e+00
4.332295894622802734e+00,4.278810501098632812e+00,4.266435553573083794e+00,9.041630618337240577e+00,4.050800604404159344e+00,4.482070502742008244e+00
4.008836269378662109e+00,3.804720163345336914e+00,3.873841019120674023e+00,2.498874817271319770e+01,3.515358468737193931e+00,4.232323569504154115e+00
4.455094814300537109e+00,4.441463947296142578e+00,4.521827321671326061e+00,1.432992609647386040e+01,4.250359882731459038e+00,4.793294760611193084e+00
8.302897453308105469e+00,7.890797615051269531e+00,7.542420417516102482e+00,6.256778437835614568e+02,5.748632234996524204e+00,9.336208600035680760e+00
4.006920814514160156e+00,4.014771461486816406e+00,3.970310299543363453e+00,9.721864146877072344e+00,3.746710945579112995e+00,4.193909653507613911e+00
4.355019092559814453e+00,4.373083591461181641e+00,4.296327616403988081e+00,9.455045336447724935e+00,4.075817977409328385e+00,4.516837255398647777e+00
3.734867095947265625e+00,3.508177280426025391e+00,3.558991748558533175e+00,7.144923804812313151e+00,3.367303905172564171e+00,3.750679591944502178e+00
7.860968112945556641e+00,7.558204650878906250e+00,7.667254574328908667e+00,3.254450311133377340e+02,6.373551551188876729e+00,8.960957597468940605e+00
3.790340423583984375e+00,3.715372562408447266e+00,3.761778532949334064e+00,1.785850525301071201e+01,3.458725717294604429e+00,4.064831348604063699e+00
9.086406707763671875e+00,8.679139137268066406e+00,8.761294406160404336e+00,7.634737239546197998e+02,6.779800149659449104e+00,1.074278866266135957e+01
4.134315967559814453e+00,3.996821165084838867e+00,3.970674661039034881e+00,5.183479426444826288e+00,3.807404635751260535e+00,4.133944686326809226e+00
4.490619659423828125e+00,4.539174079895019531e+00,4.569557045128694206e+00,2.815142745604320140e+01,4.189064649929088446e+00,4.950049440328299966e+00
4.541460037231445312e+00,4.393891811370849609e+00,4.384304763506515101e+00,3.549353950673166480e+01,3.957066220164411785e+00,4.811543306848617974e+00
4.900543212890625000e+00,4.758364677429199219e+00,4.804545188310760828e+00,1.910117925061273425e+01,4.491125798673262892e+00,5.117964577948258764e+00
4.044023036956787109e+00,4.236625671386718750e+00,4.074409249222111562e+00,1.607664640951784207e+01,3.786872406005048486e+00,4.361946092439174194e+00
4.940399169921875000e+00,4.864027500152587891e+00,4.787469846771536197e+00,3.127334937945093074e+01,4.386434207911335648e+00,5.188505485631736747e+00
4.290747165679931641e+00,4.201122760772705078e+00,4.258407120189062312e+00,9.056967144536306691e+00,4.042589367165789760e+00,4.474224873212334863e+00
6.501896858215332031e+00,5.740467071533203125e+00,5.984041784649373419e+00,1.321827507094334351e+02,5.159556017262834082e+00,6.808527552035912755e+00
3.822513341903686523e+00,2.169943094253540039e+00,3.808678591853927653e+00,1.799067306206197827e+02,2.846801733746013863e+00,4.770555449961840999e+00
3.986564397811889648e+00,3.742778301239013672e+00,3.875391719114242406e+00,6.650958045539775654e+00,3.690448729136714068e+00,4.060334709091770300e+00
5.235270500183105469e+00,5.174774169921875000e+00,5.296250306288707854e+00,3.288920742953978760e+01,4.884984621437778785e+00,5.707515991139636924e+00
4.155350685119628906e+00,4.217931747436523438e+00,4.175105698434319557e+00,9.248794220784979814e+00,3.957014404657818840e+00,4.393196992210819829e+00
3.990803480148315430e+00,4.102885246276855469e+00,4.132028199043317862e+00,6.420944633045113648e+00,3.950311335184039319e+00,4.313745062902595961e+00
2.681880235671997070e+00,2.504566431045532227e+00,2.578548972249290472e+00,3.478086345497420950e+01,2.155621447928454781e+00,3.001476496570126162e+00
3.986233234405517578e+00,4.067730903625488281e+00,4.052110106864111216e+00,5.687049979589509086e+00,3.881093103233151265e+00,4.223127110495070724e+00
4.461337566375732422e+00,4.336798191070556641e+00,4.331060058638033894e+00,3.356333460870477126e+01,3.915600914825097423e+00,4.746519202450969921e+00
4.508660316467285156e+00,4.254268169403076172e+00,4.258192796949746395e+00,3.697128914416639134e+01,3.822151053408970434e+00,4.694234540490522356e+00
4.156503677368164062e+00,4.073518753051757812e+00,4.083793496886486629e+00,8.341208950455348159e+00,3.876679108480066471e+00,4.290907885292907231e+00
4.306380271911621094e+00,4.048094272613525391e+00,4.188330835788158346e+00,1.743305368952639967e+01,3.888909664934904420e+00,4.487752006641412272e+00
4.491836071014404297e+00,4.446747779846191406e+00,4.482073930471927703e+00,7.945505094397705470e+00,4.279931945663542514e+00,4.684215915280312892e+00
4.465743064880371094e+00,4.358190059661865234e+00,4.421752988152599428e+00,1.361458900177929188e+01,4.157147993190139168e+00,4.686357983115059689e+00
3.255192041397094727e+00,3.135586500167846680e+00,3.373864516733841246e+00,4.435840467273408905e+01,2.896243169016970320e+00,3.851485864450712171e+00
4.478383541107177734e+00,4.085752964019775391e+00,4.160328180597514525e+00,1.242021515003886201e+01,3.907596124864241016e+00,4.413060236330787589e+00
4.183840274810791016e+00,4.009118556976318359e+00,3.989200261703189199e+00,7.722737889722457894e+00,3.789912138137530917e+00,4.188488385268847480e+00
3.791054725646972656e+00,3.897366523742675781e+00,3.843150321567201377e+00,1.507162045695112340e+01,3.564746145825926416e+00,4.121554497308475895e+00
3.991352796554565430e+00,3.771255254745483398e+00,3.831196607753287964e+00,6.287651658405303934e+00,3.651375773929688595e+00,4.011017441576886888e+00
4.483530044555664062e+00,4.674953937530517578e+00,4.556280716228622296e+00,1.093431513830416613e+01,4.319147952068052021e+00,4.793413480389192571e+00
4.737768650054931641e+00,4.653100490570068359e+00,4.585305949359401723e+00,2.391200404481806174e+01,4.234631795144264466e+00,4.935980103574538980e+00
3.521960973739624023e+00,3.494219779968261719e+00,3.359934323123756617e+00,1.014160604064346138e+01,3.131559019134460442e+00,3.588309627113052791e+00
4.323660850524902344e+00,4.262219429016113281e+00,4.303484991318439867e+00,1.353953218979123285e+01,4.039610384013015754e+00,4.567359598623863981e+00
7.440360546112060547e+00,7.366544246673583984e+00,7.364244305694362502e+00,2.094674853082315167e+02,6.326347728009145577e+00,8.402140883379580316e+00
5.286646366119384766e+00,4.927115440368652344e+00,4.792837159391039492e+00,1.621302678166796056e+02,3.879717232365789581e+00,5.705957086416288959e+00
3.868572711944580078e+00,3.952988147735595703e+00,3.989669889451965989e+00,6.229843530652322769e+00,3.810677593029691668e+00,4.168662185874240755e+00
4.456628799438476562e+00,4.344946861267089844e+00,4.341027187097337148e+00,1.098868918823048446e+01,4.103305548430097538e+00,4.578748825764576758e+00
5.435622215270996094e+00,5.289938449859619141e+00,5.280178013950953542e+00,1.116897507608587574e+02,4.522294550123659107e+00,6.038061477778247976e+00
3.875841856002807617e+00,3.786513805389404297e+00,3.703974499769722151e+00,6.540114706187877047e+00,3.520579093500779244e+00,3.887369906038665057e+00
3.982194185256958008e+00,3.834159851074218750e+00,3.850106182359651630e+00,6.454764062952885517e+00,3.667911391178930280e+00,4.032300973540372979e+00
6.098072052001953125e+00,5.416172981262207031e+00,5.335139824261694308e+00,4.934675594826570233e+01,4.831378207422062587e+00,5.838901441101326029e+00
4.008567333221435547e+00,4.092646598815917969e+00,3.980107577342849812e+00,7.427491656485950777e+00,3.784666046021066599e+00,4.175549108664633025e+00
4.328427791595458984e+00,4.440750598907470703e+00,4.399356982073666877e+00,3.323212061583058130e+01,3.985952864288045294e+00,4.812761099859288905e+00
3.657974243164062500e+00,3.566459178924560547e+00,3.575349793269472443e+00,1.002264758772106212e+01,3.348317832209603662e+00,3.802381754329341224e+00
3.924484491348266602e+00,3.848823070526123047e+00,3.797783832281760752e+00,5.880061640308778870e+00,3.623888986471201612e+00,3.971678678092319892e+00
4.069188594818115234e+00,4.019810199737548828e+00,4.147812867821322413e+00,1.058140800313713115e+01,3.914538242433415416e+00,4.381087493209228967e+00
