truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,2.032155783653259107e+00,2.074766343497904231e+00,1.415067539024495069e+01,1.841611385199426243e+00,2.307921301796381996e+00,4.000000000000000000e+00
2.121539888279284192e+00,1.967894234359264471e+00,1.951205858895497025e+00,8.444821702688839693e+00,1.771090265308907563e+00,2.131321452482086265e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.165295197367667956e+00,2.147433660959853885e+00,9.656140747776261080e+00,1.954832959256414426e+00,2.340034362663293344e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.113162908434867759e+00,2.120021396813934977e+00,1.236215860396217181e+01,1.902098317510752645e+00,2.337944476117117087e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.041787867069244200e+00,2.051847325216280993e+00,1.045339610272560904e+01,1.851453297190916114e+00,2.252241353241645871e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.035144474834203798e+00,2.102695205790689581e+00,1.169467421797099504e+01,1.890737048420520594e+00,2.314653363160858568e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.159045415699481829e+00,2.158759146654670502e+00,9.082285130964796949e+00,1.971969140072106441e+00,2.345549153237234563e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.264713354468345763e+00,2.282704976697917942e+00,8.468386017047523140e+00,2.102338262132592117e+00,2.463071691263243768e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.213950749278068564e+00,2.148298615546665236e+00,7.659693769460287349e+00,1.976760049664941121e+00,2.319837181428389350e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.057323326289653753e+00,2.062782359086559492e+00,7.634890791393752707e+00,1.891521749300718147e+00,2.234042968872401058e+00,4.000000000000000000e+00
2.121539888279284192e+00,1.958827686190605100e+00,1.963157884438813117e+00,8.006292180703965755e+00,1.787781226809035173e+00,2.138534542068590838e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.113439772725105303e+00,2.142484241675818524e+00,8.669471587198982476e+00,1.959988647073144241e+00,2.324979836278492584e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.088448831498622926e+00,2.097252872594996376e+00,7.072968098583381824e+00,1.932415030315021376e+00,2.262090714874971376e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.569592826366424720e+00,2.528930833740625328e+00,1.223029955848568306e+01,2.312173091586213314e+00,2.745688575895037342e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.199684049129486230e+00,2.096626347834070092e+00,1.011719109998817778e+01,1.899481220251077129e+00,2.293771475417063055e+00,4.000000000000000000e+00
2.121539888279284192e+00,1.910365599334239883e+00,1.897794386379828557e+00,9.882886942752724835e+00,1.702945474452461472e+00,2.092643298307195643e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.305101928234100317e+00,2.312209779864556225e+00,9.025622878528139381e+00,2.126003354491655450e+00,2.498416205237457000e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.264603232443332725e+00,2.188050673889927911e+00,9.990294972871245349e+00,1.992145806242944239e+00,2.383955541536911582e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.043786135375499580e+00,2.177762481248354920e+00,2.078013274176707981e+01,1.895222293061307184e+00,2.460302669435402656e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.453139061689376899e+00,2.421626012775930814e+00,9.377997921170234008e+00,2.231819488088375270e+00,2.611432537463486359e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.142162029445171534e+00,2.129593000235850742e+00,7.422551732267250735e+00,1.960730705052237122e+00,2.298455295419464584e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.190790793299675077e+00,2.266495802394930426e+00,1.042304692839380564e+01,2.066392886174007515e+00,2.466598718615853336e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.178271844625473186e+00,2.120685010201763365e+00,6.763652525959127360e+00,1.959491810767902020e+00,2.281878209635624710e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.156581679582595612e+00,2.140465111740311066e+00,7.755829119679707340e+00,1.967853428630037316e+00,2.313076794850585038e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.230754534363746711e+00,2.178788704141509491e+00,8.825032900685659598e+00,1.994663077486027225e+00,2.362914330796991536e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.004763289332389675e+00,2.005896719306007991e+00,7.648778637506661759e+00,1.834480418990531714e+00,2.177313019621484269e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.271704000711440852e+00,2.187274822562816468e+00,8.106477309412060350e+00,2.010804305954978055e+00,2.363745339170654880e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.259675772488117129e+00,2.142931865271806124e+00,8.260622692677614509e+00,1.964791448363709891e+00,2.321072282179902135e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.017274876594543631e+00,2.092432256674277458e+00,1.110931095353077858e+01,1.885846853126292411e+00,2.299017660222262727e+00,4.000000000000000000e+00
2.121539888279284192e+00,1.314954121589660740e+00,1.278676522862574050e+00,3.134114020494745034e+01,9.316893124191254483e-01,1.625663733306022651e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.136393421053886410e+00,2.101469429408461931e+00,8.925790105529868512e+00,1.916295685941944660e+00,2.286643172874978980e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.123046545326709555e+00,2.116294124183244030e+00,1.332332018043646826e+01,1.890057816740860375e+00,2.342530431625627685e+00,4.000000000000000000e+00
2.121539888279284192e+00,2.425127004742622550e+00,2.421115971948427426e+00,1.130255312242613996e+01,2.212741577947839655e+00,2.629490365949015196e+00,4.000000000000000000e+00
