truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,4.084906578063964844e+00,4.106864448476387430e+00,4.570959252093576453e+00,3.953544224386685180e+00,4.260184672566089681e+00,6.250000000000000000e-02
4.050838947296142578e+00,4.168878078460693359e+00,4.240235688773555722e+00,1.257882528303352387e+01,3.985895017656372108e+00,4.494576359890739781e+00,6.250000000000000000e-02
4.099163055419921875e+00,4.071263790130615234e+00,4.019394272622864861e+00,1.117126087222793984e+01,3.779705954910900445e+00,4.259082590334829277e+00,6.250000000000000000e-02
4.273678302764892578e+00,3.962704420089721680e+00,4.165423168631057216e+00,1.421569224873775994e+01,3.895039922993027925e+00,4.435806414269086950e+00,6.250000000000000000e-02
4.162439823150634766e+00,3.980348587036132812e+00,4.219895561523373750e+00,1.860783012152084481e+01,3.910550179810320159e+00,4.529240943236427341e+00,6.250000000000000000e-02
4.003967761993408203e+00,3.930024862289428711e+00,4.104260224459590489e+00,8.893724456178176752e+00,3.890396263799668297e+00,4.318124185119512681e+00,6.250000000000000000e-02
3.990549325942993164e+00,3.698218584060668945e+00,3.726919720294918914e+00,1.059528366785153430e+01,3.493492195593185912e+00,3.960347244996651916e+00,6.250000000000000000e-02
3.853653192520141602e+00,3.569028615951538086e+00,3.777544304949260745e+00,1.457723023669876028e+01,3.503744410075649629e+00,4.051344199822871417e+00,6.250000000000000000e-02
1.046603775024414062e+01,1.035523509979248047e+01,1.019293234733544473e+01,7.381463790768480067e+02,8.244582161425178413e+00,1.214128253324571105e+01,6.250000000000000000e-02
4.586000442504882812e+00,4.929168224334716797e+00,4.797917567776363690e+00,9.013309192477547072e+01,4.117088789089797807e+00,5.478746346462929573e+00,6.250000000000000000e-02
3.947785377502441406e+00,3.671439647674560547e+00,3.713823146204846992e+00,1.230259295434773215e+01,3.462290651601741320e+00,3.965355640807952664e+00,6.250000000000000000e-02
4.161348342895507812e+00,4.226013660430908203e+00,4.222792588854913376e+00,2.156271231174439862e+01,3.889790111252387383e+00,4.555795066457439368e+00,6.250000000000000000e-02
1.264884281158447266e+01,1.277642440795898438e+01,1.271930630080878188e+01,1.234627689524095103e+03,1.019951961488915160e+01,1.523909298672841217e+01,6.250000000000000000e-02
3.861299991607666016e+00,3.795765399932861328e+00,3.795534880414546564e+00,9.003913803751638412e+00,3.580350157712879788e+00,4.010719603116212895e+00,6.250000000000000000e-02
3.907582044601440430e+00,4.588056564331054688e+00,4.513769393884424552e+00,1.123776431032031731e+01,4.273368692648646494e+00,4.754170095120202610e+00,6.250000000000000000e-02
4.532751560211181641e+00,4.839073181152343750e+00,4.662815528813861299e+00,9.833800339590208495e+00,4.437932613019833994e+00,4.887698444607888604e+00,6.250000000000000000e-02
