truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.885651350021361417e+00,3.937057220722689710e+00,9.774659991925942037e+00,3.712851546163230321e+00,4.161262895282149543e+00,5.000000000000000000e-01
4.050838947296143466e+00,4.403587341308593750e+00,4.316033771727482815e+00,1.103052105149643403e+01,4.077860082190928992e+00,4.554207461264036638e+00,5.000000000000000000e-01
4.099163055419921875e+00,3.815009355545043945e+00,3.884629780507387053e+00,1.183254673868028739e+01,3.637949243745185690e+00,4.131310317269588417e+00,5.000000000000000000e-01
4.273678302764892578e+00,4.116022586822509766e+00,4.165632329177440418e+00,1.305758072721343943e+01,3.906496699450599408e+00,4.424767958904280540e+00,5.000000000000000000e-01
4.162439823150634766e+00,4.359393596649169922e+00,4.418750994197554682e+00,1.574277203770102318e+01,4.134215549850571492e+00,4.703286438544537873e+00,5.000000000000000000e-01
4.003967761993408203e+00,4.040710449218750000e+00,4.043522818130908192e+00,9.745650633965251330e+00,3.819650090986463908e+00,4.267395545275351587e+00,5.000000000000000000e-01
3.990549325942992720e+00,3.593906879425048828e+00,3.646349484134697505e+00,9.163753533792768025e+00,3.429263157234084591e+00,3.863435811035310419e+00,5.000000000000000000e-01
3.853653192520141602e+00,3.765390872955321822e+00,3.766010818558363393e+00,1.234674354894469595e+01,3.514027387977467498e+00,4.017994249139259288e+00,5.000000000000000000e-01
1.046603775024414062e+01,1.039556694030761541e+01,1.026754719799186688e+01,7.340482335140708301e+02,8.324613103189923535e+00,1.221048129279381023e+01,5.000000000000000000e-01
4.586000442504882812e+00,4.505403995513916016e+00,4.565264227866460800e+00,8.964453362807265080e+01,3.886283141894323112e+00,5.244245313838598932e+00,5.000000000000000000e-01
3.947785377502441406e+00,3.636628866195679155e+00,3.649457566141664611e+00,1.538457899761551850e+01,3.368177744156492182e+00,3.930737388126836596e+00,5.000000000000000000e-01
4.161348342895507812e+00,4.201187133789063388e+00,4.166196296596369919e+00,3.221003416580887802e+01,3.759199151183787002e+00,4.573193442008952836e+00,5.000000000000000000e-01
1.264884281158447266e+01,1.257352828979492010e+01,1.249258170798275280e+01,1.232213967221962093e+03,9.975259344272084050e+00,1.500990407169341978e+01,5.000000000000000000e-01
3.861299991607665572e+00,4.003955364227294922e+00,3.889308894060425459e+00,1.165336538623690643e+01,3.644503235358494297e+00,4.134114552762358841e+00,5.000000000000000000e-01
3.907582044601439986e+00,4.367862701416015625e+00,4.226216116578867421e+00,1.663319666132388619e+01,3.933744563266680760e+00,4.518687669891053638e+00,5.000000000000000000e-01
4.532751560211181641e+00,4.626287460327148438e+00,4.523257812980565618e+00,1.106206257831451545e+01,4.284743840374519941e+00,4.761771785586611294e+00,5.000000000000000000e-01
3.636982202529907227e+00,3.530859470367432085e+00,3.425778533836360218e+00,3.264814399220435348e+01,3.016022819298635138e+00,3.835534248374084854e+00,5.000000000000000000e-01
3.768761873245239258e+00,2.882306337356567383e+00,2.900717218502167238e+00,1.990103244010749672e-01,2.868725794320412970e+00,2.932708642683921063e+00,5.000000000000000000e-01
3.941148042678833008e+00,4.048480510711669922e+00,4.008666200495675014e+00,1.909789787405263439e+01,3.695273733049680764e+00,4.322058667941668375e+00,5.000000000000000000e-01
4.235950946807860440e+00,4.072068214416503906e+00,4.044694088042527724e+00,9.487781672778130115e+00,3.823803042089426452e+00,4.265585133995628553e+00,5.000000000000000000e-01
3.155158281326293501e+00,3.060875654220580611e+00,2.981458117761076831e+00,9.656693089241271366e+01,2.276748847035404033e+00,3.686167388486751406e+00,5.000000000000000000e-01
4.087269783020020419e+00,3.548853635787963867e+00,3.407916215723378883e+00,2.218285645720039767e+01,3.070159101868150220e+00,3.745673329578607991e+00,5.000000000000000000e-01
4.312510013580321377e+00,4.429309844970703125e+00,4.396312376528377364e+00,1.757082533003686819e+01,4.095710386610596387e+00,4.696914366446159228e+00,5.000000000000000000e-01
3.835491657257080078e+00,4.041301727294921875e+00,3.816145779221730372e+00,4.416656914684705271e+01,3.339558328233146245e+00,4.292733230210314055e+00,5.000000000000000000e-01
4.595643520355224609e+00,5.013354778289794034e+00,4.836295183953214227e+00,1.729197994129051708e+01,4.538087979136440353e+00,5.134502388769988990e+00,5.000000000000000000e-01
4.412825107574462891e+00,4.256993293762207031e+00,4.213922693079505066e+00,2.883216385230898027e+02,2.996239283096353123e+00,5.431606103062656565e+00,5.000000000000000000e-01
3.755508899688720703e+00,3.957057952880859375e+00,3.963000827257451952e+00,1.200380044524559153e+01,3.714541586405489593e+00,4.211460068109412980e+00,5.000000000000000000e-01
1.046998977661132812e+01,1.025004863739013672e+01,1.034209839303299461e+01,1.824678420022301225e+03,7.278802572688181982e+00,1.340539421337780723e+01,5.000000000000000000e-01
3.745059013366699219e+00,3.943011045455932617e+00,3.913408664422024952e+00,1.927754590178908956e+01,3.598545654035514296e+00,4.228271674808535607e+00,5.000000000000000000e-01
4.384593009948729581e+00,4.135727882385253906e+00,4.302985057577815020e+00,1.703233627218390822e+01,4.007025150782966172e+00,4.598944964372663868e+00,5.000000000000000000e-01
4.335573196411132812e+00,4.101953983306884766e+00,4.076666433523892685e+00,1.696992743589435904e+01,3.781249243352709399e+00,4.372083623695075971e+00,5.000000000000000000e-01
4.022887229919433594e+00,4.242555618286132812e+00,4.166907552454891750e+00,8.958628378002403636e+00,3.952264650552077541e+00,4.381550454357705959e+00,5.000000000000000000e-01
4.156628608703612393e+00,4.387042999267577237e+00,4.302560054652681210e+00,2.283267233189333467e+01,3.959891586953521614e+00,4.645228522351840361e+00,5.000000000000000000e-01
6.789415359497070312e+00,7.044417858123779297e+00,6.941705818942348394e+00,1.429835276752563914e+03,4.230023718939455613e+00,9.653387918945242063e+00,5.000000000000000000e-01
3.755501270294189009e+00,3.568365573883056641e+00,3.538725066411971820e+00,4.130945917539580847e+01,3.077810402799716627e+00,3.999639730024227902e+00,5.000000000000000000e-01
4.881726741790771484e+00,4.995906829833984375e+00,4.846266022753537683e+00,3.705378309943928627e+01,4.409738080788528691e+00,5.282793964718546675e+00,5.000000000000000000e-01
3.343385219573974609e+00,3.119806289672851562e+00,3.073111016247762173e+00,1.131138153642859265e+02,2.310411279989334155e+00,3.835810752506190191e+00,5.000000000000000000e-01
4.042727947235107422e+00,4.012523174285888672e+00,4.019868722347180068e+00,1.409354754350753680e+01,3.750649582167148832e+00,4.289087862527209971e+00,5.000000000000000000e-01
6.221156597137451172e+00,5.992196559906005859e+00,5.956824712859288162e+00,7.825640420519025042e+01,5.322435609339318141e+00,6.591213816379257295e+00,5.000000000000000000e-01
4.390372753143311435e+00,4.127862453460692471e+00,4.035151657708228257e+00,2.254197007387352514e+01,3.694671580395947785e+00,4.375631735020508728e+00,5.000000000000000000e-01
4.229770660400391513e+00,4.235954761505126953e+00,4.257203279029131870e+00,9.968723793692925383e+00,4.030782879719880363e+00,4.483623678338383378e+00,5.000000000000000000e-01
3.993759870529175249e+00,4.099070549011230469e+00,4.078078630318306530e+00,9.019057124447090956e+00,3.862713028370416080e+00,4.293444232266196536e+00,5.000000000000000000e-01
4.499260902404785156e+00,4.384459018707275391e+00,4.414971868659200105e+00,1.312843938869048266e+01,4.155134073628600433e+00,4.674809663689798889e+00,5.000000000000000000e-01
3.781438350677489790e+00,3.083797216415404829e+00,3.191860732621636387e+00,3.038208888499346116e+01,2.796580965124624729e+00,3.587140500118648045e+00,5.000000000000000000e-01
3.298717021942138228e+00,3.365497112274169478e+00,3.379848810799707781e+00,3.185606963671612846e+01,2.975094142486546911e+00,3.784603479112868651e+00,5.000000000000000000e-01
4.826760292053223544e+00,5.083147525787353516e+00,4.920645987283197798e+00,2.397567699522980789e+01,4.569505255409461952e+00,5.271786719156933643e+00,5.000000000000000000e-01
5.066412925720214844e+00,5.052508831024169922e+00,5.044415012165237577e+00,4.015068794242551320e+01,4.590010886409121582e+00,5.498819137921352684e+00,5.000000000000000000e-01
3.841778993606567383e+00,3.877999544143676758e+00,3.873737232750439130e+00,1.169627193179127111e+01,3.628481312939380032e+00,4.118993152561497340e+00,5.000000000000000000e-01
4.395375251770020419e+00,4.791136264801024502e+00,4.662775655421696364e+00,2.538282918530209642e+01,4.301477466956412421e+00,5.024073843886979418e+00,5.000000000000000000e-01
3.904749631881713423e+00,3.966281890869140625e+00,3.959695185512837501e+00,1.448034022764177919e+01,3.686806736176600818e+00,4.232583634849076404e+00,5.000000000000000000e-01
4.306119918823241299e+00,4.660121440887451172e+00,4.572267301394972172e+00,1.188639217271886039e+01,4.325026126922812075e+00,4.819508475867132269e+00,5.000000000000000000e-01
4.350611209869384766e+00,4.377627849578857422e+00,4.293662282407158415e+00,2.307670910726302793e+01,3.949167452703256753e+00,4.638157112111059632e+00,5.000000000000000000e-01
5.791394233703612393e+00,6.000599861145020419e+00,5.972328013460428409e+00,2.036615148176077525e+02,4.948916601840368301e+00,6.995739425080489404e+00,5.000000000000000000e-01
