truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,2.078409097671508832e+00,2.083145457882420448e+00,6.330603806276924317e-01,2.033830503170697135e+00,2.132460412594143762e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.131522512316703644e+00,2.133075031582964964e+00,7.412040465758427121e-01,2.079713908418944435e+00,2.186436154746985494e+00,1.000000000000000021e-02
2.121539888279284192e+00,1.976248188376426684e+00,1.981711453294632941e+00,5.842755141322998336e-01,1.934334741556790194e+00,2.029088165032475466e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.128675167977809757e+00,2.120643291311989920e+00,9.096240356884131018e-01,2.061529742141765098e+00,2.179756840482214741e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.114955913782119890e+00,2.120379245013682024e+00,7.917296509446045683e-01,2.065229370788360441e+00,2.175529119239003606e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.145176153182983381e+00,2.148394394745599012e+00,8.399657883703187666e-01,2.091589354717416693e+00,2.205199434773781331e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.094686197280883899e+00,2.106750467311594655e+00,8.149029957964126769e-01,2.050799315860963201e+00,2.162701618762226108e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.119543064773082630e+00,2.119634264504326016e+00,7.931473288481165618e-01,2.064435036443573956e+00,2.174833492565078075e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.060491262316703764e+00,2.057648586887205866e+00,7.014679202258765622e-01,2.005737517139610127e+00,2.109559656634801605e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.070907964229583786e+00,2.066878240379112164e+00,6.327279420641225283e-01,2.017576235731902035e+00,2.116180245026322293e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.088549029946327185e+00,2.079788829501601821e+00,5.091518503487434399e-01,2.035562618401172585e+00,2.124015040602031057e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.157191851198673405e+00,2.145424961766374317e+00,8.785986926856337309e-01,2.087328277370264829e+00,2.203521646162483805e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.017344451069831734e+00,2.026912748546595200e+00,6.800622713914576956e-01,1.975799861504505373e+00,2.078025635588685027e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.087059628725052018e+00,2.084645574605781704e+00,6.411132500166201176e-01,2.035017954662207362e+00,2.134273194549356045e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.161946197152137650e+00,2.157141545295264251e+00,7.356887544254456790e-01,2.103979322627275828e+00,2.210303767963252675e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.328075048267841396e+00,2.322906729178230378e+00,8.846019684337664835e-01,2.264611901603777788e+00,2.381201556752682968e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.371051911175250826e+00,2.372102975125240487e+00,8.232130063876758053e-01,2.315867265070695069e+00,2.428338685179785905e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.018521145462989885e+00,2.012811620939041646e+00,7.292601216088984151e-01,1.959882180330125845e+00,2.065741061547957447e+00,1.000000000000000021e-02
2.121539888279284192e+00,1.983705528855323807e+00,1.979752475284560331e+00,5.608413372523314289e-01,1.933335580933596365e+00,2.026169369635524298e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.341269451618194442e+00,2.365054939900390618e+00,1.052281714762629328e+00,2.301474711563020747e+00,2.428635168237760489e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.095593577980995104e+00,2.102081137622204388e+00,8.700349425779178025e-01,2.044268282344097631e+00,2.159893992900311144e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.181513511598110355e+00,2.189814642063920402e+00,8.372857568103582171e-01,2.133100296759026904e+00,2.246528987368813901e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.147712654829025070e+00,2.132511165900650596e+00,1.148634296499430940e+00,2.066083810741558224e+00,2.198938521059742968e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.153914240062236640e+00,2.157946997302823355e+00,7.368121109046614770e-01,2.104744202214112736e+00,2.211149792391533975e+00,1.000000000000000021e-02
2.121539888279284192e+00,1.995208108603954367e+00,1.985198708039234594e+00,7.486014621978213102e-01,1.931571966788444783e+00,2.038825449290024405e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.309747507691383372e+00,2.309281954271242387e+00,1.035780727551079750e+00,2.246202201236213725e+00,2.372361707306271050e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.154191231369972037e+00,2.183117445083268660e+00,7.500315623961225642e-01,2.129439505013805078e+00,2.236795385152732241e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.272758013486862350e+00,2.270300498151038404e+00,1.010105716743370241e+00,2.208007463857938557e+00,2.332593532444138251e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.170156466901302483e+00,2.160656136199667454e+00,9.549483758415399093e-01,2.100087747739738386e+00,2.221224524659596522e+00,1.000000000000000021e-02
2.121539888279284192e+00,1.971148273766040848e+00,1.979776702867269700e+00,5.667589813276719957e-01,1.933115570190614863e+00,2.026437835543924315e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.104271319150924580e+00,2.091375909866892258e+00,6.415574692191585715e-01,2.041731099727741583e+00,2.141020720006042932e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.236823831915855543e+00,2.239081710028766548e+00,7.993172219146875701e-01,2.183668200487252520e+00,2.294495219570280575e+00,1.000000000000000021e-02
2.121539888279284192e+00,1.987280346035957379e+00,2.001172025920130881e+00,5.347205700274676454e-01,1.955848935317022974e+00,2.046495116523238789e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.089535631239414215e+00,2.102064842175990655e+00,6.909617806149006558e-01,2.050543984492813276e+00,2.153585699859168034e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.243204071164131008e+00,2.238768680738113304e+00,7.583241575284576097e-01,2.184794815918542188e+00,2.292742545557684419e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.026445742964744667e+00,2.022046185428500564e+00,6.098594266292649557e-01,1.973643334548216721e+00,2.070449036308784407e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.056038048028945742e+00,2.060068737094752134e+00,7.884217858623416841e-01,2.005034192192765463e+00,2.115103281996738804e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.131201119422912793e+00,2.130481841367914075e+00,5.901221714045996602e-01,2.082868677918423561e+00,2.178095004817404590e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.226403163850307454e+00,2.226115976460396162e+00,9.141575995813884248e-01,2.166855299493693821e+00,2.285376653427098503e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.069180890083313074e+00,2.071145957885720090e+00,6.136346956181998324e-01,2.022593521832655838e+00,2.119698393938784342e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.184615968227386684e+00,2.182860594717582092e+00,7.435598839961545803e-01,2.129414737531457380e+00,2.236306451903706805e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.127179014742374363e+00,2.131995523541838189e+00,7.813875346599561400e-01,2.077207036127513007e+00,2.186784010956163371e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.176256364703178292e+00,2.176986405194416996e+00,7.130293447229878456e-01,2.124649290918906530e+00,2.229323519469927462e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.120247444391250458e+00,2.123194482431859598e+00,6.887338375120265477e-01,2.071756753961541353e+00,2.174632210902177842e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.131907687485218084e+00,2.151012105650680795e+00,7.337462519387137894e-01,2.097920113773866113e+00,2.204104097527495476e+00,1.000000000000000021e-02
2.121539888279284192e+00,2.182983453512191918e+00,2.176157487141624269e+00,8.586498506557067589e-01,2.118724140849779669e+00,2.233590833433468870e+00,1.000000000000000021e-02
