truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,4.024586200714111328e+00,4.051345710412454615e+00,7.521515099735798238e+00,3.854671037622093621e+00,4.248020383202815609e+00,3.125000000000000000e-02
4.050838947296142578e+00,4.250650405883789062e+00,4.203850427821490321e+00,1.045248732732734354e+01,3.972001231240244401e+00,4.435699624402736241e+00,3.125000000000000000e-02
4.099163055419921875e+00,4.052105426788330078e+00,4.021630978474824758e+00,8.761912214403103860e+00,3.809357752875456971e+00,4.233904204074192101e+00,3.125000000000000000e-02
4.273678302764892578e+00,3.989791154861450195e+00,4.123113179335734735e+00,1.363317950061925821e+01,3.858327589103530020e+00,4.387898769567939894e+00,3.125000000000000000e-02
4.162439823150634766e+00,4.166767597198486328e+00,4.260690568972950842e+00,1.590651286684005683e+01,3.974679223513960302e+00,4.546701914431941383e+00,3.125000000000000000e-02
4.003967761993408203e+00,3.931936502456665039e+00,4.090890893718167831e+00,7.388144881843168754e+00,3.895967720790571409e+00,4.285814066645763809e+00,3.125000000000000000e-02
3.990549325942993164e+00,3.693843841552734375e+00,3.750992107722767255e+00,1.008755451906193557e+01,3.523226200511314854e+00,3.978758014934219656e+00,3.125000000000000000e-02
3.853653192520141602e+00,3.719911813735961914e+00,3.821485262899862345e+00,1.137640028320440244e+01,3.579606241594303739e+00,4.063364284205420951e+00,3.125000000000000000e-02
1.046603775024414062e+01,1.031757259368896484e+01,1.020604582850470976e+01,7.337807666797897355e+02,8.263465741624063554e+00,1.214862591538535597e+01,3.125000000000000000e-02
4.586000442504882812e+00,4.813209056854248047e+00,4.717907915883395198e+00,8.626170156176058867e+01,4.051861062725185647e+00,5.383954769041604749e+00,3.125000000000000000e-02
3.947785377502441406e+00,3.893919467926025391e+00,3.801287042446956033e+00,8.637745763530171317e+00,3.590523262389344161e+00,4.012050822504567904e+00,3.125000000000000000e-02
