truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.919510841369628906e+00,3.914810298660405863e+00,9.701475530627211574e-01,3.844176157855954568e+00,3.985444439464857158e+00,7.812500000000000000e-03
4.050838947296142578e+00,4.129991054534912109e+00,4.134945539436293949e+00,1.454844090726326256e+00,4.048447951360764741e+00,4.221443127511823157e+00,7.812500000000000000e-03
4.099163055419921875e+00,3.928268194198608398e+00,3.928596702964768816e+00,8.405309029358180029e-01,3.862850206764020466e+00,3.994343199165517166e+00,7.812500000000000000e-03
4.273678302764892578e+00,4.027133941650390625e+00,4.040387104749063596e+00,2.978433071250667918e+00,3.916624428162708504e+00,4.164149781335418687e+00,7.812500000000000000e-03
4.162439823150634766e+00,4.197376251220703125e+00,4.191592086586128474e+00,7.357139099672576954e+00,3.997078360130844832e+00,4.386105813041412560e+00,7.812500000000000000e-03
4.003967761993408203e+00,4.012202262878417969e+00,4.004867957418420943e+00,1.095900573261412214e+00,3.929795376364979997e+00,4.079940538471862332e+00,7.812500000000000000e-03
3.990549325942993164e+00,3.637846231460571289e+00,3.651075325266480487e+00,3.883230879375443312e-01,3.606387175205740370e+00,3.695763475327220604e+00,7.812500000000000000e-03
3.853653192520141602e+00,3.667811632156372070e+00,3.670887878972481033e+00,3.000269064704316424e+00,3.546672355908853103e+00,3.795103402036108964e+00,7.812500000000000000e-03
1.046603775024414062e+01,1.028568649291992188e+01,1.029038152047202814e+01,7.289741372048580388e+02,8.354174320661712727e+00,1.222658872028234356e+01,7.812500000000000000e-03
4.586000442504882812e+00,4.700108528137207031e+00,4.704522496731741832e+00,7.904963371158282825e+01,4.066926324112076330e+00,5.342118669351407334e+00,7.812500000000000000e-03
3.947785377502441406e+00,3.870466947555541992e+00,3.869230886821992232e+00,4.114385756273654771e+00,3.723769315597101226e+00,4.014692458046883239e+00,7.812500000000000000e-03
4.161348342895507812e+00,4.032419204711914062e+00,4.053060717623037768e+00,1.674404733171595439e+01,3.759616205492564589e+00,4.346505229753510946e+00,7.812500000000000000e-03
1.264884281158447266e+01,1.256351852416992188e+01,1.255940944077886456e+01,1.224422260711627587e+03,1.005005863998752957e+01,1.506876024157019955e+01,7.812500000000000000e-03
3.861299991607666016e+00,3.824765920639038086e+00,3.827191819095628222e+00,6.192237898644517013e-01,3.770760579929071099e+00,3.883623058262185346e+00,7.812500000000000000e-03
3.907582044601440430e+00,4.156610012054443359e+00,4.152262487523367795e+00,5.122634273663202009e+00,3.989953545878869523e+00,4.314571429167865624e+00,7.812500000000000000e-03
4.532751560211181641e+00,4.566754817962646484e+00,4.569498031418574691e+00,1.316413831669424939e+00,4.487218466062675937e+00,4.651777596774473444e+00,7.812500000000000000e-03
3.636982202529907227e+00,3.822699069976806641e+00,3.819103653072068560e+00,2.112675248530942440e+01,3.489484725094912587e+00,4.148722581049224090e+00,7.812500000000000000e-03
3.768761873245239258e+00,2.882593631744384766e+00,2.893961795902445733e+00,3.250639146900817344e+00,2.764667266123720157e+00,3.023256325681171308e+00,7.812500000000000000e-03
3.941148042678833008e+00,3.721055746078491211e+00,3.716713563264159692e+00,1.041335663641371312e+01,3.485298757366140698e+00,3.948128369162178686e+00,7.812500000000000000e-03
