truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,2.070081445157527789e+00,2.088741945931337884e+00,1.306245197629574761e+01,1.864731420481890112e+00,2.312752471380785657e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.035909193456173050e+00,2.060910200482540588e+00,8.035863084881468055e+00,1.885209968192197216e+00,2.236610432772883961e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.174084136009216461e+00,2.144617787070688841e+00,9.682398176206232776e+00,1.951755398737157421e+00,2.337480175404220262e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.129950481235980853e+00,2.127462061550777328e+00,1.318012727878259405e+01,1.902444780094060706e+00,2.352479343007493728e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.079672632098197749e+00,2.066729741540918930e+00,8.665144900797104199e+00,1.884279691798798728e+00,2.249179791283039354e+00,1.000000000000000000e+00
2.121539888279284192e+00,1.863160962820053168e+00,1.902238531094335938e+00,1.093884378662887258e+01,1.697244232903597272e+00,2.107232829285074605e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.168712964475155047e+00,2.167842709786229616e+00,8.574023463477759677e+00,1.986354504832584800e+00,2.349330914739874210e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.275000348806381023e+00,2.286077281127428584e+00,8.440548077544390182e+00,2.106007268369350260e+00,2.466147293885506908e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.178484998345374901e+00,2.159109959649853749e+00,7.133948697726849808e+00,1.993563055972414233e+00,2.324656863327293266e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.030740713834762623e+00,2.052693293928634422e+00,7.201362746150709704e+00,1.886366040823159951e+00,2.219020547034109114e+00,1.000000000000000000e+00
2.121539888279284192e+00,1.944367469370365198e+00,1.959052391379926261e+00,7.386835424686765350e+00,1.790596857284199039e+00,2.127507925475653483e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.145957219302654373e+00,2.151462106468068569e+00,8.335334675567482421e+00,1.972517920505908684e+00,2.330406292430228454e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.093209926486015338e+00,2.093479226917959846e+00,6.877653298786977842e+00,1.930933255228040490e+00,2.256025198607879201e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.538694006323814367e+00,2.532079743588460108e+00,1.134234870849335408e+01,2.323338835286929527e+00,2.740820651889990689e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.104127004623413288e+00,2.142097879996552656e+00,9.713160647562219197e+00,1.948929357861927780e+00,2.335266402131177532e+00,1.000000000000000000e+00
2.121539888279284192e+00,1.914546076595783131e+00,1.894701723066857468e+00,9.517381788479621463e+00,1.703489867057290663e+00,2.085913579076424273e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.187190132141113352e+00,2.220254608015820086e+00,7.172041563103189965e+00,2.054266310630681325e+00,2.386242905400958847e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.227216778159141430e+00,2.220451010354794530e+00,9.311040194232566236e+00,2.031323296864243844e+00,2.409578723845345216e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.046785830080509072e+00,2.105364915073383525e+00,9.293505875618683021e+00,1.916415365796925174e+00,2.294314464349841654e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.366219285726547383e+00,2.358699182313401366e+00,8.177304825252655007e+00,2.181459417540676959e+00,2.535938947086125772e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.097835616052150520e+00,2.146304701073386667e+00,6.743856159075347634e+00,1.985347570691710750e+00,2.307261831455062584e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.195810023158788482e+00,2.283475846357351902e+00,1.174288442472507477e+01,2.071081249425076098e+00,2.495870443289627705e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.140645141959190312e+00,2.122285263968922475e+00,6.427462993868050312e+00,1.965149202425928721e+00,2.279421325511916230e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.133998941421508810e+00,2.155933235266334069e+00,7.552863222870605853e+00,1.985595102844436965e+00,2.326271367688231173e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.191472498297691196e+00,2.194195573957287593e+00,8.884221793842192127e+00,2.009453520154629746e+00,2.378937627759945439e+00,1.000000000000000000e+00
2.121539888279284192e+00,1.975624537944793646e+00,1.995408132426964132e+00,7.694004450427613939e+00,1.823485802589439153e+00,2.167330462264489110e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.176458192646503420e+00,2.180991256606823470e+00,7.797255327445331119e+00,2.007919202057529162e+00,2.354063311156117777e+00,1.000000000000000000e+00
2.121539888279284192e+00,2.224975310385227001e+00,2.165854335506155248e+00,8.689000617505891810e+00,1.983153309859853497e+00,2.348555361152456999e+00,1.000000000000000000e+00
