truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.917999505996704102e+00,3.910316998984671333e+00,9.966827611846578172e-01,3.838723391922929551e+00,3.981910606046413115e+00,1.562500000000000000e-02
4.050838947296142578e+00,4.143264770507812500e+00,4.158547418688976371e+00,1.960694573256021478e+00,4.058131921286260102e+00,4.258962916091692641e+00,1.562500000000000000e-02
4.099163055419921875e+00,3.929567813873291016e+00,3.930397446593078659e+00,8.875603970235660389e-01,3.862836655174613831e+00,3.997958238011543486e+00,1.562500000000000000e-02
4.273678302764892578e+00,4.028472423553466797e+00,4.046164435891299149e+00,2.996786832455489158e+00,3.922021018507478196e+00,4.170307853275120102e+00,1.562500000000000000e-02
4.162439823150634766e+00,4.199211597442626953e+00,4.190691022098643970e+00,7.406329626105906172e+00,3.995528110396786570e+00,4.385853933800501814e+00,1.562500000000000000e-02
4.003967761993408203e+00,4.012346744537353516e+00,4.005256962094285278e+00,1.091330567840549381e+00,3.930341074325518935e+00,4.080172849863052065e+00,1.562500000000000000e-02
3.990549325942993164e+00,3.655187129974365234e+00,3.665782587955185079e+00,4.907733712433831608e-01,3.615544134028238155e+00,3.716021041882132003e+00,1.562500000000000000e-02
3.853653192520141602e+00,3.667305946350097656e+00,3.670547346279926515e+00,3.013858859739080298e+00,3.546050822371454636e+00,3.795043870188398394e+00,1.562500000000000000e-02
1.046603775024414062e+01,1.028803348541259766e+01,1.028994913634452324e+01,7.288628980819808021e+02,8.353889671684813223e+00,1.222600860100423326e+01,1.562500000000000000e-02
4.586000442504882812e+00,4.699566364288330078e+00,4.705522605963355254e+00,7.901133015438225016e+01,4.068080925904173029e+00,5.342964286022537479e+00,1.562500000000000000e-02
3.947785377502441406e+00,3.872187376022338867e+00,3.871718550653890478e+00,4.156749332168016231e+00,3.725510028191032941e+00,4.017927073116748460e+00,1.562500000000000000e-02
4.161348342895507812e+00,4.031803131103515625e+00,4.056342787904732461e+00,1.669783696742093682e+01,3.763303480870229922e+00,4.349382094939234555e+00,1.562500000000000000e-02
1.264884281158447266e+01,1.256332874298095703e+01,1.255791130239002840e+01,1.226053746086794945e+03,1.004688926185722053e+01,1.506893334292283626e+01,1.562500000000000000e-02
3.861299991607666016e+00,3.826540946960449219e+00,3.828689184290213543e+00,6.765802866962555839e-01,3.769702302289587692e+00,3.887676066290839394e+00,1.562500000000000000e-02
3.907582044601440430e+00,4.157295227050781250e+00,4.152136393556570049e+00,5.129877905317986375e+00,3.989712736436282547e+00,4.314560050676857550e+00,1.562500000000000000e-02
4.532751560211181641e+00,4.569942951202392578e+00,4.570341122820575919e+00,1.358167251441169343e+00,4.486766890187007917e+00,4.653915355454143921e+00,1.562500000000000000e-02
