truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.911694288253784180e+00,3.960355619374890335e+00,9.436326957426709683e+00,3.740064362616744020e+00,4.180646876133037537e+00,2.500000000000000000e-01
4.050838947296143466e+00,4.413855075836181641e+00,4.322571560403380531e+00,1.093910759163160407e+01,4.085386834908571352e+00,4.559756285898189709e+00,2.500000000000000000e-01
4.099163055419921875e+00,3.836106777191161665e+00,3.917641577917676976e+00,1.190067741638008414e+01,3.670251878988572969e+00,4.165031276846780983e+00,2.500000000000000000e-01
4.273678302764892578e+00,4.059367656707763672e+00,4.121455432660777518e+00,1.225428232116199645e+01,3.870417291041836627e+00,4.372493574279717521e+00,2.500000000000000000e-01
4.162439823150634766e+00,4.319868564605712891e+00,4.335642065434829107e+00,1.515811690694742353e+01,4.056440147958375597e+00,4.614843982911284392e+00,2.500000000000000000e-01
4.003967761993408203e+00,4.095424652099608487e+00,4.154072144145453116e+00,8.439025411989872438e+00,3.945746891217175367e+00,4.362397397073729977e+00,2.500000000000000000e-01
3.990549325942992720e+00,3.663816690444945401e+00,3.699495832431656694e+00,9.006714265607824288e+00,3.484277648183664589e+00,3.914714016679648800e+00,2.500000000000000000e-01
3.853653192520141602e+00,3.725383520126343218e+00,3.739581793490260875e+00,1.186097155092227062e+01,3.492605139498095479e+00,3.986558447482427159e+00,2.500000000000000000e-01
1.046603775024414062e+01,1.035361385345458807e+01,1.023784491355623416e+01,7.320153070513221110e+02,8.297603135481304903e+00,1.217808669163116342e+01,2.500000000000000000e-01
4.586000442504882812e+00,4.643867015838623047e+00,4.670692922175304851e+00,8.735703666659675548e+01,4.000430738406026698e+00,5.340955105944583003e+00,2.500000000000000000e-01
3.947785377502441406e+00,3.769712924957275391e+00,3.779759010822468124e+00,1.480468173432308632e+01,3.503831306172243032e+00,4.055686715472692327e+00,2.500000000000000000e-01
4.161348342895507812e+00,4.186437129974365234e+00,4.122065098148254947e+00,3.506411202963722928e+01,3.697418946101008075e+00,4.546711250195501819e+00,2.500000000000000000e-01
1.264884281158447266e+01,1.251230144500732422e+01,1.249249056932593405e+01,1.229875886697581564e+03,9.977557602739695497e+00,1.500742353591217260e+01,2.500000000000000000e-01
