truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,4.258121490478515625e+00,4.174744009571567993e+00,9.797817867693291660e+00,3.950272900944033161e+00,4.399215118199102825e+00,1.250000000000000000e-01
4.050838947296142578e+00,4.025553226470947266e+00,4.199811768601336759e+00,1.287303615348275976e+01,3.942513854795658634e+00,4.457109682407015327e+00,1.250000000000000000e-01
4.099163055419921875e+00,4.162055015563964844e+00,4.056369874914786955e+00,1.179065756582753366e+01,3.810126370240610960e+00,4.302613379588962950e+00,1.250000000000000000e-01
4.273678302764892578e+00,4.116913795471191406e+00,4.262607438873326160e+00,1.566721043897616106e+01,3.978755667446059352e+00,4.546459210300593412e+00,1.250000000000000000e-01
4.162439823150634766e+00,4.037400245666503906e+00,4.279927749447753449e+00,1.889889913702813828e+01,3.968172321233326194e+00,4.591683177662180704e+00,1.250000000000000000e-01
4.003967761993408203e+00,4.018928050994873047e+00,4.164613043842143369e+00,1.009262384228363274e+01,3.936789913942158492e+00,4.392436173742128247e+00,1.250000000000000000e-01
3.990549325942993164e+00,3.672862768173217773e+00,3.735421106095551558e+00,1.066877832310298579e+01,3.501185390294272448e+00,3.969656821896830667e+00,1.250000000000000000e-01
3.853653192520141602e+00,3.627742528915405273e+00,3.799635459166104123e+00,1.532668004017138053e+01,3.518885426134430894e+00,4.080385492197777353e+00,1.250000000000000000e-01
1.046603775024414062e+01,1.045901489257812500e+01,1.019001949946533259e+01,7.419628108670340225e+02,8.236639038177287375e+00,1.214339996075337780e+01,1.250000000000000000e-01
4.586000442504882812e+00,5.167391777038574219e+00,5.098280640830313182e+00,8.916648572885081592e+01,4.421112377994030673e+00,5.775448903666595690e+00,1.250000000000000000e-01
3.947785377502441406e+00,3.881708383560180664e+00,3.833297333297340792e+00,8.885359574510443892e+00,3.619533969837924747e+00,4.047060696756756393e+00,1.250000000000000000e-01
4.161348342895507812e+00,4.711638450622558594e+00,4.214453758697457531e+00,2.709677292295436501e+01,3.841156710007448183e+00,4.587750807387466878e+00,1.250000000000000000e-01
1.264884281158447266e+01,1.281696414947509766e+01,1.266107986245081207e+01,1.242778239109167771e+03,1.013298951443845830e+01,1.518917021046316584e+01,1.250000000000000000e-01
3.861299991607666016e+00,3.847353935241699219e+00,3.809261851332887971e+00,1.354781338623369358e+01,3.545306559429310500e+00,4.073217143236464999e+00,1.250000000000000000e-01
3.907582044601440430e+00,4.787441730499267578e+00,4.814174300365441361e+00,1.246836263448865267e+01,4.560952855256116045e+00,5.067395745474766677e+00,1.250000000000000000e-01
4.532751560211181641e+00,4.746675491333007812e+00,4.710220490526807247e+00,1.019920648383192763e+01,4.481197562612533325e+00,4.939243418441081168e+00,1.250000000000000000e-01
3.636982202529907227e+00,4.691464900970458984e+00,4.392874726260746598e+00,3.005755894979949261e+01,3.999711740785267811e+00,4.786037711736225830e+00,1.250000000000000000e-01
3.768761873245239258e+00,3.718152284622192383e+00,3.681547280965613567e+00,2.175770435628718147e+01,3.347042517941086537e+00,4.016052043990140596e+00,1.250000000000000000e-01
3.941148042678833008e+00,3.777044773101806641e+00,3.933341918002323023e+00,2.128348522206561810e+01,3.602502579687551609e+00,4.264181256317094437e+00,1.250000000000000000e-01
4.235950946807861328e+00,4.654932975769042969e+00,4.555425595021556973e+00,1.135390595326841101e+01,4.313785823328602831e+00,4.797065366714511114e+00,1.250000000000000000e-01
3.155158281326293945e+00,3.925583839416503906e+00,3.540912008735848548e+00,9.975113277306724058e+01,2.824678412433233810e+00,4.257145605038463287e+00,1.250000000000000000e-01
4.087269783020019531e+00,4.484783172607421875e+00,4.470185425017227487e+00,4.633013753679655622e+00,4.315827985748025952e+00,4.624542864286429023e+00,1.250000000000000000e-01
4.312510013580322266e+00,4.153609275817871094e+00,4.318760868323721525e+00,1.878103038023974136e+01,4.007979139651526523e+00,4.629542596995916526e+00,1.250000000000000000e-01
3.835491657257080078e+00,3.744355678558349609e+00,3.692583754005596575e+00,5.004528078837635263e+01,3.185269183748691280e+00,4.199898324262502314e+00,1.250000000000000000e-01
4.595643520355224609e+00,4.732964038848876953e+00,4.634099652780776957e+00,1.683440242791901653e+01,4.339864455654902642e+00,4.928334849906651272e+00,1.250000000000000000e-01
4.412825107574462891e+00,3.714355468750000000e+00,3.822405616440804010e+00,2.838737221909099162e+02,2.614151268561956787e+00,5.030659964319651678e+00,1.250000000000000000e-01
