truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,1.945614737391471838e+00,1.836620343084753193e+00,7.903494567460485065e+00,1.662373206148859195e+00,2.010867480020647413e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.020519166707992476e+00,2.081242442787624380e+00,7.570088735328051044e+00,1.910710179313417800e+00,2.251774706261830961e+00,5.000000000000000278e-02
2.121539888279284192e+00,1.767914036393165578e+00,1.745418496319266932e+00,6.057494466637443509e+00,1.592871878057719126e+00,1.897965114580814738e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.457888048112392365e+00,2.454484204213833287e+00,6.341922619570007136e+00,2.298397273513853811e+00,2.610571134913812763e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.255113189935684215e+00,2.230499251129688165e+00,7.358185161902864202e+00,2.062370716615269384e+00,2.398627785644106947e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.033895909845829131e+00,2.015427601972798577e+00,6.091224774843732703e+00,1.862456856092941981e+00,2.168398347852655395e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.036074718713760223e+00,2.054884771219803952e+00,7.087611050498065168e+00,1.889876387761285859e+00,2.219893154678322045e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.119405699074268234e+00,2.084645713268080680e+00,6.342748934116458237e+00,1.928548614303039699e+00,2.240742812233121661e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.382742781579494373e+00,2.323876631033024776e+00,7.058745898382802864e+00,2.159204598668001296e+00,2.488548663398048255e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.223469671130180458e+00,2.236020034526533973e+00,6.673688930433491429e+00,2.075902442129092140e+00,2.396137626923975805e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.101019051849842167e+00,2.071879817554745706e+00,6.495442218253811184e+00,1.913914977081797808e+00,2.229844658027693605e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.106327841222286334e+00,2.104545962160256689e+00,6.081919075420366028e+00,1.951692109346090165e+00,2.257399814974423435e+00,5.000000000000000278e-02
2.121539888279284192e+00,1.965559585690498379e+00,1.962337181809184150e+00,6.651228880640467800e+00,1.802489251363186717e+00,2.122185112255181583e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.172003373146057292e+00,2.210997085241426241e+00,7.249329683382400802e+00,2.044116814053721587e+00,2.377877356429130895e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.259370466947555389e+00,2.197190118784316137e+00,6.047973954660435858e+00,2.044763425766906728e+00,2.349616811801725547e+00,5.000000000000000278e-02
2.121539888279284192e+00,1.983776481568813255e+00,1.971120153959840637e+00,6.008619301159998649e+00,1.819190196718563746e+00,2.123050111201117751e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.391070721566677104e+00,2.445321465621877355e+00,7.290584891901319864e+00,2.277967018651597897e+00,2.612675912592156813e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.310786404252052506e+00,2.319759153240390059e+00,6.442079758551830793e+00,2.162444520734533526e+00,2.477073785746246593e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.095237924933433415e+00,2.102087424339319277e+00,6.697752859550023530e+00,1.941681416393084891e+00,2.262493432285553663e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.233994635701179288e+00,2.191771956896525708e+00,6.786902997977034779e+00,2.030301939379252296e+00,2.353241974413799120e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.013070460915565629e+00,2.031027996267540825e+00,6.680351889397760701e+00,1.870830493732980493e+00,2.191225498802101157e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.212174837052822252e+00,2.275694749908404813e+00,6.784341903003212160e+00,2.114255201300955012e+00,2.437134298515854613e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.190903031587600580e+00,2.222306722082082242e+00,7.297302354632176247e+00,2.054875193612815121e+00,2.389738250551349363e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.235895385026931859e+00,2.249336500447592702e+00,6.910296096634257701e+00,2.086405246586247486e+00,2.412267754308937917e+00,5.000000000000000278e-02
2.121539888279284192e+00,1.969732684254646315e+00,1.937454857915173578e+00,5.781302451098514261e+00,1.788426499888454257e+00,2.086483215941893121e+00,5.000000000000000278e-02
2.121539888279284192e+00,2.172609310507774172e+00,2.175529702549799715e+00,5.511040253036475711e+00,2.030026395934228400e+00,2.321033009165371030e+00,5.000000000000000278e-02
