truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,4.050790786743164062e+00,3.787311766102755328e+00,1.197910919315179079e+01,3.539108191269266790e+00,4.035515340936243867e+00,8.000000000000000000e+00
4.050838947296143466e+00,3.793794393539428711e+00,3.975026337662575848e+00,1.198512819342741054e+01,3.726760414713373493e+00,4.223292260611776427e+00,8.000000000000000000e+00
4.099163055419921875e+00,3.880324602127075195e+00,3.860886000063447288e+00,1.396293078612908367e+01,3.592917303945684093e+00,4.128854696181210038e+00,8.000000000000000000e+00
4.273678302764892578e+00,4.397943496704101562e+00,4.519013154305575597e+00,1.657578451250559581e+01,4.227046793570543137e+00,4.810979515040606280e+00,8.000000000000000000e+00
4.162439823150634766e+00,4.183182239532471591e+00,4.558058978361436253e+00,1.764740929187961171e+01,4.256802600834060257e+00,4.859315355888812249e+00,8.000000000000000000e+00
4.003967761993408203e+00,3.630905866622924805e+00,3.952371426741903893e+00,1.066050324442607611e+01,3.718226569280791871e+00,4.186516284203017690e+00,8.000000000000000000e+00
3.990549325942992720e+00,3.859046936035155806e+00,3.818307895828597420e+00,9.268636177997068515e+00,3.599982785644713079e+00,4.036633006012481317e+00,8.000000000000000000e+00
3.853653192520141602e+00,3.948282718658447266e+00,3.622667447047325684e+00,1.421704112301869039e+01,3.352271373882204752e+00,3.893063520212446615e+00,8.000000000000000000e+00
1.046603775024414062e+01,7.034740447998046875e+00,6.506332385595924528e+00,8.121037147234494569e+02,4.462705916819318830e+00,8.549958854372532002e+00,8.000000000000000000e+00
4.586000442504882812e+00,4.468576908111572266e+00,5.641016662196871145e+00,1.068330984091819573e+02,4.899794011072994060e+00,6.382239313320747343e+00,8.000000000000000000e+00
3.947785377502441406e+00,4.096354007720947266e+00,3.718391010128185403e+00,1.625420082993178639e+01,3.429270713258637748e+00,4.007511306997733946e+00,8.000000000000000000e+00
4.161348342895507812e+00,4.253053665161132812e+00,3.499897486206191566e+00,3.545146230623154082e+01,3.072912261258708533e+00,3.926882711153674599e+00,8.000000000000000000e+00
1.264884281158447266e+01,1.301274108886718750e+01,1.277542038303111127e+01,1.283338018019609535e+03,1.020640739142590725e+01,1.534443337463631529e+01,8.000000000000000000e+00
3.861299991607665572e+00,3.647312879562377486e+00,3.514773831519847125e+00,1.740758591107710629e+01,3.215571451340122344e+00,3.813976211699571905e+00,8.000000000000000000e+00
3.907582044601439986e+00,4.390734195709228516e+00,4.141095049684032858e+00,1.950370670300870302e+01,3.824390465882913759e+00,4.457799633485151958e+00,8.000000000000000000e+00
4.532751560211181641e+00,4.680660724639892578e+00,4.624104004436504489e+00,1.420866058976867485e+01,4.353787638339308153e+00,4.894420370533703490e+00,8.000000000000000000e+00
3.636982202529907227e+00,4.418097019195556641e+00,3.938331197118486227e+00,4.340844242220388338e+01,3.465851803931017105e+00,4.410810590305954015e+00,8.000000000000000000e+00
3.768761873245239258e+00,3.929942369461060014e+00,3.879350590264237564e+00,2.534265395372975860e+01,3.518338441357633517e+00,4.240362739170841166e+00,8.000000000000000000e+00
3.941148042678833008e+00,3.968506097793579102e+00,4.214511950113972283e+00,2.147994650662274552e+01,3.882149181380847303e+00,4.546874718847097263e+00,8.000000000000000000e+00
4.235950946807860440e+00,4.212236404418944424e+00,4.092453512830759976e+00,1.590830288536590409e+01,3.806426074869008858e+00,4.378480950792511095e+00,8.000000000000000000e+00
3.155158281326293501e+00,3.331660985946655273e+00,3.418553902479599227e+00,1.044153685777717442e+02,2.685766519058120583e+00,4.151341285901078315e+00,8.000000000000000000e+00
4.087269783020020419e+00,2.508301973342895508e+00,2.587444911056062224e+00,4.579689291105541571e+01,2.102141015308536698e+00,3.072748806803587751e+00,8.000000000000000000e+00
4.312510013580321377e+00,4.079841613769531250e+00,4.508626283063532192e+00,1.716464313093558758e+01,4.211519094558133780e+00,4.805733471568930604e+00,8.000000000000000000e+00
3.835491657257080078e+00,2.662555694580078125e+00,4.582417913420821165e+00,3.903132643747548514e+01,4.134392730593563492e+00,5.030443096248078838e+00,8.000000000000000000e+00
4.595643520355224609e+00,4.976902961730957031e+00,4.791071622697041121e+00,1.792496620568515553e+01,4.487455420735769529e+00,5.094687824658311825e+00,8.000000000000000000e+00
4.412825107574462891e+00,4.848325729370117188e+00,4.712470055363294108e+00,3.226771879428048919e+02,3.424280118466489053e+00,6.000659992260098718e+00,8.000000000000000000e+00
3.755508899688720703e+00,3.891423702239990234e+00,3.705252738929617706e+00,1.394291106304046046e+01,3.437476215339431818e+00,3.973029262519804927e+00,8.000000000000000000e+00
1.046998977661132812e+01,1.074740409851074219e+01,9.706279569983088606e+00,1.893639751595577536e+03,6.585633962258816254e+00,1.282692517770735918e+01,8.000000000000000000e+00
3.745059013366699219e+00,3.549159288406372070e+00,3.727309475603937550e+00,2.406536442587933067e+01,3.375512588888576637e+00,4.079106362319300239e+00,8.000000000000000000e+00
4.384593009948729581e+00,4.788201808929443359e+00,4.668802889117253052e+00,2.545525911049695367e+01,4.306989585512791763e+00,5.030616192721713453e+00,8.000000000000000000e+00
4.335573196411132812e+00,4.644175052642822266e+00,4.482012972031368392e+00,1.720780424508348716e+01,4.184532474683345882e+00,4.779493469379390902e+00,8.000000000000000000e+00
4.022887229919433594e+00,4.026791095733642578e+00,3.913711813398808026e+00,9.631072850632280691e+00,3.691158991989475169e+00,4.136264634808139995e+00,8.000000000000000000e+00
4.156628608703612393e+00,4.509780883789063388e+00,4.457125486591593244e+00,2.338209485482384764e+01,4.110358711591405978e+00,4.803892261591782287e+00,8.000000000000000000e+00
6.789415359497070312e+00,6.648705482482910156e+00,7.654112058885550240e+00,1.477042068499302786e+03,4.898029626283600280e+00,1.041019449148750020e+01,8.000000000000000000e+00
3.755501270294189009e+00,4.164195060729980469e+00,4.261392961340984442e+00,5.150756117789796207e+01,3.746720105419374391e+00,4.776065817262596269e+00,8.000000000000000000e+00
4.881726741790771484e+00,3.878285646438599077e+00,5.200945431912249894e+00,7.771345489693553077e+01,4.568760880531795188e+00,5.833129983292704601e+00,8.000000000000000000e+00
