truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.960300445556640625e+00,3.967232790585156099e+00,1.025864346330335231e+01,3.737543504131882521e+00,4.196922077038429677e+00,5.000000000000000000e-01
4.050838947296143466e+00,4.407559394836425781e+00,4.304614411969832410e+00,1.133865554104937523e+01,4.063136978436972413e+00,4.546091845502692408e+00,5.000000000000000000e-01
4.099163055419921875e+00,3.792513132095336914e+00,3.872027111465392579e+00,1.191289318893742077e+01,3.624510475175106272e+00,4.119543747755678886e+00,5.000000000000000000e-01
4.273678302764892578e+00,4.288620471954345703e+00,4.333933340604462892e+00,1.388325164463097927e+01,4.066730316955012192e+00,4.601136364253913591e+00,5.000000000000000000e-01
4.162439823150634766e+00,4.455108642578125000e+00,4.467907641493183313e+00,1.585223810255229715e+01,4.182384664001488339e+00,4.753430618984878286e+00,5.000000000000000000e-01
4.003967761993408203e+00,4.091039180755615234e+00,4.018787829149289337e+00,1.058828063137707431e+01,3.785437460082432981e+00,4.252138198216147913e+00,5.000000000000000000e-01
3.990549325942992720e+00,3.610255718231200728e+00,3.639459841850697597e+00,9.154038607798719696e+00,3.422488617175687864e+00,3.856431066525708662e+00,5.000000000000000000e-01
3.853653192520141602e+00,3.765213966369628906e+00,3.753458058345638282e+00,1.304500034327997682e+01,3.494447291385528676e+00,4.012468825305747444e+00,5.000000000000000000e-01
1.046603775024414062e+01,1.012208175659179688e+01,1.006747609033832802e+01,7.358046861862757169e+02,8.122218828896963672e+00,1.201273335177969237e+01,5.000000000000000000e-01
4.586000442504882812e+00,4.590545654296875000e+00,4.643286811953680093e+00,8.963552647672105422e+01,3.964339837593186200e+00,5.322233786314173543e+00,5.000000000000000000e-01
3.947785377502441406e+00,3.831931591033935991e+00,3.720449518635520203e+00,1.512204381108086082e+01,3.441580019653083244e+00,3.999319017617955829e+00,5.000000000000000000e-01
4.161348342895507812e+00,4.332251548767089844e+00,4.156800081981356421e+00,3.583509090706125022e+01,3.727510819687302579e+00,4.586089344275407598e+00,5.000000000000000000e-01
1.264884281158447266e+01,1.257466888427734375e+01,1.250715427523287282e+01,1.246036811093953247e+03,9.975751762912432596e+00,1.503855678755331127e+01,5.000000000000000000e-01
3.861299991607665572e+00,4.008498668670654297e+00,3.855819991158434323e+00,1.218045809290320314e+01,3.605539164121166262e+00,4.106100818195702828e+00,5.000000000000000000e-01
3.907582044601439986e+00,4.374567508697509766e+00,4.180967350679352101e+00,1.632469267356011855e+01,3.891220798053268926e+00,4.470713903305434833e+00,5.000000000000000000e-01
4.532751560211181641e+00,4.593884468078612393e+00,4.515964383910744395e+00,1.134791291801809088e+01,4.274388394092696331e+00,4.757540373728795124e+00,5.000000000000000000e-01
3.636982202529907227e+00,3.519845247268676758e+00,3.367173406607321784e+00,3.405244768088050478e+01,2.948698002307568178e+00,3.785648810907075834e+00,5.000000000000000000e-01
3.768761873245239258e+00,3.708869934082031250e+00,3.720347214040721440e+00,2.257626584378902024e+01,3.379608228826458838e+00,4.061086199254984486e+00,5.000000000000000000e-01
3.941148042678833008e+00,3.961477756500244141e+00,4.010929048868018043e+00,2.007725474195403592e+01,3.689601519265105711e+00,4.332256578470929931e+00,5.000000000000000000e-01
4.235950946807860440e+00,4.132062911987304688e+00,4.035868884038075421e+00,1.148504165219553563e+01,3.792837669238617426e+00,4.278900098837532973e+00,5.000000000000000000e-01
3.155158281326293501e+00,2.977419376373291016e+00,2.883488694210555536e+00,9.936350577710557275e+01,2.168648073154491929e+00,3.598329315266619144e+00,5.000000000000000000e-01
