truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,2.121916336655616853e+00,2.076901861275080030e+00,9.240707593340196979e+00,1.888489806749432232e+00,2.265313915800728051e+00,3.125000000000000000e-02
2.121539888279284192e+00,1.937591176211833854e+00,1.941762306753574086e+00,6.166173271858706784e+00,1.787853336121020043e+00,2.095671277386128128e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.172169712305068945e+00,2.147824787103047139e+00,7.916850747952093315e+00,1.973430481481181165e+00,2.322219092724913114e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.110775827169418140e+00,2.092577100924594369e+00,6.390719147954112778e+00,1.935890832608635925e+00,2.249263369240552812e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.156861550629138868e+00,2.111211610102443625e+00,5.681485694931729391e+00,1.963475374040840382e+00,2.258947846164046869e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.038840170502662641e+00,2.021476878073590555e+00,5.028271684621442361e+00,1.882492675720798925e+00,2.160461080426382185e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.162073726713657162e+00,2.176973678751208396e+00,8.047144307385012851e+00,2.001150160497107144e+00,2.352797197005309648e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.192297557473182668e+00,2.227526940691058943e+00,6.507483207348830234e+00,2.069415753581002715e+00,2.385638127801115171e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.194296805500984160e+00,2.162363463213484938e+00,5.911532772156091298e+00,2.011665937362809853e+00,2.313060989064160022e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.023998057901859493e+00,2.027746711046988004e+00,6.363956101932619625e+00,1.871388872224675204e+00,2.184104549869300804e+00,3.125000000000000000e-02
2.121539888279284192e+00,1.962825068950653007e+00,1.979846785357949557e+00,7.112483815206747551e+00,1.814549121053524949e+00,2.145144449662374164e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.174742447197437478e+00,2.176967696681575859e+00,7.234465505058042645e+00,2.010258600696290809e+00,2.343676792666860909e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.121443707466125428e+00,2.120552631827420598e+00,6.244704593677008475e+00,1.965666682926077158e+00,2.275438580728764038e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.453758000969886943e+00,2.446767409422376804e+00,5.369100733377934809e+00,2.303150079766987712e+00,2.590384739077765897e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.108718955159187392e+00,2.145312468122722027e+00,8.211497473563017735e+00,1.967702534013056503e+00,2.322922402232387551e+00,3.125000000000000000e-02
2.121539888279284192e+00,1.970907596230506931e+00,1.962506439416669357e+00,8.791785571309286951e+00,1.778727976449046899e+00,2.146284902384291815e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.186881645858287815e+00,2.213648827225901172e+00,6.067144341894867843e+00,2.060980750327607414e+00,2.366316904124194931e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.239998655498027791e+00,2.256240740832028191e+00,7.977453351043437557e+00,2.081180223314889499e+00,2.431301258349166883e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.074607424676418344e+00,2.098673566351179076e+00,6.930793006447861337e+00,1.935500852904444624e+00,2.261846279797913528e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.202567529797553991e+00,2.168180084550073605e+00,7.073511998900347209e+00,2.003335904504263354e+00,2.333024264595883857e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.098744708299636663e+00,2.154863789604583690e+00,6.738821288690153288e+00,1.993966754633046401e+00,2.315760824576121202e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.217006190061569182e+00,2.229163980714801596e+00,7.118634038716607826e+00,2.063794864725347011e+00,2.394533096704256181e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.098207090854644630e+00,2.087097205029682989e+00,5.933940360457713226e+00,1.936114340807499223e+00,2.238080069251866533e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.174404638290405423e+00,2.195672932179000281e+00,6.719307393355564706e+00,2.035009024339327954e+00,2.356336840018672607e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.189383058428764350e+00,2.176348238161012194e+00,7.889980184135613861e+00,2.002250139735511247e+00,2.350446336586513141e+00,3.125000000000000000e-02
2.121539888279284192e+00,1.988106521248817371e+00,2.019312240427498129e+00,6.821887471866473263e+00,1.857426592787189357e+00,2.181197888067806900e+00,3.125000000000000000e-02
2.121539888279284192e+00,2.149599840044975174e+00,2.165461331849233950e+00,6.696243362703131474e+00,2.005073400563365915e+00,2.325849263135101985e+00,3.125000000000000000e-02
