truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.853296041488647905e+00,3.705177931531445701e+00,1.296711593146747532e+01,3.446941526442192316e+00,3.963414336620699086e+00,1.600000000000000000e+01
4.050838947296144354e+00,3.906658887863159180e+00,3.985810699387219103e+00,1.203965984169228776e+01,3.736980619550287930e+00,4.234640779224149831e+00,1.600000000000000000e+01
4.099163055419921875e+00,3.718584537506103960e+00,3.784799633997895985e+00,1.503767260296076280e+01,3.506709178748923517e+00,4.062890089246869785e+00,1.600000000000000000e+01
4.273678302764892578e+00,4.387182712554931641e+00,4.370157102844771657e+00,1.794545956301097434e+01,4.066367390433122786e+00,4.673946815256420528e+00,1.600000000000000000e+01
4.162439823150634766e+00,4.063890457153320312e+00,4.339343368478488117e+00,1.966698865319554912e+01,4.021315847399768550e+00,4.657370889557207683e+00,1.600000000000000000e+01
4.003967761993408203e+00,4.877867698669433594e+00,3.947200853744320170e+00,1.281474836381604732e+01,3.690486110126145469e+00,4.203915597362493983e+00,1.600000000000000000e+01
3.990549325942992720e+00,4.245693683624267578e+00,3.912399675541984756e+00,1.056942187855651838e+01,3.679257208888553787e+00,4.145542142195415281e+00,1.600000000000000000e+01
3.853653192520141602e+00,4.136888027191161221e+00,3.887831893142756901e+00,1.100012293175222666e+01,3.649986611812864101e+00,4.125677174472648367e+00,1.600000000000000000e+01
1.046603775024414062e+01,7.003423690795897549e+00,6.299688545106803872e+00,9.434111788247123513e+02,4.097034558563503737e+00,8.502342531650104007e+00,1.600000000000000000e+01
4.586000442504882812e+00,4.806089401245117188e+00,5.999243775825292779e+00,1.139521003696589929e+02,5.233723077565190174e+00,6.764764474085395385e+00,1.600000000000000000e+01
3.947785377502441406e+00,4.186180114746093750e+00,3.710376636288315932e+00,1.672316378726118202e+01,3.417115176480248984e+00,4.003638096096382881e+00,1.600000000000000000e+01
4.161348342895507812e+00,4.338399887084960938e+00,3.540636308296113643e+00,3.938587217836860788e+01,3.090580880264820696e+00,3.990691736327405703e+00,1.600000000000000000e+01
1.264884281158447266e+01,1.436734008789062322e+01,1.289183382379262888e+01,1.317998224847385018e+03,1.028836019409574476e+01,1.549530745348950767e+01,1.600000000000000000e+01
3.861299991607665572e+00,3.677041530609130415e+00,3.519062984590584087e+00,1.673400631684964779e+01,3.225706471571580636e+00,3.812419497609587982e+00,1.600000000000000000e+01
3.907582044601439986e+00,4.385179519653320312e+00,4.026416122266529563e+00,2.025220786552070251e+01,3.703691605944450238e+00,4.349140638588610663e+00,1.600000000000000000e+01
4.532751560211181641e+00,4.843591690063476562e+00,4.554084715907028347e+00,1.494659578160003832e+01,4.276837677774235402e+00,4.831331754039820403e+00,1.600000000000000000e+01
3.636982202529907227e+00,4.458221435546875000e+00,3.780673248938956732e+00,4.322416135561829265e+01,3.309197826482054516e+00,4.252148671395858059e+00,1.600000000000000000e+01
3.768761873245239258e+00,4.108563899993895596e+00,3.903458611247220045e+00,2.493356242694395064e+01,3.545372120346404365e+00,4.261545102148034836e+00,1.600000000000000000e+01
3.941148042678833008e+00,4.610668182373046875e+00,4.150562933318192371e+00,2.416849413779100075e+01,3.798013057272191961e+00,4.503112809364193225e+00,1.600000000000000000e+01
4.235950946807860440e+00,4.055509567260742188e+00,4.038529383957571994e+00,1.618626631204169541e+01,3.750013909615451890e+00,4.327044858299692542e+00,1.600000000000000000e+01
3.155158281326293501e+00,4.102257251739501953e+00,4.049637000222888084e+00,1.102752520842896331e+02,3.296567948588981611e+00,4.802706051856795000e+00,1.600000000000000000e+01
4.087269783020020419e+00,2.840048313140868697e+00,2.811384004051878716e+00,3.451843901078151333e+01,2.390055011992279876e+00,3.232712996111477111e+00,1.600000000000000000e+01
4.312510013580321377e+00,3.886422395706176758e+00,4.394108665894176369e+00,2.197621729344995956e+01,4.057928381114035865e+00,4.730288950674315096e+00,1.600000000000000000e+01
3.835491657257080078e+00,4.886696338653564453e+00,4.827760953926032883e+00,3.324719905093957806e+01,4.414263059695703539e+00,5.241258848156363115e+00,1.600000000000000000e+01
4.595643520355224609e+00,4.842338562011719638e+00,4.719414492759545610e+00,1.877517844685705839e+01,4.408681185702858052e+00,5.030147799816233167e+00,1.600000000000000000e+01
4.412825107574462891e+00,5.790234088897705078e+00,5.278769290165874040e+00,3.702118639866593526e+02,3.898954052795795100e+00,6.658584527535954756e+00,1.600000000000000000e+01
3.755508899688720703e+00,3.901996612548828125e+00,3.710201831961253749e+00,1.421278699326956385e+01,3.439846216794114842e+00,3.980557447128392656e+00,1.600000000000000000e+01
1.046998977661132812e+01,1.329872894287109197e+01,1.057445441150716370e+01,2.073563378263794220e+03,7.308918775421340719e+00,1.383999004759298757e+01,1.600000000000000000e+01
3.745059013366699219e+00,3.528279781341552734e+00,3.662057294827603116e+00,2.387832597518485755e+01,3.311630175320511071e+00,4.012484414334695160e+00,1.600000000000000000e+01
4.384593009948729581e+00,4.803403377532958984e+00,4.519853488171543532e+00,2.522290360479872717e+01,4.159695285374827023e+00,4.880011690968257376e+00,1.600000000000000000e+01
4.335573196411132812e+00,4.319707393646240234e+00,4.438618969550248039e+00,1.766209252608564029e+01,4.137237290395057165e+00,4.740000648705438913e+00,1.600000000000000000e+01
