truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,3.921366453170776367e+00,3.910598092147138605e+00,1.107081719635470973e+00,3.835143511412206774e+00,3.986052672882070436e+00,1.562500000000000000e-02
4.050838947296142578e+00,4.193110942840576172e+00,4.206648963599073809e+00,6.851189863289730120e+00,4.018942696943111237e+00,4.394355230255036382e+00,1.562500000000000000e-02
4.099163055419921875e+00,3.950742959976196289e+00,3.951399726426187087e+00,4.534918252254873217e+00,3.798685146521456613e+00,4.104114306330918005e+00,1.562500000000000000e-02
4.273678302764892578e+00,4.063810348510742188e+00,4.088479906139510511e+00,8.281535952096588105e+00,3.882107695537726499e+00,4.294852116741294523e+00,1.562500000000000000e-02
4.162439823150634766e+00,4.230335235595703125e+00,4.240906413543565456e+00,1.228743286781415911e+01,3.989528944383475828e+00,4.492283882703655529e+00,1.562500000000000000e-02
4.003967761993408203e+00,4.008350849151611328e+00,4.001047718360048577e+00,1.123325929779625421e+00,3.925041580970985766e+00,4.077053855749111833e+00,1.562500000000000000e-02
3.990549325942993164e+00,3.678689956665039062e+00,3.724368664961041020e+00,4.445802906598487425e+00,3.573162021398172072e+00,3.875575308523909968e+00,1.562500000000000000e-02
3.853653192520141602e+00,3.695868492126464844e+00,3.725097830392253506e+00,4.704569406960247058e+00,3.569552953868394329e+00,3.880642706916112683e+00,1.562500000000000000e-02
1.046603775024414062e+01,1.028170394897460938e+01,1.021798543313516028e+01,7.314026348484089795e+02,8.278555783597211004e+00,1.215741508267310955e+01,1.562500000000000000e-02
4.586000442504882812e+00,4.742627143859863281e+00,4.718036513838470114e+00,8.505678383965368994e+01,4.056657745482434407e+00,5.379415282194505821e+00,1.562500000000000000e-02
3.947785377502441406e+00,3.874497413635253906e+00,3.892515668533439666e+00,4.374392631932906284e+00,3.742528311927364459e+00,4.042503025139515316e+00,1.562500000000000000e-02
4.161348342895507812e+00,3.977694988250732422e+00,4.081990484393942076e+00,2.086773451043319483e+01,3.754398383044556198e+00,4.409582585743327954e+00,1.562500000000000000e-02
1.264884281158447266e+01,1.250923252105712891e+01,1.253736236625490719e+01,1.217545477474492372e+03,1.003506818296224168e+01,1.503965654954757269e+01,1.562500000000000000e-02
3.861299991607666016e+00,3.827288389205932617e+00,3.826954356955385439e+00,6.935059289132683435e-01,3.767234211119784515e+00,3.886674502790986363e+00,1.562500000000000000e-02
3.907582044601440430e+00,4.180345535278320312e+00,4.187486032415037585e+00,7.217471911256191142e+00,3.994827467201750082e+00,4.380144597628325087e+00,1.562500000000000000e-02
4.532751560211181641e+00,4.608456611633300781e+00,4.551089125172979699e+00,6.719899826869149884e+00,4.365190075345460663e+00,4.736988175000498735e+00,1.562500000000000000e-02
3.636982202529907227e+00,3.870537519454956055e+00,3.864355983816259776e+00,2.407622422198129541e+01,3.512479729685489716e+00,4.216232237947029837e+00,1.562500000000000000e-02
3.768761873245239258e+00,2.876782417297363281e+00,2.875398722172076038e+00,1.462472796288360466e-01,2.847974162159859990e+00,2.902823282184292086e+00,1.562500000000000000e-02
3.941148042678833008e+00,3.788181304931640625e+00,3.811794596944623859e+00,1.405162572980305491e+01,3.542976156442554814e+00,4.080613037446692459e+00,1.562500000000000000e-02
