truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
2.121539888279284192e+00,2.099450549423694579e+00,2.099267097488219935e+00,1.104672287235171524e+01,1.893264450450793834e+00,2.305269744525646036e+00,6.250000000000000000e-02
2.121539888279284192e+00,1.976760658144950833e+00,1.988630092250183168e+00,6.708521140567927254e+00,1.828095190083689259e+00,2.149164994416676855e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.164464181780815011e+00,2.152762732632953036e+00,8.488531313350469176e+00,1.972181609883737696e+00,2.333343855382168375e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.117193923294544255e+00,2.142055717934068237e+00,1.039876536143801822e+01,1.942186017847986390e+00,2.341925418020149863e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.157905661642551376e+00,2.131314264724613050e+00,7.894734921995730126e+00,1.957163715841358620e+00,2.305464813607867480e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.031213575363159052e+00,2.027024010401551113e+00,6.123574355613021325e+00,1.873647600075442066e+00,2.180400420727660382e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.164673857152461967e+00,2.178349812995555190e+00,8.408113789348803380e+00,1.998626108568002380e+00,2.358073517423108001e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.197534551620483612e+00,2.255580083784590073e+00,6.998970864973751205e+00,2.091606773532942221e+00,2.419553394036237925e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.191004942655563337e+00,2.162876791977556223e+00,6.305495596878181175e+00,2.007238776425547933e+00,2.318514807529564514e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.018904074192047204e+00,2.028898879543012512e+00,6.428855201550611298e+00,1.871745800851321473e+00,2.186051958234703552e+00,6.250000000000000000e-02
2.121539888279284192e+00,1.964107238233089525e+00,1.998803497983157929e+00,7.611783354838294713e+00,1.827802249636993004e+00,2.169804746329322853e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.158542030036449511e+00,2.155406431566924574e+00,7.715358895369648806e+00,1.983245684785168272e+00,2.327567178348680876e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.115980306625366403e+00,2.104458380562225006e+00,6.307534264873552843e+00,1.948795206908537025e+00,2.260121554215912987e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.342390958070755147e+00,2.295291764044552263e+00,8.741737787308437646e+00,2.112037132769585490e+00,2.478546395319519036e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.107001862287521288e+00,2.132420869474371816e+00,8.605768288871360028e+00,1.950597000143284632e+00,2.314244738805459001e+00,6.250000000000000000e-02
2.121539888279284192e+00,1.955909229397773785e+00,1.945768908321509061e+00,9.286765167161139090e+00,1.756887895336703753e+00,2.134649921306314369e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.183117932438850328e+00,2.216681070493970118e+00,6.497761082626287710e+00,2.058688035916438341e+00,2.374674105071501895e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.248106958389282095e+00,2.264660641814756570e+00,8.550321895159704866e+00,2.083423458564614528e+00,2.445897825064898612e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.079686810731887991e+00,2.138739750448701571e+00,6.823949666848457163e+00,1.976829636372511079e+00,2.300649864524892063e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.230307758808136143e+00,2.213187241838954655e+00,7.565540590046196279e+00,2.042706214358705363e+00,2.383668269319203947e+00,6.250000000000000000e-02
2.121539888279284192e+00,2.105839146196842204e+00,2.151342663812626288e+00,6.866692173658291765e+00,1.988926270999814117e+00,2.313759056625438237e+00,6.250000000000000000e-02
