truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
-5.681504434257436120e-01,1.287508103996515274e-02,-3.582722058187096104e-01,4.541889802135493142e+02,-1.067784767053141515e+00,3.512403554157222385e-01
-5.744932522998941193e-01,3.284302353858947754e-02,-1.848821135822778239e-01,4.374205542690780817e+02,-8.811740815792403758e-01,5.114098544146847836e-01
-5.653266613435620203e-01,8.019383251667022705e-02,-1.126105662664899365e-01,4.790144780502723734e+02,-8.412557727645920691e-01,6.160346402316122516e-01
-5.656062547710002386e-01,7.796737551689147949e-02,-6.968910641424355124e-01,4.468191325917605923e+02,-1.400623668685669454e+00,6.841540400798429289e-03
-5.676636517505444512e-01,5.964978411793708801e-02,-7.889288913547458648e-01,4.718260698012111902e+02,-1.512086165059783216e+00,-6.577161764970851365e-02
-5.646334339780415545e-01,6.986983120441436768e-03,-8.919723643543032710e-01,4.498461563699543717e+02,-1.598084700984923945e+00,-1.858600277236824860e-01
-5.733510666650091236e-01,6.519993394613265991e-02,-6.471374193588605994e-01,5.118044014650520239e+02,-1.400308784846158616e+00,1.060339461284374174e-01
-5.634779732617372083e-01,6.594026088714599609e-02,-4.665131943185966135e-01,4.345551557606247570e+02,-1.160520825088354080e+00,2.274944364511608530e-01
-5.623856792429062779e-01,2.072817645967006683e-02,-3.831751925848448925e-01,4.938989873431570459e+02,-1.123054463661965485e+00,3.567040784922755892e-01
-5.674498490791423100e-01,8.275897055864334106e-02,-6.150792399973287194e-01,5.195337987628505516e+02,-1.373916583988588069e+00,1.437581039939305194e-01
-5.744733627650012719e-01,5.560824275016784668e-02,-6.299940802652547189e-01,4.398619369600339155e+02,-1.328226457551365369e+00,6.823829702085593141e-02
-5.665704856600483064e-01,2.394314855337142944e-02,1.707636786704929688e-01,4.211742140721263468e+02,-5.124753698733750529e-01,8.540027272143608794e-01
-5.645452686836117673e-01,4.483507946133613586e-02,-7.524448011743052334e-01,5.291568412602103990e+02,-1.518277666307618068e+00,1.338806395900760116e-02
-5.649556778269416712e-01,5.685029551386833191e-02,-5.154763407240544604e-01,4.748565257404048339e+02,-1.240952253384993931e+00,2.099995719368848990e-01
-5.674208240237420542e-01,-1.064480841159820557e-02,-3.207725845445416613e-01,4.726111742437751673e+02,-1.044531264190741382e+00,4.029860951016580040e-01
-5.705141496266961099e-01,4.035807028412818909e-02,-6.883080715403031569e-01,4.801553842402138343e+02,-1.417820497559522552e+00,4.120435447891623859e-02
-5.622940066268582449e-01,5.813690274953842163e-02,3.822414923915548046e-01,4.798776950390594607e+02,-3.470599529459639232e-01,1.111542937729073532e+00
-5.641980543009257332e-01,6.464847177267074585e-02,-3.627957465699849782e-01,4.664067951919810753e+02,-1.081788025670457509e+00,3.561965325304874974e-01
-5.683350776197969578e-01,3.232442587614059448e-02,-5.261855561265755821e-01,4.194063894566910449e+02,-1.207989192814452828e+00,1.556180805613016638e-01
-5.651852288742332808e-01,4.683436080813407898e-02,-4.640017038535718119e-01,5.281829810837916739e+02,-1.229129525098050957e+00,3.011261173909073885e-01
-5.747760480608813394e-01,4.818156734108924866e-02,-6.332611428772382256e-01,4.198913262715040560e+02,-1.315458831938378648e+00,4.893654618390230748e-02
-5.676139122623738986e-01,7.744304370135068893e-03,-3.436264520999666311e-02,4.961078067016146065e+02,-7.758945179177491047e-01,7.071692274977557924e-01
-5.687011762388261005e-01,1.928019337356090546e-02,7.518726347841226954e-01,4.779886558200440163e+02,2.400805297558217255e-02,1.479737216592663218e+00
-5.680294430638591630e-01,-1.246185880154371262e-02,-1.910102152197357822e-02,4.511115003687531839e+02,-7.262057503039556217e-01,6.880037072600084791e-01
-5.705169089158247386e-01,7.248529046773910522e-02,-2.847482687634633747e-01,4.764521362133634170e+02,-1.011442029459244107e+00,4.419454919323174691e-01
-5.734810985274033657e-01,1.008395105600357056e-02,-4.980939022322709020e-01,4.304333677081772862e+02,-1.188802334014081197e+00,1.926145295495392817e-01
-5.663838419605216057e-01,3.019888512790203094e-02,-4.183234760443412248e-01,4.367843685489850714e+02,-1.114108915273345879e+00,2.774619631846634848e-01
-5.722058570300722069e-01,9.356295317411422729e-02,-2.139930611287824136e-01,4.645250489437797796e+02,-9.315334655480429493e-01,5.035473432904780111e-01
-5.649946669415126799e-01,-3.418782353401184082e-02,-1.089188062888986508e+00,4.807059493922574234e+02,-1.819118612981820648e+00,-3.592575127961523673e-01
-5.686923281114674156e-01,5.073206499218940735e-02,-1.187019328174601318e+00,4.922630665747059879e+02,-1.925672247471363452e+00,-4.483664088778391843e-01
-5.678921188624456162e-01,4.360219836235046387e-02,-1.134259500591006664e-01,4.873593486470159064e+02,-8.483905860031675239e-01,6.215386858849663021e-01
-5.589742350254829351e-01,4.282075911760330200e-02,-9.462637040489286777e-01,4.690242349376960647e+02,-1.667270625810514106e+00,-2.252567822873432490e-01
-5.643839276166138230e-01,4.328602179884910583e-02,2.898051292830041148e-01,4.955641397305989813e+02,-4.513203227932645611e-01,1.030930581359272846e+00
-5.672944819777967496e-01,2.445157617330551147e-02,-4.015956706679910670e-01,4.527771973531781668e+02,-1.110004663429096317e+00,3.068133220931141825e-01
-5.693614166739561222e-01,6.005210801959037781e-02,-6.332678339784748589e-01,4.234924815016973412e+02,-1.318384676974270864e+00,5.184900901732125700e-02
-5.725471003023958616e-01,6.942100822925567627e-02,-8.149664973195749340e-01,5.709075440001206516e+02,-1.610438104730560926e+00,-1.949488990858894155e-02
-5.660944315559435225e-01,3.901482000946998596e-02,-5.531502694710613843e-01,3.968903768166282475e+02,-1.216399991492792765e+00,1.100994525506699961e-01
-5.696721775944841859e-01,1.771079935133457184e-02,1.083025969990115273e-01,5.461887485398202671e+02,-6.697575428269343378e-01,8.863627368249574756e-01
