truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.089969999999999999e+02,1.082477306849161778e+02,1.096511618423150338e+02,2.906278281396853291e+00,1.063097910688428414e+02,1.129925326157872263e+02,1.085217697918567978e+02,9.238600931566169905e-01,1.066378640262011857e+02,1.104056755575124100e+02
1.089969999999999999e+02,1.096303462295532256e+02,1.145760815269540416e+02,2.052079861293424301e+01,1.056973034606068325e+02,1.234548595933012507e+02,1.088662108173159311e+02,1.395718863311171010e+00,1.065506561137305965e+02,1.111817655209012656e+02
1.089969999999999999e+02,1.085057313028971322e+02,1.062769088218118156e+02,2.131104593800730029e+00,1.034156413740633695e+02,1.091381762695602617e+02,1.063012513148814975e+02,3.032830136996206960e+00,1.028879068766091649e+02,1.097145957531538301e+02
1.089969999999999999e+02,1.105321695022582986e+02,1.116486403092645361e+02,4.968796775641308727e+00,1.072796438920877478e+02,1.160176367264413244e+02,1.112630775862243269e+02,1.733551612548210885e+00,1.086824552049439490e+02,1.138436999675047048e+02
1.089969999999999999e+02,1.113910445276896155e+02,1.136431110741050787e+02,1.014036885348748207e+01,1.074016976935030954e+02,1.198845244547070621e+02,1.107287554310207440e+02,1.646184100956353813e+00,1.082140027906535238e+02,1.132435080713879643e+02
1.089969999999999999e+02,1.095367681910196893e+02,1.092417450741235001e+02,1.009503077949581940e+00,1.072724540788028236e+02,1.112110360694441766e+02,1.094213924921056815e+02,9.214367582068562212e-01,1.075399591421494705e+02,1.113028258420618926e+02
1.089969999999999999e+02,1.088762893753051770e+02,1.092265922401498273e+02,2.150965441799518540e+00,1.063520229087165063e+02,1.121011615715831482e+02,1.086902938212619176e+02,1.227002514268289435e+00,1.065191989687018008e+02,1.108613886738220344e+02
1.089969999999999999e+02,1.081533223037719722e+02,1.082298526343230662e+02,1.388382523140451630e+00,1.059203915931066575e+02,1.105393136755394750e+02,1.076919753166771443e+02,1.024899554730720919e+00,1.057077237879002212e+02,1.096762268454540674e+02
1.089969999999999999e+02,1.095381398900349978e+02,1.100998852008232518e+02,1.683892758608314999e+00,1.075564932881464557e+02,1.126432771135000479e+02,1.102543741043333654e+02,1.239497490570871330e+00,1.080722527603707874e+02,1.124364954482959433e+02
1.089969999999999999e+02,1.097302990086873393e+02,1.089128107832262771e+02,1.603441644570275715e+00,1.064309200882557747e+02,1.113947014781967795e+02,1.088004687912606130e+02,1.168816403764270762e+00,1.066814772630329031e+02,1.109194603194883229e+02
1.089969999999999999e+02,1.084960258229573498e+02,1.080112626571596479e+02,1.428891355620919068e+00,1.056683522807787483e+02,1.103541730335405475e+02,1.080541466208725012e+02,1.367206266272300574e+00,1.057623657429280826e+02,1.103459274988169199e+02
1.089969999999999999e+02,1.102773225784301729e+02,1.096977915414342419e+02,1.325843599080299029e+00,1.074409440121964110e+02,1.119546390706720729e+02,1.098433481047482161e+02,1.083569501615396335e+00,1.078030930723060266e+02,1.118836031371904056e+02
