truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.089969999999999999e+02,1.079923706054687500e+02,1.081972049387209154e+02,2.812352945559551731e+00,1.049102709455197129e+02,1.114841389319221179e+02,1.082885191904786950e+02,2.849623994391878856e+00,1.049798766384861324e+02,1.115971617424712576e+02
1.089969999999999999e+02,1.077996368408203125e+02,1.047884259896604675e+02,9.706871267360739353e+00,9.868187895711474766e+01,1.108949730222061874e+02,1.070949534666004013e+02,3.455424467353103601e+00,1.034515541426470548e+02,1.107383527905537477e+02
1.089969999999999999e+02,1.047358474731445312e+02,1.065228441917190310e+02,3.086397434484560165e+00,1.030794876338941037e+02,1.099662007495439582e+02,1.061512255698292222e+02,2.818149359762819550e+00,1.028609060442413465e+02,1.094415450954170979e+02
1.089969999999999999e+02,1.069641876220703125e+02,1.045466262241542807e+02,9.525179102695831901e+00,9.849750000287932039e+01,1.105957524454292411e+02,1.061919836917605977e+02,4.086692403080427027e+00,1.022297321177595535e+02,1.101542352657616419e+02
1.089969999999999999e+02,1.077253723144531250e+02,1.073143705585520706e+02,2.500771923508660954e+00,1.042148600453660237e+02,1.104138810717381176e+02,1.076531379379395048e+02,2.355605649305535287e+00,1.046449333800059662e+02,1.106613424958730434e+02
1.089969999999999999e+02,1.086690292358398438e+02,1.084306138464656186e+02,2.344978339826743863e+00,1.054292027133020184e+02,1.114320249796292188e+02,1.085576109209801103e+02,2.386906582291235868e+00,1.055294860347625701e+02,1.115857358071976506e+02
1.089969999999999999e+02,1.100143127441406250e+02,1.097116464187341336e+02,3.325177633499597274e+00,1.061375727769561621e+02,1.132857200605121051e+02,1.097564962529759214e+02,3.333551827777991861e+00,1.061779249316813605e+02,1.133350675742704823e+02
1.089969999999999999e+02,1.078455123901367188e+02,1.074342384732109252e+02,2.359168508397068376e+00,1.044237598166085945e+02,1.104447171298132560e+02,1.078494406791121776e+02,2.500395395421257216e+00,1.047501635132152131e+02,1.109487178450091420e+02
1.089969999999999999e+02,1.083847656250000000e+02,1.081393804975219837e+02,2.882861824610720713e+00,1.048114979897665506e+02,1.114672630052774167e+02,1.083111689167530045e+02,2.684593754832112378e+00,1.050997618468593373e+02,1.115225759866466717e+02
1.089969999999999999e+02,1.048672943115234375e+02,1.048755570894924745e+02,3.147294866737458729e+00,1.013983961843777024e+02,1.083527179946072465e+02,1.046001050476963883e+02,2.782551496329439988e+00,1.013306326394477423e+02,1.078695774559450342e+02
