truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.089969999999999999e+02,1.084071578979492188e+02,1.088571774802645677e+02,1.240230601796743048e+00,1.066744109146734729e+02,1.110399440458556626e+02,1.083638292624465151e+02,1.215002414988771484e+00,1.062033771622089660e+02,1.105242813626840643e+02
1.089969999999999999e+02,1.113595886230468750e+02,1.112245609534615198e+02,1.659077444863251705e+00,1.086999794213681980e+02,1.137491424855548416e+02,1.114524699810550175e+02,1.384098794817711253e+00,1.091465745085385919e+02,1.137583654535714430e+02
1.089969999999999999e+02,1.123714981079101562e+02,1.121729233269167025e+02,2.492071997838016806e+00,1.090788089484725987e+02,1.152670377053608064e+02,1.119975300283310702e+02,2.513314822058339892e+00,1.088902562681967368e+02,1.151048037884654036e+02
1.089969999999999999e+02,1.107467346191406250e+02,1.106237741074140644e+02,1.844273856152873092e+00,1.079620148309585659e+02,1.132855333838695628e+02,1.118242535363380910e+02,2.610596410761428121e+00,1.086574148647949585e+02,1.149910922078812234e+02
1.089969999999999999e+02,1.093449707031250000e+02,1.095771721616228120e+02,2.132716237568344386e+00,1.067148230043321462e+02,1.124395213189134779e+02,1.092536527201279881e+02,1.839546065678505649e+00,1.065953073388972996e+02,1.119119981013586766e+02
1.089969999999999999e+02,1.062620468139648438e+02,1.067842699213801012e+02,3.592044466526187030e+00,1.030695427412756260e+02,1.104989971014845764e+02,1.065903996298103209e+02,1.392701112066942359e+00,1.042773495672054622e+02,1.089034496924151796e+02
1.089969999999999999e+02,1.050888442993164062e+02,1.054060943707407034e+02,1.363163986120508486e+00,1.031177039387819150e+02,1.076944848026994919e+02,1.061675492213481959e+02,1.312308720020185282e+00,1.039222507603792423e+02,1.084128476823171496e+02
1.089969999999999999e+02,1.103833923339843750e+02,1.093869661308510359e+02,1.467003246119575666e+00,1.070130159059530968e+02,1.117609163557489751e+02,1.101252865259193641e+02,1.320716071325917618e+00,1.078728072564019556e+02,1.123777657954367726e+02
1.089969999999999999e+02,1.068961105346679688e+02,1.071149276188067745e+02,1.239505712867002396e+00,1.049327990372264168e+02,1.092970562003871322e+02,1.069878877274197890e+02,1.209245200893843908e+00,1.048325602897078852e+02,1.091432151651316929e+02
1.089969999999999999e+02,1.101063461303710938e+02,1.098336898908519998e+02,1.759659134589332208e+00,1.072337078656375269e+02,1.124336719160664728e+02,1.098380647412799647e+02,1.724954295469157906e+00,1.072638494391977275e+02,1.124122800433622018e+02
1.089969999999999999e+02,1.072172317504882812e+02,1.075172884886542306e+02,1.249830999846147428e+00,1.053260900108779765e+02,1.097084869664304847e+02,1.073236568884900777e+02,1.210703754408688937e+00,1.051670299984285606e+02,1.094802837785515948e+02
1.089969999999999999e+02,1.068793640136718750e+02,1.069538388867912033e+02,1.140462013339433422e+00,1.048607075315139525e+02,1.090469702420684541e+02,1.067224050908630062e+02,1.120300147078828079e+00,1.046478581415224909e+02,1.087969520402035215e+02
1.089969999999999999e+02,1.063977966308593750e+02,1.061948305325519755e+02,1.169486181039927519e+00,1.040752319589812629e+02,1.083144291061226880e+02,1.062679537599651383e+02,1.166631960492095388e+00,1.041509432877599437e+02,1.083849642321703328e+02
1.089969999999999999e+02,1.047676467895507812e+02,1.052500575921264527e+02,1.599108431182860501e+00,1.027715227529054971e+02,1.077285924313474084e+02,1.053339566159919372e+02,1.296448192084628248e+00,1.031022677096449343e+02,1.075656455223389401e+02
1.089969999999999999e+02,1.073488082885742188e+02,1.079095658798338064e+02,2.114934633981491618e+00,1.050591741716815193e+02,1.107599575879860936e+02,1.071985990953605494e+02,1.296137645305187824e+00,1.049671774905972512e+02,1.094300207001238476e+02
