truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.089969999999999999e+02,1.075375442504882812e+02,1.077487735291833388e+02,8.235178715143065542e-01,1.059701149742017066e+02,1.095274320841649711e+02,1.075404274202639954e+02,8.273758506794522960e-01,1.057576074439427174e+02,1.093232473965852733e+02
1.089969999999999999e+02,1.104027404785156250e+02,1.107505252643227038e+02,1.196877127758524839e+00,1.086062484225886067e+02,1.128948021060568010e+02,1.102929173035827688e+02,8.429536245892785828e-01,1.084933921872750915e+02,1.120924424198904461e+02
1.089969999999999999e+02,1.063067474365234375e+02,1.065372687132473288e+02,7.835372067475958602e-01,1.048023230272267057e+02,1.082722143992679520e+02,1.063043606077606285e+02,7.137713290890439488e-01,1.046484548321113976e+02,1.079602663834098593e+02
1.089969999999999999e+02,1.116186904907226562e+02,1.109426450627812528e+02,1.014068150914346100e+00,1.089689064254352218e+02,1.129163837001272839e+02,1.109278577991069028e+02,9.489492680739780583e-01,1.090185428674539310e+02,1.128371727307598746e+02
1.089969999999999999e+02,1.112210006713867188e+02,1.115101836700496563e+02,9.998749396920679766e-01,1.095503062329834876e+02,1.134700611071158249e+02,1.110697135331757579e+02,9.321231466697146306e-01,1.091774016454980512e+02,1.129620254208534647e+02
1.089969999999999999e+02,1.112667694091796875e+02,1.099407166451536284e+02,1.001602165274421141e+00,1.079791471515801220e+02,1.119022861387271348e+02,1.107987064261202619e+02,9.433503342504575562e-01,1.088950324403609926e+02,1.127023804118795312e+02
1.089969999999999999e+02,1.095981903076171875e+02,1.087647024225601484e+02,1.165211703660543163e+00,1.066489809662284500e+02,1.108804238788918468e+02,1.096715950479358668e+02,9.573650100810060515e-01,1.077538324393924682e+02,1.115893576564792653e+02
1.089969999999999999e+02,1.093634338378906250e+02,1.084846530653016288e+02,8.954775545874310572e-01,1.066299114192217559e+02,1.103393947113815017e+02,1.092515390682544449e+02,8.525551298073329454e-01,1.074417943938133675e+02,1.110612837426955224e+02
1.089969999999999999e+02,1.090950698852539062e+02,1.089934354729613233e+02,9.868117240857492423e-01,1.070464028796933462e+02,1.109404680662293003e+02,1.090263184044827227e+02,9.762625706630920774e-01,1.070897207974772414e+02,1.109629160114882040e+02
1.089969999999999999e+02,1.105823745727539062e+02,1.100522935128447131e+02,9.083862484789000380e-01,1.081842312515277769e+02,1.119203557741616493e+02,1.102024674019449719e+02,8.815404447868315785e-01,1.083622158504735182e+02,1.120427189534164256e+02
1.089969999999999999e+02,1.078651428222656250e+02,1.079406822828078134e+02,8.596079569105563589e-01,1.061234674008338601e+02,1.097578971647817667e+02,1.077318041131818944e+02,8.605806824641107911e-01,1.059135613489300596e+02,1.095500468774337293e+02
1.089969999999999999e+02,1.091424179077148438e+02,1.093211928676846583e+02,1.024145424846737207e+00,1.073376714878928482e+02,1.113047142474764684e+02,1.093606540182896794e+02,9.448750383182873414e-01,1.074554422328958481e+02,1.112658658036835106e+02
1.089969999999999999e+02,1.095394363403320312e+02,1.096279349526551670e+02,8.922022946359012829e-01,1.077765883251774000e+02,1.114792815801329340e+02,1.096778666595527909e+02,8.965019795791654422e-01,1.078220644058761479e+02,1.115336689132294339e+02
1.089969999999999999e+02,1.074410705566406250e+02,1.071367586070101225e+02,8.649574207213883703e-01,1.053138981001574166e+02,1.089596191138628285e+02,1.072781474528166967e+02,8.603668376363661219e-01,1.054601306092578028e+02,1.090961642963755907e+02
1.089969999999999999e+02,1.102514572143554688e+02,1.098666094361902736e+02,1.694965508880818428e+00,1.073148689519488670e+02,1.124183499204316803e+02,1.099797197446975616e+02,1.216658112840388606e+00,1.078177961090694055e+02,1.121416433803257178e+02
1.089969999999999999e+02,1.091195602416992188e+02,1.090550665191771742e+02,8.702968578786872689e-01,1.072265883516217713e+02,1.108835446867325771e+02,1.090744690023784074e+02,8.572372691153795632e-01,1.072597616725222593e+02,1.108891763322345554e+02
1.089969999999999999e+02,1.082377471923828125e+02,1.082281337451085221e+02,1.198790597024805393e+00,1.060821435406736271e+02,1.103741239495434172e+02,1.081264310690601462e+02,1.140808816370315837e+00,1.060329814878740535e+02,1.102198806502462389e+02
1.089969999999999999e+02,1.096454696655273438e+02,1.082166473704306071e+02,9.592073759198888050e-01,1.062970403649907354e+02,1.101362543758704788e+02,1.092549159362678353e+02,8.610099588874577936e-01,1.074362197389709763e+02,1.110736121335646942e+02
1.089969999999999999e+02,1.085034561157226562e+02,1.093242797471076102e+02,1.512932993388798941e+00,1.069134534598354662e+02,1.117351060343797542e+02,1.087735275880922217e+02,9.946269236837530503e-01,1.068188002950859783e+02,1.107282548810984650e+02
1.089969999999999999e+02,1.075578765869140625e+02,1.074477069540362635e+02,1.929513812105583703e+00,1.047251309200962055e+02,1.101702829879763215e+02,1.077226416108257041e+02,1.022976935185707648e+00,1.057402520945576754e+02,1.097050311270937328e+02
1.089969999999999999e+02,1.107631149291992188e+02,1.104194072899630186e+02,1.098086671472573439e+00,1.083655305270755633e+02,1.124732840528504738e+02,1.105619163347746223e+02,1.099817195958666005e+00,1.085064218103365761e+02,1.126174108592126686e+02
1.089969999999999999e+02,1.095570602416992188e+02,1.081720064917194293e+02,1.029867233201182231e+00,1.061829519517267073e+02,1.101610610317121512e+02,1.086672693683859166e+02,9.997329682576238108e-01,1.067075310769657364e+02,1.106270076598060967e+02
1.089969999999999999e+02,1.066033096313476562e+02,1.063783472144806268e+02,7.913281885297335227e-01,1.046347972814257048e+02,1.081218971475355488e+02,1.063720574174472517e+02,7.899996607966089934e-01,1.046299716856543967e+02,1.081141431492401068e+02
