truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.089969999999999999e+02,1.048608322143554688e+02,1.071146534578391112e+02,5.176004082663919981e+00,1.026554901636815913e+02,1.115738167519966311e+02,1.064475416395510479e+02,4.709374006909813559e+00,1.021941275773012023e+02,1.107009557018008934e+02
1.089969999999999999e+02,1.070612716674804688e+02,1.063862076556099225e+02,4.023602281184199825e+00,1.024546595478796860e+02,1.103177557633401591e+02,1.066796946646665134e+02,4.032914500415466286e+00,1.027435996016889845e+02,1.106157897276440423e+02
1.089969999999999999e+02,1.060732498168945312e+02,1.057103636068342354e+02,4.004209523648607494e+00,1.017883014826387864e+02,1.096324257310296844e+02,1.058601311098338869e+02,4.080017610480623169e+00,1.019011166298878521e+02,1.098191455897799216e+02
1.089969999999999999e+02,1.070545959472656250e+02,1.067870483669707937e+02,5.398140903916086586e+00,1.022332040463462874e+02,1.113408926875953000e+02,1.071525803711943752e+02,5.182306685340717145e+00,1.026907030350941454e+02,1.116144577072946049e+02
1.089969999999999999e+02,1.101699066162109375e+02,1.106643723735649587e+02,3.609533688874012380e+00,1.069406128997027707e+02,1.143881318474271467e+02,1.102020285017363506e+02,3.346564035915255975e+00,1.066164796734016846e+02,1.137875773300710165e+02
1.089969999999999999e+02,1.060027770996093750e+02,1.097108776865330810e+02,7.383155111888638267e+00,1.043851731624507124e+02,1.150365822106154496e+02,1.078894025493608666e+02,4.822218862855691235e+00,1.035853305258526120e+02,1.121934745728691212e+02
1.089969999999999999e+02,1.001242599487304688e+02,1.000936846425477427e+02,5.896794916686758370e+00,9.533415448170792672e+01,1.048532148033875586e+02,1.000601549468262874e+02,6.058738362038923242e+00,9.523571204721510242e+01,1.048845978464374724e+02
1.089969999999999999e+02,1.058675460815429688e+02,1.078536546655657418e+02,1.006431768895257584e+01,1.016356901405881104e+02,1.140716191905433732e+02,1.062763417616162371e+02,4.256036653058518304e+00,1.022328296240816456e+02,1.103198538991508286e+02
1.089969999999999999e+02,1.030645217895507812e+02,1.033816533571331604e+02,4.318475615340400253e+00,9.930858867266131540e+01,1.074547180416050054e+02,1.030784541187941556e+02,4.543188794903857186e+00,9.890076168462638861e+01,1.072561465529619227e+02
1.089969999999999999e+02,1.064509887695312500e+02,1.076875211257873133e+02,6.796748638619138028e+00,1.025776884895731627e+02,1.127973537620014639e+02,1.064757411668937692e+02,5.369016268026561178e+00,1.019341981587025145e+02,1.110172841750850239e+02
1.089969999999999999e+02,1.060109786987304688e+02,1.064576513308328742e+02,3.972092994262314214e+00,1.025513496979890817e+02,1.103639529636766667e+02,1.060071436804029901e+02,4.143510917225007084e+00,1.020174429974429842e+02,1.099968443633629960e+02
1.089969999999999999e+02,1.056497802734375000e+02,1.051410372253474463e+02,4.424157925729646834e+00,1.010184354876721926e+02,1.092636389630227001e+02,1.055681299270124924e+02,4.400817859746791960e+00,1.014564171585906394e+02,1.096798426954343455e+02
1.089969999999999999e+02,1.049908218383789062e+02,1.078419485953447321e+02,8.709738287912108134e+00,1.020575445113579320e+02,1.136263526793315322e+02,1.061578112086337455e+02,4.411427481285493890e+00,1.020411451045992806e+02,1.102744773126682105e+02
1.089969999999999999e+02,1.027355499267578125e+02,1.010299414162569178e+02,7.090661677231698157e+00,9.581079532716789515e+01,1.062490875053459405e+02,1.016631682853428345e+02,5.131242040369736301e+00,9.722332826319289723e+01,1.061030083074927717e+02
1.089969999999999999e+02,1.062522888183593750e+02,1.053672238068628531e+02,4.854257120252532864e+00,1.010488775779041219e+02,1.096855700358215842e+02,1.054760121775046855e+02,4.840270359490236096e+00,1.011638917463226335e+02,1.097881326086867375e+02
1.089969999999999999e+02,1.006129150390625000e+02,1.001250784911446345e+02,4.661177504994167720e+00,9.589348546922184369e+01,1.043566715130674254e+02,1.001473341243514028e+02,4.582183459617348298e+00,9.595175121151723374e+01,1.043429170371855719e+02
1.089969999999999999e+02,9.975007629394531250e+01,1.006233796606337023e+02,3.394578994607920119e+00,9.701220053662368059e+01,1.042345587846437240e+02,1.000923498574315431e+02,3.379974966596934305e+00,9.648894704457828198e+01,1.036957526702848043e+02
1.089969999999999999e+02,1.072456741333007812e+02,1.048554419292155870e+02,6.748904269321092109e+00,9.976362588373397955e+01,1.099472579746971945e+02,1.052739585449616158e+02,5.545463442567662327e+00,1.006583922350741744e+02,1.098895248548490571e+02
1.089969999999999999e+02,1.100461730957031250e+02,1.098267135857211514e+02,5.200898657753596943e+00,1.053568397302721849e+02,1.142965874411701179e+02,1.095960515576891083e+02,5.313306301203890136e+00,1.050781319604956252e+02,1.141139711548825915e+02
1.089969999999999999e+02,1.050154647827148438e+02,1.050618728819963934e+02,4.705918295061268353e+00,1.008100196716530093e+02,1.093137260923397776e+02,1.054930782530793465e+02,4.339095110526683285e+00,1.014103012843239782e+02,1.095758552218347148e+02
1.089969999999999999e+02,1.113541030883789062e+02,1.113550233748209024e+02,3.558827850725496678e+00,1.076575116342922769e+02,1.150525351153495279e+02,1.114793206584529770e+02,3.668014350139508828e+00,1.077255167307689590e+02,1.152331245861369950e+02
1.089969999999999999e+02,1.087587280273437500e+02,1.080825965692190920e+02,4.506249867602614145e+00,1.039219224061317988e+02,1.122432707323063852e+02,1.081480618666219584e+02,4.461220507455025519e+00,1.040082279688140687e+02,1.122878957644298481e+02
1.089969999999999999e+02,1.090466766357421875e+02,1.085747186417172685e+02,4.049114261662794867e+00,1.046307260773728842e+02,1.125187112060616528e+02,1.082163373698778770e+02,4.240840790483122902e+00,1.041800502169711393e+02,1.122526245227846147e+02
1.089969999999999999e+02,1.056229782104492188e+02,1.050197041606190851e+02,3.335880948904020649e+00,1.014398829006523641e+02,1.085995254205858060e+02,1.050411116660163771e+02,3.515380976372294963e+00,1.013662392112457553e+02,1.087159841207869988e+02
1.089969999999999999e+02,1.045354919433593750e+02,1.049233478713408090e+02,4.603987460856753700e+00,1.007177946105168189e+02,1.091289011321647990e+02,1.049799612082144478e+02,4.683653611479241974e+00,1.007381781263185019e+02,1.092217442901103936e+02
1.089969999999999999e+02,1.063634796142578125e+02,1.060817386472970725e+02,3.564640047832985825e+00,1.023812087922958796e+02,1.097822685022982654e+02,1.061552528194502969e+02,3.719696412601788182e+00,1.023750959789672095e+02,1.099354096599333843e+02
1.089969999999999999e+02,1.046772384643554688e+02,1.046744497789255348e+02,4.314657791032674439e+00,1.006031859247850093e+02,1.087457136330660603e+02,1.047853889423258664e+02,4.556910640694155745e+00,1.006013922982915147e+02,1.089693855863602181e+02
1.089969999999999999e+02,1.117700119018554688e+02,1.110565186979217174e+02,4.173155491104670212e+00,1.070525713787593247e+02,1.150604660170841100e+02,1.111000895691706489e+02,4.191258559283464358e+00,1.070874671247655670e+02,1.151127120135757309e+02
1.089969999999999999e+02,1.076061325073242188e+02,1.072276332681618527e+02,3.814784141765774184e+00,1.033994646774376349e+02,1.110558018588860705e+02,1.073226491417082258e+02,3.901631389149629481e+00,1.034511498010706418e+02,1.111941484823458097e+02
1.089969999999999999e+02,1.100642089843750000e+02,1.098387079412760130e+02,5.065154212545384560e+00,1.054275520357435028e+02,1.142498638468085232e+02,1.093942957093288300e+02,4.869804793385367425e+00,1.050690394054470289e+02,1.137195520132106310e+02
1.089969999999999999e+02,1.043261566162109375e+02,1.066650023324354066e+02,6.389186164085859154e+00,1.017107417853958964e+02,1.116192628794749169e+02,1.050708891533698761e+02,4.713250226125597742e+00,1.008157249886537699e+02,1.093260533180859824e+02
1.089969999999999999e+02,1.042164916992187500e+02,1.040799659389445679e+02,4.356118641034323780e+00,9.998918785019452571e+01,1.081707440276946102e+02,1.034522828204379010e+02,4.462172216602149355e+00,9.931200737219791108e+01,1.075925582686778910e+02
