truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper,rr_weight
4.016067028045654297e+00,4.018995761871337891e+00,4.091723598218108826e+00,8.327243908497546698e+00,3.884782660253347508e+00,4.298664536182870144e+00,1.000000000000000056e-01
4.050838947296142578e+00,4.421435832977294922e+00,4.353530050262449436e+00,9.214991239091098407e+00,4.135837667100174642e+00,4.571222433424724230e+00,1.000000000000000056e-01
4.099163055419921875e+00,3.988975763320922852e+00,3.987013571571348169e+00,7.369963773461287282e+00,3.792330384617169425e+00,4.181696758525527358e+00,1.000000000000000056e-01
4.273678302764892578e+00,4.103270530700683594e+00,4.158993453141242469e+00,1.057953198093764158e+01,3.925739507788291061e+00,4.392247398494193433e+00,1.000000000000000056e-01
4.162439823150634766e+00,4.276294231414794922e+00,4.296203594159546668e+00,1.430758743980417336e+01,4.024947830530068771e+00,4.567459357789024565e+00,1.000000000000000056e-01
4.003967761993408203e+00,4.103075027465820312e+00,4.158436710283506699e+00,6.945261158905783994e+00,3.969446172466732037e+00,4.347427248100281361e+00,1.000000000000000056e-01
3.990549325942993164e+00,3.691852092742919922e+00,3.741183600984180124e+00,7.163845831982512458e+00,3.549242100287699486e+00,3.933125101680660762e+00,1.000000000000000056e-01
3.853653192520141602e+00,3.747282505035400391e+00,3.785833949819263466e+00,1.046078890024374708e+01,3.553892701894584949e+00,4.017775197743942428e+00,1.000000000000000056e-01
1.046603775024414062e+01,1.029487419128417969e+01,1.023026613581747490e+01,7.330349254772077074e+02,8.288673554121327669e+00,1.217185871751362214e+01,1.000000000000000056e-01
4.586000442504882812e+00,4.785480499267578125e+00,4.771794641451143626e+00,8.662885915137513848e+01,4.104331838396364063e+00,5.439257444505923189e+00,1.000000000000000056e-01
3.947785377502441406e+00,3.924302577972412109e+00,3.983024771632770022e+00,1.097305932794780148e+01,3.745472255874045864e+00,4.220577287391494181e+00,1.000000000000000056e-01
