truth,estimate,beta
1,1.0373891592025757,0.5
1,0.9403432607650757,0.5
1,1.0414332151412964,0.5
1,1.0558102130889893,0.5
1,0.9281346201896667,0.5
1,0.9951435923576355,0.5
1,1.0181418657302856,0.5
1,1.0354993343353271,0.5
1,1.0439485311508179,0.5
1,1.0842936038970947,0.5
1,1.04464590549469,0.5
1,0.9156060814857483,0.5
1,0.9813581705093384,0.5
1,0.9111617803573608,0.5
1,0.9919643998146057,0.5
1,0.9650821685791016,0.5
1,1.0687936544418335,0.5
1,0.9541465044021606,0.5
1,1.1224262714385986,0.5
1,0.8723551034927368,0.5
1,1.0721979141235352,0.5
1,0.9246762990951538,0.5
1,1.0799576044082642,0.5
1,1.063322901725769,0.5
1,1.0399792194366455,0.5
1,0.9702237844467163,0.5
1,1.0133919715881348,0.5
1,0.9743374586105347,0.5
1,0.9310476183891296,0.5
1,1.007887601852417,0.5
1,0.9522798657417297,0.5
1,1.0034343004226685,0.5
1,0.9849568009376526,0.5
1,0.9940201044082642,0.5
1,0.9270265102386475,0.5
1,0.9102049469947815,0.5
1,1.008751630783081,0.5
1,0.9214550256729126,0.5
1,1.1197994947433472,0.5
1,0.9658061265945435,0.5
1,0.9365683794021606,0.5
1,0.9967800378799438,0.5
1,0.9743508100509644,0.5
1,1.1159605979919434,0.5
1,0.9562419056892395,0.5
1,0.9464455842971802,0.5
1,1.1892521381378174,0.5
1,1.0534107685089111,0.5
1,1.0436151027679443,0.5
1,1.0563795566558838,0.5
1,1.0198324918746948,0.5
1,1.0844420194625854,0.5
1,1.1293922662734985,0.5
1,1.068568229675293,0.5
1,1.0472416877746582,0.5
1,0.9706894755363464,0.5
1,0.9606836438179016,0.5
1,0.9317780137062073,0.5
1,0.9159976840019226,0.5
1,1.0261234045028687,0.5
1,0.872089147567749,0.5
1,0.9827536344528198,0.5
1,0.96025550365448,0.5
1,1.1091452836990356,0.5
1,1.036385178565979,0.5
1,1.0485186576843262,0.5
1,1.0837492942810059,0.5
1,0.8417788743972778,0.5
1,0.9778338074684143,0.5
1,1.0455622673034668,0.5
1,0.9143514633178711,0.5
1,1.06754732131958,0.5
1,0.9667119383811951,0.5
1,0.9939036965370178,0.5
1,0.9862250685691833,0.5
1,1.066523551940918,0.5
1,0.9978675842285156,0.5
1,1.0192238092422485,0.5
1,0.9785531163215637,0.5
1,1.0559890270233154,0.5
1,1.0031025409698486,0.5
1,1.104051947593689,0.5
1,0.9380802512168884,0.5
1,1.0942853689193726,0.5
1,0.9446306228637695,0.5
1,0.9927433729171753,0.5
1,1.059009075164795,0.5
1,0.9649868607521057,0.5
1,1.1284997463226318,0.5
1,1.0866618156433105,0.5
1,1.0096423625946045,0.5
1,1.0649936199188232,0.5
1,0.9924182295799255,0.5
1,0.9336594939231873,0.5
1,1.0577623844146729,0.5
1,1.0817457437515259,0.5
1,1.066899299621582,0.5
1,1.0807372331619263,0.5
1,0.9483488202095032,0.5
1,0.9802711009979248,0.5
1,1.1132876873016357,0.5
1,0.9479982256889343,0.5
1,1.018507480621338,0.5
