truth,estimate,variance,lower,upper
4.016066896118338,3.9428329467773438,0.8014144897460938,3.87863452294752,4.007031370607168
4.050838760043126,3.916170120239258,0.17401446402072906,3.8862551589946266,3.946085081483889
4.099163647971287,3.9768199920654297,0.8384963274002075,3.9111531165297024,4.0424868676011565
4.27367845743849,4.085690498352051,2.620067834854126,3.969611931306233,4.201769065397869
4.162439707706217,4.216708660125732,7.129164695739746,4.0252323303449025,4.408184989906562
4.003967594300539,3.931713104248047,1.0541538000106812,3.858084297915317,4.005341910580777
3.9905494932203087,3.7566752433776855,0.1895511895418167,3.7254533650055977,3.7878971217497734
3.85365335563423,3.584001064300537,2.579683303833008,3.4688205623388986,3.6991815662621756
10.466037316008876,10.27479362487793,734.997802734375,8.330603240601288,12.218984009154571
4.586000545961049,4.81571626663208,81.19418334960938,4.169529247525024,5.461903285739136
3.947785028700431,4.00630521774292,4.689823627471924,3.851004298777661,4.161606136708179
4.161348296974814,4.007465839385986,17.960763931274414,3.7035466145822022,4.31138506418977
12.648842155861459,12.566811561584473,1242.9727783203125,10.038523353068342,15.095099770100603
3.8613000999517473,3.713927984237671,0.6694332361221313,3.655253483119141,3.772602485356201
3.9075819401380163,4.133281707763672,4.537301063537598,3.98052701222553,4.286036403301814
4.532751840913458,4.477477073669434,1.2813562154769897,4.396300501144622,4.558653646194245
3.636982271621631,3.815709352493286,20.6282958984375,3.490002086803769,4.141416618182803
3.7687619635123033,3.5169239044189453,10.314021110534668,3.2866155042950163,3.7472323045428744
3.941148144899862,3.8675456047058105,11.403542518615723,3.625378213353417,4.109712996058204
4.235950932402467,4.026748180389404,1.0652271509170532,3.952733667693295,4.100762693085514
3.1551581079386106,2.9728915691375732,84.6685562133789,2.313023904065716,3.6327592342094306
4.087269892661509,4.017701625823975,2.207977056503296,3.9111419112436674,4.124261340404281
4.312510237773102,4.29825496673584,7.654305458068848,4.099851770077958,4.496658163393722
3.8354915860161336,3.6658525466918945,36.77938461303711,3.230943942636456,4.100761150747333
4.595643746347299,4.715469837188721,7.823390007019043,4.514887235112564,4.9160524392648774
4.4128250487998875,4.303750038146973,281.69512939453125,3.100141002391098,5.5073590739028475
3.75550895511973,3.9215118885040283,3.0065433979034424,3.7971665499932827,4.045857227014774
10.469988754885424,10.620100021362305,1836.0035400390625,7.547312520630976,13.692887522093633
3.745058916856946,3.7368428707122803,9.762191772460938,3.512780236297978,3.9609055051265827
4.384592984021068,4.322128772735596,8.520594596862793,4.112799135098725,4.531458410372466
4.335573262579987,4.233994007110596,8.903775215148926,4.020009237210919,4.447978777010272
4.022886876823159,3.942478656768799,0.36137855052948,3.899368762643381,3.985588550894217
4.156628607016041,4.116995811462402,9.742426872253418,3.893160114786566,4.340831508138239
6.789415798636192,6.785858154296875,1448.05712890625,4.056951888745358,9.514764419848392
3.755501502243597,3.585890531539917,32.61806106567383,3.176323640781874,3.99545742229796
4.881726729621478,4.797688007354736,30.0142879486084,4.404808123432698,5.190567891276775
3.343385416256075,3.1092276573181152,101.19631958007812,2.3878243494088567,3.830630965227374
4.042727872343037,4.118234157562256,4.713612079620361,3.962539866070762,4.2739284490537495
6.221156720269624,6.1528191566467285,84.32965087890625,5.494273451674509,6.811364861618948
4.390372672331478,4.188354015350342,14.552167892456055,3.914789591107977,4.461918439592706
4.229770549232354,4.248597621917725,1.5756683349609375,4.158579867640461,4.338615376194988
3.9937598542963784,4.060833930969238,0.5377930998802185,4.0082439052366015,4.113423956701875
4.499260465369045,4.412371635437012,2.3281826972961426,4.302949723466935,4.521793547407088
3.781438442261387,3.810866117477417,6.76922082901001,3.624286107698333,3.997446127256501
3.298716986633464,3.281038761138916,21.894668579101562,2.9454828001381395,3.6165947221396926
4.826760063532011,4.919680118560791,16.59833526611328,4.627515220506591,5.211845016614991
5.066412748634097,4.9814300537109375,32.0023307800293,4.5757472720822525,5.3871128353396225
3.841778678370695,3.6510419845581055,2.8301258087158203,3.5303999531539736,3.7716840159622373
4.395375174921112,4.318437099456787,14.364933967590332,4.046638266625148,4.590235932288426
3.9047495521547364,3.859640121459961,3.9527125358581543,3.7170651195779683,4.002215123341953
4.306119855808186,4.371104717254639,4.4300055503845215,4.220166955484467,4.52204247902481
4.350611327015192,4.107156276702881,11.30866527557373,3.8659984034271013,4.348314149978661
5.791393763456441,5.951004505157471,197.1228485107422,4.944155712595837,6.9578532977191045
4.431847880718595,4.357759952545166,44.84703826904297,3.877515171398703,4.838004733691629
3.740272426595205,3.7545013427734375,1.8060883283615112,3.6581261491735777,3.8508765363732973
4.0314305832552,3.7660038471221924,0.09326843917369843,3.7441028884857226,3.787904805758662
4.085420080337005,4.16959285736084,0.47862496972084045,4.1199800906768,4.219205624044879
4.524155548241752,4.334982395172119,10.185537338256836,4.106112988875097,4.563851801469141
4.24202853606306,4.101197242736816,0.6021277904510498,4.045550454089648,4.156844031383985
4.0145403435343745,3.705031633377075,129.77659606933594,2.8880844874918834,4.521978779262267
4.08243720368081,4.153628349304199,1.0516349077224731,4.0800875633133025,4.227169135295096
3.9006449932025453,3.780766010284424,3.401287078857422,3.648509391638876,3.9130226289299714
4.48018189574822,4.545450210571289,7.694939136505127,4.346521088945552,4.744379332197026
3.262089878888228,3.37381649017334,6.083265781402588,3.1969424214714386,3.550690558875241
4.17656544734077,4.048619747161865,19.425508499145508,3.732550699051938,4.3646887952717925
4.198097862705767,4.014860153198242,2.4356002807617188,3.9029424527596994,4.126777853636785
4.050867461243081,4.035017490386963,0.6851832270622253,3.975656774208016,4.094378206565909
9.5125142687073,9.346394538879395,528.19677734375,7.6982562683368485,10.99453280942194
3.8139057791826274,3.4916064739227295,1.3492376804351807,3.4083074330013594,3.5749055148440996
4.01869776897931,3.823697805404663,0.10314944386482239,3.800665934594264,3.846729676215062
5.856798244403865,5.9009599685668945,62.840721130371094,5.3324784496571365,6.469441487476653
3.998421657625684,3.6588470935821533,0.17387287318706512,3.628944305309153,3.688749881855154
3.8378264419578914,3.7081542015075684,1.309244990348816,3.6260989783639688,3.790209424651168
3.9968805730119303,4.006730556488037,0.307110995054245,3.966989129881088,4.046471983094986
3.9964145573400858,3.9285807609558105,0.15951241552829742,3.899939441829359,3.957222080082262
5.159478448077698,5.073933124542236,40.505455017089844,4.617525881379603,5.53034036770487
4.1465314318655135,3.7861335277557373,1.1310436725616455,3.70986673951447,3.8624003159970046
4.017841284670283,4.066496849060059,0.17992152273654938,4.036078381616094,4.096915316504023
4.1956725107693185,4.187441349029541,0.730466365814209,4.126150465442671,4.248732232616411
3.9706062317804918,3.993547201156616,0.17149847745895386,3.96384928992139,4.023245112391843
9.524010300427975,9.633455276489258,585.093017578125,7.89881978463632,11.368090768342196
2.9724112016304387,2.7726850509643555,122.2323989868164,1.9798388707214443,3.5655312312072667
4.152459087082567,4.000772953033447,19.307830810546875,3.6856627157582915,4.315883190308603
2.5540892986092945,2.426424741744995,203.7512969970703,1.4027877745436939,3.450061708946296
-0.6039526212002666,-0.9827722311019897,549.3804321289062,-2.663635410602733,0.6980909483987534
