truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,1.850923998236656098e+00,2.225677992090786539e+00,2.874201077987247055e-02,1.893390001618729279e+00,2.557965982562843799e+00,2.129780469874838822e+00,1.958691460391960917e-02,1.855472082940684775e+00,2.404088856808992869e+00
2.121539888279284192e+00,1.722948780536651681e+00,1.925991719926009926e+00,2.776736615841136901e-02,1.599386279318917303e+00,2.252597160533102549e+00,1.994042991243003327e+00,1.755596939984212582e-02,1.734345066633595778e+00,2.253740915852410875e+00
2.121539888279284192e+00,1.715753475546836881e+00,2.124205983288988353e+00,2.467202565511933746e-02,1.816342289819449007e+00,2.432069676758527699e+00,2.127668923110133559e+00,2.211926050493763507e-02,1.836167034341349868e+00,2.419170811878917249e+00
2.121539888279284192e+00,1.702986859083175597e+00,2.036966974582580026e+00,2.617559282412897093e-02,1.719861065786837395e+00,2.354072883378322878e+00,1.982280675393774061e+00,1.682881992912860572e-02,1.728017829819080475e+00,2.236543520968467647e+00
2.121539888279284192e+00,1.916478016853332411e+00,2.138400554232500195e+00,2.586860549823419633e-02,1.823159638610786448e+00,2.453641469854213941e+00,2.136297978834881039e+00,1.852806415249325100e-02,1.869507028373254442e+00,2.403088929296507636e+00
2.121539888279284192e+00,1.843091870665550136e+00,2.046298080053359225e+00,1.522574970717882961e-02,1.804448457198374767e+00,2.288147702908343462e+00,2.115569451268043633e+00,1.787199507348996921e-02,1.853544535898685952e+00,2.377594366637401535e+00
2.121539888279284192e+00,1.792335268497466938e+00,2.178315081431788869e+00,2.366183659669992764e-02,1.876819954655446931e+00,2.479810208208130806e+00,2.157922659530874920e+00,2.086566762041693404e-02,1.874801574603253140e+00,2.441043744458496700e+00
2.121539888279284192e+00,1.639757841348647993e+00,1.906271735979413684e+00,1.734512327399032744e-02,1.648138000157531646e+00,2.164405471801295722e+00,1.971874825915663765e+00,1.712369511263099608e-02,1.715394052475073927e+00,2.228355599356253602e+00
2.121539888279284192e+00,1.641585212707519448e+00,1.847184551830781452e+00,1.862839534271969189e-02,1.579672227724784550e+00,2.114696875936778575e+00,1.837807985319336757e+00,1.591694949460404143e-02,1.590529694362627700e+00,2.085086276276046036e+00
2.121539888279284192e+00,1.907161735773086564e+00,2.361915996715342025e+00,2.349236798143324381e-02,2.061502480312577656e+00,2.662329513118106394e+00,2.213190479876389727e+00,1.731734618982667256e-02,1.955263519046704257e+00,2.471117440706075197e+00
2.121539888279284192e+00,1.734393210887908987e+00,2.008872831685003746e+00,2.710980400126663040e-02,1.686157751387745485e+00,2.331587911982262007e+00,2.016699001881629094e+00,2.326785422886857094e-02,1.717724439743607778e+00,2.315673564019650410e+00
2.121539888279284192e+00,2.109680520772934109e+00,2.416138321803426692e+00,1.506100827623984076e-02,2.175600654495366548e+00,2.656675989111486835e+00,2.416591121979175139e+00,1.487013467232507422e-02,2.177582525152190751e+00,2.655599718806159526e+00
2.121539888279284192e+00,1.931116221189498994e+00,2.233167391290667325e+00,1.892169347816001490e-02,1.963557343878298944e+00,2.502777438703035706e+00,2.223363878410166805e+00,1.607113464993792720e-02,1.974890799644676509e+00,2.471836957175657101e+00
2.121539888279284192e+00,1.815205123543739418e+00,2.044470378143072864e+00,1.740670908555990923e-02,1.785878781947282112e+00,2.303061974338863838e+00,2.069434247209108513e+00,1.760744584221903344e-02,1.809355866816833913e+00,2.329512627601383112e+00
2.121539888279284192e+00,1.685427789211273231e+00,2.007614519024389033e+00,1.551978187698356895e-02,1.763440822532281071e+00,2.251788215516496994e+00,1.980205816598390900e+00,1.548081013312886320e-02,1.736338885245597874e+00,2.224072747951183704e+00
2.121539888279284192e+00,2.011850221633911140e+00,2.233101964783259064e+00,1.777723535632780988e-02,1.971772618277993994e+00,2.494431311288524356e+00,2.175274897624661641e+00,2.001720735197803566e-02,1.897969824170606667e+00,2.452579971078716614e+00
2.121539888279284192e+00,1.878627526521682745e+00,2.098997426908350228e+00,1.392310910879219175e-02,1.867724825953684498e+00,2.330270027863015958e+00,2.142527774633682380e+00,1.800805007661675228e-02,1.879507385358761606e+00,2.405548163908603154e+00
2.121539888279284192e+00,1.489212289571762105e+00,1.868908575278864115e+00,2.059532140911949846e-02,1.587627600584034404e+00,2.150189549973693826e+00,1.903561011693043925e+00,1.889051764419285087e-02,1.634173163819515606e+00,2.172948859566572466e+00
2.121539888279284192e+00,1.928159545660018903e+00,2.073278187024336194e+00,2.584881196109599030e-02,1.758157898833070387e+00,2.388398475215602001e+00,2.145266055651959825e+00,1.739335517115069007e-02,1.886773670415000659e+00,2.403758440888918990e+00
2.121539888279284192e+00,1.993172879219055282e+00,2.371089530560725134e+00,3.490689511221314878e-02,2.004895144662909967e+00,2.737283916458540300e+00,2.293558351638042669e+00,2.063559645058846495e-02,2.012002482715761875e+00,2.575114220560323464e+00
2.121539888279284192e+00,1.919630630373954761e+00,2.240968640330638806e+00,2.417739051335571904e-02,1.936206662065456774e+00,2.545730618595821060e+00,2.273272958631947116e+00,2.188574255245216704e-02,1.983313877743797971e+00,2.563232039520096261e+00
2.121539888279284192e+00,1.855334948301315290e+00,2.246015080345168613e+00,2.100862051431042279e-02,1.961925804645125782e+00,2.530104356045211222e+00,2.318831362096657411e+00,2.957207411797285745e-02,1.981779318738952078e+00,2.655883405454362745e+00
2.121539888279284192e+00,1.849152945637702938e+00,2.112992604160244703e+00,2.368244453957662685e-02,1.811366214493760785e+00,2.414618993826728399e+00,2.084698667719069753e+00,2.111913948414203407e-02,1.799863125269957509e+00,2.369534210168182220e+00
2.121539888279284192e+00,1.851813712835311820e+00,2.127480924989926248e+00,2.381935086894404821e-02,1.824983952611465066e+00,2.429977897368387207e+00,2.185891434652359688e+00,1.902758602996814166e-02,1.915528022755103255e+00,2.456254846549616122e+00
2.121539888279284192e+00,2.073766329646110407e+00,2.226650208772161132e+00,1.995723644448869211e-02,1.949760845442422896e+00,2.503539572101899147e+00,2.250474139246374072e+00,1.455870734269737281e-02,2.013981580953927430e+00,2.486966697538820714e+00
2.121539888279284192e+00,1.738497514128684918e+00,2.016716159870786118e+00,1.679556436939743519e-02,1.762704663907557645e+00,2.270727655834014591e+00,2.083006074026846566e+00,1.394829271157547491e-02,1.851524408919675846e+00,2.314487739134017286e+00
2.121539888279284192e+00,1.848069473505020044e+00,2.075797196961279845e+00,2.387347450712780025e-02,1.772956744467591106e+00,2.378637649454968805e+00,2.077044312925472536e+00,2.126029273770126821e-02,1.791258483008814295e+00,2.362830142842130776e+00
2.121539888279284192e+00,1.709737334489822347e+00,1.897428191319794122e+00,2.667706752927638536e-02,1.577299119505833236e+00,2.217557263133755008e+00,1.918590840395075325e+00,1.562135849270276586e-02,1.673619391475886120e+00,2.163562289314264753e+00
2.121539888279284192e+00,1.704309105396270674e+00,2.015084957424218448e+00,2.660388045022067660e-02,1.695395315525129565e+00,2.334774599323307331e+00,1.903198107026562003e+00,2.085980040849627626e-02,1.620116830271494113e+00,2.186279383781629893e+00
2.121539888279284192e+00,1.554328255891799904e+00,1.828645654085102823e+00,1.733600142946014819e-02,1.570579803784420747e+00,2.086711504385784899e+00,1.878764829577273199e+00,1.698499111872477790e-02,1.623324930811060218e+00,2.134204728343485957e+00
2.121539888279284192e+00,1.978609236717224107e+00,2.233246647502271642e+00,2.972855384650793450e-02,1.895304030395839057e+00,2.571189264608704228e+00,2.085094813381629830e+00,1.952479353762677505e-02,1.811221764590502881e+00,2.358967862172757002e+00
2.121539888279284192e+00,1.841381831884384201e+00,2.180488011926127623e+00,1.832282515712531368e-02,1.915178824140230107e+00,2.445797199712024916e+00,2.124698364600462241e+00,1.381944737307073609e-02,1.894288319184928016e+00,2.355108410015996245e+00
2.121539888279284192e+00,1.966501163482666126e+00,2.291747208602132435e+00,1.526568346086072843e-02,2.049580634560125958e+00,2.533913782644138912e+00,2.258355786291573963e+00,1.299425576518697945e-02,2.034930781093985619e+00,2.481780791489162308e+00
2.121539888279284192e+00,1.893685023188591110e+00,2.153835108609312599e+00,2.256790980059526774e-02,1.859391765519395223e+00,2.448278451699229752e+00,2.206650668446259900e+00,1.673760005822803182e-02,1.953077869464017180e+00,2.460223467428502619e+00
2.121539888279284192e+00,1.551790357708930923e+00,1.861871116446432106e+00,1.824349745543282775e-02,1.597136872675833486e+00,2.126605360217030949e+00,1.813778599794115598e+00,1.871608186008473507e-02,1.545637405507035655e+00,2.081919794081195541e+00
2.121539888279284192e+00,1.932473580718040429e+00,2.353992440422570720e+00,2.634649491556351891e-02,2.035853013649294496e+00,2.672131867195846944e+00,2.346487771546432732e+00,2.170771088037608612e-02,2.057710448825182947e+00,2.635265094267682517e+00
2.121539888279284192e+00,1.901999165296554661e+00,2.269263042217146253e+00,2.112823600736458279e-02,1.984366163599826649e+00,2.554159920834465858e+00,2.290371649707415802e+00,1.940524824817061594e-02,2.017338315350285960e+00,2.563404984064545644e+00
