truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.059059619903564453e+00,2.216371375415410405e+00,3.800281843775859050e-03,2.095544380372707405e+00,2.337198370458113406e+00,2.242430689303138713e+00,4.171523604703455609e-03,2.115839516309802271e+00,2.369021862296475156e+00
2.121539888279284192e+00,1.909801721572875977e+00,2.004994362039087541e+00,3.405661992651836962e-03,1.890612584159167886e+00,2.119376139919007418e+00,2.050260345040458176e+00,4.164492590223395005e-03,1.923775900405545913e+00,2.176744789675370662e+00
2.121539888279284192e+00,2.005585670471191406e+00,2.099191371461383682e+00,3.751378923741094124e-03,1.979144308717458944e+00,2.219238434205308419e+00,2.099661331193868552e+00,3.911650012549923797e-03,1.977076688239655988e+00,2.222245974148081338e+00
2.121539888279284192e+00,2.050935268402099609e+00,2.166780595071866600e+00,3.837612537272112878e-03,2.045361600169155469e+00,2.288199589974577730e+00,2.169407844320019318e+00,4.458046022000879648e-03,2.038541387203924860e+00,2.300274301436113777e+00
2.121539888279284192e+00,1.852798938751220703e+00,2.005635605766674878e+00,4.569812391749578442e-03,1.873138846243488143e+00,2.138132365289861614e+00,2.024641307644667432e+00,5.654840620231349306e-03,1.877251905967746382e+00,2.172030709321588482e+00
2.121539888279284192e+00,1.911162376403808594e+00,2.021083154767155499e+00,3.916481050169165999e-03,1.898422836806007652e+00,2.143743472728303345e+00,2.017019189134809487e+00,3.797211249533937339e-03,1.896241017529963768e+00,2.137797360739655428e+00
2.121539888279284192e+00,2.071222543716430664e+00,2.175715266319247387e+00,4.070843577803144077e-03,2.050661067315421082e+00,2.300769465323073693e+00,2.183801000248426050e+00,4.350279623345883022e-03,2.054525967078654425e+00,2.313076033418197675e+00
2.121539888279284192e+00,1.988298177719116211e+00,2.101530153770837295e+00,3.852208353510299353e-03,1.979880478017692846e+00,2.223179829523981521e+00,2.115668242451172354e+00,4.021544828361498479e-03,1.991373565925451672e+00,2.239962918976893036e+00
2.121539888279284192e+00,1.939990520477294922e+00,2.058092779445940490e+00,3.868924417160538899e-03,1.936179449407900988e+00,2.180006109483979770e+00,2.073888332698647474e+00,4.295593978814777822e-03,1.945428401867999479e+00,2.202348263529295469e+00
2.121539888279284192e+00,1.981550812721252441e+00,2.154842261584938967e+00,4.642932860429422812e-03,2.021289684385449092e+00,2.288394838784428842e+00,2.131938706131645933e+00,4.945157584904641586e-03,1.994107949846375405e+00,2.269769462416916461e+00
