truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.091964244842529297e+00,2.162763986934271188e+00,3.397063479593522527e-03,2.048526694147692506e+00,2.277001279720849869e+00,2.161850286715392144e+00,3.477956466863052921e-03,2.046260851371580980e+00,2.277439722059203309e+00
2.121539888279284192e+00,2.017165184020996094e+00,2.116729667710234963e+00,3.410770707535720151e-03,2.002262131919211541e+00,2.231197203501258386e+00,2.158091425935908969e+00,3.555923099966269967e-03,2.041213565839009370e+00,2.274969286032808569e+00
2.121539888279284192e+00,2.014540195465087891e+00,2.114136952246690182e+00,2.768797829630987532e-03,2.011002992067172368e+00,2.217270912426207996e+00,2.112103176652891712e+00,3.015936685988074815e-03,2.004464789574248673e+00,2.219741563731534750e+00
2.121539888279284192e+00,1.965117692947387695e+00,2.087408733186089993e+00,3.493914861395504279e-03,1.971554413751996471e+00,2.203263052620183515e+00,2.092729438353617244e+00,3.489097121140017320e-03,1.976955021919883926e+00,2.208503854787350562e+00
2.121539888279284192e+00,1.994625926017761230e+00,2.071027404589888210e+00,2.845843518413270455e-03,1.966468366432795323e+00,2.175586442746981319e+00,2.110526258463405469e+00,3.358488349100660891e-03,1.996939424534885932e+00,2.224113092391925228e+00
2.121539888279284192e+00,2.058148145675659180e+00,2.163019490778406162e+00,3.754313406382890454e-03,2.042925484341945985e+00,2.283113497214866339e+00,2.175535261874041559e+00,4.039700621558143731e-03,2.050960328971078273e+00,2.300110194777004846e+00
2.121539888279284192e+00,2.004775762557983398e+00,2.074229996593196734e+00,3.339240604354802144e-03,1.960969117620404933e+00,2.187490875565988535e+00,2.087106969646140620e+00,3.522593771054062257e-03,1.970778141615934453e+00,2.203435797676347008e+00
2.121539888279284192e+00,1.963670849800109863e+00,2.085391619616346226e+00,3.459456454286342561e-03,1.970110016943645626e+00,2.200673222289046826e+00,2.089598001185003273e+00,3.738888599327237685e-03,1.969750955150586957e+00,2.209445047219419589e+00
2.121539888279284192e+00,1.949630379676818848e+00,2.069192148535972109e+00,3.111028214002476387e-03,1.959870028235861206e+00,2.178514268836083012e+00,2.082731818898717613e+00,3.846649928061056985e-03,1.961169940155258917e+00,2.204293697642176308e+00
2.121539888279284192e+00,1.971434354782104492e+00,2.099334624859314324e+00,3.138883056754610858e-03,1.989524182956786236e+00,2.209145066761842635e+00,2.111569146501024452e+00,3.355016680343366874e-03,1.998041035095932116e+00,2.225097257906116788e+00
2.121539888279284192e+00,2.042467355728149414e+00,2.156327931338767545e+00,3.256718870485890861e-03,2.044475299662715351e+00,2.268180563014819739e+00,2.156119807135299382e+00,3.415265190871321146e-03,2.041576877378586286e+00,2.270662736892012479e+00
2.121539888279284192e+00,1.957035183906555176e+00,2.069560842043024707e+00,3.231662162869519250e-03,1.958139329915071780e+00,2.180982354170977633e+00,2.091854400464279173e+00,3.206552229746954200e-03,1.980866603631492584e+00,2.202842197297065763e+00
2.121539888279284192e+00,1.890302538871765137e+00,2.005203823250456097e+00,3.163498642653984547e-03,1.894963647336139090e+00,2.115443999164773103e+00,2.002006098738743578e+00,3.547422302540270342e-03,1.885268026468216895e+00,2.118744171009270261e+00
2.121539888279284192e+00,2.026259899139404297e+00,2.164335971264597980e+00,4.272468859649765187e-03,2.036222285925245679e+00,2.292449656603950281e+00,2.171624713470252654e+00,4.435525232107702040e-03,2.041089225070871649e+00,2.302160201869633660e+00
2.121539888279284192e+00,2.035855293273925781e+00,2.147832165428839257e+00,3.304341493372356994e-03,2.035164697715487137e+00,2.260499633142191378e+00,2.170101711325455263e+00,3.383280105652959700e-03,2.056096409458057828e+00,2.284107013192852698e+00
2.121539888279284192e+00,2.000793218612670898e+00,2.132401188028818506e+00,2.540618024166895177e-03,2.033608282404783196e+00,2.231194093652853816e+00,2.169244638563732064e+00,2.924316737502392211e-03,2.063253812645687635e+00,2.275235464481776493e+00
2.121539888279284192e+00,1.973800301551818848e+00,2.079291553079219312e+00,3.233676847729355461e-03,1.967835315128007689e+00,2.190747791030430935e+00,2.077916198670601400e+00,3.726653290044709081e-03,1.958265409792985690e+00,2.197566987548217110e+00
2.121539888279284192e+00,1.925183534622192383e+00,2.030973096027957503e+00,3.131414507863302093e-03,1.921293371495992774e+00,2.140652820559922009e+00,2.043101088233870044e+00,2.902507648569258979e-03,1.937506233327280558e+00,2.148695943140459530e+00
2.121539888279284192e+00,1.877378344535827637e+00,1.953506180436315853e+00,2.929130602592077207e-03,1.847428151971804322e+00,2.059584208900827385e+00,1.956032661866755840e+00,2.981988436551474310e-03,1.849001793525626658e+00,2.063063530207885243e+00
2.121539888279284192e+00,1.943382143974304199e+00,2.047658050293174714e+00,2.688723508709437923e-03,1.946026361184618692e+00,2.149289739401730515e+00,2.062948110234903432e+00,2.981129110853520704e-03,1.955932664656917508e+00,2.169963555812889577e+00
2.121539888279284192e+00,2.053266048431396484e+00,2.155097422158920306e+00,2.823356090351955908e-03,2.050952308223142673e+00,2.259242536094697940e+00,2.178005302014308864e+00,3.035385901129668967e-03,2.070020402709916496e+00,2.285990201318701232e+00
