truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,1.956722138047218396e+00,2.122037307445496346e+00,4.370335212701135716e-03,1.992464626092084856e+00,2.251609988798907835e+00,2.098758627479486716e+00,4.071114046592139678e-03,1.973700274214347461e+00,2.223816980744626193e+00
2.121539888279284192e+00,1.943412132859229979e+00,2.105950062500256070e+00,4.573099348357653228e-03,1.973405660669583561e+00,2.238494464330928579e+00,2.115102796988020728e+00,3.935592857071565538e-03,1.992143561793074280e+00,2.238062032182967176e+00
2.121539888279284192e+00,1.804131960272788993e+00,1.989579374428531056e+00,4.437672331211116837e-03,1.859012295777055401e+00,2.120146453080006488e+00,1.971936526133094558e+00,4.122183453260970173e-03,1.846096230702547469e+00,2.097776821563641647e+00
2.121539888279284192e+00,1.935692756712436680e+00,2.063373621505340871e+00,4.398108428354729690e-03,1.933389878912786131e+00,2.193357364097895612e+00,2.084078754071168937e+00,4.354508770009869224e-03,1.954740898472469901e+00,2.213416609669867974e+00
2.121539888279284192e+00,1.914473734885454137e+00,2.069588678368790013e+00,4.198166797132692890e-03,1.942593884901242962e+00,2.196583471836337065e+00,2.099916768020622992e+00,3.820279045809362589e-03,1.978772292362914076e+00,2.221061243678331909e+00
2.121539888279284192e+00,1.985557602465152671e+00,2.125412964678040417e+00,4.230546236987717604e-03,1.997929371914061392e+00,2.252896557442019443e+00,2.143296071949554182e+00,3.805611854522194300e-03,2.022384374829993003e+00,2.264207769069115361e+00
2.121539888279284192e+00,1.970931378483772312e+00,2.147135191648009922e+00,5.688122527197654772e-03,1.999312691667518127e+00,2.294957691628501717e+00,2.102138714157371524e+00,4.198494270328161429e-03,1.975138967744661356e+00,2.229138460570081470e+00
2.121539888279284192e+00,1.965004530519246950e+00,2.089147552447964795e+00,4.494579631513779920e-03,1.957745965271769251e+00,2.220549139624160340e+00,2.102354537698160719e+00,4.627785878751130601e-03,1.969019987667756544e+00,2.235689087728564672e+00
2.121539888279284192e+00,1.983373508870601709e+00,2.100748894717235693e+00,5.380485978180302338e-03,1.956979374533792670e+00,2.244518414900678938e+00,2.117907372268252875e+00,5.029439406785110069e-03,1.978907032610014438e+00,2.256907711926491533e+00
2.121539888279284192e+00,2.025889703571796208e+00,2.101330444732613767e+00,4.150113568086612019e-03,1.975064549562296712e+00,2.227596339902930822e+00,2.143144185046552241e+00,4.301569909006346636e-03,2.014594930041170073e+00,2.271693440051934409e+00
2.121539888279284192e+00,1.907874037504196263e+00,1.987674837862950739e+00,4.485079016749333146e-03,1.856412202087402541e+00,2.118937473638498936e+00,2.045671728221968078e+00,4.410016375910867648e-03,1.915512138065502246e+00,2.175831318378433910e+00
