truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,1.813358187675476074e+00,2.006896316662580393e+00,8.970111755715340363e-03,1.821263395765569060e+00,2.192529237559591504e+00,2.059218093374914460e+00,9.726985971132957529e-03,1.865912145958120272e+00,2.252524040791708426e+00
2.121539888279284192e+00,1.445196747779846191e+00,1.825647302985092590e+00,1.255223452897413598e-02,1.606055262677373197e+00,2.045239343292811984e+00,1.801729540558763443e+00,1.446771310525318301e-02,1.565977198756734579e+00,2.037481882360792085e+00
2.121539888279284192e+00,1.775102496147155762e+00,1.963752236527465111e+00,8.258839485192634791e-03,1.785631048101393725e+00,2.141873424953536720e+00,2.041583377984226733e+00,1.139291164516775985e-02,1.832377715116137784e+00,2.250789040852315459e+00
2.121539888279284192e+00,2.049187421798706055e+00,2.153230584902456002e+00,1.072824916373309699e-02,1.950219151757923264e+00,2.356242018046988740e+00,2.175949901262983932e+00,1.353536957978346972e-02,1.947920351033860742e+00,2.403979451492106900e+00
2.121539888279284192e+00,1.722926497459411621e+00,1.904257409084250341e+00,9.100311740478013792e-03,1.717282123064358679e+00,2.091232695104142003e+00,1.919394777766306071e+00,1.051521119336805248e-02,1.718409118276772674e+00,2.120380437255839468e+00
2.121539888279284192e+00,1.855026245117187500e+00,1.901761385653575331e+00,7.943253816706201745e-03,1.727076515495171050e+00,2.076446255811979391e+00,1.940295721905597626e+00,9.973252320234863091e-03,1.744558024684509823e+00,2.136033419126685651e+00
2.121539888279284192e+00,1.907111287117004395e+00,2.148931325611284748e+00,1.472066005898245607e-02,1.911127020178041924e+00,2.386735631044527572e+00,2.093145772466921350e+00,1.385135712556160095e-02,1.862469866630274806e+00,2.323821678303568117e+00
2.121539888279284192e+00,1.845672607421875000e+00,2.028760039351904076e+00,7.123140735841087742e-03,1.863338585329739505e+00,2.194181493374068648e+00,2.084421114844723810e+00,1.381746584574268868e-02,1.854027588909195057e+00,2.314814640780252564e+00
2.121539888279284192e+00,1.744669079780578613e+00,1.919207928885196868e+00,9.304924770505257695e-03,1.730142334452013486e+00,2.108273523318380249e+00,1.943215716812903837e+00,1.071170438336772023e-02,1.740360883103806655e+00,2.146070550522000797e+00
2.121539888279284192e+00,1.803440928459167480e+00,2.035663853373661070e+00,1.061130257578631053e-02,1.833761946559632428e+00,2.237565760187689712e+00,2.055855125320698917e+00,1.081746158469813410e-02,1.852001353160906971e+00,2.259708897480490641e+00
2.121539888279284192e+00,1.820528745651245117e+00,2.116453868942053340e+00,1.022093345874095470e-02,1.918300549577730774e+00,2.314607188306375907e+00,2.133372395829992829e+00,1.199725346708132960e-02,1.918689725548622382e+00,2.348055066111363498e+00
2.121539888279284192e+00,1.869472861289978027e+00,2.028851724226439668e+00,1.041278267928282680e-02,1.828847359422236085e+00,2.228856089030643250e+00,2.018600121482814203e+00,1.062501426021865598e-02,1.816567810250041326e+00,2.220632432715587079e+00
2.121539888279284192e+00,1.948822498321533203e+00,2.152645529437005489e+00,9.409254454313528346e-03,1.962522958678847296e+00,2.342768100195163683e+00,2.140102768056566962e+00,1.079127713581556382e-02,1.936495866786130948e+00,2.343709669327002754e+00
2.121539888279284192e+00,1.695108413696289062e+00,1.967119760484211222e+00,1.029736186172939411e-02,1.768226961901608885e+00,2.166012559066813559e+00,1.939133904193420355e+00,1.021129316293717393e-02,1.741074055120622521e+00,2.137193753266218188e+00
2.121539888279284192e+00,1.892785429954528809e+00,2.032238775508475204e+00,6.447188256514450704e-03,1.874861780981873949e+00,2.189615770035076459e+00,2.026796262356865164e+00,8.573979911284652575e-03,1.845308518343140802e+00,2.208284006370589303e+00
2.121539888279284192e+00,2.084477186203002930e+00,2.201311716628609361e+00,9.313279160723915776e-03,2.012161265336953608e+00,2.390462167920265113e+00,2.237801441943980674e+00,9.327786366386852518e-03,2.048503729054702127e+00,2.427099154833259220e+00
2.121539888279284192e+00,2.000267505645751953e+00,2.155033737912467551e+00,7.177701660861619641e-03,1.988979955358844309e+00,2.321087520466091014e+00,2.141122425949232078e+00,7.962318506796052520e-03,1.966228049894117813e+00,2.316016802004346342e+00
2.121539888279284192e+00,1.861353874206542969e+00,2.098954305557382050e+00,9.174603592609728575e-03,1.911217369496921226e+00,2.286691241617842874e+00,2.118052154980150537e+00,1.140812703190284029e-02,1.908706840234971835e+00,2.327397469725329238e+00
2.121539888279284192e+00,1.813751220703125000e+00,2.031934920613167161e+00,9.849671714842933926e-03,1.837413716474028069e+00,2.226456124752306032e+00,2.010238160666873330e+00,1.029516890828968169e-02,1.811366541580374134e+00,2.209109779753372749e+00
2.121539888279284192e+00,1.922400593757629395e+00,2.055374981883447472e+00,9.256332771364599726e-03,1.866803700998806326e+00,2.243946262768088840e+00,2.099673314455492878e+00,9.222196147353331139e-03,1.911450072745887407e+00,2.287896556165098350e+00
2.121539888279284192e+00,1.479966282844543457e+00,1.747187582155776964e+00,8.754345749456576842e-03,1.563800846999952920e+00,1.930574317311601007e+00,1.822374333758964848e+00,1.225312058836212914e-02,1.605414457163655273e+00,2.039334210354274646e+00
2.121539888279284192e+00,2.056583404541015625e+00,2.246085688017414927e+00,8.268866123663390008e-03,2.067856408434442628e+00,2.424314967600387227e+00,2.247931348691211362e+00,9.385319548491435904e-03,2.058050745212381294e+00,2.437811952170041430e+00
