truth,n,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.500000000000000000e+03,9.908585188001449717e-01,9.833645949542636489e-01,1.371011731282624435e+00,9.241087729230329506e-01,1.042620416985494458e+00,9.993552434218953007e-01,8.453651843230539642e-01,9.528252896852935638e-01,1.045885197158497038e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.004667535713524851e+00,9.856741551926011535e-01,2.106414832438890716e+00,9.122257459958629244e-01,1.059122564389339383e+00,9.784839296609508796e-01,9.445435112626355822e-01,9.293002036744923977e-01,1.027667655647409362e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013409505975807923e+00,9.951728513154414202e-01,1.278193894940727438e+00,9.379579950465533056e-01,1.052387707584329535e+00,9.848903437009324247e-01,9.386641320208776174e-01,9.358599304891893622e-01,1.033920756912675376e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.003695438621765135e+00,1.056859113338770362e+00,1.661449534760051083e+00,9.916281159385863520e-01,1.122090110738954261e+00,1.005835770779026639e+00,8.465005792121618189e-01,9.592745807519849066e-01,1.052396960806068371e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.011431601594070528e+00,9.599457770722878980e-01,1.818525803640153038e+00,8.917008811592893602e-01,1.028190672985286547e+00,9.932630069033823172e-01,9.731817222735331674e-01,9.433392323112703703e-01,1.043186781495494264e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.926368123401297927e-01,1.010793706594512731e+00,1.683566053393355633e+00,9.451299806837994977e-01,1.076457432505226075e+00,9.990068370391965713e-01,9.129805854761452455e-01,9.506518564810703120e-01,1.047361817597322942e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.773402189427333742e-01,9.855019626472003580e-01,1.590231446207402977e+00,9.216843416545081880e-01,1.049319583639892528e+00,9.668550499195704973e-01,9.860645389282181039e-01,9.166019204465606363e-01,1.017108179392580469e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.008710958316652917e+00,9.643859355147484935e-01,2.217605208025617891e+00,8.890239107403250518e-01,1.039747960289171935e+00,9.885534866284394484e-01,9.888588326602695266e-01,9.382292042752341521e-01,1.038877768981644634e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.019398770323660885e+00,1.049190907324183852e+00,1.751554850932231400e+00,9.822144282919083036e-01,1.116167386356459401e+00,1.039147569184177167e+00,9.419678535115542095e-01,9.900309480595518297e-01,1.088264190308802393e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.006291067966513797e+00,9.802970837483646616e-01,1.857377924346804710e+00,9.113270272785666259e-01,1.049267140218162586e+00,9.721587449704084394e-01,8.754608976688222910e-01,9.248077816962605446e-01,1.019509708244556334e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018003617606543454e+00,1.046232053717298438e+00,1.859504701414475880e+00,9.772225217140848574e-01,1.115241585720512019e+00,1.039813072196659416e+00,8.142889411457826521e-01,9.941463637078296056e-01,1.085479780685489226e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013713958059671238e+00,9.545974410606348215e-01,2.374180561409735102e+00,8.766202989196559825e-01,1.032574583201613772e+00,9.870070683703030534e-01,9.154209338055764311e-01,9.385875057995989312e-01,1.035426630941007176e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005074098205985811e+00,1.017993221019940941e+00,1.766336143539472658e+00,9.507347299623243320e-01,1.085251712077557551e+00,1.001195743052303966e+00,9.589758095345305433e-01,9.516376863920739115e-01,1.050753799712534020e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.999996547030749472e-01,9.833297260920434990e-01,1.456496560694279019e+00,9.222544873147062727e-01,1.044404964869380725e+00,1.013858688508917361e+00,8.101040009548270415e-01,9.683094804655417720e-01,1.059407896552292838e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.024853006051620996e+00,1.040230346349851676e+00,1.630386917591821971e+00,9.756120084850177232e-01,1.104848684214685628e+00,1.016164100294542960e+00,9.905103409494422362e-01,9.657978117952475960e-01,1.066530388793838213e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.914898679130196291e-01,9.913594196664651248e-01,1.565467551818624736e+00,9.280406486367700492e-01,1.054678190696160200e+00,9.947093655644313470e-01,9.076359394029744898e-01,9.464961293126130659e-01,1.042922601816249628e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.980314634781225491e-01,1.008903013159855977e+00,1.550913369107153494e+00,9.458792673769526038e-01,1.071926758942759239e+00,9.982564394008930364e-01,1.027265732364717188e+00,9.469641785327250760e-01,1.049548700269061108e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013936359806830501e+00,9.645957316425743944e-01,2.185499208398435478e+00,8.897812332304643190e-01,1.039410230054684359e+00,9.787503821173283436e-01,9.694741840503664498e-01,9.289217957740930620e-01,1.028578968460563736e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.008186660561020576e+00,1.034074257048181344e+00,1.459676036721128778e+00,9.729323921618484583e-01,1.095216121934514231e+00,1.005939854527728494e+00,8.310117813918314056e-01,9.598066065071315656e-01,1.052073102548325423e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012316100936945462e+00,1.035444063174743912e+00,1.549300152620001425e+00,9.724531036842212206e-01,1.098435022665266603e+00,1.024743524112817106e+00,9.385288085458288743e-01,9.757166452883079266e-01,1.073770402937326285e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.963284667268024197e-01,9.484377378780189938e-01,1.545414882324674277e+00,8.855258110175872055e-01,1.011349664738450782e+00,9.653880179463950606e-01,9.578910468334603800e-01,9.158579984597886581e-01,1.014918037433001574e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.900067073919545102e-01,9.905114894701129158e-01,4.633194391212991370e+00,8.815806870516851301e-01,1.099442291888540701e+00,9.840115399848858857e-01,9.968195271060706908e-01,9.334850987530537436e-01,1.034537981216717917e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.017751922646014995e+00,1.016859545957806032e+00,1.747947025667510923e+00,9.499520810339561194e-01,1.083767010881655946e+00,1.028418422979106905e+00,9.862467558944947310e-01,9.781606505291711162e-01,1.078676195429042695e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.016008605186316638e+00,9.849858094063829173e-01,1.561222432245813918e+00,9.217529482464053014e-01,1.048218670566360533e+00,1.002237229784145534e+00,9.326268476077083092e-01,9.533647474260075194e-01,1.051109712142283659e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.023219580489973302e+00,1.024875758708830409e+00,2.158855007503045265e+00,9.505187039131859361e-01,1.099232813504474882e+00,9.989479029651856523e-01,8.664793990880843566e-01,9.518404565648780347e-01,1.046055349365493381e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.028444975979873055e+00,1.003288917504780553e+00,2.141663426158198380e+00,9.292285177492236592e-01,1.077349317260337447e+00,1.032252956923228382e+00,7.925867543760471978e-01,9.871989058614868418e-01,1.077307007984970033e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.771271325221286830e-01,1.029675882082626170e+00,1.404271772564497978e+00,9.697056092163480745e-01,1.089646154948904266e+00,1.003460457074498269e+00,8.890950760430481603e-01,9.557422030960539550e-01,1.051178711052942472e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.966120895470993446e-01,1.009179035972496363e+00,1.516799557852181346e+00,9.468522777732288898e-01,1.071505794171763837e+00,9.819489643732649542e-01,9.558299302968945588e-01,9.324722610323419314e-01,1.031425667714187977e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.006874040906945655e+00,9.842697219366882688e-01,2.509021273375265704e+00,9.041088165700511547e-01,1.064430627303325272e+00,1.005284565541907149e+00,1.027592280877017705e+00,9.539841528975813167e-01,1.056584978186232870e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.000629773671257272e+00,1.021819601645053588e+00,1.594524782592779744e+00,9.579158907209430751e-01,1.085723312569164101e+00,9.947839553185892081e-01,9.712615747173733993e-01,9.449094563875438668e-01,1.044658454249634438e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.992391369573179194e-01,9.607616671359406890e-01,2.718768499704347974e+00,8.773173900465192077e-01,1.044205944225362170e+00,9.824857223847445198e-01,8.809678293346115963e-01,9.349860661532036765e-01,1.029985378616285363e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.027075588115829774e+00,1.019192495617445848e+00,1.093229482683023335e+00,9.662790418734618081e-01,1.072105949361429778e+00,1.035494181698319194e+00,8.786007195847483908e-01,9.880583828093171261e-01,1.082929980587321150e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.954046333143399261e-01,9.580062553165765715e-01,1.741236269249908819e+00,8.912273502045057194e-01,1.024785160428647535e+00,9.680368971253429100e-01,9.300880876860907476e-01,9.192309794673724221e-01,1.016842814783313287e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.875026476357195993e-01,1.014502925003529343e+00,1.886074896404240198e+00,9.450021081161165126e-01,1.084003741890942063e+00,9.947514878882204314e-01,9.924329199658219469e-01,9.443363426417061834e-01,1.045166633134734679e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.014220081866497258e+00,1.061733801878627315e+00,2.112488394843346384e+00,9.881795796221621853e-01,1.135288024135092444e+00,1.039184162420351054e+00,8.662204452388242437e-01,9.920837557524005978e-01,1.086284569088301399e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.009294040847805940e+00,9.677717077126697376e-01,2.043599058503256405e+00,8.954267463901002255e-01,1.040116669035239250e+00,9.823927775002496698e-01,8.972163528865838567e-01,9.344570820931100696e-01,1.030328472907389381e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.900862213989178873e-01,1.015165082271501928e+00,2.816821937600873405e+00,9.302294079624990886e-01,1.100100756580504768e+00,9.884556803138698777e-01,1.033999255126593297e+00,9.369955887315293275e-01,1.039915771896210428e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012938073074877154e+00,1.026643987452748874e+00,1.717949117222384858e+00,9.603131332508944018e-01,1.092974841654603235e+00,9.956502827391092714e-01,1.018890089530137377e+00,9.445675513586060390e-01,1.046733014119612504e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021331895413843727e+00,1.052200803244891070e+00,3.361978244802677374e+00,9.594093682046749283e-01,1.144992238285107211e+00,1.025988030819926511e+00,9.663433425426873891e-01,9.762399683135200013e-01,1.075736093326332909e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.938390496621241077e-01,9.877940750442689710e-01,2.253461054804843489e+00,9.118252393806088874e-01,1.063762910707928944e+00,9.977964240984551481e-01,8.670662722968580649e-01,9.506730272793546543e-01,1.044919820917555642e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013934411433599747e+00,9.770121295817152385e-01,1.676139623189850880e+00,9.114933893799168629e-01,1.042530869783513614e+00,1.012787800712079633e+00,1.157487375334780300e+00,9.583414754544702374e-01,1.067234125969688918e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.960110359359506393e-01,9.465355550486443947e-01,1.779196861634377846e+00,8.790326530682869288e-01,1.014038457029001972e+00,9.604455950496758598e-01,9.652396354387680066e-01,9.107259504846981768e-01,1.010165239614653432e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.928858463829358660e-01,9.921564729211730382e-01,1.517058493027399368e+00,9.298243950007631931e-01,1.054488550841582883e+00,9.935815271767934886e-01,7.853463016241980510e-01,9.487337375447538745e-01,1.038429316808832992e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007007760183249667e+00,9.374647009899137462e-01,1.710159955105641227e+00,8.712843892976195326e-01,1.003645012682208071e+00,9.686146266347311906e-01,9.944005796893046201e-01,9.181495280223606059e-01,1.019079725247101775e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.020165955447299044e+00,9.688080217929715410e-01,1.435703668395508670e+00,9.081703040890639622e-01,1.029445739496879231e+00,9.937126033724680285e-01,7.818725484706136042e-01,9.489641093031722097e-01,1.038461097441763847e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012329956880271498e+00,1.059816521673004219e+00,1.697310371497614545e+00,9.938853074006267496e-01,1.125747735945381800e+00,1.025343292990100519e+00,8.011028980620629181e-01,9.800478414657276538e-01,1.070638744514473384e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018310998750622032e+00,1.053353616832880313e+00,1.056191738171428085e+00,1.001344219083631470e+00,1.105363014582129155e+00,1.039853926176386612e+00,8.994284596553471234e-01,9.918591738895515819e-01,1.087848678463221530e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.858343525059860557e-01,9.944535066168475046e-01,2.107902966926129107e+00,9.209791571800387544e-01,1.067927856053656255e+00,1.002838595753580586e+00,9.375348190601425769e-01,9.538376858239242528e-01,1.051839505683237030e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.003740507348599209e+00,9.782292928792051256e-01,1.714782579208810498e+00,9.119595976619161437e-01,1.044498988096494108e+00,9.872453520443172925e-01,1.007102716371347517e+00,9.364589641356648730e-01,1.038031739952969712e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.986784932821419769e-01,9.989493352697108586e-01,1.500405990794704048e+00,9.369603058411798413e-01,1.060938364698241987e+00,1.003276846480131601e+00,9.957359120830389099e-01,9.527778756664724291e-01,1.053775817293790773e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.015577217622877448e+00,1.000722127821918273e+00,1.333856507772501088e+00,9.422747545689433846e-01,1.059169501074893160e+00,1.018436975440124792e+00,9.489523581524228479e-01,9.691385956217281050e-01,1.067735355258521368e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.929645710969584593e-01,1.008705529332225792e+00,1.763146699468534973e+00,9.415077894859168461e-01,1.075903269178534627e+00,1.010141404664967046e+00,9.403185625156517125e-01,9.610678015110640793e-01,1.059215007818870014e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002302834260734299e+00,1.044799487731529419e+00,2.148499267633159349e+00,9.706209877622457016e-01,1.118977987700813248e+00,9.894957615340271850e-01,7.824728808132714875e-01,9.447300915108776120e-01,1.034261431557176758e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.017739805184184165e+00,9.702877903156638117e-01,3.071112322147569351e+00,8.816011318046939049e-01,1.058974448826633719e+00,1.019592234758595284e+00,9.789360066858926457e-01,9.695210816310406710e-01,1.069663387886149897e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.022260284745122982e+00,1.053582613813155655e+00,1.840588429928352809e+00,9.849249873253295151e-01,1.122240240300981684e+00,1.045448487400507886e+00,9.147287291179470037e-01,9.970472347598340335e-01,1.093849740041181740e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.881152323172178731e-01,1.018974007623141720e+00,1.783569466328849495e+00,9.513882080207158864e-01,1.086559807225567553e+00,1.022521376610618038e+00,8.745948458441348272e-01,9.751938401595213746e-01,1.069848913061714812e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.030795808835348604e+00,9.822153153436498085e-01,4.515285044620864774e+00,8.746795258674153750e-01,1.089751104819884242e+00,9.960816512782506571e-01,9.274496439446159313e-01,9.473450083068843952e-01,1.044818294249616919e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.028981904907725120e+00,1.022012336589723791e+00,1.913043307099732138e+00,9.520163978096567448e-01,1.092008275369790837e+00,1.036013112128661984e+00,9.275302397832385637e-01,9.872743515839559336e-01,1.084751872673368034e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018025705446316431e+00,9.970417629067518384e-01,1.867469434489720914e+00,9.278845961075655735e-01,1.066198929705938214e+00,9.834898878450467619e-01,9.466539849771485882e-01,9.342512448317371598e-01,1.032728530858356475e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.016337476688022212e+00,1.000584001068493656e+00,2.280389103008779283e+00,9.241626132327203091e-01,1.077005388904267003e+00,1.030821098902244604e+00,9.225422167648930083e-01,9.822135673875775908e-01,1.079428630416911616e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007605193034620372e+00,9.773369658440054231e-01,2.679076860978063301e+00,8.945040349162102222e-01,1.060169896771800513e+00,9.676708237603472984e-01,1.021916118165069776e+00,9.165122926402892167e-01,1.018829354880405491e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013042933693359515e+00,1.027482271367997413e+00,1.982288479687303484e+00,9.562307945479027183e-01,1.098733748188092108e+00,1.000628020958401532e+00,8.518067403539114624e-01,9.539211280071209220e-01,1.047334913909682141e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.028426924132332498e+00,9.919615569333946059e-01,1.951522037151285582e+00,9.212651776865506958e-01,1.062657936180238627e+00,1.008484499426623993e+00,9.773920817076278134e-01,9.584528466383606116e-01,1.058516152214887374e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.942039334286539853e-01,9.721104992526625743e-01,1.832295910690313612e+00,9.036077111317502020e-01,1.040613287373574947e+00,9.661609680192129179e-01,9.185107337136815264e-01,9.176597595488082959e-01,1.014662176489617540e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.954935638951056820e-01,9.504086195378422808e-01,1.095160201426486957e+00,8.974484619990534817e-01,1.003368777076631080e+00,9.721110375090512568e-01,1.000057988598311853e+00,9.215025878258921166e-01,1.022719487192210286e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.040035728669723047e+00,1.024993573524816792e+00,3.044357798718275721e+00,9.366940645810855059e-01,1.113293082468548079e+00,1.040994837276836948e+00,1.206513965937220156e+00,9.854074043353022727e-01,1.096582270218371624e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002371865006875362e+00,1.024369697092277764e+00,6.014966775425726553e+00,9.002539007178826935e-01,1.148485493466672835e+00,1.003819299278201127e+00,9.870413505199682191e-01,9.535412851821934987e-01,1.054097313374208644e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.020674554780122589e+00,9.884910067640930720e-01,2.225465270728303135e+00,9.129955438362682418e-01,1.063986469691917902e+00,9.941214543385155089e-01,7.604819410894640974e-01,9.499893237540287805e-01,1.038253584923002348e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.738702933426794939e-01,9.172752066414413541e-01,1.737239301264973834e+00,8.505729902877622317e-01,9.839774229951204765e-01,9.329891740065977546e-01,1.024371909362740807e+00,8.817692096241559474e-01,9.842091383890395617e-01
1.000000000000000000e+00,1.500000000000000000e+03,1.000281728068092679e+00,9.951477143211437948e-01,1.548677934632608721e+00,9.321694050727227232e-01,1.058126023569564866e+00,1.000550721092445583e+00,9.086089440145821428e-01,9.523116489667200479e-01,1.048789793218171118e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.031108536459994340e+00,9.750395124257287272e-01,1.765791810938619699e+00,9.077913857063333314e-01,1.042287639145124123e+00,1.007716627470026660e+00,8.904951922029054057e-01,9.599608157443551004e-01,1.055472439195698220e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.011743712280312790e+00,9.382087369423202095e-01,8.001174700183424804e+00,7.950600666068384781e-01,1.081357407277801830e+00,9.762288273881886136e-01,1.116280321018305433e+00,9.227604412070445905e-01,1.029697213569332526e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002971513899572509e+00,1.013060821532350442e+00,1.515485788972661396e+00,9.507610611961748726e-01,1.075360581868526122e+00,9.810219109385105440e-01,8.593218453959697856e-01,9.341094335558129957e-01,1.027934388321207981e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.008470562459573561e+00,1.004977199522731457e+00,1.245496595518897021e+00,9.484988867449026806e-01,1.061455512300560233e+00,9.782715925946701141e-01,7.787304664040639590e-01,9.336131035939746470e-01,1.022930081595365470e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005767308345568045e+00,9.869980783446830053e-01,1.790756596710144644e+00,9.192762426641006845e-01,1.054719914025265437e+00,9.980578080127298080e-01,8.776526384639852241e-01,9.506476095604752263e-01,1.045468006464984390e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.838209262608452743e-01,9.669299029856041061e-01,1.793657614527206512e+00,8.991532349649756783e-01,1.034706571006232645e+00,9.722911693265668953e-01,8.745299673753353931e-01,9.249653883140357413e-01,1.019616950339098160e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.003167210774380314e+00,1.066346327844523101e+00,2.780955810762494540e+00,9.819531217884855945e-01,1.150739533900560607e+00,9.983235036547805086e-01,1.013300681681456705e+00,9.473810792997796604e-01,1.049265928009781357e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.955561054483876848e-01,9.722091323852039002e-01,1.623717834953473327e+00,9.077230903049869903e-01,1.036695174465420921e+00,9.820181946641923787e-01,9.277674413241963070e-01,9.332732024250502967e-01,1.030763186903334461e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005819453657778695e+00,9.947494554900937480e-01,2.610487377686654842e+00,9.129837401397871144e-01,1.076515170840400382e+00,1.016743018112195918e+00,1.060447181097955438e+00,9.646289516111963280e-01,1.068857084613195507e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.870911476560558784e-01,9.734483891367369246e-01,1.350303735070283340e+00,9.146417748338883102e-01,1.032255003439585650e+00,9.675069566015219724e-01,1.013166724750913961e+00,9.165678996163812986e-01,1.018446013586662646e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.001027118353328138e+00,1.053842718275368906e+00,2.516719231047350736e+00,9.735589357785636722e-01,1.134126500772174140e+00,1.026630633557104932e+00,9.668256254160287888e-01,9.768701584615820943e-01,1.076391108652627659e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.947749616788823523e-01,1.001654913723678320e+00,1.496365046038574231e+00,9.397494160633369509e-01,1.063560411384019577e+00,9.868893790836347213e-01,9.341666667046393258e-01,9.379765677638142174e-01,1.035802190403455336e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.930882006088779246e-01,9.746126284630262093e-01,1.310200680363446057e+00,9.166858532280555139e-01,1.032539403697996905e+00,9.798883197974225245e-01,9.533461291333726884e-01,9.304759428750443151e-01,1.029300696719800845e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.795975743653840828e-01,9.641771615122246564e-01,1.638974972999816648e+00,8.993888587805529689e-01,1.028965464243896344e+00,9.843891604470160761e-01,9.009367073454708219e-01,9.363541839199175376e-01,1.032424136974114504e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.017535351710894931e+00,1.005878622112922560e+00,2.687711075610340394e+00,9.229123202465837617e-01,1.088844923979261470e+00,9.883350095276819403e-01,1.005106468124610686e+00,9.375989801997477446e-01,1.039071038855616136e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021432154811928950e+00,1.005024776907226691e+00,1.655300882516336669e+00,9.399145940360620344e-01,1.070134959778391348e+00,1.015065097575312603e+00,8.452511465675153213e-01,9.685382823346813108e-01,1.061591912815943894e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.976361520102158265e-01,1.031048242148189020e+00,1.656518124161262762e+00,9.659141239725461681e-01,1.096182360323831873e+00,1.001004897619032219e+00,9.441065970507658278e-01,9.518325483210089422e-01,1.050177246917055607e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012833684693948966e+00,9.685526128408561419e-01,1.774677378187144328e+00,9.011355001960499322e-01,1.035969725485662352e+00,1.002613019458443500e+00,8.560352561401423088e-01,9.557903394839698530e-01,1.049435699432917257e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.003318260813236940e+00,9.797445195699122644e-01,1.438265718941633464e+00,9.190527211899763849e-01,1.040436317949848144e+00,9.885507582187624820e-01,8.573187124696090011e-01,9.416929906960187502e-01,1.035408525741506214e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.916709089481700046e-01,9.520522952221766033e-01,1.819423294113614586e+00,8.837905610579228632e-01,1.020314029386430343e+00,9.737413487000485812e-01,1.048440407820751430e+00,9.219231493830505331e-01,1.025559548017046518e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.776823655998062579e-01,9.410094112881970396e-01,1.340886714198100238e+00,8.824082144786697945e-01,9.996106080977242847e-01,9.532610482442026578e-01,9.645417797932058779e-01,9.035593802557365661e-01,1.002962716232668861e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.004270833619232750e+00,9.179347299632720780e-01,4.992387762566769638e+00,8.048602505889042025e-01,1.031009209337639954e+00,9.350955051260739781e-01,9.513929698401185631e-01,8.857337707363817092e-01,9.844572395157662470e-01
1.000000000000000000e+00,1.500000000000000000e+03,1.015545581103089789e+00,1.035728942397767360e+00,1.895865623254882282e+00,9.660479675753863571e-01,1.105409917220148364e+00,1.025868739606307312e+00,9.794704074080929912e-01,9.757839214335387590e-01,1.075953557779075753e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.003451593566691669e+00,9.298017941920214691e-01,2.064707309575939842e+00,8.570841686327531628e-01,1.002519419751289886e+00,9.877605654647731992e-01,9.831782604970275008e-01,9.375810370657312598e-01,1.037940093863815028e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.008981447851804658e+00,1.020530535270839145e+00,1.596320342985451113e+00,9.565908541663642461e-01,1.084470216375313933e+00,9.841999713611891965e-01,8.259775493546012148e-01,9.382066721854712688e-01,1.030193270536907013e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.010730523057611796e+00,9.869836087600348806e-01,3.410183357136451487e+00,8.935293048292709539e-01,1.080437912690798807e+00,1.030298714755806255e+00,9.006265513276595636e-01,9.822720071888677573e-01,1.078325422322744753e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.918876741446013279e-01,9.521426472315355216e-01,1.153710637388071003e+00,8.977852203572496137e-01,1.006500074105821430e+00,9.626917089291776586e-01,9.230620207622135531e-01,9.140704854497126997e-01,1.011312932408642729e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.001570906619384749e+00,9.608546164459640382e-01,1.770074502271757000e+00,8.935249884558674749e-01,1.028184244436060490e+00,9.685768968016381653e-01,1.046258061174619947e+00,9.168126558122677849e-01,1.020341137791008546e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.029506214634094752e+00,1.023509859656343668e+00,1.007578810129896363e+00,9.727114688879016091e-01,1.074308250424785616e+00,1.023368870122681074e+00,9.713631954941219782e-01,9.734917621350800410e-01,1.073245978110282106e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.011049410947348903e+00,9.809880566041213612e-01,1.975827179211216311e+00,9.098527972191168267e-01,1.052123315989125896e+00,9.970713712365502079e-01,9.273116923281919943e-01,9.483383530165385711e-01,1.045804389456561845e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.019827124807088481e+00,9.972018008710300530e-01,1.559976516998315743e+00,9.339941758684471296e-01,1.060409425873612976e+00,9.885107819608565105e-01,8.268340102801557956e-01,9.424936436035571408e-01,1.034527920318155880e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012041293118646212e+00,9.920523183917605570e-01,2.274303831627630945e+00,9.157329647974473685e-01,1.068371671986073856e+00,1.020504748706443587e+00,1.002810575189599485e+00,9.698266988515121811e-01,1.071182798561374883e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.865751369670776594e-01,9.994821682849904798e-01,1.317710582086592197e+00,9.413896158527216285e-01,1.057574720717259220e+00,9.877080243557282424e-01,8.701815340018002054e-01,9.405000491748238822e-01,1.034915999536632603e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.014328181925030048e+00,1.018272612493591689e+00,1.951579565428573027e+00,9.475751912367528229e-01,1.088970033750430666e+00,1.011431918041530542e+00,8.831412583528728266e-01,9.638737048841210520e-01,1.058990131198940032e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.024468589162831345e+00,1.051951208057977594e+00,1.554344854313008284e+00,9.888577789636107118e-01,1.115044637152344364e+00,1.035858299960233930e+00,9.817673639500051896e-01,9.857147892112491094e-01,1.086001810709218862e+00
