truth,n,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.250000000000000000e+02,1.047863057739782722e+00,6.710738223934180624e-01,1.020586045439792855e+01,1.110250136517865194e-01,1.231122631135049605e+00,1.050699679545101350e+00,1.586013462867722768e-01,9.808837540326359461e-01,1.120515605057566644e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.051255787811078646e+00,1.049954581653404606e+00,3.286683614223071093e+00,7.321354661502700312e-01,1.367773697156539292e+00,1.067958088737328337e+00,1.393376991942330001e-01,1.002519280360367970e+00,1.133396897114288704e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.008893300750031807e+00,5.605999091545798008e-01,2.516532281388357006e+01,-3.188321990689719776e-01,1.440032017378131579e+00,1.033750832040700507e+00,2.624849438971072479e-01,9.439349242971331044e-01,1.123566739784267909e+00
1.000000000000000000e+00,1.250000000000000000e+02,8.790244209478083048e-01,7.963699104937572715e-01,8.677634148380626300e+00,2.799514805792623351e-01,1.312788340408252097e+00,8.880118385450112006e-01,1.528194943883106338e-01,8.194803059695823233e-01,9.565433711204400780e-01
1.000000000000000000e+00,1.250000000000000000e+02,1.081157082979419259e+00,1.044579831755181765e+00,1.770074269779460607e+01,3.070207594207808866e-01,1.782138904089582532e+00,1.079539637888376813e+00,1.716412656110724022e-01,1.006910327773437919e+00,1.152168948003315707e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.075844309602921767e-01,9.170428322238359797e-01,1.220888639058500402e+01,3.044962922249793147e-01,1.529589372222692756e+00,8.970901439132962230e-01,1.060454015596069416e-01,8.400018603776083781e-01,9.541784274489840678e-01
1.000000000000000000e+00,1.250000000000000000e+02,1.117167767403399958e+00,9.912387340964139426e-01,9.989007200330384251e+00,4.371718062922779202e-01,1.545305661900549854e+00,1.124062085692712598e+00,1.977126907303561332e-01,1.046111687478990193e+00,1.202012483906435003e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.000251317275544727e+00,9.045369062491761536e-01,8.475108756898878326e+00,3.941803422627589981e-01,1.414893470235593309e+00,1.020128258691015422e+00,2.950173406103660523e-01,9.249089910740553311e-01,1.115347526307975512e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.046820046560765549e+00,7.173211509908762329e-01,1.539882656924602067e+01,2.939015358828489521e-02,1.405252148393467682e+00,1.065585294396201421e+00,1.483338629888133753e-01,9.980670380171848821e-01,1.133103550775217849e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.038189749953279062e+00,1.254478798272709916e+00,2.372835032992350790e+01,4.005240892749356574e-01,2.108433507270484064e+00,1.051716099167219420e+00,1.445811473444325590e-01,9.850573901705176327e-01,1.118374808163921319e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.048664313604315890e+00,7.965656222663269892e-01,2.440025317929378090e+01,-6.939517413764417775e-02,1.662526418670298156e+00,1.064966941483097118e+00,3.226495232464915985e-01,9.653882124892513295e-01,1.164545670476942796e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.046140073385281033e+00,9.616567295547875371e-01,7.921573116504760037e+00,4.682480528222867644e-01,1.455065406287288310e+00,1.032502926753361860e+00,2.094520373585114781e-01,9.522717135397275046e-01,1.112734139966996327e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.020127190299279674e+00,1.420460883081966053e+00,1.407879959275762438e+01,7.626760154205842746e-01,2.078245750743347831e+00,1.058961187499341872e+00,1.074080677886633528e-01,1.001507287146664149e+00,1.116415087852019594e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.639148279254331486e-01,1.238538447845358270e+00,5.111753755737095339e+00,8.421819090771465177e-01,1.634894986613570023e+00,1.002036727767945612e+00,1.400692955674347484e-01,9.364263501831849856e-01,1.067647105352706127e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.566976684016053056e-01,1.068669610839616535e+00,1.994759422560113293e+01,2.856974377602953252e-01,1.851641783918937634e+00,9.852372630554865340e-01,1.357545317716264688e-01,9.206453372904883636e-01,1.049829188820484704e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.513125742188124345e-01,6.529764092207875903e-01,8.266805142896329528e+01,-9.409560520071161838e-01,2.246908870448691253e+00,9.646503441153994052e-01,1.763542553557303216e-01,8.910306452638244723e-01,1.038270042966974449e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.024793598271580786e+00,1.026864006092780945e+00,4.180289011102973795e+00,6.684341159881392880e-01,1.385293896197422603e+00,1.047132678336897493e+00,2.488036473953813277e-01,9.596887949906464099e-01,1.134576561683148688e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.092885930188451260e+00,8.852277970560005205e-01,1.243771337802762034e+01,2.669675300937387474e-01,1.503488064018262182e+00,1.089944986403862615e+00,2.543346492702846517e-01,1.001534489803663552e+00,1.178355483004061677e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.058167663601018216e+00,1.034538088613102591e+00,1.042490566626368853e+01,4.685111096976548595e-01,1.600565067528550323e+00,1.063320929449560692e+00,1.842200673941318256e-01,9.880773351227983836e-01,1.138564523776322890e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.041739050114929954e+00,6.513399087415183697e-01,3.647284989887696227e+00,3.165395501138422163e-01,9.861402673691945786e-01,1.047292263184520289e+00,1.351054078778729794e-01,9.828549488454737526e-01,1.111729577523566936e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.905434810342440555e-01,1.423774193266272858e+00,1.277401172188820233e+01,7.972112295934702386e-01,2.050337156939075367e+00,1.034172653746770809e+00,1.507030603276777458e-01,9.661173305718827597e-01,1.102227976921658748e+00
1.000000000000000000e+00,1.250000000000000000e+02,8.679055505180717223e-01,3.168885931769732656e-01,4.087862478882831851e+01,-8.039658130284460524e-01,1.437742999382392473e+00,8.907765792112850578e-01,2.490215767867579033e-01,8.032944077986362563e-01,9.782587506239338593e-01
1.000000000000000000e+00,1.250000000000000000e+02,8.908070787244125599e-01,1.402991859355052329e+00,1.022447554983624940e+01,8.424325295977040939e-01,1.963551189112400674e+00,9.086062182064567061e-01,2.659527346206801424e-01,8.181989607403084008e-01,9.990134756726050114e-01
1.000000000000000000e+00,1.250000000000000000e+02,1.050524285094470489e+00,7.083397774550929116e-01,3.356244472958262293e+01,-3.072723046832187555e-01,1.723951859593404468e+00,1.063682784924408375e+00,2.437701055348436285e-01,9.771279589504556773e-01,1.150237610898361185e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.032243215209717180e+00,8.209461144736682758e-01,1.404774752313256947e+01,1.638870493365006675e-01,1.478005179610835995e+00,1.026064686377826218e+00,1.982941073608078530e-01,9.479997573591033566e-01,1.104129615396548969e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.978329208125443772e-01,9.687984919822035801e-01,2.960865514274859223e+00,6.671435770925131514e-01,1.270453406871894009e+00,1.007872226693844242e+00,1.057110471072287561e-01,9.508740120855160294e-01,1.064870441302172566e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.058058575180023553e+00,1.550276800939123456e+00,6.760728968804728822e+01,1.088326249389499623e-01,2.991720976939296950e+00,1.081457943226313612e+00,2.152380905895606711e-01,1.000126097123628544e+00,1.162789789328998680e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.488163451671703941e-01,1.607330701350143221e+00,2.020951616103528181e+01,8.192348833978684297e-01,2.395426519302418011e+00,9.631736673108624025e-01,1.307407620434162254e-01,8.997857371369886170e-01,1.026561597484736188e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.553491745548028380e-01,8.504430700708534019e-01,2.300950915503060656e+01,9.522953199027961446e-03,1.691363186942678842e+00,9.819576880551416087e-01,2.071539352011013135e-01,9.021678361957202741e-01,1.061747539914563054e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.093400998121106138e+00,1.467042413541333357e+00,1.591706779270199945e+01,7.676311889677267519e-01,2.166453638114940183e+00,1.097776254735111090e+00,1.625077582086607575e-01,1.027105762792043908e+00,1.168446746678178272e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.142858965170113095e+00,1.356349992356294720e+00,1.332774152615067109e+01,7.163509183140869263e-01,1.996349066398502625e+00,1.176191915246105113e+00,2.042520393999014694e-01,1.096962898614133097e+00,1.255420931878077129e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.011570553777515258e+00,1.296311386401231669e+00,5.762476142398801571e+00,8.754824107007532774e-01,1.717140362101710060e+00,1.048661563305839817e+00,2.457235393297882431e-01,9.617606289638287453e-01,1.135562497647850888e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.039195810351815963e+00,5.339963194403803959e-01,3.794449559672259653e+01,-5.458835786385477506e-01,1.613876217519308653e+00,1.046824441418278351e+00,2.148441857402862143e-01,9.655670516526756453e-01,1.128081831183880945e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.039655602503578136e+00,1.117969390437862476e+00,2.792289501000578156e+00,8.250276303961255886e-01,1.410911150479599474e+00,1.043019541307335540e+00,2.697725686547902124e-01,9.519653464673726306e-01,1.134073736147298561e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.518425187015455702e-01,8.461630851492651928e-01,8.955797046897741254e+00,3.215330064434223090e-01,1.370793163855108077e+00,9.417336257724628901e-01,1.587184373467578902e-01,8.718919334154585643e-01,1.011575318129467327e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.644644908597926891e-01,1.070280055666364305e+00,1.541446098616059501e+01,3.819999189520492111e-01,1.758560192380679510e+00,9.964279287871975477e-01,2.159241626427650107e-01,9.149665630629011392e-01,1.077889294511493956e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.885116672256333281e-01,7.621896829405611085e-01,4.562624641118446789e+00,3.877270939272325911e-01,1.136652271953889626e+00,1.013263844721447038e+00,5.835465141681250162e-02,9.709152694081898405e-01,1.055612420034704124e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.987505976692169218e-01,1.189609350021305412e+00,6.653798287229797381e+00,7.374038082576336306e-01,1.641814891784977082e+00,1.010298526816387543e+00,1.268140825243313785e-01,9.478697527181900728e-01,1.072727300914585014e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.095242715302706893e+00,5.746278664619383081e-01,1.541049511050561449e+01,-1.135637232368511551e-01,1.262819456160727771e+00,1.104448863480089749e+00,1.567194042994853320e-01,1.035048387196023656e+00,1.173849339764155841e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.448751940213043765e-01,7.011971290168482751e-01,2.534901237726349166e+01,-1.814387685014678953e-01,1.583833026535164556e+00,9.648441776111695845e-01,1.494715007641081173e-01,8.970675021344011180e-01,1.032620853087937940e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.003314119993511833e+00,1.142341973791931586e+00,3.257305365672516828e+00,8.259464707547672369e-01,1.458737476829095936e+00,1.014500467906105152e+00,2.584020927877908047e-01,9.253858235583403147e-01,1.103615112253869990e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.042519149739585371e+00,6.530247630090333377e-01,9.049155747995099475e+00,1.256673000183369249e-01,1.180382225999729862e+00,1.027962732517452737e+00,1.696921790998701940e-01,9.557469738366738410e-01,1.100178491198231523e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.009306051572716356e+00,1.802470260360189203e+00,5.462452686578182437e+01,5.067987513500158414e-01,3.098141769370362564e+00,1.005384261705843274e+00,1.646634449284101742e-01,9.342465872970193708e-01,1.076521936114667177e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.076362101702964535e+00,1.034470305181217409e+00,2.088811628117961394e+00,7.811029236882089943e-01,1.287837686674225823e+00,1.089501733013562124e+00,1.807334393661314265e-01,1.014973586348349555e+00,1.164029879678774693e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.037922419873599900e+00,1.087373700092666429e+00,6.017065851870804671e+00,6.573489549763242845e-01,1.517398445209008573e+00,1.061566427108209698e+00,1.724667414377437091e-01,9.887626780889600120e-01,1.134370176127459384e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.088477631885438113e+00,1.272253042403493017e+00,7.005636641464136005e+00,8.082456827907504859e-01,1.736260402016235549e+00,1.150328916635749321e+00,2.450638538160463120e-01,1.063544710661633363e+00,1.237113122609865279e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.043992028624570079e+00,6.484234596433180453e-01,2.475991370160619809e+01,-2.238961353496655704e-01,1.520743054636301661e+00,1.049852224029980130e+00,3.115089719992729100e-01,9.520077406154346944e-01,1.147696707444525455e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.034451602451267105e+00,1.101779247938500017e+00,3.720975586570060756e+01,3.240560646915691123e-02,2.171152889407843123e+00,1.010515054620129138e+00,2.125381127818416482e-01,9.296949376163671230e-01,1.091335171623891265e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.058615051360106252e+00,9.878330618446579114e-01,5.917936655964582293e+00,5.613652862033695623e-01,1.414300837485946261e+00,1.069951958078204424e+00,1.326400927439135846e-01,1.006105255404690091e+00,1.133798660751718757e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.735961943861132228e-01,1.114124095526944913e+00,1.342955300496602433e+01,4.716851750130801602e-01,1.756563016040809666e+00,9.822710199337706394e-01,1.430818204625178280e-01,9.159588417768855795e-01,1.048583198090655699e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.029257364442472955e+00,1.046050076306714205e+00,5.180977346915067727e+00,6.470188236368621393e-01,1.445081328976566271e+00,1.074235342371181456e+00,1.949843429622870328e-01,9.968246530873920985e-01,1.151646031654970814e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.879268733973062266e-01,1.040965637984803127e+00,9.199384674688740660e+00,5.092487496595646812e-01,1.572682526310041684e+00,9.791686441203486524e-01,1.731856931722305371e-01,9.062133066108591928e-01,1.052123981629838223e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.935757262025456393e-01,1.269304184338809760e+00,6.110669151203519611e+00,8.359475495792765276e-01,1.702660819098342992e+00,1.018561525275407442e+00,1.434089505964633304e-01,9.521735851289396813e-01,1.084949465421875203e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.080335077736679361e+00,9.324056804126246156e-01,1.647791584028801637e+01,2.207790283425917766e-01,1.644032332482657566e+00,1.072568119648601437e+00,2.056308873133863013e-01,9.930721264563352468e-01,1.152064112840867738e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.008128287799485712e+00,1.038898906223745700e+00,6.296524941313998092e+00,5.990013707493868633e-01,1.478796441698104536e+00,1.018015664113233854e+00,1.612011180878262229e-01,9.476298578596322741e-01,1.088401470366835433e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.005025476736629564e+00,1.240965925876811538e+00,8.571145719061265211e+00,7.277259165685289188e-01,1.754205935185094045e+00,1.017214476056848893e+00,1.999070637295353725e-01,9.388326936824535895e-01,1.095596258431244197e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.044720429209523349e+00,3.758066332303718893e-01,1.361766078537922731e+01,-2.711159629006512084e-01,1.022729229361394987e+00,1.040133288098195719e+00,1.791722474203887583e-01,9.659277300481323714e-01,1.114338846148259066e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.093151141771767421e+00,9.885160959519495583e-01,4.627779167864270349e+00,6.113893114216817359e-01,1.365642880482217381e+00,1.114468749816662996e+00,1.624558724336589710e-01,1.043809540676387648e+00,1.185127958956938343e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.010237963337567768e+00,8.539865835536313010e-02,5.456633580776741610e+01,-1.209582532671346078e+00,1.380379849382072477e+00,1.003653503871775987e+00,1.569561728183655747e-01,9.342006229524630889e-01,1.073106384791088885e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.043074016120839609e+00,1.209009888693124202e+00,2.228445721335819485e+01,3.814449265018199364e-01,2.036574850884428578e+00,1.045012651639890322e+00,1.568997667247580274e-01,9.755722516496926344e-01,1.114453051630087899e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.359637821497146515e-01,9.723502653567801524e-01,3.609905465150078818e+00,6.392699406911459548e-01,1.305430590022414350e+00,9.519652875713721096e-01,2.403120601644871956e-01,8.660265740446783100e-01,1.037904001098066020e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.039716394265347121e+00,1.731264936624297590e+00,3.931791072844035284e+01,6.320154258966321770e-01,2.830514447351963003e+00,1.050198004200859847e+00,1.901179805996575378e-01,9.737594152933377600e-01,1.126636593108381934e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.013073547489732773e+00,1.241974948683026048e+00,1.755412538304599934e+01,5.074768720537703448e-01,1.976473025312281750e+00,1.061854758509387375e+00,2.922442703011851051e-01,9.670840630897996615e-01,1.156625453928975089e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.171453649502520067e-01,5.146230834505874929e-01,4.817301800877208606e+00,1.298514982393103590e-01,8.993946686618645714e-01,9.140583328021306686e-01,1.653612706187060910e-01,8.427700809111593472e-01,9.853465846931019900e-01
1.000000000000000000e+00,1.250000000000000000e+02,1.019517448224650069e+00,9.674474482087508376e-01,3.866709387640241413e+00,6.227232015006465282e-01,1.312171694916855147e+00,1.013513331382525751e+00,2.724658936613389426e-01,9.220057370708228950e-01,1.105020925694228717e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.022625411031369058e+00,7.233847919351252820e-01,3.400602844901872857e+01,-2.989167639269416643e-01,1.745686347797192228e+00,1.018229043132134803e+00,1.276316780412656005e-01,9.555993470215308205e-01,1.080858739242738897e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.062795082862126206e+00,1.103059575036269280e+00,2.216979038533902724e+01,2.776265166029719955e-01,1.928492633469566453e+00,1.068577585034113930e+00,1.533618099307833549e-01,9.999245601026458541e-01,1.137230609965582007e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.098848132374441011e+00,9.859521700464622951e-01,2.899738568036180908e+00,6.874273210577351856e-01,1.284477019035189294e+00,1.088824546227094681e+00,2.029224021497459673e-01,1.009853832663218931e+00,1.167795259790970430e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.099523309084373679e+00,8.357531110869081958e-01,1.054997490532705662e+01,2.663408976857243315e-01,1.405165324488092171e+00,1.104238398040619851e+00,1.318029634583833820e-01,1.040593491603625242e+00,1.167883304477614459e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.033765450775192773e+00,9.366804968097659501e-01,5.285265904788894353e+00,5.336531776381046033e-01,1.339707815981427297e+00,1.041922281485880397e+00,1.188424115320196595e-01,9.814875227362067633e-01,1.102357040235554031e+00
1.000000000000000000e+00,1.250000000000000000e+02,9.938683091995959007e-01,9.264290431174865281e-01,4.183613686210033222e+01,-2.074764322002565775e-01,2.060334518435229523e+00,1.041382661995616132e+00,2.319699040903874798e-01,9.569487548940904809e-01,1.125816569097141784e+00
1.000000000000000000e+00,1.250000000000000000e+02,1.054532894247570463e+00,7.666389509445082906e-01,2.308200648445614789e+01,-7.560489075781839929e-02,1.608882792646834980e+00,1.068090747648411387e+00,1.831637697980884605e-01,9.930631826842550858e-01,1.143118312612567689e+00
