truth,n,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.500000000000000000e+03,1.025107035896676066e+00,1.021704487375735493e+00,1.082454539957861561e+00,9.690524385982369759e-01,1.074356536153233899e+00,1.005345604539455096e+00,8.576668336731623210e-01,9.584783244943545499e-01,1.052212884584555752e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.001069405257457579e+00,1.029832463618633343e+00,1.472864061570954286e+00,9.684150145294644352e-01,1.091249912707802139e+00,9.931630689290077418e-01,9.260022815598665247e-01,9.444644696004823592e-01,1.041861668257533236e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.916007179115454706e-01,9.996305036763541985e-01,1.198755539925668856e+00,9.442220850489864148e-01,1.055038922303721982e+00,1.011061175489821329e+00,7.701957578960282325e-01,9.666480841500418864e-01,1.055474266829600660e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.716257053569316016e-01,9.970606275411953989e-01,9.680656000489307189e-01,9.472682532311468284e-01,1.046853001851243858e+00,9.956880840843519431e-01,7.458618188968434426e-01,9.519822281573017131e-01,1.039393940011402284e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.955183654574151220e-01,9.608579631113034480e-01,1.283304962981280273e+00,9.035288294717720436e-01,1.018187096750834852e+00,9.511088688133835234e-01,7.808330083270379474e-01,9.063901323614282912e-01,9.958276052653387556e-01
1.000000000000000000e+00,1.500000000000000000e+03,1.016789199988376691e+00,9.544699975144607107e-01,1.859720976333799403e+00,8.854564524541663761e-01,1.023483542574755045e+00,1.012443328574820445e+00,8.533970992147675849e-01,9.656928540934960337e-01,1.059193803056144967e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.908062935581483099e-01,9.917230919807958900e-01,1.584796089992559942e+00,9.280146275546019563e-01,1.055431556406989824e+00,9.748717207245898297e-01,7.787690305556080883e-01,9.302121259527126318e-01,1.019531315496467139e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012387241868996535e+00,1.025641182888080039e+00,1.004545237765750665e+00,9.749193205050740163e-01,1.076363045271086172e+00,9.943899040908676934e-01,7.416061991031670519e-01,9.508089114872511072e-01,1.037970896694484280e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018143406946594665e+00,1.039322819505629658e+00,1.249393317377115009e+00,9.827562253117892999e-01,1.095889413699470127e+00,1.025172003357412098e+00,7.782041957909964225e-01,9.805286071413931159e-01,1.069815399573431192e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.023521501285417745e+00,1.030554142140705176e+00,1.453949921316425087e+00,9.695323208102489820e-01,1.091575963471161259e+00,1.018707835725543243e+00,8.793135266951812579e-01,9.712527984505801015e-01,1.066162873000506384e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005462463904843506e+00,9.683724965482383151e-01,1.902605478024536501e+00,8.985677727139157467e-01,1.038177220382560773e+00,9.651380382826387772e-01,8.323421844539357073e-01,9.189678766642787044e-01,1.011308199900998961e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.025986808077616885e+00,1.030956980978515292e+00,1.413978202507035098e+00,9.707798055559847539e-01,1.091134156401045940e+00,1.030464267585532001e+00,6.807538413163467528e-01,9.887095556214843262e-01,1.072218979549579565e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007006924443612839e+00,9.987041845396582573e-01,1.510839537840996227e+00,9.364999983537860562e-01,1.060908370725530459e+00,1.019877107806694383e+00,7.519345822049052774e-01,9.759936873155918846e-01,1.063760528297796881e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.004742228673164872e+00,1.013564927420423700e+00,9.743417229144963887e-01,9.636114079398216958e-01,1.063518446901025705e+00,9.894142893462644084e-01,7.407055445666700377e-01,9.458597685705185665e-01,1.032968810122010250e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007678504624631488e+00,9.649343597366278891e-01,1.694891898139751385e+00,8.990501344324693944e-01,1.030818585040786273e+00,1.005080478755258078e+00,7.402851692269558637e-01,9.615383190622105447e-01,1.048622638448305500e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.024638128927444436e+00,1.013627867256386539e+00,1.185323381203444493e+00,9.585307511719600715e-01,1.068724983340813006e+00,1.027097429255012795e+00,7.048070843411490261e-01,9.846114559210212835e-01,1.069583402589004306e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.986986795080359247e-01,9.799886527703490779e-01,1.511003157289482868e+00,9.177810984110738035e-01,1.042196207129624241e+00,9.781865431246434817e-01,8.013520025092402133e-01,9.328840497948829302e-01,1.023489036454404033e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.033420517302572561e+00,1.050448249062183370e+00,1.359391636461797059e+00,9.914440745735274563e-01,1.109452423550839395e+00,1.045552859508207311e+00,8.017558432215743380e-01,1.000238952538271553e+00,1.090866766478143068e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021923965783333221e+00,1.035158933038101026e+00,1.146696450534436806e+00,9.809669958495419451e-01,1.089350870226660106e+00,1.011737781781624657e+00,8.555353346574003925e-01,9.649287759414385546e-01,1.058546787621810870e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007452385829602504e+00,1.009709231275049968e+00,1.159051204413867664e+00,9.552261384426472546e-01,1.064192324107452681e+00,1.015789449553736290e+00,7.640604974709258590e-01,9.715536058137380637e-01,1.060025293293734405e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.016011532701150522e+00,1.014633457534951377e+00,1.429978510688763249e+00,9.541167631624508649e-01,1.075150151907451779e+00,1.020095655010003766e+00,7.410308508483113288e-01,9.765315710522382009e-01,1.063659738967769330e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.955412989030431037e-01,9.826870299089246474e-01,1.597533615237864080e+00,9.187230549631383303e-01,1.046651004854711076e+00,9.879748372126778699e-01,8.096161248601079219e-01,9.424393469860967709e-01,1.033510327439258969e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.939086749144625532e-01,9.983744799746737675e-01,1.586932446277693920e+00,9.346230894767905140e-01,1.062125870472556910e+00,9.956924887558995518e-01,8.372532507474600427e-01,9.493863186265568688e-01,1.041998658885242346e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002705085533374785e+00,9.796716321556517837e-01,1.375014820552649120e+00,9.203293654051303285e-01,1.039013898906173239e+00,1.004678871379019567e+00,8.435574240544786440e-01,9.581986949576125623e-01,1.051159047800426682e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.977962848547677899e-01,9.775507400476203257e-01,1.054206995054635110e+00,9.255902320169894226e-01,1.029511248078251118e+00,1.002940454630755873e+00,7.972123511726632028e-01,9.577551253872583770e-01,1.048125783874253258e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.029379067850615614e+00,1.071449295612356245e+00,2.192633656798701036e+00,9.965127826788163778e-01,1.146385808545896223e+00,1.048636940514392490e+00,7.956442072495325535e-01,1.003496073689383428e+00,1.093777807339401553e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.907413738173989071e-01,9.411423619765872939e-01,1.815725720611222727e+00,8.729500264918225172e-01,1.009334697461352182e+00,9.635591084104047077e-01,9.237937083732458143e-01,9.149186183492312718e-01,1.012199598471578144e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.993127043296772261e-01,9.849610103601933453e-01,1.108023507994833734e+00,9.316907365462862023e-01,1.038231284174100377e+00,9.924704197186443588e-01,9.499808206244375608e-01,9.431453326566442419e-01,1.041795506780644587e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012529387685928928e+00,9.742070034222168884e-01,1.076465244161541213e+00,9.217008204087153711e-01,1.026713186435718406e+00,1.017335333697293676e+00,8.899976636208566383e-01,9.695928646606949419e-01,1.065077802733892298e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.916134622047108049e-01,1.004511039036467546e+00,1.205541233870773166e+00,9.489460188406767527e-01,1.060076059232258450e+00,9.923814630817666682e-01,6.792411031828484713e-01,9.506731695660701753e-01,1.034089756597463161e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018697889211457763e+00,9.997404425249480919e-01,2.336817651408983121e+00,9.223793037464771416e-01,1.077101581303419042e+00,1.010735285212190249e+00,8.951287905226825714e-01,9.628553885145020308e-01,1.058615181909878356e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002317477366373000e+00,9.932361162686016431e-01,1.213327523318848300e+00,9.374919445936980011e-01,1.048980287943505285e+00,1.009500438041713632e+00,8.833524292312091575e-01,9.619365393219589944e-01,1.057064336761468271e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005859526375052493e+00,1.010829575080474774e+00,1.048842862703259549e+00,9.590014312371867300e-01,1.062657718923762928e+00,9.873766766370117853e-01,7.981897006463023470e-01,9.421636582020312956e-01,1.032589695071992386e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.899620772493946674e-01,9.732722707492709180e-01,1.253925243281435398e+00,9.166031773820749740e-01,1.029941364116466973e+00,9.758985983357421068e-01,7.323448542158919050e-01,9.325905852822992115e-01,1.019206611389184891e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021915972635166980e+00,1.026660889805478538e+00,1.387415913783836663e+00,9.670516233312578258e-01,1.086270156279699250e+00,1.034438558502199346e+00,7.895637377515972721e-01,9.894705101793694890e-01,1.079406606825029202e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.014472365668682041e+00,9.923939480427275139e-01,1.680069421454269074e+00,9.267984467261548565e-01,1.057989449359300060e+00,9.970811510170766168e-01,8.880406680384269613e-01,9.493912007806000197e-01,1.044771101253553214e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.940265331628598267e-01,9.773600330812868275e-01,3.579932663972360984e+00,8.816080293706030080e-01,1.073112036791970647e+00,1.000590443974675559e+00,8.585510453198561542e-01,9.536990112411739551e-01,1.047481876708177051e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.935149881021275720e-01,1.017884986037639772e+00,1.426816497298396547e+00,9.574352369010138419e-01,1.078334735174265813e+00,1.004526886371139183e+00,8.827205321407265437e-01,9.569800028681388904e-01,1.052073769874139364e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002688557092022537e+00,9.992278185396055168e-01,1.714047313776066339e+00,9.329723324241039339e-01,1.065483304655107100e+00,1.015320770999478039e+00,8.254513467954187611e-01,9.693421245510139839e-01,1.061299417447941984e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.931979665432616455e-01,1.034030880702365041e+00,3.567060556397547710e+00,9.384511763244417493e-01,1.129610585080288443e+00,1.004418657212784005e+00,8.589252810947100025e-01,9.575170057858997108e-01,1.051320308639668299e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.002509333622415344e+00,1.023844910994848867e+00,1.233918449931371786e+00,9.676297225534299384e-01,1.080060099436267684e+00,1.018928726528177675e+00,7.570953380826577206e-01,9.748949709098769789e-01,1.062962482146478260e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021434017987844278e+00,9.983283434469918394e-01,1.286890670938389825e+00,9.409191734391907369e-01,1.055737513454793053e+00,9.987869597008424138e-01,7.490348631149489345e-01,9.549882357457438742e-01,1.042585683655941065e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.014230288808367186e+00,9.784444411508477213e-01,1.091328432691507810e+00,9.255770138316391504e-01,1.031311868470056181e+00,9.764814965190161677e-01,7.525408030401995463e-01,9.325803898590148133e-01,1.020382603179017522e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.000769377558919038e+00,1.022029207272502127e+00,1.501265134619239161e+00,9.600224326901858340e-01,1.084035981854818420e+00,1.002802952151675919e+00,8.092495494923835908e-01,9.572777717981620915e-01,1.048328132505189636e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.027181473678390855e+00,1.036719422676483982e+00,1.012401718335220302e+00,9.857996004644574706e-01,1.087639244888510603e+00,1.047872948527236003e+00,8.299922745765779819e-01,1.001768007924205950e+00,1.093977889130266057e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005605624338933968e+00,1.054333267523639206e+00,1.222852845332192073e+00,9.983707116454560992e-01,1.110295823401822313e+00,1.033245890415101842e+00,9.065948151003585531e-01,9.850603141383117434e-01,1.081431466691892052e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.025059282983954212e+00,1.025600880489081268e+00,1.444261015689325411e+00,9.647827191781037648e-01,1.086419041800058771e+00,1.043671181186514030e+00,7.048177395552135405e-01,1.001184886704055366e+00,1.086157475668972694e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.985416649838420033e-01,1.035546525672872642e+00,1.460927651220520707e+00,9.743784530372852082e-01,1.096714598308460076e+00,1.012863287933472911e+00,7.642778190358250345e-01,9.686211536449312876e-01,1.057105422222014646e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.019507322210172928e+00,1.029936257114374420e+00,1.126196683047371749e+00,9.762309055648017431e-01,1.083641608663947098e+00,1.023581462546951704e+00,8.435445935747578616e-01,9.771016396078398003e-01,1.070061285486063607e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.939948624439327585e-01,9.428978812299777523e-01,1.665331889736779480e+00,8.775907147645592987e-01,1.008205047695396095e+00,9.485280318721662773e-01,9.011524128019673396e-01,9.004873053371381664e-01,9.965687584071943883e-01
1.000000000000000000e+00,1.500000000000000000e+03,9.985580190205511908e-01,1.003050939701316979e+00,1.509536886076159767e+00,9.408735756446648946e-01,1.065228303757969064e+00,1.001842851644404675e+00,7.728572737219001620e-01,9.573530887565219194e-01,1.046332614532287542e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.986836885859562418e-01,9.981218913355673905e-01,1.632048398387120569e+00,9.334706365024555419e-01,1.062773146168679350e+00,9.903376779667389940e-01,8.430697410220557853e-01,9.438709392022540667e-01,1.036804416731223810e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.000281058794135092e+00,9.735265897317758599e-01,1.287622143988912615e+00,9.161011062576955855e-01,1.030952073205856134e+00,9.999757889962211932e-01,7.296467297943718400e-01,9.567476278264616107e-01,1.043203950165980665e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.015291886822501599e+00,9.757749758755879244e-01,2.568077019118263582e+00,8.946761691575080278e-01,1.056873782593667821e+00,9.965884131546188796e-01,8.802447928658808651e-01,9.491082531136532108e-01,1.044068573195584548e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.010501976605443497e+00,1.031392557554374534e+00,3.010328449747931234e+00,9.435879343938156083e-01,1.119197180714933459e+00,9.969212366393159774e-01,8.335316919780301204e-01,9.507180957078251726e-01,1.043124377570806782e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.771480552142893794e-01,9.562502106766604948e-01,1.275518224746146290e+00,8.990952703116912303e-01,1.013405151041629759e+00,9.652637068983360713e-01,8.284170983352991957e-01,9.192025365197703524e-01,1.011324877276901679e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.967207532250061952e-01,1.005016903456281696e+00,7.712425022559541432e-01,9.605736422748121228e-01,1.049460164637751269e+00,1.020960644481880619e+00,8.012704942515166406e-01,9.756604551466131481e-01,1.066260833817148201e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.000962900932158339e+00,9.927416174089621625e-01,1.120304432327190680e+00,9.391769430596105250e-01,1.046306291758313911e+00,9.913320153027921355e-01,7.607780309399173602e-01,9.471912942419336012e-01,1.035472736363650670e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.006148259391385080e+00,1.016467120532542845e+00,9.967938606068516005e-01,9.659413297921873864e-01,1.066992911272898192e+00,1.006792811270503130e+00,7.005275222455035200e-01,9.644360209494040603e-01,1.049149601591602199e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007220892075826990e+00,1.049094026494745480e+00,1.292616587852255527e+00,9.915572794896461151e-01,1.106630773499844844e+00,1.016006851627891283e+00,7.065703558538337647e-01,9.734677662353719008e-01,1.058545937020410665e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.000406897306382437e+00,1.047378665667942244e+00,1.879581302830083178e+00,9.779975946040848633e-01,1.116759736731799624e+00,9.995651545506830660e-01,7.353289328508025857e-01,9.561689978203945506e-01,1.042961311280971470e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.837094173412112008e-01,9.868421088737228120e-01,1.419075526083749317e+00,9.265565631157589577e-01,1.047127654631686777e+00,9.555283193032854117e-01,8.968798347342438193e-01,9.076016143388986324e-01,1.003455024267672302e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.010287160830841247e+00,1.045602730754065401e+00,1.329005337608080151e+00,9.872617394188974993e-01,1.103943722089233193e+00,1.029060825252932299e+00,7.606856967198259989e-01,9.849227829121209865e-01,1.073198867593743611e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.974132629580869658e-01,1.017458224951739432e+00,1.396985683831792224e+00,9.576437328225559931e-01,1.077272717080922870e+00,1.014352349325898794e+00,8.338793209206400991e-01,9.681395747626626580e-01,1.060565123889134931e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.013541631791411657e+00,9.901745370923152878e-01,1.632208063393417063e+00,9.255201198865169454e-01,1.054828954298113519e+00,1.007804383618892574e+00,8.004885240336895302e-01,9.625263041990245183e-01,1.053082463038760741e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.007377792042376985e+00,1.008618459676268619e+00,1.441255981933790231e+00,9.478636026402705861e-01,1.069373316712266764e+00,1.012649507351305100e+00,8.769572664020803821e-01,9.652580943836219785e-01,1.060040920318988222e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.025351028327679215e+00,1.039630486613092097e+00,1.106345710131741766e+00,9.864005596919693808e-01,1.092860413534214814e+00,1.026187071066758660e+00,9.401751073988462437e-01,9.771172113931367864e-01,1.075256930740380534e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.008726642122841355e+00,9.870773334571552038e-01,1.174955649384116674e+00,9.322217070506565451e-01,1.041932959863653751e+00,9.937057673099148891e-01,8.690682608494936234e-01,9.465279997289917091e-01,1.040883534890838069e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.924099821291598733e-01,9.870814310174392814e-01,1.486927180978971696e+00,9.253714671625975496e-01,1.048791394872281124e+00,9.998115596234127267e-01,8.363982330709933688e-01,9.535290398694384884e-01,1.046094079377386965e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.012584216791964531e+00,1.011019093709689232e+00,1.346204936396896867e+00,9.523017999274634438e-01,1.069736387491915020e+00,1.030542535793102177e+00,7.811873430797204865e-01,9.858136540187567576e-01,1.075271417567447596e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.670832656272889682e-01,9.229641026014294702e-01,1.359440575178391342e+00,8.639588660337862436e-01,9.819693391690726969e-01,9.651183627893182848e-01,6.786039656630611372e-01,9.234296353401927338e-01,1.006807090238443836e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.005098873225698020e+00,9.968573968030441934e-01,1.567911724549637897e+00,9.334892150868238092e-01,1.060225578519264467e+00,9.908076240447138971e-01,8.981913798397636040e-01,9.428458892637976430e-01,1.038769358825630151e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.901123497292543263e-01,1.007465815126447728e+00,1.209199613874036849e+00,9.518165489638198418e-01,1.063115081289075503e+00,1.003820445213136070e+00,9.507013566084230316e-01,9.544766557927377715e-01,1.053164234633534369e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.018661171225005990e+00,1.043478249538755342e+00,1.826762081714386143e+00,9.750789843715818028e-01,1.111877514705928993e+00,1.017719213203104989e+00,8.516039751888493381e-01,9.710178796669307610e-01,1.064420546739279105e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.931145827575652563e-01,9.837680645389124123e-01,1.114040299109163579e+00,9.303533523767014701e-01,1.037182776701123244e+00,9.832581506936727278e-01,8.380006287375596497e-01,9.369313174659905652e-01,1.029584983921354890e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.020430986217502722e+00,9.582827400020508257e-01,2.611740038968654254e+00,8.764974090691670661e-01,1.040068070934934585e+00,9.791822426346695751e-01,9.469162978502603245e-01,9.299367782085145029e-01,1.028427707060824758e+00
1.000000000000000000e+00,1.500000000000000000e+03,9.948102179787575716e-01,1.011961250862154271e+00,1.539911367758315386e+00,9.491614445440859082e-01,1.074761057180222634e+00,9.936864664330055108e-01,8.052028200460854546e-01,9.482752552365836252e-01,1.039097677629427396e+00
1.000000000000000000e+00,1.500000000000000000e+03,1.021203878894537453e+00,1.025850676632521941e+00,1.516249640165617807e+00,9.635352177818202746e-01,1.088166135483223496e+00,1.041576639079353717e+00,7.230118607809430387e-01,9.985454692573431101e-01,1.084607808901364212e+00
