truth,n,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,2.000000000000000000e+03,1.011360095340674059e+00,1.010428600023191015e+00,1.312101686233346332e+00,9.602261606510149594e-01,1.060631039395367070e+00,1.021715285983953558e+00,9.654183448064789230e-01,9.786528248756485304e-01,1.064777747092258586e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.017763686449683069e+00,1.000858397696750668e+00,1.101978511846757103e+00,9.548510034480512942e-01,1.046865791945450042e+00,1.008443771424163860e+00,9.960346572714425806e-01,9.647038197816781846e-01,1.052183723066649534e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.017636248777507690e+00,1.025894957115834227e+00,1.352988370625183068e+00,9.749163335340146341e-01,1.076873580697653709e+00,1.025006279425958899e+00,9.958380822391926790e-01,9.812706442028934495e-01,1.068741914649024238e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.008611759859462387e+00,1.025715709151681532e+00,2.385684424699786366e+00,9.580221153413116530e-01,1.093409302962051521e+00,9.917410092168381652e-01,1.164659942135141568e+00,9.444432416495081029e-01,1.039038776784168228e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.010633592896063471e+00,1.020063946000893562e+00,2.688574530293939890e+00,9.482014804309689682e-01,1.091926411570818267e+00,1.021473229734378707e+00,1.041406181432111167e+00,9.767481473611197007e-01,1.066198312107637713e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.017117884659551885e+00,9.508660536566883037e-01,2.617280564871149906e+00,8.799627920321022589e-01,1.021769315281274348e+00,9.649659030587552921e-01,1.081097300369673553e+00,9.193964868396498069e-01,1.010535319277860777e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.942574914335109426e-01,1.003608909491183532e+00,2.465337532731969095e+00,9.347945190421533823e-01,1.072423299940213681e+00,9.749255461725467864e-01,1.046600099084253443e+00,9.300890713967457923e-01,1.019762020948347780e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.004613189664128603e+00,1.011339123246729699e+00,1.990983299992938660e+00,9.494983541487759249e-01,1.073179892344683584e+00,9.937306981354546709e-01,9.895726370983738418e-01,9.501328642289570414e-01,1.037328532041952300e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.920368944019506419e-01,1.015357756216262120e+00,1.307423819674097043e+00,9.652448868828263917e-01,1.065470625549697958e+00,9.926977716278461150e-01,9.847719767703124738e-01,9.492058181998794808e-01,1.036189725055812749e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.011800442490997431e+00,9.976647328267159720e-01,2.082241966661305455e+00,9.344225762413888026e-01,1.060906889412043030e+00,1.003817560526234720e+00,9.644371521513185330e-01,9.607769880178183008e-01,1.046858133034651139e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.003742587946346632e+00,1.005498229848742264e+00,1.548285710183912700e+00,9.509643212035584492e-01,1.060032138493926190e+00,9.915834052317847869e-01,1.042894421781199510e+00,9.468263766736093601e-01,1.036340433789960214e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.932090042114002371e-01,1.005124279341596871e+00,1.221631293041008925e+00,9.566834970639213065e-01,1.053565061619272436e+00,1.004250977746650619e+00,1.027078591436648258e+00,9.598346231187490085e-01,1.048667332374552119e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006722220126330836e+00,9.923704535083563982e-01,1.438385674887816768e+00,9.398076224932320200e-01,1.044933284523480665e+00,9.815102996939879532e-01,1.068995541086593448e+00,9.361966523532680995e-01,1.026823947034707807e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.774288326389339865e-01,9.613332109504182377e-01,1.527982643169391030e+00,9.071580407984033423e-01,1.015508381102433244e+00,9.613393121147209008e-01,1.019161314411821673e+00,9.170944813124426442e-01,1.005584142916999157e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.018907345272773046e+00,1.032009043455989428e+00,2.230009472651433455e+00,9.665613376515161947e-01,1.097456749260462550e+00,1.028246149774181939e+00,9.880979472176221190e-01,9.846808133584533662e-01,1.071811486189910623e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.010088907483071674e+00,9.950979544542410959e-01,1.819950497114891208e+00,9.359729942863197483e-01,1.054222914622162444e+00,9.970014832343078170e-01,9.628503942350065126e-01,9.539963319469724201e-01,1.040006634521643214e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.029208053338358075e+00,1.028392451502221805e+00,1.516952545035521016e+00,9.744131735475822786e-01,1.082371729456861331e+00,1.011741102296521699e+00,1.041619443452218796e+00,9.670114406950405250e-01,1.056470763898002874e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.007721247588864832e+00,1.032211526344296360e+00,1.853958510439696949e+00,9.725367116663053979e-01,1.091886341022287432e+00,1.001374561995251655e+00,1.009203011150827001e+00,9.573464216323143150e-01,1.045402702358188884e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.018290898303102043e+00,1.025213232829343291e+00,1.835446230695375380e+00,9.658371002513479464e-01,1.084589365407338635e+00,1.027205798998025665e+00,1.095989042687778525e+00,9.813236047044362476e-01,1.073087993291615083e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.007777788327348878e+00,9.917277259644110554e-01,1.600055060109734306e+00,9.362896004598562083e-01,1.047165851468965903e+00,9.999981494250421710e-01,1.027573908100073430e+00,9.555710860213169067e-01,1.044425212828767435e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.008933407907603108e+00,1.007823698059755912e+00,1.569393484784862736e+00,9.529193174915829845e-01,1.062728078627928729e+00,1.010706182295184385e+00,1.030836442729703650e+00,9.662086470915889347e-01,1.055203717498779836e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.011682036328366063e+00,1.036313888176542575e+00,1.757100472498869026e+00,9.782188058754059945e-01,1.094408970477679155e+00,1.014277349226541558e+00,1.191006264408223103e+00,9.664476008195583834e-01,1.062107097633524733e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.983043624113897563e-01,1.025322291927263763e+00,2.136050788224655772e+00,9.612682026431133009e-01,1.089376381211414113e+00,1.017709228358902651e+00,1.014660161989599851e+00,9.735622098961613791e-01,1.061856246821643923e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006878338117955352e+00,9.838341839123493360e-01,1.791636642343175545e+00,9.251709444636726509e-01,1.042497423361026021e+00,9.876295192336677076e-01,1.174795620825184850e+00,9.401263885107247198e-01,1.035132649956610695e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.010530893635137373e+00,9.846277739329813983e-01,1.645456942036374937e+00,9.284086162172749956e-01,1.040846931648687690e+00,9.874826298586965034e-01,9.831743873155568414e-01,9.440259691131247521e-01,1.030939290604268255e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006312547590558548e+00,1.029816450040092812e+00,2.243501073184547057e+00,9.641710628344949408e-01,1.095461837245690795e+00,1.023088878574445637e+00,1.097800231765148959e+00,9.771687883613973113e-01,1.069008968787493963e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.004933265588567881e+00,9.769269988688813466e-01,2.042519343103345264e+00,9.142909776491957574e-01,1.039563020088567047e+00,1.005309317704321082e+00,1.076955673507065558e+00,9.598272722613951924e-01,1.050791363147246971e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.019047590664632574e+00,1.057073903992291841e+00,1.697796982350416206e+00,9.999676132381316584e-01,1.114180194746452024e+00,1.022287593146141704e+00,9.531526040911092457e-01,9.794995630216056792e-01,1.065075623270677729e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.955758279885373874e-01,9.795676473699013176e-01,2.261327698863278890e+00,9.136619704977487766e-01,1.045473324242053970e+00,9.887437546373877284e-01,1.157417251544878845e+00,9.415932821395707197e-01,1.035894227135204737e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.014695381828768728e+00,1.012719931239837612e+00,1.307667628657042558e+00,9.626023895889900261e-01,1.062837472890685309e+00,9.973026603072294716e-01,1.025357530378992799e+00,9.529235352104908907e-01,1.041681785403967941e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.972187999026628225e-01,9.829808080602508991e-01,1.859384399421797784e+00,9.232187335111743387e-01,1.042742882609327459e+00,9.631575957294337131e-01,1.085671797309752051e+00,9.174918712933474163e-01,1.008823320165520121e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.923613403808133615e-01,9.861995782757617679e-01,1.297632563039966325e+00,9.362747084503213468e-01,1.036124448101202189e+00,9.760245643350178302e-01,1.101829264583849666e+00,9.300202857142997326e-01,1.022028842955735817e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.017531679267069666e+00,1.009865984065355438e+00,1.785060077622290242e+00,9.513105112460117363e-01,1.068421456884699028e+00,1.004426202202991281e+00,1.037659517335719483e+00,9.597816459738333084e-01,1.049070758432149253e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.962747950970161082e-01,9.815052793589338354e-01,1.606245068287330824e+00,9.259600227912816450e-01,1.037050535926586026e+00,9.998376989672087545e-01,1.007513270791207560e+00,9.558464328961379097e-01,1.043828965038279710e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.003908946737751995e+00,1.008636573000029069e+00,1.470616379131070905e+00,9.554881022691137371e-01,1.061785043730944400e+00,9.678971340361289810e-01,1.094167375762879590e+00,9.220530864905059909e-01,1.013741181581751860e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.978965726287977178e-01,1.005423054317393206e+00,1.231595390407791868e+00,9.567851223517422898e-01,1.054060986283044121e+00,9.997472690575029963e-01,1.099278819944138785e+00,9.537962651800173663e-01,1.045698272934988626e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.014335864617222027e+00,9.558186419299959935e-01,2.512241635434689258e+00,8.863527241476550911e-01,1.025284559712337007e+00,9.995054447244149376e-01,1.127719185178063466e+00,9.529638180780457546e-01,1.046047071370784121e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.011741531276749928e+00,1.015897635808934218e+00,1.518018081864125346e+00,9.618994031374419329e-01,1.069895868480426504e+00,1.029804711307674037e+00,1.013850015738134713e+00,9.856753207586328447e-01,1.073934101856715229e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.012657859955025774e+00,1.012583746781657634e+00,1.355724963396619742e+00,9.615535938356568613e-01,1.063613899727658296e+00,1.017938003752687059e+00,1.015838644710592487e+00,9.737653553290289699e-01,1.062110652176345260e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.015118286925175362e+00,9.950491748820091686e-01,2.474438961638492085e+00,9.261078784225197369e-01,1.063990471341498711e+00,1.003383039844339075e+00,8.614746299667096485e-01,9.627047843601119759e-01,1.044061295328566175e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.010084707126177594e+00,9.802885169564029555e-01,1.935046665841638536e+00,9.193226442426574163e-01,1.041254389670148495e+00,9.739479826008012875e-01,1.039793803321056975e+00,9.292575368945982239e-01,1.018638428307004462e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.866410049145669658e-01,9.915909189077585228e-01,1.794249395499755373e+00,9.328849205866676098e-01,1.050296917228849436e+00,1.009534224664743851e+00,9.873219172185394577e-01,9.659859992291033315e-01,1.053082450100384371e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.028922609658257548e+00,1.054451389732053102e+00,1.687348498143417252e+00,9.975210902840976335e-01,1.111381689180008570e+00,1.028283044355228215e+00,1.063567848275988048e+00,9.830845806316842461e-01,1.073481508078772073e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.000675781105846207e+00,9.774818626665922050e-01,1.852272166151650801e+00,9.178341940051591985e-01,1.037129531328025100e+00,9.876330727149409405e-01,1.003719882559877208e+00,9.437247005016486945e-01,1.031541444928233187e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.004792741318365490e+00,9.899280435547702650e-01,3.322681138054971672e+00,9.100393339020540484e-01,1.069816753207486482e+00,9.923425746407568138e-01,1.037438165182860139e+00,9.477027804243489673e-01,1.036982368857164660e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.013051871130782766e+00,1.028758835214490297e+00,1.393986681963794050e+00,9.770135975716303101e-01,1.080504072857350284e+00,1.011764706324094654e+00,1.155245772548788130e+00,9.646584850798501920e-01,1.058870927568339226e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.001474350671369917e+00,1.019793534749936503e+00,1.780876625638861732e+00,9.613067172392604220e-01,1.078280352260612585e+00,1.012261393087404926e+00,9.973343545957248368e-01,9.684929132382318340e-01,1.056029872936578018e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.019069016315853560e+00,1.049734688080779854e+00,1.348086258687327676e+00,9.988485005080541823e-01,1.100620875653505415e+00,1.036772177700547193e+00,1.021283323428388679e+00,9.924813094810005509e-01,1.081063045920093835e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.007061760083602708e+00,9.821721667290500557e-01,1.683616171458976796e+00,9.253048655609938944e-01,1.039039467897106217e+00,9.911370790752208615e-01,9.574311338674251770e-01,9.482531226120801682e-01,1.034021035538361666e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.020920561963921003e+00,9.919183589699360759e-01,2.447105645860507384e+00,9.233588919025145225e-01,1.060477826037357740e+00,1.017343110375547921e+00,1.023458002751395313e+00,9.730051116421264412e-01,1.061681109108969290e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.848128016754559289e-01,9.792291138818943752e-01,1.553342333912548279e+00,9.246062253187725677e-01,1.033852002445016183e+00,9.760654869742867445e-01,1.084558181658299425e+00,9.304231890990782849e-01,1.021707784849495315e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.009109115195238271e+00,9.980833911028823557e-01,1.388913203174773070e+00,9.464324038842617526e-01,1.049734378321502959e+00,1.009777805255646532e+00,1.023114652320167739e+00,9.654472444180417501e-01,1.054108366093251314e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.981604064727576109e-01,1.054843905418206607e+00,2.072172960032507394e+00,9.917548428032775254e-01,1.117932968033135577e+00,1.021995121117215133e+00,1.062025725815715527e+00,9.768294370844582408e-01,1.067160805149971914e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.007353330627962062e+00,9.958870489664620740e-01,1.769754626753630156e+00,9.375831495508279989e-01,1.054190948382096149e+00,9.745692641671374057e-01,1.111934048348140802e+00,9.283545163038512404e-01,1.020784012030423460e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006190111953329192e+00,1.025664798192117200e+00,1.588475312837740905e+00,9.704276423918885008e-01,1.080901953992345899e+00,1.023939706060652988e+00,1.063147485522156765e+00,9.787501753019589579e-01,1.069129236819347017e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.009913698970398510e+00,9.786480622127098350e-01,2.026709788189430483e+00,9.162549202726355535e-01,1.041041204152784116e+00,1.029363824974665054e+00,1.068323675076633616e+00,9.840644197347814259e-01,1.074663230214548681e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.010071641403436304e+00,9.913027887146986794e-01,1.316764121511767360e+00,9.410112335130567107e-01,1.041594343916340648e+00,1.009484287169390093e+00,1.010121431613657528e+00,9.654361175610679524e-01,1.053532456777712234e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.944695633873150697e-01,9.974355234292688888e-01,1.682073283038001632e+00,9.405942852121136344e-01,1.054276761646424143e+00,9.799484367990949352e-01,1.067725320309651282e+00,9.346617191519660528e-01,1.025235154446223929e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.840224899100896705e-01,9.755066176760335273e-01,1.706183899286205508e+00,9.182594515125548362e-01,1.032753783839512218e+00,9.836956137453569671e-01,1.014200386472111193e+00,9.395585986408482304e-01,1.027832628849865593e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006612988568572842e+00,1.043006191558718765e+00,1.516613821518974836e+00,9.890329405136534247e-01,1.096979442603783994e+00,1.000771739530615712e+00,1.111824960203334323e+00,9.545592587104025917e-01,1.046984220350828831e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.002366143658746545e+00,9.913204932345522913e-01,1.273321741874376301e+00,9.418654995353079595e-01,1.040775486933796623e+00,9.940164336575469939e-01,1.055938670351050046e+00,9.489803703525655498e-01,1.039052496962528549e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.004611251495030722e+00,9.838832964093721101e-01,1.529233857162279220e+00,9.296859496769230846e-01,1.038080643141821247e+00,9.806456007062880342e-01,9.699409398800210580e-01,9.374823923301542905e-01,1.023808809082421778e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.002238425846923020e+00,1.019029048565547324e+00,2.903154164637454571e+00,9.443538952718605328e-01,1.093704201859234004e+00,1.001626747071345358e+00,1.037901276573983456e+00,9.569769903861929938e-01,1.046276503756497611e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.011085795511232899e+00,1.045556135431585432e+00,2.144984613151733388e+00,9.813682359103995667e-01,1.109744034952771186e+00,1.050684742472165034e+00,1.039149005451600605e+00,1.006008155654555036e+00,1.095361329289775032e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.000748924716494681e+00,9.954276467802853912e-01,1.398317790873023769e+00,9.436020853968435373e-01,1.047253208163727356e+00,9.869423570633473197e-01,1.006730093654170544e+00,9.429681923311897807e-01,1.030916521795504970e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.012813536217920252e+00,1.026519268675577967e+00,1.828314281646425510e+00,9.672586065784797293e-01,1.085779930772676094e+00,1.017165136653315871e+00,1.046006092272751653e+00,9.723413873451923761e-01,1.061988885961439255e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.820094941400359101e-01,9.715592543714821616e-01,1.880070421367001421e+00,9.114656668153898744e-01,1.031652841927574560e+00,9.631052100874960553e-01,1.090357036672686020e+00,9.173410560360892863e-01,1.008869364138902824e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.004045491112269595e+00,1.017603041944401765e+00,1.176881454242267866e+00,9.700577593465609105e-01,1.065148324542242619e+00,9.929922431294835317e-01,9.949106194449559570e-01,9.492769790009223385e-01,1.036707507258044725e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.023407757425567555e+00,1.013306545492248523e+00,1.675623804812653717e+00,9.565743835002695761e-01,1.070038707484227469e+00,1.006835314346011145e+00,9.976304136796809718e-01,9.630603386338998373e-01,1.050610290058122454e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.870938242647102623e-01,9.799868155461712860e-01,2.511275498353922497e+00,9.105342563619467366e-01,1.049439374730395835e+00,9.860740577041435806e-01,1.063651161781415722e+00,9.408738237274290039e-01,1.031274291680858157e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.746918469856339362e-01,9.485316751868962948e-01,4.069552397898797302e+00,8.601190276420794811e-01,1.036944322731713219e+00,9.714206148270849717e-01,1.032725266425755350e+00,9.268823313874350323e-01,1.015958898266734911e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.979296003430873085e-01,9.951926078520709762e-01,1.726954322253217544e+00,9.375980433326306374e-01,1.052787172371511426e+00,9.932776832587674187e-01,1.009178714167996871e+00,9.492500728969286428e-01,1.037305293620606195e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.006924066562023379e+00,1.038122554137573816e+00,2.093406952322811598e+00,9.747110719437183102e-01,1.101534036331429434e+00,1.020351902228937346e+00,9.737640708889144792e-01,9.771037111989829826e-01,1.063600093258891821e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.013757707087904469e+00,1.015633914065613652e+00,1.976782364758103538e+00,9.540140831162564616e-01,1.077253745014970843e+00,9.940552651503303805e-01,9.342615636743796248e-01,9.516933764824988540e-01,1.036417153818161907e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.009756581490797833e+00,1.044938386722700674e+00,2.136549329708674616e+00,9.808768229538975536e-01,1.108999950491503794e+00,1.012754095719839320e+00,1.144211693086843784e+00,9.658733766545219979e-01,1.059634814785156642e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.012166244983208729e+00,9.876122100357533906e-01,3.060308859189455610e+00,9.109425207398451629e-01,1.064281899331661618e+00,1.006040118199150069e+00,1.084455919853549499e+00,9.603999721558397207e-01,1.051680264242460527e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.016477581534108721e+00,9.541641014667280318e-01,2.295921346880884339e+00,8.877562275127397484e-01,1.020571975420716315e+00,9.902053416777043537e-01,9.537769993194622486e-01,9.474032989660203796e-01,1.033007384389388328e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.960160999801330739e-01,1.033914022014069012e+00,1.948075465772155956e+00,9.727432499521180276e-01,1.095084794076019996e+00,1.018395200463401373e+00,1.104550651792902904e+00,9.723341443317427002e-01,1.064456256595059935e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.016466709042563643e+00,1.014794966895360862e+00,2.088447434908803135e+00,9.514586437231650207e-01,1.078131290067556591e+00,9.948415322237630365e-01,9.912067290834776223e-01,9.512077163784402600e-01,1.038475348069085813e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.005028168455595949e+00,1.015235008360525049e+00,1.805076008293990508e+00,9.563521585931173963e-01,1.074117858127932701e+00,1.022851112771371751e+00,1.039618467820953684e+00,9.781644351930320891e-01,1.067537790349711413e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.014080571271091857e+00,1.023450873446325460e+00,2.230764155112118008e+00,9.579920941333918138e-01,1.088909652759259217e+00,1.014409682912647437e+00,9.910812976202907354e-01,9.707786279578443089e-01,1.058040737867450565e+00
