truth,n,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.000000000000000000e+03,1.017258409685390719e+00,1.021287892106179429e+00,1.468974089971001762e+00,9.461665844496123245e-01,1.096409199762746534e+00,1.033956406450365018e+00,9.761751624613806966e-01,9.727185545602828887e-01,1.095194258340447258e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.019659813103769741e+00,9.620320697523020437e-01,1.426375884991753606e+00,8.880079817823424149e-01,1.036056157722261561e+00,9.929571288637776272e-01,9.168588681779432648e-01,9.336089610066955480e-01,1.052305296720859706e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.013031235134110197e+00,1.043377972817235877e+00,1.962817754842640205e+00,9.565427225613433171e-01,1.130213223073128326e+00,1.030767002728763204e+00,9.069054814127496256e-01,9.717418547205183277e-01,1.089792150737008081e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.944314180517141999e-01,9.836893663667406473e-01,1.882410537974916309e+00,8.986513259219818250e-01,1.068727406811499581e+00,9.800887136108393793e-01,8.704238777812213224e-01,9.222629376205049301e-01,1.037914489601173829e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.028914628772513495e+00,9.994607084910842598e-01,2.945053268820242209e+00,8.930947522950350992e-01,1.105826664687133309e+00,1.032032043013281664e+00,1.060008702440594863e+00,9.682188043296371394e-01,1.095845281696926188e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.787480556766292583e-01,8.829849533294948927e-01,1.899631170016980786e+00,7.975588267478850302e-01,9.684110799111047552e-01,9.640958327823005991e-01,1.002390873746990874e+00,9.020411409323974006e-01,1.026150524632203798e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.015554287387890220e+00,1.002582469351492200e+00,2.847418991042931058e+00,8.979944930062615516e-01,1.107170445696722849e+00,1.048436102692458904e+00,9.534386895024475894e-01,9.879156097203043441e-01,1.108956595664613465e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.016268653362413898e+00,9.749013047186704251e-01,1.413757494491099775e+00,9.012053700218568553e-01,1.048597239415483884e+00,9.541274091661090528e-01,9.925158433662377711e-01,8.923791390374994359e-01,1.015875679294718559e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.812392190816294768e-01,8.789793614741731043e-01,2.700367840104437978e+00,7.771278367210050497e-01,9.808308862273411588e-01,9.449577549736045690e-01,1.096655591272428065e+00,8.800508052730358077e-01,1.009864704674173330e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.011877809614416979e+00,9.730536432237834044e-01,2.268754879043540118e+00,8.796960043111927696e-01,1.066411282136374039e+00,1.017209169838739102e+00,9.325261331252024943e-01,9.573560797513110954e-01,1.077062259926167220e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.989556557175114371e-01,9.929094789138670496e-01,1.179185087668000564e+00,9.256045204577072472e-01,1.060214437370026852e+00,9.929727490270846557e-01,9.252176406997739688e-01,9.333546637801375390e-01,1.052590834274031772e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.012393958727881182e+00,1.018675633447236883e+00,1.136895929777409053e+00,9.525885741706061616e-01,1.084762692723867605e+00,1.006419136685606563e+00,8.569514786844053544e-01,9.490426188362807158e-01,1.063795654534932522e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.012075366248702091e+00,1.063407345591888875e+00,1.896820112949275883e+00,9.780444488163814176e-01,1.148770242367396222e+00,1.027723836766600840e+00,9.707761097490298363e-01,9.666555675655511548e-01,1.088792105967650414e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.018278376688456222e+00,1.013618199096472994e+00,2.190129789141230354e+00,9.218925069597277977e-01,1.105343891233218079e+00,1.004832810949011224e+00,9.260554012285738823e-01,9.451877404958740625e-01,1.064477881402148274e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.009461886377267303e+00,9.659047270921141681e-01,3.358791603297876183e+00,8.523127651263610050e-01,1.079496689057867442e+00,9.786187895262550285e-01,8.731459783128912022e-01,9.207026640490892921e-01,1.036534915003420654e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.862863281260760839e-01,1.013099094763673991e+00,2.235989646176102852e+00,9.204180404712776209e-01,1.105780149056070361e+00,1.019745621768906041e+00,8.858639508024764853e-01,9.614092270105496496e-01,1.078082016527262432e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.904468144442842847e-01,9.786108022281434504e-01,1.380164520501760972e+00,9.057956937549731524e-01,1.051425910701313748e+00,9.816326448313122954e-01,9.453373592416366433e-01,9.213698204761373578e-01,1.041895469186487233e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.595995982203913144e-01,9.372462251126458810e-01,1.343677618540080498e+00,8.654000565343314966e-01,1.009092393690960376e+00,9.308842810031109360e-01,8.865377152888440637e-01,8.725257059086689582e-01,9.892428560975529139e-01
1.000000000000000000e+00,1.000000000000000000e+03,1.022791324591240336e+00,1.110517922782769507e+00,2.034068299830468884e+00,1.022120655966262559e+00,1.198915189599276454e+00,1.046540054972600498e+00,9.119427135871289725e-01,9.873512120331046082e-01,1.105728897912096498e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.802803668175590346e-01,9.197106020994231246e-01,1.146489566433124718e+00,8.533452924986272281e-01,9.860759117002190210e-01,9.341096495992644577e-01,8.763892849105519023e-01,8.760860589062335890e-01,9.921332402922953264e-01
1.000000000000000000e+00,1.000000000000000000e+03,9.862200480588364515e-01,9.993877002011056776e-01,1.721413307133096815e+00,9.180674606497952750e-01,1.080707939752415969e+00,9.677401160855602091e-01,8.927380923581609284e-01,9.091778188662476001e-01,1.026302413304872818e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.010399892187875182e+00,1.030271545426554525e+00,2.532834417350742662e+00,9.316300901570045978e-01,1.128913000696104341e+00,1.004466141087812625e+00,8.890088201213010022e-01,9.460262892452728778e-01,1.062905992930352372e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.011015924833552626e+00,1.031942306619282324e+00,1.697860532569600123e+00,9.511803042795720087e-01,1.112704308958992749e+00,9.918369682621411831e-01,1.002219822434731178e+00,9.297875712476233456e-01,1.053886365276659021e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.005546839881142240e+00,9.694901330095199166e-01,2.321558142868310970e+00,8.750523346359719845e-01,1.063927931383067849e+00,9.819342528705632400e-01,9.786022118496060518e-01,9.206203208726767562e-01,1.043248184868449613e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.000660134614057561e+00,1.016937454756125403e+00,2.261388360745172577e+00,9.237315025500637544e-01,1.110143406962187163e+00,9.871434416463727990e-01,9.364903100367141242e-01,9.271632684635864319e-01,1.047123614829159166e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.031493372755030613e+00,1.012916184737377767e+00,2.304742158191409374e+00,9.188210335609854340e-01,1.107011335913770100e+00,9.974203433252920581e-01,9.515274660045724975e-01,9.369605392121197474e-01,1.057880147438464258e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.915861631698406065e-01,1.023606413706158680e+00,1.449952728771281896e+00,9.489730538538261317e-01,1.098239773558491228e+00,1.013546673980784352e+00,1.061708531484564899e+00,9.496822903655712800e-01,1.077411057595997423e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.999068610730965645e-01,9.899996952563273611e-01,1.918650682379827721e+00,9.041469814877437505e-01,1.075852409024911083e+00,1.009178545450866604e+00,1.031038301260650325e+00,9.462433665910038316e-01,1.072113724310729266e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.001203541820819609e+00,1.002114272669436090e+00,1.513119731717845307e+00,9.258725468143160775e-01,1.078355998524556103e+00,9.846203353788423041e-01,9.489624191535116493e-01,9.242420774591231236e-01,1.044998593298561484e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.021081388929219846e+00,9.621404359712812937e-01,1.450738641278261243e+00,8.874868522372463264e-01,1.036794019705316261e+00,9.710005018634240148e-01,9.559444060925170739e-01,9.104005346155367162e-01,1.031600469111311202e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.942432999163041130e-01,9.878471533208991184e-01,2.211468073082545338e+00,8.956757057378547104e-01,1.080018600903943637e+00,1.026759526121086896e+00,1.147637960424523484e+00,9.603609870651192981e-01,1.093158065177054494e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.002098726199582845e+00,9.601941919131342651e-01,1.552840101853297572e+00,8.829582512165931041e-01,1.037430132609675537e+00,9.887111447211277548e-01,8.885692600783773321e-01,9.302857421164636431e-01,1.047136547325791867e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.967281793958893132e-01,9.739434928114648615e-01,1.845379069041244380e+00,8.897460567956998467e-01,1.058140928827229876e+00,9.880479003491012824e-01,9.199570011885203069e-01,9.285995461602272183e-01,1.047496254537975346e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.009858639536763469e+00,1.036970868005997026e+00,1.219910081648482247e+00,9.685135340697356154e-01,1.105428201942258548e+00,1.024957692192821179e+00,9.675030993972716375e-01,9.639924569628595119e-01,1.085922927422782847e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.003096026375096983e+00,1.015423209847536423e+00,1.224026071035369201e+00,9.468504852809168648e-01,1.083995934414156093e+00,1.021092339656312520e+00,1.014860874896219567e+00,9.586528526548859785e-01,1.083531826657739172e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.010975554979097302e+00,1.024096223731745692e+00,1.135436774570733220e+00,9.580515879678099811e-01,1.090140859495681402e+00,1.024143295597280012e+00,9.484980452844029575e-01,9.637798125072150057e-01,1.084506778687345019e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.885103717305865345e-01,1.051335205474473344e+00,1.751607990112113322e+00,9.693048619739448313e-01,1.133365548975001857e+00,1.007920452747613105e+00,9.401317236358546214e-01,9.478237803811708773e-01,1.068017125114055332e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.049852314427031086e+00,1.060158999449677619e+00,1.308477019945038622e+00,9.892601608144724334e-01,1.131057838084882805e+00,1.032937983349214939e+00,8.041926616012319284e-01,9.773557332255712327e-01,1.088520233472858756e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.755290454720170201e-01,1.050848961464112108e+00,3.423484418625132530e+00,9.361682841789202847e-01,1.165529638749303931e+00,9.992555610396035570e-01,8.357236043200723108e-01,9.425941473760177658e-01,1.055916974703189348e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.022707154113801975e+00,1.044536962436773075e+00,1.458498133047430922e+00,9.696839970451801571e-01,1.119389927828366105e+00,9.894076242423112122e-01,1.156104904697041524e+00,9.227646005872867097e-01,1.056050647897335715e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.016555535478473660e+00,1.015964734132627445e+00,1.758829294340844118e+00,9.337654724745092505e-01,1.098163995790745640e+00,9.973770532388780419e-01,1.044525659723366084e+00,9.340315737285508346e-01,1.060722532749205138e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.006289901109784557e+00,9.995348715337188938e-01,2.072128363630492132e+00,9.103144236435468661e-01,1.088755319423890811e+00,9.629070039278537774e-01,1.086490529117223769e+00,8.983015705908911075e-01,1.027512437264816336e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.014349265793772936e+00,9.816490624379404784e-01,2.026967943227812263e+00,8.934062154150572699e-01,1.069891909460823687e+00,9.651740233027011895e-01,1.061991955033144697e+00,9.013011159439835440e-01,1.029046930661418946e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.864891953211097908e-01,9.549912706992091938e-01,1.454127571215474868e+00,8.802505423271805851e-01,1.029731999071237913e+00,9.219393993664174447e-01,1.141552765844383588e+00,8.557171289034698480e-01,9.881616698293650414e-01
1.000000000000000000e+00,1.000000000000000000e+03,1.019313951849309952e+00,9.857306352516934655e-01,2.194687990402877542e+00,8.939095408129333897e-01,1.077551729690453541e+00,1.015089682982507568e+00,1.015769598282479036e+00,9.526222475560234271e-01,1.077557118408991821e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.005411793527539732e+00,9.357094763041274854e-01,3.114518714319456372e+00,8.263260447757208027e-01,1.045092907832534168e+00,1.003212773340582675e+00,1.001182129105747887e+00,9.411955074610500738e-01,1.065230039220115277e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.884298588154777354e-01,1.037921688247158025e+00,2.158635363718543143e+00,9.468578995424200562e-01,1.128985476951895883e+00,1.022992521548633293e+00,9.243095841924517941e-01,9.634036996217507642e-01,1.082581343475515823e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.010038323827534779e+00,1.091281270267864700e+00,2.840414465520809451e+00,9.868220140444703414e-01,1.195740526491259059e+00,1.012002897725701622e+00,8.543485307129212725e-01,9.547135853228916336e-01,1.069292210128511611e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.000656059606044757e+00,9.321203894207298335e-01,3.698661250284849267e+00,8.129198145098081030e-01,1.051320964331651675e+00,9.668620555647919890e-01,1.103312146774509950e+00,9.017584155509728028e-01,1.031965695578611175e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.919038574569484235e-01,9.564624438216223767e-01,2.132016439499631932e+00,8.659618672821229879e-01,1.046963020361121766e+00,9.751936026097388632e-01,1.100002575600155907e+00,9.101876806146962373e-01,1.040199524604781489e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.040750234924095352e+00,1.012919272045325947e+00,1.787218048530677672e+00,9.300592886079908084e-01,1.095779255482661085e+00,1.055292693900792944e+00,9.771655662474977300e-01,9.940237846621229334e-01,1.116561603139462955e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.942274796801379155e-01,9.832410104488201741e-01,2.582838048371514539e+00,8.836306161788243241e-01,1.082851404718816024e+00,9.861164526572852029e-01,1.057501414382926219e+00,9.223787288707123722e-01,1.049854176443858034e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.047849231812769233e+00,9.624601384912051527e-01,2.350125145101597646e+00,8.674430834041193528e-01,1.057477193578290953e+00,1.006064975273132545e+00,8.270956911513387411e-01,9.496968033396115949e-01,1.062433147206653494e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.004916179389200748e+00,1.070684625072083174e+00,5.177452968506511155e+00,9.296537655986523152e-01,1.211715484545514032e+00,1.025340151274505285e+00,1.085599410332220183e+00,9.607612174436324093e-01,1.089919085105378160e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.003141234784277191e+00,9.977359316972396197e-01,2.807224628542796196e+00,8.938887645090586309e-01,1.101583098885420497e+00,9.879349326166823042e-01,1.050340350388733190e+00,9.244133812340739054e-01,1.051456483999290592e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.025981566518866961e+00,1.064645224770117027e+00,1.762279914382190782e+00,9.823653698900152165e-01,1.146925079650218837e+00,1.042411179756137285e+00,1.077428534898185353e+00,9.780757349401971723e-01,1.106746624572077398e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.006948333171290955e+00,9.860226054984975175e-01,1.738608723953530610e+00,9.042972160901876499e-01,1.067747994906807385e+00,9.645735347603061616e-01,9.047094538432641775e-01,9.056198933300748655e-01,1.023527176190537347e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.008755871638424395e+00,1.051969507676568938e+00,3.172825807304834544e+00,9.415669369576664671e-01,1.162372078395471409e+00,9.802306378332935610e-01,9.751427475958238666e-01,9.190251774627995474e-01,1.041436098203787575e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.025592137320746389e+00,1.016412400871155031e+00,1.508326195454542162e+00,9.402915370264890438e-01,1.092533264715821018e+00,1.050739059994980407e+00,1.074632276298928435e+00,9.864871545552974519e-01,1.114990965434663472e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.033558642245678616e+00,1.026644940265596162e+00,1.846648093744015062e+00,9.424185589060304347e-01,1.110871321625162000e+00,9.993213055006181511e-01,1.071601623566492245e+00,9.351600648868875210e-01,1.063482546114348892e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.802097562109448603e-01,9.794844184112962981e-01,1.682266363651043983e+00,8.990941549299402702e-01,1.059874681892652326e+00,9.343372163143062181e-01,9.124141251867760039e-01,8.751330770728855679e-01,9.935413555557268683e-01
1.000000000000000000e+00,1.000000000000000000e+03,1.019077735446694888e+00,1.048701729483426437e+00,1.403610624150412711e+00,9.752707375676404888e-01,1.122132721399212496e+00,1.025524975346366663e+00,9.801058402087267085e-01,9.641639568106069591e-01,1.086885993882126256e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.007178721441034819e+00,9.605320311374339060e-01,3.084102930631804185e+00,8.516840186690606274e-01,1.069380043605807185e+00,9.934955400947462767e-01,1.105244816919985107e+00,9.283349040582571376e-01,1.058656176131235416e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.011932425411882885e+00,9.886523762611147959e-01,1.587380996736935668e+00,9.105621538445752838e-01,1.066742598677654197e+00,9.649616339533497733e-01,9.228340766619824720e-01,9.054203928770615528e-01,1.024502875029638105e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.953743822201618352e-01,9.962787361866893843e-01,2.882257768123273944e+00,8.910528769978836028e-01,1.101504595375495166e+00,1.003967535067860739e+00,1.087017121623226945e+00,9.393464473763974976e-01,1.068588622759323981e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.004797588821861876e+00,1.021759376116025075e+00,2.039724914253208343e+00,9.332392810494520852e-01,1.110279471182598066e+00,9.891918900149643257e-01,9.344208731999453788e-01,9.292780249544885240e-01,1.049105755075440127e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.019358123717160947e+00,1.056661172689903561e+00,1.418252927671029839e+00,9.828481626785171565e-01,1.130474182701290076e+00,1.043885492398387127e+00,9.659075521298573497e-01,9.829705479901217346e-01,1.104800436806652408e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.042493696887488719e+00,1.012759465811685633e+00,2.061617000486497986e+00,9.237656015902184770e-01,1.101753330033152789e+00,1.029454176638931573e+00,9.771024156991657827e-01,9.681872472222395887e-01,1.090721106055623446e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.011646469759158062e+00,1.021388800291840759e+00,1.704728315345933387e+00,9.404636231450903550e-01,1.102313977438591275e+00,1.002481694553750025e+00,1.160238596257584298e+00,9.357196350335169610e-01,1.069243754073982977e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.025825754789063016e+00,9.765212418705100372e-01,2.038609721164478472e+00,8.880253487181978267e-01,1.065017135022822359e+00,1.016266202011282038e+00,8.898185512536085362e-01,9.577997419979046301e-01,1.074732662024659557e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.015559651336389368e+00,1.013987538422552515e+00,1.398157686359225771e+00,9.406993226718767254e-01,1.087275754173228304e+00,1.003223429239181064e+00,9.484234368184257802e-01,9.428623202791754920e-01,1.063584538199186635e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.009073126717719537e+00,1.001927752443467545e+00,1.884259649865100528e+00,9.168479553649496738e-01,1.087007549521985306e+00,1.005367142268276393e+00,9.054678995839630096e-01,9.463887946901884396e-01,1.064345489846364234e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.031177972565433754e+00,9.851242282194996314e-01,1.681900505247136968e+00,9.047427068295843533e-01,1.065505749609414909e+00,1.034582140893852253e+00,1.059407037555562425e+00,9.707870150967080614e-01,1.098377266690996334e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.000390908686986879e+00,9.557207278106745196e-01,2.154172421090512213e+00,8.647511242451906277e-01,1.046690331376158412e+00,9.713770718328951226e-01,9.385734599415295198e-01,9.113302250904442570e-01,1.031423918575345988e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.000911946779171613e+00,9.685908194028033380e-01,1.628155205461330857e+00,8.895040250734069787e-01,1.047677613732199697e+00,9.924805135006994350e-01,9.223177370842875478e-01,9.329559318660252121e-01,1.052005095135373658e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.034020110368053746e+00,1.035119179610196616e+00,1.860274688826660583e+00,9.505826121107026072e-01,1.119655747109690624e+00,1.038446315518141150e+00,8.782557477442333171e-01,9.803609707181466515e-01,1.096531660318135648e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.035867903946458224e+00,1.005891055015676772e+00,2.396444559165316512e+00,9.099422070888283365e-01,1.101839902942525207e+00,1.045311662041605638e+00,9.124758305781217604e-01,9.861055208842146591e-01,1.104517803198996617e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.912385160125054551e-01,9.636594160204440263e-01,1.976496943368639680e+00,8.765221068030659701e-01,1.050796725237822082e+00,1.000831428610712059e+00,1.043217133880798064e+00,9.375256394479785094e-01,1.064137217773445609e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.007775511764225085e+00,1.036943807443635235e+00,1.556669623725329910e+00,9.596126880510955637e-01,1.114274926836174906e+00,1.047407163527829255e+00,1.143632963779142919e+00,9.811245836621212968e-01,1.113689743393537324e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.022811870976448878e+00,1.040223258310438936e+00,1.857146211607141106e+00,9.557578045052885773e-01,1.124688712115589295e+00,1.051729723961622787e+00,9.952252365548103219e-01,9.898972303296418307e-01,1.113562217593603743e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.028741948102896542e+00,9.946120696540647899e-01,2.473439526741902927e+00,8.971340450232194730e-01,1.092090094284910107e+00,1.021103257440685308e+00,1.083122945954794414e+00,9.565980242484866114e-01,1.085608490632884005e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.016557239455221584e+00,1.022451084107013353e+00,1.456762353123606468e+00,9.476426737792992272e-01,1.097259494434727589e+00,1.017038106190587099e+00,9.184999678317014027e-01,9.576368479848700321e-01,1.076439364396304166e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.029581871116923120e+00,1.029922107751689575e+00,1.557326133757159115e+00,9.525746832603627645e-01,1.107269532243016386e+00,1.059415283014660591e+00,1.148870064221226173e+00,9.929811107934891634e-01,1.125849455235832020e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.026593388463521661e+00,9.995356737818773540e-01,2.569342529824752308e+00,9.001858561545924564e-01,1.098885491409162363e+00,1.032006750384556248e+00,9.899759364071551992e-01,9.703375396120668128e-01,1.093675961157045684e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.003948949117222433e+00,9.845143111981989881e-01,1.768667186890742649e+00,9.020854821081319974e-01,1.066943140288266090e+00,9.995900452092735256e-01,9.546352380297868923e-01,9.390315880755648603e-01,1.060148502342982191e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.012959677795037816e+00,1.050279876052622408e+00,1.634044779172504569e+00,9.710501693532467282e-01,1.129509582751998087e+00,1.028838620627787304e+00,8.958431263868696925e-01,9.701745689919873961e-01,1.087502672263587211e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.051450799629497723e+00,1.090558295128197575e+00,2.193054482624083867e+00,9.987713783020579772e-01,1.182345211954337172e+00,1.090298059774945205e+00,9.045418123855789583e-01,1.031349880613410042e+00,1.149246238936480369e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.003970262521245660e+00,1.011079434442588187e+00,1.826964239575216142e+00,9.273031500731310217e-01,1.094855718812045353e+00,9.676465375478267017e-01,9.593207370914235144e-01,9.069396471348726285e-01,1.028353427960780664e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.988396174608473732e-01,1.029208082773759747e+00,1.519739579359579151e+00,9.527997614463823428e-01,1.105616404101137151e+00,1.000963703538953808e+00,8.844535252030873984e-01,9.426737673370657600e-01,1.059253639740841857e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.014758394171150657e+00,9.842178215217860515e-01,1.578928738798159870e+00,9.063357783862402428e-01,1.062099864657331860e+00,9.699011072717675930e-01,9.979969865740618840e-01,9.079825702765921269e-01,1.031819644266943170e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.038089348084875851e+00,9.935545827146222697e-01,1.311481642662289726e+00,9.225743891501394511e-01,1.064534776279105088e+00,9.892073329804151882e-01,9.754705791346856003e-01,9.279915851960107709e-01,1.050423080764819606e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.000113978303379003e+00,9.592942151537477979e-01,1.426472678102668867e+00,8.852676156087246895e-01,1.033320814698770906e+00,9.954021949752579479e-01,9.475887707505448176e-01,9.350676524501397857e-01,1.055736737500376110e+00
1.000000000000000000e+00,1.000000000000000000e+03,9.937112097753879603e-01,9.916177078158138203e-01,1.718814763348721852e+00,9.103588695587943036e-01,1.072876546072833337e+00,1.023354964961760594e+00,1.218667466944469702e+00,9.549325056299455827e-01,1.091777424293575605e+00
1.000000000000000000e+00,1.000000000000000000e+03,1.009593914862679576e+00,9.844091984257139494e-01,1.281333720080393590e+00,9.142495831255939009e-01,1.054568813725833998e+00,1.010026969917229955e+00,1.126535633403719761e+00,9.442417186120648509e-01,1.075812221222395060e+00
