truth,n,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,5.000000000000000000e+02,9.765927669213255724e-01,1.037429494357575477e+00,2.014319285113042923e+00,9.130252422944705737e-01,1.161833746420680269e+00,9.864590801329568004e-01,1.579446577159670184e+00,8.762991784371347848e-01,1.096618981828778816e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.978342964149065075e-01,9.402617579853564944e-01,1.637407844282701141e+00,8.280987874951236671e-01,1.052424728475589433e+00,9.534590296002214416e-01,9.742648495997388025e-01,8.669404091047193672e-01,1.039977650095723627e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.736263097951894929e-01,1.010215331184445731e+00,3.059280010704368724e+00,8.569017304236398180e-01,1.163528931945251754e+00,9.841177275120938095e-01,1.236067402256399550e+00,8.866654157641605805e-01,1.081570039260027150e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.999816920638495699e-01,8.518238720962847399e-01,2.860769366764206900e+00,7.035677990377999791e-01,1.000079945154769501e+00,9.216690145811587964e-01,7.950776045320719909e-01,8.435105841264675108e-01,9.998274450358500820e-01
1.000000000000000000e+00,5.000000000000000000e+02,1.001508770942599380e+00,1.095269913072672852e+00,2.721122655692126635e+00,9.506776256289307669e-01,1.239862200516415047e+00,1.026759556113942429e+00,1.089318011358126004e+00,9.352748680789124691e-01,1.118244244148972388e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.038469092564591856e+00,9.602856556077711270e-01,1.675490274657895462e+00,8.468258526895060534e-01,1.073745458526036201e+00,9.659052948676032369e-01,9.417876787822295759e-01,8.808409480845965644e-01,1.050969641650610020e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.007626787321795447e+00,1.054066032464575420e+00,9.130387043312118145e-01,9.703100835826149462e-01,1.137821981346535782e+00,1.054977659335403661e+00,8.967898086287336978e-01,9.719703376242661008e-01,1.137984981046541222e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.004415620392276942e+00,9.671695396859141258e-01,1.659838136489091509e+00,8.542409411367734018e-01,1.080098138235054961e+00,9.607700681064436088e-01,9.929704302623590939e-01,8.734248312025817418e-01,1.048115305010305587e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.778879814921316305e-01,1.017874268135108728e+00,1.409753978654847639e+00,9.138001514259052049e-01,1.121948384844312363e+00,1.000685031732118979e+00,1.125429789353049603e+00,9.076963111389344530e-01,1.093673752325303505e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.027108173799918367e+00,1.001416241034229326e+00,1.354236432566021886e+00,8.994119795610375778e-01,1.103420502507421075e+00,1.075446149788666483e+00,1.107743204487057875e+00,9.831910004000553593e-01,1.167701299177277718e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.909137019982477979e-01,9.676290052713082401e-01,1.188499661043634026e+00,8.720702244307677597e-01,1.063187786111848832e+00,1.008486552885796472e+00,7.736012802904319585e-01,9.313909410993436166e-01,1.085582164672249217e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.025179261671469666e+00,1.010646846705466340e+00,3.208077139079342111e+00,8.536490815144471833e-01,1.167644611896485607e+00,9.850980341936906859e-01,1.298157565356655718e+00,8.852280977455870836e-01,1.084967970641794288e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.043274451775425771e+00,1.119655160194916066e+00,3.395268123880812006e+00,9.581419283858749747e-01,1.281168392003957157e+00,1.026616353962067407e+00,1.139921364975602147e+00,9.330308645345897212e-01,1.120201843389545093e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.028578740362053434e+00,1.073438475058634545e+00,3.936395757704893583e+00,8.995301202116110506e-01,1.247346829905658039e+00,1.055896433273931123e+00,1.170324171029988536e+00,9.610711482975198283e-01,1.150721718250342418e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.007506106153579939e+00,9.535022348361478217e-01,2.209807602477146027e+00,8.232010691799941382e-01,1.083803400492301616e+00,9.887064891925027021e-01,1.334371206547981359e+00,8.874531393508828803e-01,1.089959839034122524e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.017862340924414077e+00,1.036030641544798625e+00,1.795484244277099517e+00,9.185782488674681945e-01,1.153483034222128945e+00,1.021590215477225838e+00,1.355803099464039319e+00,9.195269685476767929e-01,1.123653462406774883e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.802516381335369955e-01,9.019257484910301326e-01,3.588574593155839487e+00,7.358783567194790987e-01,1.067973140262581166e+00,9.796634630961441603e-01,1.168293478521604811e+00,8.849204820675888872e-01,1.074406444124699433e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.584142065738202598e-01,8.609683399747011245e-01,2.231164942228334613e+00,7.300390213171570331e-01,9.918976586322452160e-01,9.254524418925639262e-01,1.100503146566522483e+00,8.334992702468838610e-01,1.017405613538244102e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.035798282847141261e+00,1.028322263693683070e+00,1.327895669119431687e+00,9.273148976010142652e-01,1.129329629786351763e+00,1.029959174014795531e+00,9.973777109040731226e-01,9.424203116254648016e-01,1.117498036404126260e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.014205099202963645e+00,1.050164986801857880e+00,1.268980135028938028e+00,9.514237685925692745e-01,1.148906205011146486e+00,1.016899802222761107e+00,1.032526724047631017e+00,9.278317982808137465e-01,1.105967806164708467e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.760815029692132549e-01,8.978285157587617693e-01,3.043565225303057620e+00,7.449091895143381548e-01,1.050747842003185273e+00,9.323362063869954364e-01,1.178119334812463004e+00,8.371956447256770906e-01,1.027476768048313671e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.029248818077910688e+00,9.757979960785121420e-01,3.131279747719029949e+00,8.206907797484044309e-01,1.130905212408619853e+00,9.847245150291600302e-01,1.136885348269337070e+00,8.912637344427398745e-01,1.078185295615580186e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.011170406900331109e+00,9.290225010257063820e-01,2.311192324929681963e+00,7.957657831053713826e-01,1.062279218946041492e+00,8.977586320299157929e-01,1.262786691223281244e+00,7.992586690552694328e-01,9.962585950045621530e-01
1.000000000000000000e+00,5.000000000000000000e+02,1.025968743202797295e+00,1.031507503690359151e+00,1.738885980741878168e+00,9.159211343934736682e-01,1.147093872987244634e+00,1.024636611708776623e+00,1.182111109416759342e+00,9.293350058677896097e-01,1.119938217549763637e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.648263571312625242e-01,1.002063519280680381e+00,3.002175860454027845e+00,8.501875252228952018e-01,1.153939513338465561e+00,1.000447253352142019e+00,9.709903792923271215e-01,9.140741482662484430e-01,1.086820358438035594e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.843437054946357900e-01,9.310496909092541573e-01,1.941897338262996708e+00,8.089022978574895717e-01,1.053197083961018743e+00,9.364184306793184032e-01,1.105822344727618756e+00,8.442433025860456297e-01,1.028593558772591177e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.047534036847524552e+00,1.006140370369931647e+00,2.348268605263059694e+00,8.718190490990435082e-01,1.140461691640819675e+00,1.017183336395906856e+00,9.587079000120106720e-01,9.313582553451308366e-01,1.103008417446682987e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.599282825227304361e-01,1.005085920146662648e+00,2.659467596580576743e+00,8.621411005901362667e-01,1.148030739703189029e+00,1.017445156689134711e+00,9.318155714072406948e-01,9.328323597950708423e-01,1.102057953583198691e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.036921435673147984e+00,1.031912662094068178e+00,1.312653950113691792e+00,9.314866553552083595e-01,1.132338668832927997e+00,1.020278986450274594e+00,1.063594478605724536e+00,9.298809273006252152e-01,1.110677045599923973e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.045689887132216445e+00,1.033128419203444448e+00,3.041180135620646041e+00,8.802690223120509527e-01,1.185987816094837832e+00,1.116163476178059222e+00,1.285823871320694201e+00,1.016769100239925061e+00,1.215557852116193382e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.030565391122350682e+00,1.009842168646014615e+00,2.075412723850669217e+00,8.835654445837810567e-01,1.136118892708248174e+00,1.053127001468965318e+00,1.227247385913014632e+00,9.560229999270779544e-01,1.150231003010852682e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.018558199244796292e+00,1.107415893229444892e+00,1.528258775668845271e+00,9.990557629913408011e-01,1.215776023467548983e+00,1.032905165086578592e+00,8.210130944779000517e-01,9.534821973285515506e-01,1.112328132844605744e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.873091804316487252e-01,9.960452131707157042e-01,3.503801350609748955e+00,8.319708198699790058e-01,1.160119606471452292e+00,9.744421520002881643e-01,1.238334249741938509e+00,8.769005213617897532e-01,1.071983782638786575e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.043753974704215048e+00,1.178052708602602472e+00,2.410576439038815355e+00,1.041961045020945109e+00,1.314144372184259835e+00,1.102534215603044654e+00,1.064640725061807291e+00,1.012091705582618628e+00,1.192976725623470680e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.005697937970127409e+00,1.143208954005147993e+00,3.428235699217998977e+00,9.809134811039246227e-01,1.305504426906371362e+00,1.001417395634642604e+00,1.197443455251265387e+00,9.054997353452750586e-01,1.097335055924010261e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.019576877322818875e+00,1.024324840369803535e+00,4.468606757973222265e+00,8.390326402024466113e-01,1.209617040537160459e+00,1.038032812794627224e+00,1.149530636595526456e+00,9.440536992262882343e-01,1.132011926362966214e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.004034628600034562e+00,1.076190357403948417e+00,1.757397751936727204e+00,9.599903642555825956e-01,1.192390350552314127e+00,9.977286973412206050e-01,1.393514872657230619e+00,8.942557372521228176e-01,1.101201657430318503e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.016884087724227115e+00,9.845195915006438314e-01,1.511559213718596695e+00,8.767531229176809271e-01,1.092286060083606625e+00,1.004194850483224544e+00,1.319585013425056630e+00,9.035040585747913244e-01,1.104885642391657763e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.714472536371496769e-01,9.182906010754784409e-01,3.337247113093199768e+00,7.581633484939216405e-01,1.078417853657035241e+00,9.351028795037207297e-01,8.727211639769804075e-01,8.532170367281350920e-01,1.016988722279306367e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.003675088437868235e+00,1.025531911756579095e+00,6.235766693531593852e+00,8.066469130478006733e-01,1.244416910465357518e+00,1.027913290207095098e+00,1.467129141402762293e+00,9.217424532544473692e-01,1.134084127159742827e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.555012150165500540e-01,9.864264821424804097e-01,3.339909812056248040e+00,8.262353617019561058e-01,1.146617602583004825e+00,9.283361511520999976e-01,1.020374185186155191e+00,8.397938508678727265e-01,1.016878451436327158e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.990887489742696914e-01,1.078186295439000242e+00,5.683555532496793461e+00,8.692176521757599694e-01,1.287154938702240514e+00,9.874825414290546721e-01,9.086759748280562876e-01,9.039269356937186251e-01,1.071038147164390608e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.018441227770815249e+00,9.887189254799196858e-01,2.025161990810323331e+00,8.639803003159638450e-01,1.113457550643875527e+00,1.060872578847465553e+00,1.156740196472064719e+00,9.665992195271667642e-01,1.155145938167764452e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.038299270052884360e+00,9.271092205940402176e-01,6.751455227293580386e+00,6.993532529393110542e-01,1.154865188248769492e+00,1.028216407172951596e+00,8.342866589950260758e-01,9.481539861604030284e-01,1.108278828185500275e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.000928882823538535e+00,1.062258752619166025e+00,2.637665343445687594e+00,9.199010680118294703e-01,1.204616437226502690e+00,1.096351412565507832e+00,1.243928846505573338e+00,9.985896914602019336e-01,1.194113133670813731e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.606360716610226058e-01,9.671094494329862679e-01,5.788799489240562757e+00,7.562149159909524743e-01,1.178003982875019950e+00,9.867854422488935295e-01,1.119927510145761973e+00,8.940243132887956135e-01,1.079546571208991557e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.481658272763182627e-01,9.684038432949275688e-01,1.763841521852790972e+00,8.519910124698876208e-01,1.084816674119967406e+00,9.749852890665454686e-01,1.188136788827005574e+00,8.794410973230614159e-01,1.070529480810029632e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.000047570774445171e+00,1.026928319351112284e+00,1.874491802157315590e+00,9.069195887756450469e-01,1.146937049926579633e+00,9.697815394816486911e-01,1.280677289479013936e+00,8.705862787555174176e-01,1.068976800207779965e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.016924312871154479e+00,9.551703154008135410e-01,2.227747581939734989e+00,8.243413040097640199e-01,1.085999326791863062e+00,1.029131039008775783e+00,9.663171028378361171e-01,9.429660370385810619e-01,1.115296040978970504e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.029223041114801562e+00,1.046236152431796684e+00,1.488204356225234282e+00,9.393054659580359900e-01,1.153166838905557379e+00,9.810438751370746946e-01,8.435122613163194005e-01,9.005400031423342888e-01,1.061547747131815100e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.009492236199893700e+00,1.105073076746406757e+00,4.124702097141788038e+00,9.270536644544890015e-01,1.283092489038324402e+00,1.062778386632032834e+00,9.408437446977327978e-01,9.777566796433959651e-01,1.147800093620669593e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.057660495506449694e+00,1.084793212771264281e+00,1.653998404809773559e+00,9.720634449908130970e-01,1.197522980551715577e+00,1.064382611570289017e+00,9.844204557410105583e-01,9.774142308474692564e-01,1.151350992293108888e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.877602587676833634e-01,9.582232831922499194e-01,1.961907858388508563e+00,8.354481616994549054e-01,1.080998404685044934e+00,9.870681469667350605e-01,1.138180873373368485e+00,8.935541304435300480e-01,1.080582163489940184e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.737259225764630655e-01,1.066891100727324737e+00,1.607506084859224194e+00,9.557569891720043564e-01,1.178025212282645118e+00,1.036848019293564516e+00,1.154163608077419134e+00,9.426797134068150008e-01,1.131016325180314031e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.022472776037325337e+00,1.035134243441860891e+00,2.038715247541917908e+00,9.099789119936398940e-01,1.160289574890081887e+00,1.085493818286857426e+00,8.684840206985346978e-01,1.003806999106337416e+00,1.167180637467377435e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.008310624427341429e+00,1.075190044746945794e+00,1.838288037168804845e+00,9.563458835644318423e-01,1.194034205929459747e+00,1.039219058436879450e+00,1.096671520010659373e+00,9.474261032467021781e-01,1.131012013627056723e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.008696271006755740e+00,1.060354953428239044e+00,5.699919252949794846e+00,8.510857019738893303e-01,1.269624204882588758e+00,1.008372415654343657e+00,9.608947046137873427e-01,9.224495072160892040e-01,1.094295324092598110e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.003078493883069022e+00,9.749891457319159738e-01,1.295500306669817192e+00,8.752214758372776071e-01,1.074756815626554340e+00,9.771800848559009101e-01,1.205707562637989616e+00,8.809320077568740803e-01,1.073428161954927740e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.883964278704472362e-01,9.751867853724472957e-01,1.897653494499397020e+00,8.544389020413604152e-01,1.095934668703534065e+00,9.628205474461704050e-01,9.224593332510698795e-01,8.786336152700029434e-01,1.047007479622337867e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.846873398366214891e-01,1.032571906526015049e+00,3.333616720645474540e+00,8.725317740964794178e-01,1.192612038955550791e+00,9.714026020059782773e-01,1.133347008646457876e+00,8.780873742195528520e-01,1.064717829792403592e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.015406541918313144e+00,1.031524809372934115e+00,2.061146993287759965e+00,9.056828267962577783e-01,1.157366791949610452e+00,9.825816090588309626e-01,9.633463021117394387e-01,8.965491598993137190e-01,1.068614058218348095e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.017751358977529330e+00,1.065352089243160716e+00,2.078939261837177366e+00,9.389681261127563738e-01,1.191736052373564947e+00,1.027058865270666033e+00,1.059496173327199253e+00,9.368351377988555218e-01,1.117282592742476544e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.022105246120008637e+00,9.133311370566953302e-01,1.826515201694221213e+00,7.948681403123235567e-01,1.031794133801067215e+00,9.248660291293616664e-01,1.529232748350155324e+00,8.164713749617140692e-01,1.033260683297009264e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.039669607368245430e+00,1.011116846807674108e+00,4.510698659906061003e+00,8.249540150076870582e-01,1.197279678607661157e+00,1.023279592424612527e+00,1.042250723159958925e+00,9.337931646482028336e-01,1.112766020201022332e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.739099863346050157e-01,9.941440277059169217e-01,3.691349635517455319e+00,8.257356623566631804e-01,1.162552393055170663e+00,9.683297156547443496e-01,1.029382748259460856e+00,8.793974181952325386e-01,1.057262013114256050e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.954601448434527988e-01,9.614711686701091775e-01,1.581520612987839858e+00,8.512389629691065052e-01,1.071703374371111961e+00,9.313482666092958162e-01,1.507067341593461895e+00,8.237420409579382374e-01,1.038954492260653506e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.033003185025542114e+00,9.784448155102350997e-01,2.591146198225360742e+00,8.373480598061966429e-01,1.119541571214273556e+00,9.959512483468000443e-01,1.015347336985320759e+00,9.076273180700873411e-01,1.084275178623512748e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.927974569323009257e-01,1.073097726748281522e+00,8.921388258041348607e+00,8.112870885683494127e-01,1.334908364928213631e+00,9.509680772876736299e-01,1.336415519704702293e+00,8.496371949220533626e-01,1.052298959653293897e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.034617136491056133e+00,1.079559639532651216e+00,2.278502953802142184e+00,9.472486653292517822e-01,1.211870613736050650e+00,1.046752229617205154e+00,9.052404573791666964e-01,9.633547267640883982e-01,1.130149732470321799e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.066515867975689424e+00,1.052463655109509233e+00,4.647321797958370304e+00,8.635025404904592694e-01,1.241424769728559196e+00,1.037427133641629196e+00,1.254231094282132863e+00,9.392614148616574843e-01,1.135592852421600796e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.908632238627624877e-01,1.021490250277069745e+00,1.684881526551234687e+00,9.077129162214747637e-01,1.135267584332664725e+00,9.175003773404819540e-01,1.120986511835865729e+00,8.246954013546150541e-01,1.010305353326348854e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.998238755373130005e-01,1.012767377267220770e+00,1.519259045038722000e+00,9.047267779776874130e-01,1.120807976556754015e+00,1.007230641811214689e+00,1.457485384877668322e+00,9.014093220826642217e-01,1.113051961539765156e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.875868635167143195e-01,9.086241826551428868e-01,3.841009553812135824e+00,7.368358110933593830e-01,1.080412554216926502e+00,9.353414500101100426e-01,9.377470873311497535e-01,8.504597769505932714e-01,1.020223123069626814e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.019191769415130455e+00,9.343784221613475882e-01,2.280504713759098134e+00,8.020093403606721738e-01,1.066747503962023114e+00,9.887326792412828302e-01,1.139215301113762679e+00,8.951761775884460315e-01,1.082289180894119740e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.010116830946460542e+00,9.393610926408896278e-01,1.584390942011627335e+00,8.290289011206277703e-01,1.049693284161151485e+00,1.003869563547531429e+00,1.051134310448138987e+00,9.140025777627887038e-01,1.093736549332274155e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.022904102958889228e+00,1.118000829954931774e+00,2.152001767488952222e+00,9.894152165295911905e-01,1.246586443380272247e+00,1.086104014696533060e+00,1.400634193116138793e+00,9.823670751207487228e-01,1.189840954272317397e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.600115157503614771e-01,9.880044066259029423e-01,2.651001813244030725e+00,8.452872838567112579e-01,1.130721529395094738e+00,9.728008946567509030e-01,1.135833333562773939e+00,8.793833659566749894e-01,1.066218423356826817e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.782405724085005971e-01,9.743832078976848443e-01,4.793737396853801513e+00,7.824685311074321969e-01,1.166297884687937492e+00,9.193107635640310749e-01,1.565529165557743019e+00,8.096372768645865303e-01,1.028984250263475619e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.932076415576193140e-01,1.056316137145465905e+00,3.173305097141503328e+00,9.001715319797490844e-01,1.212460742311182837e+00,1.028458882174030808e+00,1.177387611036771142e+00,9.333478707551750020e-01,1.123569893592886615e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.034675521301029910e+00,1.093029255282270684e+00,1.718885827026621849e+00,9.781095285761436386e-01,1.207948981988397730e+00,1.041739882205555467e+00,1.050094405129083697e+00,9.519173609011087889e-01,1.131562403510002035e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.978452007966083226e-01,9.677891635061831588e-01,3.913376739887173272e+00,7.943900396101809536e-01,1.141188287402185253e+00,9.653211985378667981e-01,1.250073412664847394e+00,8.673183208036565617e-01,1.063324076272077034e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.045580100022824865e+00,1.199639545379166394e+00,4.188971959331699857e+00,1.020238571697479557e+00,1.379040519060853232e+00,1.073892406343115891e+00,1.240517700032797821e+00,9.762648201141611581e-01,1.171519992572070734e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.928555432544108328e-01,1.015806368911074342e+00,2.296573955258554456e+00,8.829717461162527314e-01,1.148640991705895953e+00,9.946625488968311446e-01,1.009395038241606590e+00,9.065978910719243444e-01,1.082727206721737945e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.011013512389842273e+00,1.090921526700737498e+00,3.222283045174083593e+00,9.335765391965862303e-01,1.248266514204888766e+00,1.047298827692488388e+00,8.984880744315850709e-01,9.642129469817878329e-01,1.130384708403188831e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.026002671267723931e+00,1.035394400292691364e+00,3.466290854651043141e+00,8.722006323526904081e-01,1.198588168232692430e+00,1.046170406963064181e+00,1.024486272951006915e+00,9.574498742080295166e-01,1.134890939718098846e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.993258285982646871e-01,1.084683291788625326e+00,4.891027395930914068e+00,8.908309209276621399e-01,1.278535662649588511e+00,1.037644931774166279e+00,1.150888011229351360e+00,9.436103489448829373e-01,1.131679514603449732e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.011053518863782363e+00,9.873529185803877617e-01,1.752161007528421077e+00,8.713261826397332710e-01,1.103379654521042141e+00,9.785958696995891160e-01,1.161655886691996598e+00,8.841224104179901122e-01,1.073069328981188120e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.027947248950038972e+00,1.071347405588963797e+00,3.209386907000756128e+00,9.143175947762769429e-01,1.228377216401650651e+00,1.070137362661659708e+00,1.172710408946745719e+00,9.752154546845249738e-01,1.165059270638794553e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.985467469494208048e-01,9.914749729574541259e-01,4.027182120310728308e+00,8.155725975705043762e-01,1.167377348344403876e+00,9.916380456620222938e-01,9.357684163408712674e-01,9.068459711713590110e-01,1.076430120152685577e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.975408725759327133e-01,1.045924643474199556e+00,2.962857560810237878e+00,8.950464568095354290e-01,1.196802830138863571e+00,1.003634936784493670e+00,1.192864497881698238e+00,9.079008440582101436e-01,1.099369029510777196e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.010866100351023977e+00,1.024455119603836062e+00,1.708129856260174995e+00,9.098955136704260926e-01,1.139014725537246031e+00,1.031375936028698481e+00,1.399963395077889361e+00,9.276638405091186534e-01,1.135088031548278309e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.027479082820353495e+00,9.824713183392957960e-01,2.513292662803164657e+00,8.435104238874778781e-01,1.121432212791113603e+00,1.027821613883066698e+00,1.044669520023527198e+00,9.382314087474339370e-01,1.117411819018699459e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.865126396798220565e-01,1.040145604372632482e+00,2.387566867967439777e+00,9.047050131159215525e-01,1.175586195629343411e+00,9.710353451723769957e-01,1.273048304047593282e+00,8.721359784926127068e-01,1.069934711852141174e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.058044369888196945e+00,1.048918208450050793e+00,1.199503403590166828e+00,9.529180805831360956e-01,1.144918336316965490e+00,1.046302360485096283e+00,9.940369166485856223e-01,9.589102301872576284e-01,1.133694490782934938e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.028235208749645579e+00,9.853842891386374037e-01,3.372788494637244394e+00,8.244066243462915278e-01,1.146361953930983280e+00,9.976135530318647193e-01,1.263911994106605485e+00,8.990697118589132675e-01,1.096157394204816171e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.015839377605177951e+00,1.079617055702624118e+00,4.065320351646873220e+00,9.028837274202278218e-01,1.256350383985020525e+00,9.998751137090672314e-01,1.101394780630855719e+00,9.078846991076372497e-01,1.091865528310497213e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.004825689206454209e+00,1.057071269444577855e+00,1.884672070482675377e+00,9.367370995179419291e-01,1.177405439371213891e+00,1.040761242241021289e+00,1.537446895830602456e+00,9.320758614851639701e-01,1.149446622996878720e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.029351314812130491e+00,9.457767072952292242e-01,1.943056756610513247e+00,8.235928553654841000e-01,1.067960559224974348e+00,9.539449614974780944e-01,1.128181928768126063e+00,8.608426124663646206e-01,1.047047310528591568e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.928519865422692492e-01,7.798101098961514044e-01,2.042805344110935195e+01,3.836373947847603882e-01,1.175982825007542365e+00,9.599338501197485218e-01,8.732767953761139124e-01,8.780219445489845231e-01,1.041845755690512521e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.042584407421132342e+00,1.061253936840300449e+00,1.930237497592379281e+00,9.394738040537832235e-01,1.183034069626817786e+00,1.050894846935799043e+00,1.053244584496689118e+00,9.609376971832365166e-01,1.140851996688361680e+00
1.000000000000000000e+00,5.000000000000000000e+02,9.579816498638124012e-01,8.868921090806319851e-01,1.940354477632099561e+00,7.647932494522843294e-01,1.008990968708979530e+00,9.272991759253029764e-01,1.259846639969013138e+00,8.289139447967950325e-01,1.025684407053810920e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.069787095974345403e+00,1.164158909586916257e+00,2.350928111716825697e+00,1.029761547752902962e+00,1.298556271420929553e+00,1.133861514922721137e+00,1.128330515300155712e+00,1.040753035098624713e+00,1.226969994746817560e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.009585867067210430e+00,9.128819172514801572e-01,4.473787209366046014e+00,7.274823436624311412e-01,1.098281490840529173e+00,8.829594031948402311e-01,1.137077244251748054e+00,7.894907352732578598e-01,9.764280711164226023e-01
1.000000000000000000e+00,5.000000000000000000e+02,1.002705158027556109e+00,9.462431137432469885e-01,2.132065863091988422e+00,8.182544875325232780e-01,1.074231739953970699e+00,9.284386921081807520e-01,1.101815166608263175e+00,8.364307234963012094e-01,1.020446660720060184e+00
1.000000000000000000e+00,5.000000000000000000e+02,1.023326517883131670e+00,9.861364492646343960e-01,6.741525283409574243e+00,7.585480333522851559e-01,1.213724865176983636e+00,9.800414587309679293e-01,9.953940791986053416e-01,8.925896903709242824e-01,1.067493227091011576e+00
